draft_id,draft_slot,is_keeper,pick_no,picked_by,player_id,reactions,roster_id,round,name,position,team,years_experience,injury_status,Season
1100836812483829761,10,,51,Ira,4217,,8,6,George Kittle,TE,SF,7,,2024-25
1100836812483829761,9,,52,Trent,7525,{'607733942388322304': ['smart']},4,6,DeVonta Smith,WR,PHI,3,,2024-25
1100836812483829761,8,,53,Adam,4137,"{'607733942388322304': ['heart'], '607791058134327296': ['angry']}",7,6,James Conner,RB,ARI,7,,2024-25
1100836812483829761,7,,54,Eric,9997,,6,6,Zay Flowers,WR,BAL,1,,2024-25
1100836812483829761,6,,55,Nate,9502,,1,6,Tank Dell,WR,HOU,1,,2024-25
1100836812483829761,5,,56,Zack,9229,,3,6,Anthony Richardson,QB,IND,1,,2024-25
1100836812483829761,4,,57,Kiyan,4199,,10,6,Aaron Jones,RB,MIN,7,,2024-25
1100836812483829761,3,,58,James,9758,,5,6,C.J. Stroud,QB,HOU,1,,2024-25
1100836812483829761,2,,59,Scott,10229,,2,6,Rashee Rice,WR,KC,1,,2024-25
1100836812483829761,1,,60,Devin,2309,,9,6,Amari Cooper,WR,CLE,9,,2024-25
1100836812483829761,1,,61,Devin,4066,,9,7,Evan Engram,TE,JAX,7,,2024-25
1100836812483829761,2,,62,Scott,6801,,2,7,Tee Higgins,WR,CIN,4,,2024-25
1100836812483829761,3,,63,James,6790,,5,7,D'Andre Swift,RB,CHI,4,,2024-25
1100836812483829761,4,,64,Kiyan,5927,,10,7,Terry McLaurin,WR,WAS,5,,2024-25
1100836812483829761,5,,65,Zack,8137,,3,7,George Pickens,WR,PIT,2,,2024-25
1100836812483829761,6,,66,Nate,5892,,1,7,David Montgomery,RB,DET,5,,2024-25
1100836812483829761,7,,67,Eric,7611,{'605824057266483200': ['angry']},6,7,Rhamondre Stevenson,RB,NE,3,,2024-25
1100836812483829761,8,,68,Adam,4981,{'607733942388322304': ['smart']},7,7,Calvin Ridley,WR,TEN,6,,2024-25
1100836812483829761,9,,69,Trent,4037,,4,7,Chris Godwin,WR,TB,7,,2024-25
1100836812483829761,10,,70,Ira,6770,,8,7,Joe Burrow,QB,CIN,4,,2024-25
1100836812483829761,10,,71,Ira,4988,,8,8,Nick Chubb,RB,CLE,6,PUP,2024-25
1100836812483829761,9,,72,Trent,8139,,4,8,Zamir White,RB,LV,2,,2024-25
1100836812483829761,8,,73,Adam,7553,,7,8,Kyle Pitts,TE,ATL,3,,2024-25
1100836812483829761,7,,74,Eric,1479,,6,8,Keenan Allen,WR,CHI,11,,2024-25
1100836812483829761,6,,75,Nate,11620,,1,8,Rome Odunze,WR,CHI,0,,2024-25
1100836812483829761,5,,76,Zack,7528,,3,8,Najee Harris,RB,PIT,3,,2024-25
1100836812483829761,4,,77,Kiyan,7588,,10,8,Javonte Williams,RB,DEN,3,,2024-25
1100836812483829761,3,,78,James,10222,,5,8,Jayden Reed,WR,GB,1,,2024-25
1100836812483829761,2,,79,Scott,5849,,2,8,Kyler Murray,QB,ARI,5,,2024-25
1100836812483829761,1,,80,Devin,6804,,9,8,Jordan Love,QB,GB,4,,2024-25
1100836812483829761,1,,81,Devin,2749,"{'466691579390717952': ['heart'], '605824057266483200': ['happy'], '607791058134327296': ['crying']}",9,9,Raheem Mostert,RB,MIA,9,,2024-25
1100836812483829761,2,,82,Scott,5967,,2,9,Tony Pollard,RB,TEN,5,,2024-25
1100836812483829761,3,,83,James,4663,,5,9,Austin Ekeler,RB,WAS,7,,2024-25
1100836812483829761,4,,84,Kiyan,8110,,10,9,Jake Ferguson,TE,DAL,2,,2024-25
1100836812483829761,5,,85,Zack,9508,,3,9,Tyjae Spears,RB,TEN,1,,2024-25
1100836812483829761,6,,86,Nate,5937,,1,9,Diontae Johnson,WR,CAR,5,,2024-25
1100836812483829761,7,,87,Eric,11624,,6,9,Xavier Worthy,WR,KC,0,,2024-25
1100836812483829761,8,,88,Adam,9488,,7,9,Jaxon Smith-Njigba,WR,SEA,1,,2024-25
1100836812483829761,9,,89,Trent,11635,{'607791058134327296': ['crying']},4,9,Ladd McConkey,WR,LAC,0,,2024-25
1100836812483829761,10,,90,Ira,8154,,8,9,Brian Robinson,RB,WAS,2,,2024-25
1100836812483829761,10,,91,Ira,5248,,8,10,Gus Edwards,RB,LAC,6,,2024-25
1100836812483829761,9,,92,Trent,11583,,4,10,Jonathon Brooks,RB,CAR,0,PUP,2024-25
1100836812483829761,8,,93,Adam,8228,,7,10,Jaylen Warren,RB,PIT,2,Questionable,2024-25
1100836812483829761,7,,94,Eric,4033,,6,10,David Njoku,TE,CLE,7,Questionable,2024-25
1100836812483829761,6,,95,Nate,5022,,1,10,Dallas Goedert,TE,PHI,6,Questionable,2024-25
1100836812483829761,5,,96,Zack,5848,,3,10,Hollywood Brown,WR,KC,5,Questionable,2024-25
1100836812483829761,4,,97,Kiyan,6130,,10,10,Devin Singletary,RB,NYG,5,,2024-25
1100836812483829761,3,,98,James,9756,,5,10,Jordan Addison,WR,MIN,1,Questionable,2024-25
1100836812483829761,2,,99,Scott,11637,,2,10,Keon Coleman,WR,BUF,0,,2024-25
1100836812483829761,1,,100,Devin,11560,,9,10,Caleb Williams,QB,CHI,0,,2024-25
1100836812483829761,1,,101,Devin,11631,,9,11,Brian Thomas,WR,JAX,0,,2024-25
1100836812483829761,2,,102,Scott,9224,,2,11,Chase Brown,RB,CIN,1,,2024-25
1100836812483829761,3,,103,James,1426,{'607791058134327296': ['happy']},5,11,DeAndre Hopkins,WR,TEN,11,Questionable,2024-25
1100836812483829761,4,,104,Kiyan,6845,,10,11,Zack Moss,RB,CIN,4,,2024-25
1100836812483829761,5,,105,Zack,8167,,3,11,Christian Watson,WR,GB,2,,2024-25
1100836812483829761,6,,106,Nate,11586,,1,11,Blake Corum,RB,LAR,0,,2024-25
1100836812483829761,7,,107,Eric,5045,,6,11,Courtland Sutton,WR,DEN,6,,2024-25
1100836812483829761,8,,108,Adam,3294,,7,11,Dak Prescott,QB,DAL,8,,2024-25
1100836812483829761,9,,109,Trent,11604,"{'607791058134327296': ['thinking'], '608049714767679488': ['poop']}",4,11,Brock Bowers,TE,LV,0,Questionable,2024-25
1100836812483829761,10,,110,Ira,4082,{'607791058134327296': ['shock']},8,11,Curtis Samuel,WR,BUF,7,Questionable,2024-25
1100836812483829761,10,,111,Ira,6768,,8,12,Tua Tagovailoa,QB,MIA,4,,2024-25
1100836812483829761,9,,112,Trent,11566,,4,12,Jayden Daniels,QB,WAS,0,,2024-25
1100836812483829761,8,,113,Adam,8121,,7,12,Romeo Doubs,WR,GB,2,,2024-25
1100836812483829761,7,,114,Eric,5844,,6,12,T.J. Hockenson,TE,MIN,5,PUP,2024-25
1100836812483829761,6,,115,Nate,8143,,1,12,Jerome Ford,RB,CLE,2,,2024-25
1100836812483829761,5,,116,Zack,8148,,3,12,Jameson Williams,WR,DET,2,,2024-25
1100836812483829761,4,,117,Kiyan,6806,,10,12,J.K. Dobbins,RB,LAC,4,,2024-25
1100836812483829761,3,,118,James,5001,,5,12,Dalton Schultz,TE,HOU,6,,2024-25
1100836812483829761,2,,119,Scott,7670,,2,12,Joshua Palmer,WR,LAC,3,,2024-25
1100836812483829761,1,,120,Devin,11625,,9,12,Adonai Mitchell,WR,IND,0,,2024-25
1100836812483829761,1,,121,Devin,7021,,9,13,Rico Dowdle,RB,DAL,4,,2024-25
1100836812483829761,2,,122,Scott,8134,,2,13,Khalil Shakir,WR,BUF,2,,2024-25
1100836812483829761,3,,123,James,11589,,5,13,Trey Benson,RB,ARI,0,,2024-25
1100836812483829761,4,,124,Kiyan,1264,,10,13,Justin Tucker,K,BAL,12,,2024-25
1100836812483829761,5,,125,Zack,3164,,3,13,Ezekiel Elliott,RB,DAL,8,,2024-25
1100836812483829761,6,,126,Nate,11533,,1,13,Brandon Aubrey,K,DAL,1,,2024-25
1100836812483829761,7,,127,Eric,4195,,6,13,Jake Elliott,K,PHI,7,,2024-25
1100836812483829761,8,,128,Adam,11643,,7,13,Jaylen Wright,RB,MIA,0,,2024-25
1100836812483829761,9,,129,Trent,3163,,4,13,Jared Goff,QB,DET,8,,2024-25
1100836812483829761,10,,130,Ira,7839,,8,13,Evan McPherson,K,CIN,3,,2024-25
1100836812483829761,10,,131,Ira,SF,,8,14,San Francisco 49ers,DEF,SF,,,2024-25
1100836812483829761,9,,132,Trent,4666,,4,14,Younghoe Koo,K,ATL,7,,2024-25
1100836812483829761,8,,133,Adam,5947,,7,14,Jakobi Meyers,WR,LV,5,,2024-25
1100836812483829761,7,,134,Eric,9753,,6,14,Zach Charbonnet,RB,SEA,1,Questionable,2024-25
1100836812483829761,6,,135,Nate,4068,,1,14,Mike Williams,WR,NYJ,7,Questionable,2024-25
1100836812483829761,5,,136,Zack,NYJ,,3,14,New York Jets,DEF,NYJ,,,2024-25
1100836812483829761,4,,137,Kiyan,CLE,,10,14,Cleveland Browns,DEF,CLE,,,2024-25
1100836812483829761,3,,138,James,4227,,5,14,Harrison Butker,K,KC,7,,2024-25
1100836812483829761,2,,139,Scott,DAL,,2,14,Dallas Cowboys,DEF,DAL,,,2024-25
1100836812483829761,1,,140,Devin,BAL,,9,14,Baltimore Ravens,DEF,BAL,,,2024-25
1100836812483829761,1,,141,Devin,5119,,9,15,Jason Sanders,K,MIA,6,,2024-25
1100836812483829761,2,,142,Scott,10937,,2,15,Jake Moody,K,SF,1,,2024-25
1100836812483829761,3,,143,James,TB,,5,15,Tampa Bay Buccaneers,DEF,TB,,,2024-25
1100836812483829761,4,,144,Kiyan,11619,,10,15,Ja'Lynn Polk,WR,NE,0,,2024-25
1100836812483829761,5,,145,Zack,8259,,3,15,Cameron Dicker,K,LAC,2,,2024-25
1100836812483829761,6,,146,Nate,SEA,,1,15,Seattle Seahawks,DEF,SEA,,,2024-25
1100836812483829761,7,,147,Eric,KC,,6,15,Kansas City Chiefs,DEF,KC,,,2024-25
1100836812483829761,8,,148,Adam,2020,,7,15,Cairo Santos,K,CHI,10,,2024-25
1100836812483829761,9,,149,Trent,11638,,4,15,Ricky Pearsall,WR,SF,0,Questionable,2024-25
1100836812483829761,10,,150,Ira,9486,,8,15,Dontayvion Wicks,WR,GB,1,,2024-25
