player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Benjamin Watson,1753,TE,BLT,16,77,0,3,5.5,0,72.2,50.0,3,6,13.3,2,8,0,33.5,53.7,0,33,7.6,10,132,13,89.4,118,109.7,18,15.3,1,125,67,5.2,9.6,1.06,0,5.4,2,81.5,66.7,6,9,2.2,1,19,1,84.3,64.9,2,33,5.3,16,300,44,92.0,276,81.1,54,19.6,0,387,184,4.2,8.8,1.4
JuJu Smith-Schuster,11817,WR,PIT,14,77,0,25,11.9,8,75.8,42.9,3,7,3.8,1,20,0,74.2,86.2,1,97,0.0,0,169,25,91.1,154,135.0,33,21.4,3,525,298,11.9,21.0,3.41,0,9.5,1,77.5,70.0,7,10,3.1,1,17,0,77.8,68.5,1,46,0.0,0,250,31,96.0,240,112.2,40,16.7,2,377,85,2.7,12.2,1.57
Kyle Rudolph,6195,TE,MIN,16,76,0,18,10.4,0,51.9,12.5,1,8,0.0,0,10,0,80.6,65.0,2,28,18.2,34,187,14,72.7,136,61.7,27,19.9,2,146,64,4.6,10.4,1.07,0,7.6,3,85.4,66.7,4,6,2.8,1,16,0,79.9,72.9,0,34,17.7,55,311,35,77.5,241,125.7,41,17.0,3,341,128,3.7,9.7,1.41
Todd Gurley II,9443,HB,LA,15,76,0,26,0.4,3,84.6,,0,0,4.3,1,15,0,73.5,85.0,2,80,23.5,42,179,22,69.8,125,124.8,26,20.8,4,316,332,15.1,14.4,2.53,0,0.4,16,84.0,50.0,1,2,2.3,1,17,0,83.6,90.8,1,53,10.4,27,259,42,86.5,224,111.0,50,22.3,2,472,475,11.3,11.2,2.11
Terrance Williams,7855,WR,DAL,16,75,0,9,8.3,3,68.8,40.0,4,10,8.3,2,15,0,62.7,66.3,2,38,0.0,0,184,22,91.3,168,66.7,32,19.0,0,256,126,5.7,11.6,1.52,0,9.2,1,76.9,66.7,4,6,9.1,3,17,0,48.7,62.7,2,56,0.0,0,252,30,92.5,233,77.8,39,16.7,0,309,104,3.5,10.3,1.33
Cameron Brate,9207,TE,TB,16,73,0,30,11.3,0,52.6,27.3,3,11,9.1,1,10,0,58.5,70.9,0,28,5.6,7,126,10,89.7,113,96.2,19,16.8,1,149,36,3.6,14.9,1.32,0,9.3,2,72.0,53.3,8,15,2.7,1,22,0,80.8,74.8,2,35,4.3,12,282,36,89.4,252,99.8,50,19.8,3,413,121,3.4,11.5,1.64
Melvin Gordon III,9448,HB,LAC,16,73,0,27,0.3,3,59.1,100.0,1,1,23.5,4,7,0,29.0,52.3,0,49,25.0,40,160,13,70.0,112,105.7,22,19.6,2,127,112,8.6,9.8,1.13,0,-1.1,15,88.9,0.0,0,1,2.4,1,12,0,82.2,80.2,0,39,17.1,40,234,40,79.5,186,95.8,45,24.2,0,315,357,8.9,7.9,1.69
Keelan Cole Sr.,51593,WR,JAX,16,73,0,15,14.1,2,55.9,27.3,3,11,5.0,1,16,1,70.5,70.5,0,73,0.0,0,204,19,93.1,190,102.0,34,17.9,1,355,137,7.2,18.7,1.87,0,12.9,2,57.9,50.0,4,8,8.3,2,15,1,61.5,67.3,3,75,0.0,0,266,22,95.1,253,68.3,38,15.0,1,384,150,6.8,17.5,1.52
Charles Clay,6326,TE,BUF,13,72,0,4,8.5,1,63.6,44.4,4,9,4.5,1,12,0,71.3,73.5,1,34,7.9,11,140,21,88.6,124,78.3,33,26.6,1,204,81,3.9,9.7,1.65,0,5.9,4,76.5,33.3,1,3,13.3,4,14,1,48.7,75.4,1,44,10.4,20,192,26,85.4,164,94.9,34,20.7,0,337,169,6.5,13.0,2.05
Josh Doctson,10656,WR,WAS,16,72,0,32,14.8,1,38.5,12.5,1,8,16.7,2,8,0,41.4,57.8,0,48,0.6,1,156,10,94.9,148,87.5,26,17.6,2,173,80,8.0,17.3,1.17,0,15.8,1,59.5,46.2,6,13,0.0,0,15,0,84.5,65.9,1,52,0.0,0,291,22,97.9,285,101.5,37,13.0,3,303,39,1.8,13.8,1.06
LeSean McCoy,4976,HB,BUF,16,72,0,4,2.9,3,82.4,50.0,1,2,12.5,2,8,0,49.6,59.6,0,39,15.5,25,161,14,78.3,126,119.1,17,13.5,1,134,97,6.9,9.6,1.06,0,0.0,7,87.0,,0,0,4.8,2,13,0,74.7,86.9,0,21,9.4,19,202,40,86.6,175,92.1,46,26.3,0,281,308,7.7,7.0,1.61
Austin Seferian-Jenkins,8673,TE,NYJ,13,71,0,22,5.1,0,64.3,50.0,1,2,0.0,0,3,0,78.0,49.7,0,12,15.9,22,138,9,77.5,107,68.2,14,13.1,0,42,6,0.7,4.7,0.39,0,7.7,5,71.4,55.6,5,9,5.4,2,11,0,71.4,63.9,0,28,4.6,12,260,35,91.9,239,85.9,49,20.5,0,286,98,2.8,8.2,1.2
Roger Lewis Jr.,11246,WR,NYG,15,71,0,21,10.0,1,38.5,38.5,5,13,23.1,3,8,0,29.5,59.4,1,34,0.0,0,158,10,94.9,150,38.0,26,17.3,0,124,20,2.0,12.4,0.83,0,11.2,1,59.5,33.3,4,12,0.0,0,13,0,86.1,59.8,4,29,0.7,2,292,25,95.2,278,56.3,42,15.1,2,286,58,2.3,11.4,1.03
Ted Ginn Jr.,3625,WR,NO,15,69,0,20,13.2,2,73.7,50.0,3,6,6.7,1,11,0,65.6,72.5,0,54,0.0,0,124,14,93.5,116,155.2,19,16.4,3,281,106,7.6,20.1,2.42,0,12.6,0,80.9,50.0,2,4,2.6,1,20,0,81.8,67.5,1,47,0.3,1,289,38,95.5,276,108.2,47,17.0,1,488,165,4.3,12.8,1.77
Theo Riddick,7980,HB,DET,16,68,0,11,0.9,3,55.6,0.0,0,1,9.1,1,6,0,58.9,66.1,0,63,25.4,31,122,10,69.7,85,100.5,18,21.2,1,145,143,14.3,14.5,1.71,0,0.7,20,85.1,60.0,3,5,7.0,3,13,0,67.6,76.7,1,27,20.3,47,232,40,73.3,170,83.2,47,27.6,0,287,285,7.1,7.2,1.69
Tyler Lockett,9502,WR,SEA,16,68,0,29,13.7,2,66.7,60.0,3,5,0.0,0,12,0,82.2,74.4,0,54,0.0,0,178,14,90.4,161,123.7,21,13.0,1,253,82,5.9,18.1,1.57,0,13.0,0,65.9,25.0,2,8,3.3,1,10,0,78.4,61.5,1,74,0.3,1,315,29,94.0,296,82.6,44,14.9,1,290,106,3.7,10.0,0.98
Tyrell Williams,10154,WR,LAC,16,68,0,27,11.2,1,59.3,33.3,2,6,11.1,2,12,1,55.9,62.0,1,31,0.0,0,222,16,92.8,206,85.7,27,13.1,1,242,120,7.5,15.1,1.17,0,16.7,5,65.0,25.0,2,8,13.3,4,17,0,45.4,65.0,1,75,0.3,1,288,26,95.5,275,121.4,40,14.5,3,485,217,8.3,18.7,1.76
Vernon Davis,2951,TE,WAS,16,68,0,32,14.5,4,60.7,50.0,1,2,5.6,1,10,0,67.7,89.9,0,51,16.0,24,150,17,80.0,120,121.9,28,23.3,2,305,128,7.5,17.9,2.54,0,9.2,6,67.6,60.0,3,5,13.8,4,12,2,42.9,54.5,2,69,13.6,40,295,25,84.4,249,82.6,37,14.9,1,335,168,6.7,13.4,1.35
James White,8765,HB,NE,14,68,0,19,3.3,3,80.0,50.0,1,2,0.0,0,13,0,84.1,83.9,1,26,14.4,21,146,20,78.1,114,109.3,25,21.9,2,196,112,5.6,9.8,1.72,0,0.7,4,84.6,66.7,2,3,2.9,1,11,0,78.9,69.6,0,27,7.1,11,155,33,86.5,134,91.0,39,29.1,0,228,213,6.5,6.9,1.7
Jeremy Maclin,4942,WR,BLT,12,67,0,3,10.8,0,45.0,60.0,3,5,18.2,2,8,0,38.4,65.1,1,48,0.0,0,100,9,96.0,96,91.9,20,20.8,3,161,61,6.8,17.9,1.68,0,9.3,2,67.4,45.5,5,11,0.0,0,15,0,88.3,70.4,1,22,0.5,1,211,31,94.8,200,74.5,46,23.0,0,279,52,1.7,9.0,1.4
Deonte Thompson,7513,WR,BUF,16,67,0,4,17.5,1,56.4,30.8,4,13,4.3,1,15,0,72.3,68.9,2,46,0.0,0,174,22,93.1,162,80.8,39,24.1,2,337,60,2.7,15.3,2.08,0,13.1,1,57.1,50.0,4,8,0.0,0,10,0,81.7,61.1,2,44,0.0,0,231,16,95.7,221,52.4,28,12.7,0,218,37,2.3,13.6,0.99
Sammy Watkins,8639,WR,LA,15,66,0,26,11.8,2,60.0,71.4,5,7,0.0,0,15,0,82.7,70.5,1,47,0.5,1,191,18,93.2,178,111.9,30,16.9,5,246,90,5.0,13.7,1.38,0,18.8,0,58.8,50.0,1,2,0.0,0,17,0,83.6,66.9,0,67,0.4,1,258,20,96.1,248,111.9,34,13.7,2,336,92,4.6,16.8,1.35
Pierre Garcon,4519,WR,SF,8,65,0,28,9.7,3,60.0,50.0,4,8,0.0,0,12,0,81.1,76.2,0,30,0.0,0,120,15,94.2,113,85.1,25,22.1,0,198,75,5.0,13.2,1.75,0,10.3,1,62.5,25.0,1,4,0.0,0,13,0,86.5,73.8,1,59,0.0,0,159,25,96.9,154,75.2,40,26.0,0,302,102,4.1,12.1,1.96
Mark Ingram II,6180,HB,NO,16,65,0,20,-1.9,1,84.6,0.0,0,1,8.3,1,4,1,61.8,48.9,0,54,20.7,18,87,11,75.9,66,108.3,13,19.7,0,130,157,14.3,11.8,1.97,0,-1.2,10,91.8,33.3,1,3,4.3,2,14,0,77.4,82.0,0,21,10.5,20,190,45,85.8,163,90.6,49,30.1,0,282,341,7.6,6.3,1.73
Seth Roberts,9079,WR,OAK,15,65,0,23,13.4,0,43.5,0.0,0,7,23.1,3,7,1,28.7,46.6,2,28,0.0,0,211,10,91.0,192,23.5,23,12.0,0,118,23,2.3,11.8,0.61,0,8.1,1,80.0,42.9,3,7,3.0,1,15,0,78.9,65.9,0,29,0.0,0,274,32,96.0,263,109.2,40,15.2,1,328,85,2.7,10.3,1.25
Zay Jones,11792,WR,BUF,15,65,0,4,12.2,1,47.8,42.9,3,7,15.4,2,8,0,43.8,55.4,0,22,0.0,0,195,11,93.3,182,81.6,23,12.6,1,139,19,1.7,12.6,0.76,0,15.1,0,40.5,44.4,4,9,11.8,2,10,0,51.5,53.5,1,33,0.0,0,262,15,96.6,253,43.4,37,14.6,0,167,50,3.3,11.1,0.66
Tarik Cohen,11874,HB,CHI,16,65,0,6,1.2,5,73.3,66.7,2,3,0.0,0,3,0,79.4,75.7,0,10,5.4,3,56,11,92.9,52,75.7,15,28.8,0,41,47,4.3,3.7,0.79,0,2.0,18,84.0,33.3,1,3,4.5,2,6,0,76.5,84.1,0,70,1.3,2,159,42,89.3,142,99.6,50,35.2,1,315,283,6.7,7.5,2.22
Jaron Brown,8128,WR,ARZ,16,64,0,1,14.3,0,44.4,28.6,2,7,7.7,1,10,0,61.8,54.2,0,30,0.4,1,231,12,92.2,213,67.4,27,12.7,0,183,52,4.3,15.3,0.86,0,18.0,0,50.0,20.0,2,10,0.0,0,12,0,82.7,60.9,1,52,0.3,1,308,17,93.5,288,95.3,34,11.8,3,281,44,2.6,16.5,0.98
Corey Davis,11760,WR,TEN,11,64,0,31,11.9,2,61.5,50.0,2,4,0.0,0,11,1,81.7,73.6,0,37,0.0,0,120,16,93.3,112,89.3,26,23.2,0,224,70,4.4,14.0,2.0,0,11.5,4,45.9,0.0,0,5,10.5,2,6,0,55.9,53.8,3,22,0.0,0,214,17,93.9,201,23.1,37,18.4,0,147,46,2.7,8.6,0.73
Torrey Smith,6210,WR,PHI,16,63,0,24,14.4,1,51.7,50.0,4,8,21.1,4,6,0,29.5,52.4,0,30,0.0,0,229,15,91.7,210,79.2,29,13.8,1,157,45,3.0,10.5,0.75,0,13.0,0,60.6,40.0,2,5,13.0,3,5,0,46.6,55.1,1,59,0.0,0,222,20,96.4,214,83.3,33,15.4,1,263,76,3.8,13.2,1.23
Ryan Grant,8777,WR,WAS,16,63,0,32,8.9,2,75.0,71.4,5,7,8.7,2,12,0,61.3,68.1,0,40,0.0,0,153,21,94.8,145,114.3,28,19.3,1,254,103,4.9,12.1,1.75,0,10.6,4,67.7,40.0,2,5,4.5,1,15,0,71.5,65.0,3,34,0.0,0,231,21,98.7,228,69.9,31,13.6,1,299,136,6.5,14.2,1.31
Travis Benjamin,7100,WR,LAC,16,63,0,27,14.1,1,40.7,16.7,1,6,21.4,3,8,0,31.6,62.8,1,44,0.0,0,166,11,93.4,155,64.7,27,17.4,1,206,117,10.6,18.7,1.33,0,18.2,5,64.7,40.0,2,5,4.3,1,12,0,72.1,69.7,2,62,0.0,0,214,22,95.8,205,104.9,34,16.6,3,359,97,4.4,16.3,1.75
Kareem Hunt,11841,HB,KC,16,62,0,16,7.8,1,75.0,,0,0,0.0,0,3,0,74.6,67.0,0,78,11.5,9,78,6,80.8,63,147.4,8,12.7,2,83,64,10.7,13.8,1.32,0,0.3,14,87.8,100.0,1,1,6.5,3,11,0,68.2,74.3,0,19,10.2,26,255,43,87.8,224,90.6,49,21.9,0,282,272,6.3,6.6,1.26
Austin Hooper,10715,TE,ATL,16,62,0,2,5.7,0,66.7,33.3,1,3,23.1,3,3,0,29.9,48.6,0,14,19.1,29,152,10,77.6,118,100.4,15,12.7,1,74,31,3.1,7.4,0.63,0,7.2,7,84.1,60.0,3,5,5.1,2,15,0,72.2,68.3,3,88,11.9,33,277,37,84.8,235,88.0,44,18.7,1,445,232,6.3,12.0,1.89
Jerick McKinnon,8731,HB,MIN,16,61,0,18,0.0,2,88.9,100.0,1,1,0.0,0,9,0,82.2,83.6,0,31,19.0,24,126,16,70.6,89,128.2,18,20.2,1,186,190,11.9,11.6,2.09,0,-0.4,7,80.0,50.0,2,4,8.6,3,9,0,71.4,72.3,1,41,14.8,32,216,32,81.0,175,78.6,40,22.9,0,215,267,8.3,6.7,1.23
Jesse James,9593,TE,PIT,16,61,0,25,8.8,2,63.2,33.3,2,6,0.0,0,6,0,62.1,53.7,0,32,12.0,23,191,12,81.7,156,85.9,19,12.2,0,142,81,6.8,11.8,0.91,0,5.8,3,82.4,100.0,4,4,3.4,1,11,0,76.1,57.6,0,18,11.7,36,308,28,86.0,265,94.0,34,12.8,0,223,99,3.5,8.0,0.84
George Kittle,11901,TE,SF,15,61,0,28,9.0,1,70.8,66.7,2,3,5.6,1,10,0,67.7,69.3,0,44,7.8,13,166,17,86.7,144,112.8,24,16.7,1,218,105,6.2,12.8,1.51,0,6.7,6,72.7,42.9,3,7,7.7,2,12,0,62.3,66.9,1,35,13.7,32,234,24,84.2,197,86.2,33,16.8,0,286,147,6.1,11.9,1.45
Hunter Henry,10669,TE,LAC,14,60,0,27,8.9,0,73.7,80.0,4,5,12.5,2,11,0,49.8,71.5,0,34,8.7,11,127,14,83.5,106,121.2,19,17.9,1,183,66,4.7,13.1,1.73,0,9.9,1,80.6,50.0,3,6,3.3,1,19,0,76.7,90.0,0,34,9.6,17,178,29,87.1,155,120.9,36,23.2,1,389,133,4.6,13.4,2.51
J.J. Nelson,9592,WR,ARZ,16,59,0,1,19.4,1,37.5,37.5,3,8,30.8,4,7,0,27.8,51.9,4,46,0.0,0,166,9,94.0,156,26.4,24,15.4,0,188,15,1.7,20.9,1.21,0,19.9,1,56.3,45.5,5,11,14.3,3,12,1,31.9,62.1,1,45,0.0,0,209,18,94.7,198,85.8,32,16.2,1,303,35,1.9,16.8,1.53
Trent Taylor,11932,WR,SF,15,59,0,28,7.8,2,70.8,100.0,1,1,10.5,2,13,0,57.1,64.9,2,33,0.0,0,159,17,93.7,149,61.1,24,16.1,0,200,101,5.9,11.8,1.34,0,5.9,2,77.4,66.7,6,9,7.7,2,13,0,62.3,65.7,1,18,1.0,2,193,24,94.8,183,83.0,31,16.9,0,222,89,3.7,9.3,1.21
Tyler Kroft,9518,TE,CIN,16,59,0,7,6.9,0,66.7,50.0,2,4,7.7,1,6,0,61.8,55.3,0,16,20.0,35,175,12,72.6,127,80.6,18,14.2,0,99,34,2.8,8.3,0.78,0,7.4,4,75.0,66.7,2,3,11.1,3,11,0,51.6,61.0,0,59,20.4,59,289,24,77.9,225,113.2,32,14.2,1,293,159,6.6,12.2,1.3
Julius Thomas,6281,TE,MIA,14,59,0,17,9.3,2,70.8,72.7,8,11,5.6,1,8,1,68.7,72.1,0,27,21.6,35,162,17,73.5,119,104.0,24,20.2,1,167,49,2.9,9.8,1.4,0,8.0,2,70.4,20.0,1,5,5.0,1,7,0,70.5,58.5,1,25,24.5,56,229,19,73.8,169,70.9,27,16.0,0,166,81,4.3,8.7,0.98
Chris Hogan,6468,WR,NE,9,58,0,19,12.0,0,47.6,14.3,1,7,16.7,2,5,0,41.1,53.0,0,27,0.0,0,152,10,90.1,137,95.1,21,15.3,2,109,56,5.6,10.9,0.8,0,14.3,1,67.7,40.0,2,5,4.5,1,14,0,71.5,65.3,1,47,0.0,0,213,21,94.4,201,98.6,31,15.4,1,318,110,5.2,15.1,1.58
David Njoku,11784,TE,CLV,16,58,0,8,12.9,0,41.7,25.0,2,8,23.1,3,5,0,29.5,56.4,1,27,10.3,13,126,10,82.5,104,52.8,24,23.1,1,112,24,2.4,11.2,1.08,0,9.8,2,66.7,44.4,4,9,0.0,0,11,0,83.6,78.8,1,34,8.2,16,196,20,86.7,170,102.9,30,17.6,2,266,117,5.9,13.3,1.56
Cole Beasley,7330,WR,DAL,15,57,0,9,6.0,0,70.8,75.0,3,4,5.6,1,11,0,69.0,64.3,0,54,0.0,0,166,17,91.6,152,128.6,24,15.8,4,161,80,4.7,9.5,1.06,0,8.0,1,61.3,0.0,0,4,5.0,1,9,0,70.5,57.6,2,24,0.0,0,218,19,90.4,197,46.8,31,15.7,0,153,36,1.9,8.1,0.78
Albert Wilson,8943,WR,KC,13,56,0,16,9.1,5,68.4,100.0,3,3,13.3,2,12,0,49.6,75.9,0,36,0.0,0,105,13,95.2,100,100.1,19,19.0,0,187,77,5.9,14.4,1.87,0,3.9,10,79.4,33.3,1,3,3.6,1,18,0,76.1,70.2,0,63,0.9,2,234,27,94.9,222,129.0,34,15.3,2,349,234,8.7,12.9,1.57
Andre Ellington,7968,HB,HST,12,56,0,13,6.0,1,68.4,0.0,0,1,7.1,1,7,0,63.2,60.9,0,29,10.3,13,126,13,82.5,104,88.5,19,18.3,0,134,85,6.5,10.3,1.29,0,2.9,2,72.7,50.0,1,2,7.7,2,9,0,64.3,65.5,1,24,2.9,4,139,24,90.6,126,77.8,33,26.2,0,220,165,6.9,9.2,1.75
Ricardo Louis,10748,WR,CLV,15,55,0,8,14.4,1,52.2,60.0,3,5,20.0,3,6,0,33.5,55.8,0,37,0.0,0,155,12,89.0,138,74.7,23,16.7,0,161,26,2.2,13.4,1.17,0,13.4,2,50.0,33.3,2,6,21.1,4,12,0,27.4,53.2,1,29,0.4,1,233,15,93.1,217,57.1,30,13.8,0,196,57,3.8,13.1,0.9
Javorius Allen,9558,HB,BLT,16,55,0,3,1.5,0,88.2,100.0,1,1,0.0,0,5,0,81.7,78.6,0,20,35.2,31,88,15,60.2,53,105.1,17,32.1,1,77,62,4.1,5.1,1.45,0,0.3,3,83.3,50.0,1,2,9.1,3,10,0,67.3,62.6,0,14,16.1,30,186,30,80.6,150,86.3,36,24.0,0,170,159,5.3,5.7,1.13
Allen Hurns,8931,WR,JAX,10,54,0,15,9.8,1,56.0,33.3,1,3,12.5,2,10,0,50.1,64.8,2,19,0.0,0,141,14,94.3,133,43.3,25,18.8,0,167,72,5.1,11.9,1.26,0,11.7,2,84.6,75.0,3,4,0.0,0,16,0,84.5,74.7,1,50,0.6,1,170,22,95.3,162,99.2,26,16.0,0,303,96,4.4,13.8,1.87
Chris Godwin,11839,WR,TB,16,54,0,30,13.2,0,47.4,75.0,3,4,0.0,0,6,0,77.3,63.2,0,15,0.0,0,86,9,96.5,83,59.1,19,22.9,0,80,15,1.7,8.9,0.96,0,14.1,8,75.0,53.8,7,13,4.0,1,21,0,73.7,88.8,2,70,0.0,0,174,24,94.8,165,101.0,32,19.4,1,440,158,6.6,18.3,2.67
Bennie Fowler,8914,WR,DEN,16,54,0,10,9.2,0,46.2,33.3,1,3,14.3,1,4,0,49.2,54.5,1,20,0.0,0,106,6,91.5,97,31.3,13,13.4,0,71,12,2.0,11.8,0.73,0,11.8,2,54.3,50.0,3,6,13.6,3,12,0,45.1,57.0,4,29,0.0,0,242,19,96.3,233,48.0,35,15.0,1,258,88,4.6,13.6,1.11
Seth DeValve,10772,TE,CLV,16,53,0,8,5.3,1,89.5,100.0,3,3,5.6,1,10,0,69.9,75.7,0,25,11.0,16,145,17,81.4,118,116.9,19,16.1,1,149,63,3.7,8.8,1.26,0,10.5,1,51.6,16.7,1,6,15.8,3,8,1,41.9,51.4,1,49,8.1,19,235,16,86.4,203,64.7,31,15.3,0,246,107,6.7,15.4,1.21
Giovani Bernard,7818,HB,CIN,16,53,0,7,-1.9,0,66.7,50.0,1,2,11.1,1,3,0,54.5,50.6,0,61,33.9,43,127,8,62.2,79,130.6,12,15.2,2,96,116,14.5,12.0,1.22,0,-1.4,4,84.2,0.0,0,1,8.6,3,12,0,70.3,79.6,0,39,23.7,50,211,32,73.0,154,95.2,38,24.7,0,260,312,9.8,8.1,1.69
Shane Vereen,6208,HB,NYG,16,52,0,21,0.9,0,55.6,,0,0,16.7,1,1,0,45.8,47.7,0,14,18.7,17,91,5,76.9,70,60.9,9,12.9,0,26,32,6.4,5.2,0.37,0,0.2,3,90.5,50.0,2,4,0.0,0,7,0,90.0,76.2,0,20,7.8,13,166,38,87.3,145,89.3,42,29.0,0,228,221,5.8,6.0,1.57
John Brown,8726,WR,ARZ,10,51,0,1,16.2,0,36.4,33.3,3,9,27.3,3,7,0,27.5,54.5,0,31,0.0,0,117,8,87.2,102,68.2,22,21.6,1,109,29,3.6,13.6,1.07,0,17.4,0,42.9,37.5,3,8,0.0,0,7,0,80.0,62.1,2,52,0.0,0,206,12,93.2,192,46.0,28,14.6,1,175,31,2.6,14.6,0.91
Chris Thompson,7936,HB,WAS,10,51,0,32,3.8,3,62.5,,0,0,9.1,1,8,0,58.5,77.8,0,49,23.2,26,112,10,73.2,82,138.0,16,19.5,2,170,139,13.9,17.0,2.07,0,1.5,4,84.8,100.0,1,1,0.0,0,14,0,87.3,90.2,1,74,8.6,12,139,28,89.2,124,116.2,33,26.6,2,332,338,12.1,11.9,2.68
Corey Coleman,10649,WR,CLV,9,50,0,8,18.6,0,30.8,0.0,0,1,20.0,1,4,0,29.7,56.5,2,23,0.0,0,103,4,97.1,100,9.6,13,13.0,0,67,3,0.8,16.8,0.67,0,13.8,1,47.1,55.6,5,9,15.8,3,11,0,43.3,61.5,1,44,0.5,1,198,16,91.9,182,56.6,34,18.7,0,225,23,1.4,14.1,1.24
Bruce Ellington,8741,WR,HST,11,50,0,13,9.3,1,63.2,50.0,3,6,0.0,0,7,0,79.4,63.2,1,29,0.0,0,158,12,88.6,140,83.9,19,13.6,1,153,39,3.3,12.8,1.09,0,9.3,2,57.1,25.0,1,4,15.8,3,6,1,40.1,51.6,0,35,0.0,0,189,16,92.1,174,87.4,28,16.1,1,173,77,4.8,10.8,0.99
Stephen Anderson,11160,TE,HST,15,50,0,13,11.4,0,42.1,0.0,0,4,11.1,1,9,0,54.9,65.0,1,25,2.3,3,131,8,87.8,115,59.5,19,16.5,1,122,52,6.5,15.3,1.06,0,9.7,1,60.7,42.9,3,7,15.0,3,9,0,41.6,57.3,2,42,2.2,4,179,17,91.1,163,55.7,28,17.2,0,220,48,2.8,12.9,1.35
Dede Westbrook,11865,WR,JAX,7,49,0,15,13.2,1,50.0,50.0,4,8,20.0,3,7,1,31.0,61.7,1,29,0.0,0,103,12,94.2,97,52.3,24,24.7,0,149,38,3.2,12.4,1.54,0,11.8,2,62.5,50.0,1,2,6.3,1,8,0,65.6,59.8,0,23,0.0,0,130,15,96.2,125,101.0,24,19.2,1,190,52,3.5,12.7,1.52
Taylor Gabriel,9002,WR,ATL,16,48,0,2,8.6,1,63.2,50.0,2,4,7.7,1,5,0,61.8,60.2,0,16,0.0,0,126,12,93.7,118,74.7,19,16.1,0,91,33,2.8,7.6,0.77,0,10.4,3,76.0,50.0,2,4,0.0,0,11,0,83.6,68.8,1,40,0.0,0,217,19,94.9,206,106.3,25,12.1,1,265,175,9.2,13.9,1.29
Kenny Golladay,11851,WR,DET,11,48,0,11,15.8,0,53.8,42.9,3,7,12.5,1,5,0,54.5,61.5,0,31,0.0,0,99,7,93.9,93,100.8,13,14.0,1,88,26,3.7,12.6,0.95,0,15.9,4,61.8,42.9,3,7,8.7,2,13,0,59.2,72.3,1,54,0.5,1,201,21,90.5,182,108.6,34,18.7,2,389,151,7.2,18.5,2.14
Will Fuller V,10655,WR,HST,10,47,0,13,16.4,0,50.0,16.7,1,6,18.2,2,7,0,38.4,59.7,0,48,0.0,0,117,9,90.6,106,106.5,18,17.0,3,100,32,3.6,11.1,0.94,0,16.8,0,67.9,100.0,1,1,5.0,1,14,0,69.9,73.9,2,59,0.0,0,193,19,95.3,184,116.5,28,15.2,4,323,79,4.2,17.0,1.76
Rashard Higgins,10806,WR,CLV,15,46,0,8,12.9,2,36.8,25.0,1,4,12.5,1,3,1,52.5,46.9,3,56,0.0,0,200,7,91.5,183,38.8,19,10.4,1,128,70,10.0,18.3,0.7,0,8.2,4,76.0,50.0,1,2,5.0,1,9,0,69.6,52.7,3,28,0.3,1,291,19,95.2,277,55.7,25,9.0,0,179,80,4.2,9.4,0.65
Marcedes Lewis,2973,TE,JAX,16,45,0,15,10.0,0,56.3,50.0,1,2,10.0,1,7,0,58.5,56.0,0,22,12.1,24,199,9,82.9,165,113.0,16,9.7,4,94,36,4.0,10.4,0.57,0,8.8,4,53.6,0.0,0,5,11.8,2,11,0,52.8,62.7,1,37,14.4,34,236,15,81.4,192,77.1,28,14.6,1,224,129,8.6,14.9,1.17
Charles Sims,8704,HB,TB,16,45,0,30,5.6,0,82.4,100.0,3,3,6.7,1,7,0,64.7,77.3,0,22,34.7,41,118,14,62.7,74,111.5,17,23.0,1,103,58,4.1,7.4,1.39,0,1.2,4,80.8,50.0,1,2,4.5,1,5,1,73.6,57.0,0,25,25.6,56,219,21,69.4,152,90.5,26,17.1,0,149,170,8.1,7.1,0.98
T.J. Jones,8824,WR,DET,14,45,0,11,8.2,0,61.5,33.3,1,3,11.1,1,7,0,56.7,69.1,0,29,0.0,0,94,8,91.5,86,107.9,13,15.1,1,90,25,3.1,11.3,1.05,0,13.3,0,71.0,50.0,2,4,8.3,2,15,0,60.7,73.7,0,34,0.0,0,181,22,95.6,173,102.8,31,17.9,0,309,48,2.2,14.0,1.79
