player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Kyle Kalis,12302,G,WAS,3,0,32,60.4,100,14,21.2,14,38.4,1,100,66,66,33.9,100,48,72.7,48
Tyler Catalina,12300,G,WAS,7,0,32,52.7,100,25,37.9,25,52.1,1,100,66,66,53.1,100,29,43.9,29
Jon Feliciano,9561,G,OAK,5,0,23,42.1,100,21,31.8,21,71.6,0,100,66,66,83.6,100,38,57.6,38
Sam Tevi,11945,T,LAC,5,0,27,49.8,100,40,60.6,40,50.5,0,100,66,66,45.1,100,14,21.2,14
Jonathan Stewart,4327,HB,CAR,15,0,5,62.7,9,12,18.8,133,65.1,1,24.3,64,263,57.1,20.8,20,31.3,96
Michael Floyd,7019,WR,MIN,11,0,18,58.4,100,25,39.1,25,58.2,0,100,64,64,58.2,100,33,51.6,33
A.J. Derby,9635,TE,MIA,11,0,17,64.6,100,26,40.6,26,68.7,1,100,64,64,70.5,100,25,39.1,25
Joe Dahl,10785,G,DET,3,0,11,60.2,100,31,48.4,31,73,0,100,64,64,82.7,100,28,43.8,28
Alan Cross,10931,FB,TB,8,0,30,67.6,100,21,33.3,21,61.8,0,100,63,63,54.3,100,35,55.6,35
Ricky Seals-Jones,12020,TE,ARZ,7,0,1,60.7,100,31,49.2,31,54.7,1,100,63,63,50.9,100,28,44.4,28
Kyle Fuller,11998,C,HST,7,0,13,59,100,31,49.2,31,52,0,100,63,63,48.4,100,32,50.8,32
Danny Isidora,11933,G,MIN,4,0,18,43.1,100,27,43.5,27,41.8,0,100,62,62,52.4,100,30,48.4,30
Arrelious Benn,5564,WR,JAX,9,0,15,74.2,100,31,50,31,70.3,0,100,62,62,62.4,100,25,40.3,25
Geronimo Allison,11141,WR,GB,12,0,12,61,100,21,33.9,21,42,0,100,62,62,64.2,100,38,61.3,38
Markus Wheaton,7860,WR,CHI,8,0,6,60.7,100,12,19.4,12,38.6,1,100,62,62,47.8,100,46,74.2,46
Alex Erickson,11107,WR,CIN,13,0,7,73.6,95,19,31.1,20,65,0,92.4,61,66,58,100,37,60.7,37
Clive Walford,9501,TE,OAK,12,0,23,42.5,100,22,37.3,22,43.1,0,100,59,59,49.2,100,26,44.1,26
Jordan Devey,8268,G,KC,3,0,16,60,100,19,32.2,19,53.7,1,100,59,59,60.6,100,35,59.3,35
Joe Hawley,5641,C,TB,4,0,30,55.4,100,27,45.8,27,51,1,100,59,59,60.4,100,29,49.2,29
Marshal Yanda,3702,G,BLT,2,0,3,69,100,31,54.4,31,77.6,0,100,57,57,82,100,22,38.6,22
Brian Schwenke,7889,G,TEN,4,0,31,59.1,100,28,49.1,28,55.5,0,100,57,57,53.4,100,23,40.4,23
Odell Beckham Jr.,8647,WR,NYG,4,0,21,57.4,100,37,64.9,37,46.1,0,98.3,57,58,60,100,19,33.3,19
Taywan Taylor,11827,WR,TEN,14,0,31,59.3,93.3,28,50,30,58.5,0,87.5,56,64,58.8,95.7,22,39.3,23
Matt Moore,4018,QB,MIA,4,0,17,60,100,18,32.7,18,60,0,100,55,55,60,100,35,63.6,35
Taylor Moton,11819,G,CAR,12,0,5,66.3,100,36,65.5,36,64.7,0,100,55,55,59,100,9,16.4,9
David Sharpe,11884,T,OAK,3,0,23,57.7,100,35,63.6,35,48.3,0,100,55,55,59.5,100,16,29.1,16
Kyle Murphy,10834,T,GB,3,0,12,66,100,20,37,20,67.7,0,100,54,54,67.9,100,26,48.1,26
Darrius Heyward-Bey,4930,WR,PIT,11,0,25,76,100,17,32.1,17,80.6,0,96.4,53,55,62.2,100,18,34,18
Daniel Brown,10144,TE,CHI,8,0,6,53,100,10,18.9,10,56,0,100,53,53,55.3,100,36,67.9,36
Brandon Tate,5006,WR,BUF,12,0,4,85.9,100,21,42,21,90.4,0,100,50,50,76.7,100,21,42,21
Sean Mannion,9522,QB,LA,5,0,26,60,100,15,30,15,60,0,84.7,50,59,60,96.9,31,62,32
John Greco,4379,G,NYG,3,0,21,74.7,100,24,48,24,80.8,0,100,50,50,80.6,100,20,40,20
Matt Tobin,8211,T,SEA,10,0,29,65.3,100,24,50,24,63.3,0,100,48,48,60.2,100,18,37.5,18
T.J. Clemmings,9543,T,WAS,5,0,32,47.3,100,21,43.8,21,43.6,0,100,48,48,46.5,100,17,35.4,17
Anthony Fabiano,11094,C,IND,2,0,14,58.5,100,7,14.6,7,51.3,0,100,48,48,56.7,100,37,77.1,37
Joe Looney,7117,G,DAL,7,0,9,50.7,100,19,40.4,19,64.6,0,100,47,47,68.4,100,27,57.4,27
Erik Magnuson,12280,C,SF,3,0,28,55.1,100,6,12.8,6,54.1,0,100,47,47,55.1,100,37,78.7,37
Tarik Cohen,11874,HB,CHI,16,0,6,58.5,29,9,19.6,31,61.9,0,32.9,46,140,63.5,33.3,32,69.6,96
Jared Abbrederis,8811,WR,DET,7,0,11,65.9,100,23,50,23,53.4,0,100,46,46,61,100,18,39.1,18
Luke Bowanko,8839,G,BLT,5,0,3,63.2,100,20,43.5,20,62.8,1,100,46,46,63.1,100,18,39.1,18
Kasen Williams,10195,WR,CLV,6,0,8,61.1,100,12,26.1,12,69.4,0,100,46,46,57.8,100,29,63,29
Alex Redmond,11113,G,CIN,4,0,7,45.9,100,19,41.3,19,51.9,1,100,46,46,61,100,22,47.8,22
Adam Bisnowaty,11955,T,NYG,1,0,21,76.3,100,22,48.9,22,73.8,1,100,45,45,64.4,100,18,40,18
Bryce Treggs,11278,WR,CLV,6,0,8,60.3,100,8,18.2,8,62.2,1,97.8,44,45,62.9,100,32,72.7,32
DeMarco Murray,6223,HB,TEN,15,0,31,61.8,11.8,14,32.6,119,74.7,1,18.5,43,233,74.7,14.8,13,30.2,88
Jacob Hollister,12051,TE,NE,14,0,19,80.4,100,12,27.9,12,71.1,0,97.7,43,44,56.9,100,20,46.5,20
Leonte Carroo,10720,WR,MIA,9,0,17,81.5,100,8,18.6,8,61.4,1,100,43,43,68.3,100,29,67.4,29
Khari Lee,10018,TE,BUF,8,0,4,65.9,100,30,71.4,30,68.1,0,100,42,42,69,100,9,21.4,9
Ryan Groy,9221,G,BUF,7,0,4,73.8,100,27,64.3,27,80.4,0,100,42,42,85,100,9,21.4,9
Marvin Hall,11440,WR,ATL,8,0,2,59.7,100,6,14.3,6,60.8,0,100,42,42,60.9,100,34,81,34
Hunter Sharp,11078,WR,NYG,3,0,21,57.1,100,23,54.8,23,58,0,100,42,42,62.2,100,14,33.3,14
Don Barclay,7703,G,DET,3,0,11,60,100,16,39,16,40.9,0,100,41,41,38.1,100,21,51.2,21
Duke Johnson Jr.,9510,HB,CLV,16,0,8,57.5,22.2,8,19.5,36,63.9,1,33.3,41,123,56.8,26.2,17,41.5,65
Will Tye,10070,TE,NYJ,3,0,22,54,100,17,41.5,17,46.2,0,100,41,41,45.8,100,19,46.3,19
Jonotthan Harrison,9132,C,NYJ,5,0,22,55.4,100,15,36.6,15,45.6,0,100,41,41,43.9,100,21,51.2,21
Tommylee Lewis,11231,WR,NO,10,0,20,69.4,100,14,35,14,65.2,0,95.2,40,42,57.3,100,19,47.5,19
Neal Sterling,9653,TE,NYJ,9,0,22,65,100,13,32.5,13,69.6,0,100,40,40,64.5,100,24,60,24
Isaiah McKenzie,11927,WR,DEN,9,0,10,56.4,100,21,52.5,21,57.6,0,97.6,40,41,62.3,100,12,30,12
Mark Ingram II,6180,HB,NO,16,1,20,,0,0,0,130,68.5,1,14.3,39,273,60,1,1,2.6,99
Matt Feiler,9289,G,PIT,3,0,25,58.2,100,18,46.2,18,74.7,0,100,39,39,82.7,100,11,28.2,11
Tyler Eifert,7802,TE,CIN,2,0,7,56.3,100,16,41,16,63.4,0,100,39,39,70.8,100,21,53.8,21
Sam Bradford,5526,QB,MIN,2,0,18,60,100,16,41,16,60,0,95.1,39,41,60,100,22,56.4,22
Nathan Peterman,11926,QB,BUF,4,0,4,60,95.5,21,53.8,22,60,0,92.9,39,42,60,100,18,46.2,18
Mike Thomas,10840,WR,LA,4,0,26,46,100,11,28.2,11,50.7,0,100,39,39,59.2,100,22,56.4,22
Paxton Lynch,10660,QB,DEN,2,0,10,60,100,19,50,19,60,0,100,38,38,60,100,16,42.1,16
Jerald Hawkins,10757,T,PIT,5,0,25,65.8,100,19,50,19,60.3,0,100,38,38,59.3,100,16,42.1,16
Melvin Gordon III,9448,HB,LAC,16,0,27,60,1.3,2,5.4,156,59.5,0,11.5,37,323,60,0.9,1,2.7,112
Jakeem Grant Sr.,10820,WR,MIA,11,0,17,59.4,88.9,8,21.6,9,45.2,1,94.9,37,39,61.7,96.7,29,78.4,30
Shane Smith,12238,TE,NYG,8,0,21,63.7,100,13,36.1,13,58.9,0,100,36,36,57.1,100,22,61.1,22
Jehu Chesson,11894,WR,KC,5,0,16,55.5,100,12,33.3,12,82.7,0,100,36,36,61.9,100,17,47.2,17
Marquis Bundy,11429,WR,NYG,1,0,21,62.1,100,18,50,18,76.1,0,100,36,36,62.5,100,13,36.1,13
Tre Madden,11286,FB,SEA,8,0,29,64.3,100,6,16.7,6,64.3,0,100,36,36,62.5,100,21,58.3,21
LeSean McCoy,4976,HB,BUF,16,0,4,57.3,5.3,7,19.4,133,65.2,0,11,36,328,59.3,8,14,38.9,174
Carlos Hyde,8692,HB,SF,16,0,28,59,5.8,3,8.3,52,75.8,0,12.7,36,284,81.7,7.1,15,41.7,211
Derrick Henry,10679,HB,TEN,16,0,31,59,2.3,3,8.3,128,56.4,0,16.4,36,220,60.4,12.9,8,22.2,62
Ross Travis,10320,TE,IND,14,0,14,65.8,100,8,22.9,8,55.7,0,100,35,35,70.5,100,20,57.1,20
Christian Westerman,10795,G,CIN,2,0,7,60.7,100,13,37.1,13,54.2,0,100,35,35,52.8,100,19,54.3,19
Freddie Martino,9292,WR,TB,8,0,30,56.6,100,20,57.1,20,58,0,100,35,35,61,100,13,37.1,13
Ryan Mallett,6226,QB,BLT,2,0,3,60,100,14,40,14,60,0,89.7,35,39,60,93.8,15,42.9,16
Todd Gurley II,9443,HB,LA,15,0,26,59.3,2,2,5.7,99,75.8,0,10.9,35,320,59.2,2.1,4,11.4,187
Griff Whalen,7351,WR,BLT,2,0,3,56.9,100,16,45.7,16,57.4,0,100,35,35,59.9,100,10,28.6,10
Kevin Hogan,10796,QB,CLV,4,0,8,60,85.7,12,35.3,14,60,0,87.2,34,39,60,88,22,64.7,25
Alex Armah,11948,FB,CAR,4,0,5,61.5,100,17,50,17,52.8,0,100,34,34,46.4,100,11,32.4,11
Cethan Carter,47149,TE,CIN,7,0,7,67.9,100,16,48.5,16,71.2,0,100,33,33,60.1,100,9,27.3,9
Ryan Switzer,11888,WR,DAL,13,0,9,54.5,88.9,8,24.2,9,65.1,0,89.2,33,37,59,100,21,63.6,21
Matt LaCosse,9840,TE,DEN,5,0,10,50.7,100,21,63.6,21,52.2,0,100,33,33,58.5,100,11,33.3,11
Zach Strief,3155,T,NO,2,0,20,58.1,100,14,43.8,14,63.5,0,100,32,32,56.2,100,10,31.3,10
Kareem Hunt,11841,HB,KC,16,0,16,63.5,5.7,7,21.9,122,68.2,0,10.2,32,313,59.3,5.9,10,31.3,169
Chris Thompson,12330,WR,HST,6,0,13,59.4,100,8,25,8,44.7,0,100,32,32,61.2,100,17,53.1,17
Pharaoh Brown,12247,TE,OAK,2,0,23,54,100,20,64.5,20,55.9,0,100,31,31,61.5,100,10,32.3,10
Landry Jones,7897,QB,PIT,3,0,25,60,100,15,50,15,60,0,78.9,30,38,60,100,12,40,12
Orson Charles,7116,TE,KC,4,0,16,43.2,100,12,40,12,53.5,0,100,30,30,59.6,100,13,43.3,13
Cyrus Kouandjio,8679,T,DEN,2,0,10,72.5,100,15,50,15,72.5,0,100,30,30,65.8,100,14,46.7,14
Ifeanyi Momah,8557,TE,ARZ,8,0,1,54.5,100,15,50,15,47.8,0,100,30,30,46,100,9,30,9
Jaydon Mickens,11371,WR,JAX,7,0,15,60.1,100,12,40,12,41.5,0,100,30,30,59.3,100,12,40,12
Maurice Harris,11035,WR,WAS,6,0,32,55.4,100,14,46.7,14,56.7,0,100,30,30,60.8,100,13,43.3,13
Sammie Coates,9520,WR,CLV,7,0,8,50.9,100,11,37.9,11,54,0,100,29,29,61.4,100,11,37.9,11
Alex Collins,10805,HB,BLT,15,0,3,60,1,1,3.7,105,59.8,1,11.2,27,242,59.8,2,2,7.4,101
DeAndrew White,9697,WR,HST,2,0,13,60.2,100,4,14.8,4,62.3,0,100,27,27,63,100,19,70.4,19
Matt Cassel,2447,QB,TEN,2,0,31,60,100,14,53.8,14,60,0,100,26,26,60,100,8,30.8,8
Cornelius Lucas,9025,T,LA,1,0,26,58,100,6,23.1,6,60.9,0,100,26,26,64,100,14,53.8,14
Trevor Davis,10797,WR,GB,9,0,12,54.1,100,8,30.8,8,39.7,0,92.9,26,28,62.4,93.3,14,53.8,15
Chris Matthews,6820,WR,BLT,5,0,3,58.3,100,10,38.5,10,58.8,0,100,26,26,60.2,100,12,46.2,12
E.J. Manuel,7797,QB,OAK,2,0,23,60,100,11,42.3,11,60,0,96.3,26,27,60,93.8,15,57.7,16
Jordan Howard,10784,HB,CHI,16,0,6,59.9,3,2,7.7,66,59.1,0,8.4,26,310,59.7,4,9,34.6,226
Latavius Murray,7962,HB,MIN,16,0,18,,0,0,0,87,61.2,0,10.6,26,245,,0,0,0,131
Aaron Neary,11024,C,LA,1,0,26,55,100,6,23.1,6,59.3,0,100,26,26,57.3,100,14,53.8,14
Jake Brendel,11117,G,MIA,3,0,17,58.8,100,8,30.8,8,63.6,0,100,26,26,65,100,17,65.4,17
Cobi Hamilton,7978,WR,HST,3,0,13,54.6,100,8,32,8,57.3,0,100,25,25,61.2,100,13,52,13
Parker Ehinger,10739,G,KC,1,0,16,54,100,6,24,6,56.3,0,100,25,25,58.9,100,16,64,16
Leonard Wester,10944,T,TB,5,0,30,59,100,17,68,17,58.9,0,100,25,25,59.5,100,6,24,6
Kyle Carter,10977,TE,MIN,3,0,18,60.5,100,10,41.7,10,59.1,0,100,24,24,57.6,100,5,20.8,5
Chad Williams,11853,WR,ARZ,6,0,1,62,100,11,45.8,11,63,0,92.3,24,26,62.5,100,10,41.7,10
Quan Bray,9700,WR,IND,5,0,14,55.3,100,8,34.8,8,53.9,0,100,23,23,56.2,100,13,56.5,13
Aviante Collins,12049,G,MIN,1,0,18,63.5,100,13,56.5,13,66,0,100,23,23,66,100,7,30.4,7
Seantrel Henderson,8871,T,BUF,4,0,4,79.5,100,16,69.6,16,77.2,0,100,23,23,59.8,100,4,17.4,4
Adam Redmond,10915,G,IND,1,0,14,48.2,100,7,30.4,7,53.2,0,100,23,23,59.8,100,15,65.2,15
Brian Quick,7037,WR,WAS,6,0,32,58.9,100,10,43.5,10,59.8,0,100,23,23,61.2,100,10,43.5,10
Elijhaa Penny,11300,HB,ARZ,13,0,1,66.2,16.7,3,13,18,67,0,41.8,23,55,60,5.6,1,4.3,18
Kellen Clemens,2994,QB,LAC,3,0,27,60,100,16,69.6,16,60,0,82.1,23,28,60,100,5,21.7,5
Lamar Miller,7097,HB,HST,16,0,13,60,3,2,8.7,66,43.3,0,8.6,23,269,58.7,4.1,7,30.4,169
Zach Sterup,11346,T,MIA,3,0,17,60.4,100,11,50,11,51.9,0,100,22,22,46.8,100,10,45.5,10
Michael Clark,12107,WR,GB,2,0,12,62.5,100,11,50,11,60.8,0,100,22,22,58.5,100,9,40.9,9
Joe Mixon,11803,HB,CIN,14,0,7,83.4,2.5,2,9.1,79,73.8,0,10.8,22,203,60,1,1,4.5,97
Geno Smith,7820,QB,NYG,2,0,21,60,100,13,59.1,13,60,0,95.7,22,23,60,100,8,36.4,8
David Quessenberry,7957,G,HST,2,0,13,51.3,100,12,54.5,12,52.8,0,100,22,22,58.2,100,10,45.5,10
Jeff Janis,8870,WR,GB,8,0,12,55.5,100,8,38.1,8,74.7,0,100,21,21,61.1,100,6,28.6,6
Darius Powe,11251,WR,NYG,1,0,21,61.3,100,12,57.1,12,60.7,0,100,21,21,60.4,100,6,28.6,6
Cody Core,10833,WR,CIN,7,0,7,53.3,100,11,52.4,11,55.2,0,100,21,21,60.1,100,9,42.9,9
Corey Clement,12253,HB,PHI,14,0,24,60,2.9,1,4.8,34,70.3,0,22.1,21,95,61.7,5.4,2,9.5,37
Garrett Griffin,11439,TE,NO,3,0,20,56.5,100,5,23.8,5,54.9,0,100,21,21,58.7,100,11,52.4,11
Kevin White,9440,WR,CHI,1,0,6,72.5,100,3,15,3,77.7,0,100,20,20,60.5,100,15,75,15
Eric Saubert,11929,TE,ATL,10,0,2,58.7,100,5,25,5,60.2,0,100,20,20,60.6,100,13,65,13
David Fales,8818,QB,MIA,2,0,17,60,100,9,47.4,9,60,0,95,19,20,60,90,9,47.4,10
Mike Tolbert,4740,HB,BUF,12,0,4,60,8.3,2,10.5,24,72,0,21.6,19,88,,0,0,0,46
Samaje Perine,11869,HB,WAS,13,0,32,60,2,2,10.5,101,58.3,0,9.6,19,198,57.9,8.3,7,36.8,84
Jordan Roos,12266,G,SEA,2,0,29,56.9,100,4,22.2,4,41.8,0,100,18,18,41,100,13,72.2,13
Mike Iupati,5542,G,ARZ,1,0,1,72.3,100,9,50,9,77.3,0,100,18,18,68.2,100,5,27.8,5
Tyler Ervin,10753,WR,HST,4,0,13,59.9,100,4,22.2,4,61.1,0,81.8,18,22,61.6,77.8,14,77.8,18
Leonard Fournette,11759,HB,JAX,13,1,15,60,0.8,1,5.6,118,70,1,6.1,18,296,60,4.8,8,44.4,167
Joe Webb III,5722,WR,BUF,2,0,4,60,75,12,66.7,16,60.1,0,69.2,18,26,60,100,6,33.3,6
Alvin Kamara,11822,HB,NO,16,0,20,59.7,2,1,5.6,50,60.2,0,12.4,18,145,61.8,10.1,7,38.9,69
Ezekiel Elliott,10638,HB,DAL,10,0,9,,0,0,0,93,59.7,0,6.5,17,261,59.8,7.1,11,64.7,156
Zac Kerin,8960,G,DET,1,0,11,61.9,100,8,47.1,8,46.6,0,100,17,17,36.6,100,6,35.3,6
Patrick Mahomes,11765,QB,KC,1,0,16,60,100,6,35.3,6,60,0,77.3,17,22,60,84.6,11,64.7,13
Chad Henne,4371,QB,JAX,2,0,15,60,100,6,37.5,6,60,0,76.2,16,21,60,100,10,62.5,10
Emmett Cleary,8090,G,DET,2,0,11,63.5,100,6,37.5,6,60.9,0,100,16,16,58.4,100,10,62.5,10
Scott Tolzien,6749,QB,IND,1,0,14,60,100,3,18.8,3,60,0,94.1,16,17,60,100,13,81.3,13
Dion Lewis,6301,HB,NE,16,0,19,,0,0,0,122,60,0,8,16,201,,0,0,0,57
Jamize Olawale,7572,FB,OAK,9,0,23,64.9,69.2,9,56.3,13,57.4,0,64,16,25,68,50,4,25,8
Isaiah Crowell,9295,HB,CLV,16,0,8,50,5.3,4,25,75,49.7,0,7,16,227,60,4.4,6,37.5,137
Charone Peake,10875,WR,NYJ,2,0,22,60.7,100,9,56.3,9,42.5,0,100,16,16,61.1,100,6,37.5,6
Tevin Coleman,9506,HB,ATL,15,0,2,60,3.2,1,6.3,31,59.4,0,9.1,16,176,59,3.8,5,31.3,130
Jaelen Strong,9503,WR,JAX,2,0,15,58.7,100,3,18.8,3,77.2,0,100,16,16,62.6,100,10,62.5,10
Cody Kessler,10727,QB,CLV,3,0,8,60,100,4,26.7,4,60,0,88.2,15,17,60,100,8,53.3,8
K.J. Brent,11349,WR,IND,4,0,14,59.2,100,5,33.3,5,60.1,0,100,15,15,61.3,100,6,40,6
Mike Davis,9559,HB,SEA,6,0,29,,0,0,0,21,60.2,0,17.9,15,84,59.9,15.1,8,53.3,53
Justin Hunter,7815,WR,PIT,6,0,25,53.9,100,6,40,6,55.4,0,100,15,15,60.5,100,4,26.7,4
Isaac Whitney,12251,WR,OAK,2,1,23,61.8,100,11,73.3,11,63.5,1,100,15,15,60,100,2,13.3,2
James Conner,11860,HB,PIT,12,0,25,,0,0,0,17,60,0,30.6,15,49,,0,0,0,16
Elijah McGuire,11943,HB,NYJ,14,0,22,,0,0,0,27,60.9,0,13.9,15,108,60,1.6,1,6.7,64
Victor Bolden Jr.,12269,WR,SF,7,0,28,60,100,3,20,3,60.3,0,100,15,15,59.3,100,11,73.3,11
Jamaal Williams,11889,HB,GB,14,0,12,,0,0,0,69,41.6,0,8.8,15,170,55.8,11.4,10,66.7,88
Ben Ijalana,6201,T,NYJ,2,0,22,57.9,100,6,40,6,51.1,1,100,15,15,49.6,100,7,46.7,7
Chris Ivory,6007,HB,JAX,14,0,15,60,1.9,1,6.7,54,59.9,1,11.5,15,131,60,4.7,3,20,64
Devonta Freeman,8738,HB,ATL,14,0,2,60,2.1,1,6.7,47,59.4,2,6.9,15,218,60,1.3,2,13.3,153
Vince Mayle,9556,TE,BLT,5,0,3,58.2,100,4,28.6,4,58.2,0,87.5,14,16,58.7,100,3,21.4,3
Javorius Allen,9558,HB,BLT,16,0,3,68,2.2,2,14.3,93,67.9,0,8.3,14,169,60,2,1,7.1,49
LeGarrette Blount,5863,HB,PHI,16,0,24,60,1,1,7.1,98,59.3,1,7.2,14,195,60,4.6,4,28.6,87
Adrian Peterson,3623,HB,ARZ,10,1,1,61.4,1,1,7.1,101,69.8,1,8,14,176,60,3.2,2,14.3,63
Peyton Barber,10927,HB,TB,10,0,30,60,2.3,1,7.7,43,59.4,0,10.5,13,124,,0,0,0,67
Bilal Powell,6278,HB,NYJ,15,0,22,60,1.4,1,7.7,69,59.4,0,6.5,13,199,,0,0,0,112
Thomas Rawls,9993,HB,SEA,9,0,29,,0,0,0,17,70.5,0,18.3,13,71,67.9,9.1,4,30.8,44
Ulrick John,8866,T,GB,4,0,12,59.2,100,2,15.4,2,62.7,0,100,13,13,63.6,100,10,76.9,10
Hakeem Valles,10960,TE,DET,1,0,11,73.9,100,6,46.2,6,70.5,0,100,13,13,60.2,100,6,46.2,6
Fozzy Whittaker,8547,HB,CAR,10,0,5,,0,0,0,4,60,0,65,13,20,60,25,1,7.7,4
Le'Veon Bell,7829,HB,PIT,15,0,25,,0,0,0,168,57.3,1,3.8,13,344,60,0.7,1,7.7,142
Frank Gore,2282,HB,IND,16,0,14,,0,0,0,61,59.9,0,4.7,13,276,60,2,4,30.8,202
C.J. Anderson,8101,HB,DEN,16,0,10,,0,0,0,112,60,0,4.9,13,268,60,0.8,1,7.7,133
Ameer Abdullah,9487,HB,DET,14,0,11,60,1.5,1,7.7,65,43.5,0,6.9,13,188,58.9,2,2,15.4,102
Cameron Lee,12223,G,CHI,1,0,6,51.4,100,2,16.7,2,39.2,0,100,12,12,44.9,100,10,83.3,10
Cameron Artis-Payne,9607,HB,CAR,6,0,5,57.9,22.7,5,41.7,22,58.4,0,38.7,12,31,60,66.7,2,16.7,3
Rod Smith,9996,HB,DAL,9,0,9,,0,0,0,24,79.3,0,17.6,12,68,60,12.9,4,33.3,31
Charcandrick West,9047,HB,KC,10,0,16,60,11.1,1,9.1,9,60.7,0,35.5,11,31,60,7.7,1,9.1,13
Bernard Reedy,9228,WR,NE,6,0,19,59.7,100,5,45.5,5,58.8,0,78.6,11,14,60,100,2,18.2,2
Nick Bellore,6515,LB,DET,6,0,11,62.1,100,8,72.7,8,69.8,0,100,11,11,70.6,100,2,18.2,2
Will Beatty,4983,T,PHI,1,0,24,60,100,3,27.3,3,78.4,0,100,11,11,80.8,100,7,63.6,7
Eric Weems,4097,WR,TEN,5,0,31,41.7,100,4,36.4,4,45.9,0,91.7,11,12,59.6,100,3,27.3,3
Andre Roberts,5612,WR,ATL,8,0,2,60,100,2,18.2,2,76.9,0,100,11,11,60.9,100,7,63.6,7
David Fluellen,9184,HB,TEN,6,0,31,58.4,40,2,18.2,5,55.4,0,73.3,11,15,60,50,1,9.1,2
Gavin Escobar,7828,TE,BLT,2,0,3,86.4,100,5,45.5,5,78.4,0,100,11,11,58.7,100,3,27.3,3
Kenyan Drake,10707,HB,MIA,14,0,17,,0,0,0,70,60,0,7.2,11,153,,0,0,0,71
Matthew Slater,4467,WR,NE,5,0,19,54,100,3,27.3,3,57.1,0,100,11,11,60,100,1,9.1,1
Nate Sudfeld,10821,QB,PHI,1,0,24,60,100,3,27.3,3,60,0,100,11,11,60,100,7,63.6,7
Garry Gilliam,9137,T,SF,3,0,28,68.2,100,4,40,4,67.2,0,100,10,10,47,100,4,40,4
Geremy Davis,9619,WR,LAC,2,0,27,60,100,1,10,1,60.8,0,100,10,10,59.8,100,7,70,7
Max McCaffrey,11357,WR,SF,5,0,28,74.2,100,2,20,2,81,0,100,10,10,59.9,100,8,80,8
Andre Ellington,7968,HB,HST,9,0,13,54.6,38.5,5,50,13,55.1,0,33.3,10,30,60,14.3,1,10,7
A.J. McCarron,8799,QB,CIN,2,0,7,60,100,9,90,9,60,0,100,10,10,60,100,1,10,1
Michael Ola,9032,T,LAC,2,0,27,55.9,100,4,40,4,64.1,0,100,10,10,67,100,2,20,2
Kalif Raymond,11028,WR,NYG,4,0,21,60.3,100,6,60,6,61,0,90.9,10,11,60,100,2,20,2
Harry Douglas,4398,WR,TEN,2,0,31,60,100,3,30,3,32.5,0,100,10,10,59,100,3,30,3
Giovani Bernard,7818,HB,CIN,16,0,7,,0,0,0,57,60.3,1,8.5,10,118,60,4.3,2,20,47
Jay Ajayi,9582,HB,PHI,14,0,24,,0,0,0,69,60,0,4.5,10,221,60,2.9,4,40,140
Malcolm Brown,9902,HB,LA,9,0,26,60,4.8,1,10,21,60.1,0,13.7,10,73,60,2.3,1,10,44
Cooper Rush,12324,QB,DAL,2,0,9,60,100,2,20,2,60,0,83.3,10,12,60,87.5,7,70,8
Bobo Wilson,12067,WR,TB,3,0,30,60,100,1,10,1,61.3,0,76.9,10,13,61.1,100,9,90,9
Quincy Adeboyejo,12085,WR,BLT,1,0,3,60.4,100,5,50,5,61,0,100,10,10,60.4,100,4,40,4
Chris Thompson,7936,HB,WAS,10,0,32,,0,0,0,33,60.3,0,12.2,9,74,60,4.8,1,11.1,21
James White,8765,HB,NE,13,0,19,60,3.7,1,11.1,27,60.4,0,16.7,9,54,,0,0,0,15
Corey Grant,9827,HB,JAX,8,0,15,,0,0,0,8,60.4,0,22,9,41,60.6,16,4,44.4,25
Marshawn Lynch,3628,HB,OAK,15,0,23,,0,0,0,91,60,0,4,9,225,,0,0,0,116
Matt Breida,12271,HB,SF,16,0,28,60,3.8,1,11.1,26,59.7,0,7.7,9,117,60,1.3,1,11.1,79
Brittan Golden,7481,WR,ARZ,5,0,1,58.6,100,4,44.4,4,36.4,0,100,9,9,60.2,100,3,33.3,3
Jerick McKinnon,8731,HB,MIN,16,0,18,60,3.2,2,22.2,63,81.6,0,5.4,9,167,60,1.2,1,11.1,86
Krishawn Hogan,12014,WR,IND,2,0,14,60,100,3,33.3,3,62.5,0,100,9,9,61,100,5,55.6,5
J.D. McKissic,11047,HB,SEA,12,0,29,,0,0,0,10,59.6,0,16.7,9,54,60,10.8,4,44.4,37
Kerwynn Williams,8013,HB,ARZ,14,0,1,,0,0,0,68,60,0,6.2,8,130,,0,0,0,52
Cole Croston,46317,G,NE,3,0,19,60,100,1,12.5,1,60.1,0,100,8,8,60,100,1,12.5,1
Khalif Barnes,2269,T,ARZ,2,0,1,52,100,5,62.5,5,52.6,0,100,8,8,60,100,1,12.5,1
Billy Turner,8702,G,DEN,1,0,10,54,100,3,37.5,3,64.8,0,100,8,8,71.6,100,4,50,4
