player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Brian Hartline,5031,WR,CLV,12,73,0,8,0,-2.5,0,75,,0,0,25,1,0,0,27,36.5,0,4,0,0,21,3,90.5,19,77.1,4,21.1,0,8,15,5,2.7,0.42,10.7,0,73.3,,0,0,12,3,14,1,63.7,69.7,1,34,0,0,125,22,92.8,116,96.3,30,25.9,1,258,72,3.3,11.7,2.22
Owen Daniels,3043,TE,DEN,16,73,0,10,0,-4.2,0,100,,0,0,0,0,5,0,90.9,92.4,0,20,17.1,7,41,6,82.9,34,109,6,17.6,0,61,86,14.3,10.2,1.79,9.7,1,30.8,,0,0,20,1,3,0,52.3,59.8,0,16,8.8,7,80,4,83.8,67,67.1,13,19.4,1,43,33,8.3,10.8,0.64
Darren Sproles,2347,HB,PHI,16,73,0,24,0,-4.3,2,78.6,,0,0,0,0,4,0,92.1,95.1,1,35,0,0,25,11,96,24,92.3,14,58.3,1,106,154,14,9.6,4.42,2.3,0,75,,0,0,10,1,2,0,69.2,64,0,7,0,0,33,9,93.9,31,77.1,12,38.7,0,31,21,2.3,3.4,1
Cole Beasley,7330,WR,DAL,16,71,0,9,0,-2.9,1,88.9,,0,0,0,0,4,0,91.6,87.6,0,15,0,0,25,8,92,23,93.5,9,39.1,0,58,80,10,7.3,2.52,5.7,5,69.8,,0,0,5.1,2,22,1,73.1,66.9,1,30,0,0,381,37,92.7,353,115.8,53,15,5,406,219,5.9,11,1.15
Duke Johnson Jr.,9510,HB,CLV,16,70,0,8,0,-5.2,8,94.1,,0,0,5.9,1,4,0,78.3,91.7,0,27,0,0,28,16,100,28,87.7,17,60.7,0,86,171,10.7,5.4,3.07,9.7,3,50,,0,0,28.6,2,5,0,65.9,84.8,0,52,0,0,50,5,96,48,129.2,10,20.8,1,141,63,12.6,28.2,2.94
Steve Smith,837,WR,BLT,7,70,0,3,0,-3.3,1,83.3,,0,0,0,0,0,0,90.6,63.9,0,7,0,0,20,5,85,17,82.6,6,35.3,0,23,41,8.2,4.6,1.35,8.5,3,75,,0,0,5.3,1,10,1,45.4,82.3,1,50,0,0,82,18,93.9,77,104.5,24,31.2,1,250,116,6.4,13.9,3.25
Harry Douglas,4398,WR,TEN,14,70,0,31,0,,0,,,0,0,,0,0,0,,43,0,0,0,0,25,0,100,25,0,0,0,0,0,0,,,0,11.2,0,56.3,,0,0,0,0,6,0,79,59,0,30,0,0,121,9,93.4,113,78.4,16,14.2,0,113,41,4.6,12.6,1
Kenny Britt,4953,WR,SL,16,70,0,26,0,-2,0,100,,0,0,0,0,0,0,78.7,40,0,-1,0,0,53,1,96.2,51,79.2,1,2,0,-1,1,1,-1,-0.02,,0,,,0,0,,0,0,0,38.3,65.3,0,0,0,0,28,0,96.4,27,0,0,0,0,0,0,,,0
Jared Cook,5012,TE,SL,16,69,0,26,0,-2.7,0,66.7,,0,0,0,0,0,0,84.5,34,0,8,18.3,11,60,2,78.3,47,75.7,3,6.4,0,13,17,8.5,6.5,0.28,11.8,0,43.3,0,0,1,31.6,6,7,0,27.5,49.7,1,22,1.1,2,182,13,93.4,170,44.9,30,17.6,0,148,21,1.6,11.4,0.87
Brandon LaFell,5602,WR,NE,11,69,0,19,0,-1.9,1,100,,0,0,0,0,2,0,91.8,61.8,0,17,0,0,47,10,97.9,46,90,10,21.7,0,56,75,7.5,5.6,1.22,7.7,0,66.7,,0,0,11.1,1,3,0,26.2,54.8,1,25,0,0,103,8,93.2,96,48.3,12,12.5,0,73,43,5.4,9.1,0.76
Malcom Floyd,2044,WR,SD,15,68,0,27,0,8,0,50,,0,0,0,0,0,0,78.7,38.9,0,2,0,0,59,1,94.9,56,56.3,2,3.6,0,2,3,3,2,0.04,21.1,0,50,,0,0,0,0,3,0,46.9,58,0,39,0,0,103,5,95.1,98,105.8,10,10.2,1,69,7,1.4,13.8,0.7
Dez Bryant,5549,WR,DAL,9,68,0,9,0,4,0,50,,0,0,0,0,0,0,78.7,43.4,1,-3,0,0,20,1,95,19,16.7,2,10.5,0,-3,0,0,-3,-0.16,11.1,2,60,,0,0,10,1,5,0,47.6,66.4,0,20,0,0,62,9,90.3,56,121.4,15,26.8,2,107,29,3.2,11.9,1.91
Mike Wallace,5007,WR,MIN,16,68,0,18,0,-1.3,1,85.7,,0,0,0,0,2,0,90.9,62.6,0,22,0,0,38,6,97.4,37,91.7,7,18.9,0,42,49,8.2,7,1.14,14.6,0,50,,0,0,0,0,6,0,68.6,55.8,1,34,0,0,166,9,95.2,158,51.9,18,11.4,0,135,10,1.1,15,0.85
Jimmy Graham,5619,TE,SEA,11,68,0,29,0,-4,0,100,,0,0,0,0,0,0,78.7,38.9,0,0,8,2,25,1,88,22,79.2,1,4.5,0,0,4,4,0,0,9.6,1,71.4,,0,0,0,0,9,0,88,85.4,1,30,1.8,2,113,15,97.3,110,80.1,21,19.1,0,193,65,4.3,12.9,1.75
Cecil Shorts,6266,WR,HST,11,67,0,13,0,-3.5,2,81.8,,0,0,10,1,2,1,51.2,65.3,0,13,0,0,19,9,94.7,18,109.5,11,61.1,1,27,60,6.7,3,1.5,9,7,63.6,,0,0,7.9,3,24,1,50.7,62.5,1,42,0,0,325,35,94.2,306,86.8,55,18,1,438,188,5.4,12.5,1.43
Roddy White,2244,WR,ATL,16,67,0,2,0,,0,,,0,0,,0,0,0,,40.5,0,0,0,0,35,0,91.4,32,0,0,0,0,0,0,,,0,11.7,0,50,0,0,1,0,0,4,0,90.7,60.4,1,21,0,0,94,5,91.5,86,66.3,10,11.6,1,69,6,1.2,13.8,0.8
Tyler Lockett,9502,WR,SEA,16,67,0,29,0,-1.6,4,100,,0,0,0,0,4,0,92.1,93.4,0,17,0,0,41,12,97.6,40,99.3,12,30,0,94,113,9.4,7.8,2.35,12.2,0,85,,0,0,5.6,1,14,0,66,75.1,0,29,0,0,145,17,96.6,140,156,20,14.3,3,239,73,4.3,14.1,1.71
Jermaine Kearse,7428,WR,SEA,16,66,0,29,0,-3.3,0,100,,0,0,0,0,0,0,88.7,42.8,0,5,0,0,41,3,97.6,40,83.3,3,7.5,0,12,22,7.3,4,0.3,7.2,3,100,,0,0,0,0,7,0,72.1,70.9,0,36,0,0,70,12,95.7,67,146.5,12,17.9,1,154,68,5.7,12.8,2.3
Tyler Eifert,7802,TE,CIN,13,66,0,7,0,-3.5,2,100,,0,0,0,0,4,0,91.4,91.5,0,24,14.6,7,48,6,79.2,38,117.4,6,15.8,0,73,94,15.7,12.2,1.92,6.6,0,70,,0,0,12.5,1,4,0,55.6,91.3,0,23,0,0,66,7,90.9,60,116.7,10,16.7,1,55,13,1.9,7.9,0.92
Charles Sims,8704,HB,TB,16,65,0,30,0,-3.1,4,83.3,,0,0,4.8,1,9,0,90.2,98.4,1,56,0,0,40,20,92.5,37,102.8,24,64.9,1,228,293,14.7,11.4,6.16,7.8,1,66.7,,0,0,0,0,3,0,90.8,93.9,1,14,0,0,19,4,84.2,16,87.5,6,37.5,2,43,12,3,10.8,2.69
Marques Colston,3197,WR,NO,13,65,0,20,0,,0,,,0,0,,0,0,0,,38.3,0,0,0,0,42,0,100,42,0,0,0,0,0,0,,,0,8.8,3,65.9,,0,0,14.7,5,18,0,46.4,62.9,2,53,0.4,1,283,29,92.2,261,88.5,44,16.9,2,373,151,5.2,12.9,1.43
Eric Ebron,8645,TE,DET,14,65,0,11,0,-2.3,0,100,,0,0,0,0,2,0,88.7,54.6,0,20,12.2,6,49,3,87.8,43,115.3,3,7,0,35,42,14,11.7,0.81,6.4,2,73.5,,0,0,7.4,2,17,0,57.9,64.2,1,22,0,0,248,25,96.4,239,112,34,14.2,3,257,121,4.8,10.3,1.08
Giovani Bernard,7818,HB,CIN,16,65,0,7,0,-2.7,4,78.6,,0,0,0,0,2,1,92,64,1,45,10,4,40,11,82.5,33,72.6,14,42.4,0,120,154,14,10.9,3.64,0.8,1,62.5,,0,0,16.7,1,1,0,54.6,59.9,0,8,0,0,23,5,91.3,21,66.7,8,38.1,0,22,23,4.6,4.4,1.05
Jordan Cameron,6254,TE,MIA,16,64,0,17,0,,0,,,0,0,,0,0,0,,38.5,0,0,12.5,4,32,0,84.4,27,0,0,0,0,0,0,,,0,11.3,0,53.3,,0,0,15.8,3,11,0,51.5,58.5,2,27,0.9,2,215,16,96.3,207,55.8,30,14.5,1,187,25,1.6,11.7,0.9
Kyle Rudolph,6195,TE,MIN,16,64,0,18,0,,0,,,0,0,,0,0,0,,38.4,0,0,29,9,31,0,67.7,21,0,0,0,0,0,0,,,0,9.7,3,85.2,,0,0,0,0,12,0,90.3,68.4,1,47,2.6,5,194,23,93.8,182,127.8,27,14.8,3,256,89,3.9,11.1,1.41
Dorial Green-Beckham,9473,WR,TEN,16,63,0,31,0,,0,,,0,0,,0,0,0,,45.8,0,0,5.3,1,19,0,94.7,18,0,0,0,0,0,0,,,0,15.5,0,75,,0,0,0,0,3,0,73.2,66.4,0,29,2.4,1,41,3,90.2,37,116.7,4,10.8,0,62,13,4.3,20.7,1.68
Steve Johnson,4538,WR,SD,10,61,0,27,0,-1.2,4,92.3,,0,0,0,0,6,1,92.1,80.7,0,34,0,0,49,12,95.9,47,139.1,13,27.7,1,146,160,13.3,12.2,3.11,6.3,5,76.9,,0,0,7,3,27,1,51.1,65.3,1,34,0,0,345,40,91.9,317,115,52,16.4,3,469,271,6.8,11.7,1.48
Devin Funchess,9474,WR,CAR,16,61,0,5,0,-1,0,100,,0,0,0,0,0,0,78.7,46.2,0,8,0,0,22,1,95.5,21,100,1,4.8,0,8,9,9,8,0.38,10,1,60,,0,0,0,0,2,0,28.4,75.5,0,14,0,0,34,3,94.1,32,77.9,5,15.6,0,31,7,2.3,10.3,0.97
Bilal Powell,6278,HB,NYJ,11,60,0,22,0,-4.1,4,87.5,,0,0,12.5,2,6,0,33.2,95.9,0,25,0,0,25,14,100,25,116.7,16,64,1,112,173,12.4,8,4.48,5.5,2,70,,0,0,0,0,3,0,74.6,66.4,0,25,0,0,46,7,95.7,44,121.7,10,22.7,1,67,44,6.3,9.6,1.52
Dontrelle Inman,6597,WR,SD,14,60,0,27,0,,0,,,0,0,,0,0,0,,37.1,0,0,0,0,56,0,94.6,53,0,0,0,0,0,0,,,0,13,1,66.7,,0,0,0,0,5,1,37,57,1,27,0,0,141,8,89.4,126,79.2,12,9.5,1,82,33,4.1,10.3,0.65
Kendall Wright,7026,WR,TEN,10,59,0,31,0,-4,0,100,,0,0,0,0,0,0,90.6,62.6,0,5,0,0,22,5,100,22,79.2,5,22.7,0,6,26,5.2,1.2,0.27,11.6,2,57.9,,0,0,8.3,2,13,0,56.6,63.7,5,52,0,0,188,22,93.6,176,56.3,38,21.6,2,255,113,5.1,11.6,1.45
Kenny Stills,7926,WR,MIA,16,59,0,17,0,-3,0,100,,0,0,0,0,0,0,84.5,43.5,0,2,0,0,39,2,94.9,37,79.2,2,5.4,0,0,6,3,0,0,9.3,0,100,,0,0,0,0,3,0,50.3,56.4,0,25,0,0,95,4,91.6,87,118.8,4,4.6,0,54,17,4.3,13.5,0.62
Rishard Matthews,7211,WR,MIA,11,59,0,17,0,-3.5,0,100,,0,0,0,0,0,0,84.5,43.8,0,14,0,0,38,2,97.4,37,106.3,2,5.4,0,19,26,13,9.5,0.51,12.3,0,60,,0,0,14.3,1,1,0,44.1,76.5,0,48,0,0,65,6,93.8,61,85.4,10,16.4,0,80,32,5.3,13.3,1.31
Chris Hogan,6468,WR,BUF,15,58,0,4,0,,0,,,0,0,,0,0,0,,41.2,0,0,0,0,23,0,100,23,0,0,0,0,0,0,,,0,16.4,1,58.3,,0,0,6.7,1,10,0,41.6,52.8,1,46,0,0,222,14,93.7,208,80,24,11.5,1,189,52,3.7,13.5,0.91
Vincent Jackson,2278,WR,TB,10,57,0,30,0,,0,,,0,0,,0,0,0,,41.5,0,0,0,0,31,0,90.3,28,0,0,0,0,0,0,,,0,14.2,0,73.3,,0,0,0,0,8,0,86.9,77.5,0,29,0,0,81,11,90.1,73,134.9,15,20.5,1,178,28,2.5,16.2,2.44
Will Tye,10070,TE,NYG,13,57,0,21,0,1,0,100,,0,0,0,0,0,0,78.7,38.7,0,2,4.2,1,24,1,83.3,20,79.2,1,5,0,2,1,1,2,0.1,7.4,5,80,,0,0,11.1,1,5,0,54.8,67.4,0,17,0,0,47,8,100,47,130,10,21.3,1,72,31,3.9,9,1.53
Mark Ingram II,6180,HB,NO,12,57,0,20,0,-4.1,4,100,,0,0,0,0,6,1,92.9,90.5,0,24,7.4,2,27,17,88.9,24,86.8,17,70.8,0,82,152,8.9,4.8,3.42,2,0,100,,0,0,0,0,0,0,90.6,68,0,4,7.1,1,14,1,85.7,12,83.3,1,8.3,0,4,2,2,4,0.33
Torrey Smith,6210,WR,SF,16,56,0,28,0,-2.5,0,100,,0,0,0,0,2,0,90.9,56,0,25,0,0,54,6,98.1,53,95.8,6,11.3,0,42,57,9.5,7,0.79,31.6,1,60,,0,0,0,0,3,0,48.4,56.5,1,75,0,0,48,3,93.8,45,104.2,5,11.1,2,187,77,25.7,62.3,4.16
Matt Forte,4358,HB,CHI,13,56,0,6,0,-2.8,0,76.9,,0,0,9.1,1,3,0,65.5,68.9,1,23,5.3,3,57,10,89.5,51,90.5,13,25.5,1,96,126,12.6,9.6,1.88,4.7,0,72.7,,0,0,11.1,1,3,0,78.2,70.2,0,9,0,0,32,8,90.6,29,108.5,11,37.9,1,41,30,3.8,5.1,1.41
Ladarius Green,7110,TE,SD,13,56,0,27,0,-5,0,100,,0,0,0,0,0,0,78.7,34.5,0,-1,16.7,9,54,1,79.6,43,79.2,1,2.3,0,-1,4,4,-1,-0.02,11.1,2,56.7,,0,0,10.5,2,13,0,76.1,66.7,0,24,2.1,6,287,17,92.7,266,104.2,30,11.3,2,235,94,5.5,13.8,0.88
Albert Wilson,8943,WR,KC,14,55,0,16,0,-2.4,2,88.9,,0,0,11.1,1,2,0,45.7,54.9,0,42,0,0,65,8,98.5,64,134.7,9,14.1,1,67,87,10.9,8.4,1.05,10.5,0,100,,0,0,0,0,3,0,77.3,64.7,0,29,0,0,46,6,91.3,42,115.3,6,14.3,0,70,7,1.2,11.7,1.67
Javorius Allen,9558,HB,BLT,15,55,0,3,0,-4.1,1,85.7,,0,0,0,0,1,0,90.9,81.4,0,11,5.9,1,17,6,82.4,14,79.2,7,50,0,19,44,7.3,3.2,1.36,,0,,,0,0,,0,0,0,81.1,81.2,0,0,0,0,8,0,100,8,0,0,0,0,0,0,,,0
Lamar Miller,7097,HB,MIA,16,54,0,17,0,-4.1,0,92.9,,0,0,0,0,5,0,72.7,93.7,0,54,2.8,1,36,13,91.7,33,138.4,14,42.4,1,161,217,16.7,12.4,4.88,-1,0,100,,0,0,0,0,1,1,77.5,56.2,0,14,0,0,37,8,91.9,34,84.4,8,23.5,0,34,42,5.3,4.3,1
Vernon Davis,2951,TE,DEN,15,54,0,10,0,-5.5,2,100,,0,0,0,0,1,0,84.5,53.9,0,18,11.1,3,27,2,81.5,22,112.5,2,9.1,0,22,33,16.5,11,1,10.6,0,55.6,,0,0,0,0,3,0,63.5,53.6,2,27,0,0,64,5,96.9,62,39.8,9,14.5,0,67,26,5.2,13.4,1.08
DeMarco Murray,6223,HB,PHI,15,53,0,24,0,-3.8,5,83.3,,0,0,11.8,2,3,0,40.3,92.4,0,18,6.9,2,29,15,89.7,26,88.9,18,69.2,0,96,154,10.3,6.4,3.69,,0,,,0,0,,0,0,0,48.8,63.2,0,0,0,0,2,0,50,1,0,0,0,0,0,0,,,0
Quinton Patton,7910,WR,SF,16,53,0,28,0,-3,4,77.8,,0,0,0,0,2,0,91.1,77,0,40,0,0,36,7,100,36,108.3,9,25,0,90,112,16,12.9,2.5,9.8,0,50,,0,0,20,1,2,0,29.5,62.4,0,41,0,0,65,4,95.4,62,80.2,8,12.9,0,70,45,11.3,17.5,1.13
Jerricho Cotchery,1829,WR,CAR,14,53,0,5,0,-2.2,1,100,,0,0,0,0,2,0,90.9,56.5,0,21,4.5,1,22,6,90.9,20,87.5,6,30,0,30,43,7.2,5,1.5,8.6,4,69.8,,0,0,3.2,1,18,0,84.6,77.3,1,31,0,0,219,30,97.3,213,98.7,43,20.2,2,337,123,4.1,11.2,1.58
Dwayne Harris,6328,WR,NYG,15,53,0,21,0,-1.5,0,100,,0,0,0,0,0,0,88.7,55.7,0,2,0,0,31,2,83.9,26,79.2,2,7.7,0,3,6,3,1.5,0.12,8,1,69.8,,0,0,14.3,5,16,0,48.9,58.6,2,38,0,0,335,30,92.5,310,103.3,43,13.9,4,325,128,4.3,10.8,1.05
David Johnson,9519,HB,ARZ,16,52,0,1,0,-2.2,2,80,,0,0,0,0,1,1,90.2,43.2,1,34,7.4,2,27,4,92.6,25,54.6,5,20,0,33,43,10.8,8.3,1.32,5,0,83.3,,0,0,0,0,3,0,40.3,60.2,0,11,0,0,26,5,100,26,127.1,6,23.1,1,30,7,1.4,6,1.15
Frank Gore,2282,HB,IND,16,52,0,14,0,-3.1,4,75,,0,0,7.7,1,4,0,69.2,94.3,0,34,13.5,5,37,12,83.8,31,97.1,16,51.6,0,125,165,13.8,10.4,4.03,,0,,,0,0,,0,0,0,49.3,50.6,0,0,0,0,11,0,90.9,10,0,0,0,0,0,0,,,0
Seth Roberts,9079,WR,OAK,16,52,0,23,0,-1,0,25,,0,0,75,3,0,0,20.5,27.1,0,11,0,0,43,1,100,43,39.6,4,9.3,0,11,10,10,11,0.26,9.7,2,67.4,,0,0,8.8,3,20,0,29.6,54.7,3,43,0,0,384,31,94.3,362,102.5,46,12.7,4,469,149,4.8,15.1,1.3
Chris Givens,7096,WR,BLT,15,51,0,3,0,-2,0,100,,0,0,0,0,0,0,88.7,46.7,0,5,0,0,27,2,85.2,23,79.2,2,8.7,0,5,9,4.5,2.5,0.22,20.5,0,0,,0,0,100,1,0,0,29.9,56.1,0,0,0,0,49,0,93.9,46,39.6,2,4.3,0,0,0,,,0
James Starks,5716,HB,GB,16,50,0,12,0,-3.1,7,92.6,,0,0,3.8,1,11,0,91.4,99.9,0,30,10.4,5,48,25,87.5,42,136.3,27,64.3,2,291,369,14.8,11.6,6.93,7,0,66.7,,0,0,0,0,0,1,65.8,48.8,0,6,9.1,1,11,2,90.9,10,70.1,3,30,0,6,5,2.5,3,0.6
Darren McFadden,4318,HB,DAL,16,50,0,9,0,-3.3,1,66.7,,0,0,20,1,0,0,29.2,54.2,0,12,0,0,22,4,90.9,20,75.7,6,30,0,26,37,9.3,6.5,1.3,5.5,0,0,,0,0,,0,0,0,70,55.5,1,0,0,0,10,0,100,10,0,2,20,0,0,0,,,0
Kyle Juszczyk,7912,FB,BLT,16,50,0,3,0,-3.2,3,83.3,,0,0,0,0,1,0,90.9,88.9,0,16,11.1,2,18,5,83.3,15,95.8,6,40,0,42,59,11.8,8.4,2.8,5,0,0,,0,0,100,1,0,0,43.4,50.4,0,0,5.3,1,19,0,89.5,17,39.6,1,5.9,0,0,0,,,0
Clive Walford,9501,TE,OAK,16,49,0,23,0,,0,,,0,0,,0,0,0,,50.3,0,0,16.7,1,6,0,83.3,5,0,0,0,0,0,0,,,0,9.2,3,52.6,,0,0,9.1,1,8,0,49.6,64.8,2,22,0.8,1,122,10,94.3,115,31.8,19,16.5,0,116,48,4.8,11.6,1.01
Eddie Royal,4356,WR,CHI,9,49,0,6,0,-2.2,3,90,,0,0,5.3,1,2,0,84,66.1,0,30,0,0,44,18,93.2,41,85.2,20,48.8,0,89,131,7.3,4.9,2.17,5.2,6,70,,0,0,4.5,1,6,0,60.5,58.4,0,21,0,0,168,21,97,163,88.6,30,18.4,1,123,80,3.8,5.9,0.75
Latavius Murray,7962,HB,OAK,16,49,0,23,0,-3.4,2,85.7,,0,0,14.3,1,1,0,32,69.2,1,23,23.3,7,30,6,76.7,23,60.4,7,30.4,0,56,78,13,9.3,2.43,-1.5,0,100,,0,0,0,0,0,0,55.7,49.2,0,3,0,0,16,2,100,16,79.2,2,12.5,0,5,8,4,2.5,0.31
Mohamed Sanu,7084,WR,CIN,16,48,0,7,0,-1.5,0,80,,0,0,0,0,1,0,91.6,54.2,1,28,0,0,46,8,93.5,43,49.6,10,23.3,0,54,67,8.4,6.8,1.26,8.4,4,66.7,,0,0,3.4,1,15,1,78.7,53.5,2,52,0.3,1,385,28,92.2,355,73.8,42,11.8,0,363,189,6.8,13,1.02
Taylor Gabriel,9002,WR,CLV,13,48,0,8,0,-4.4,2,90.9,,0,0,0,0,2,1,92,46.6,0,10,0,0,32,10,96.9,31,81.1,11,35.5,0,38,81,8.1,3.8,1.23,3.8,2,64,,0,0,15.8,3,6,1,38.2,53.7,1,20,0,0,151,16,95.4,144,53.4,25,17.4,0,88,86,5.4,5.5,0.61
Brandon Coleman,9086,WR,NO,16,48,0,20,0,,0,,,0,0,,0,0,0,,40.7,0,0,0,0,34,0,97.1,33,0,0,0,0,0,0,,,0,13.2,1,66.7,,0,0,14.3,1,4,0,50.7,66.8,1,30,0,0,79,6,91.1,72,100.5,9,12.5,1,98,29,4.8,16.3,1.36
James White,8765,HB,NE,11,47,0,19,0,-3.7,5,92.3,,0,0,7.7,1,3,0,64.7,97.4,0,30,0,0,21,12,100,21,127.9,13,61.9,1,111,154,12.8,9.3,5.29,7,0,0,,0,0,,0,0,0,65.9,87.9,0,0,0,0,12,0,91.7,11,39.6,1,9.1,0,0,0,,,0
DeAngelo Williams,2972,HB,PIT,15,47,0,25,0,-3.3,2,100,,0,0,0,0,6,0,92.1,92.7,0,34,4.3,2,47,12,91.5,43,107.6,12,27.9,0,118,158,13.2,9.8,2.74,1.7,1,66.7,,0,0,33.3,1,0,0,70.3,53.3,0,8,0,0,37,2,97.3,36,71.5,3,8.3,0,10,6,3,5,0.28
Corey Brown,8986,WR,CAR,14,47,0,5,0,-0.7,1,100,,0,0,0,0,1,0,88.7,63.9,0,20,0,0,31,3,96.8,30,109.7,3,10,0,31,33,11,10.3,1.03,16.5,0,54.5,,0,0,14.3,1,5,0,47.9,63.9,0,25,0,0,155,6,94.8,147,108.5,11,7.5,1,81,7,1.2,13.5,0.55
Marquess Wilson,8019,WR,CHI,11,47,0,6,0,-0.8,0,83.3,,0,0,0,0,2,0,90.6,56.6,0,11,0,0,47,5,97.9,46,90.3,6,13,0,34,44,8.8,6.8,0.74,15.1,0,77.8,,0,0,0,0,4,0,39.3,60.8,1,46,0,0,130,7,95.4,124,79.2,9,7.3,0,147,50,7.1,21,1.19
Dion Lewis,6301,HB,NE,7,46,0,19,0,-2.9,10,100,,0,0,0,0,4,1,92.5,98.3,0,18,10.3,3,29,15,89.7,26,105.3,15,57.7,0,139,182,12.1,9.3,5.35,0.3,0,100,,0,0,0,0,0,0,28.6,65.9,0,7,0,0,20,3,100,20,86.1,3,15,0,14,13,4.3,4.7,0.7
Vance McDonald,7836,TE,SF,14,46,0,28,0,3,0,100,,0,0,0,0,0,0,84.5,44.9,0,7,13,3,23,2,87,20,93.8,2,10,0,13,7,3.5,6.5,0.65,10.4,1,57.9,,0,0,21.4,3,4,1,29.1,49.7,2,20,0.9,1,108,11,98.1,106,51.5,19,17.9,1,106,47,4.3,9.6,1
Maxx Williams,9488,TE,BLT,14,45,0,3,0,-4,1,100,,0,0,0,0,0,0,84.5,39.1,0,8,4.8,1,21,2,76.2,16,87.5,2,12.5,0,10,18,9,5,0.63,10.2,0,61.1,,0,0,0,0,7,0,73.7,64.6,0,15,0,0,105,11,93.3,98,76.2,18,18.4,0,100,29,2.6,9.1,1.02
LeSean McCoy,4976,HB,BUF,12,45,0,4,0,-4.2,2,92.3,,0,0,0,0,5,0,92.4,97.9,0,22,3.2,1,31,12,83.9,26,101.3,13,50,0,108,158,13.2,9,4.15,15,0,50,,0,0,0,0,1,0,68.6,72.3,0,15,0,0,14,2,100,14,68.8,4,28.6,0,24,4,2,12,1.71
Jarius Wright,7118,WR,MIN,16,45,0,18,0,-2,1,100,,0,0,0,0,1,0,88.7,59.3,0,10,0,0,23,3,100,23,91.7,3,13,0,18,24,8,6,0.78,12.3,1,74.1,,0,0,9.1,2,17,1,62.8,70.8,0,52,0,0,218,20,94.5,206,110.7,27,13.1,0,304,85,4.3,15.2,1.48
Chris Thompson,7936,HB,WAS,13,44,0,32,0,-3.2,2,100,,0,0,0,0,3,0,91.1,90.3,0,19,15.8,3,19,6,78.9,15,97.2,6,40,0,44,63,10.5,7.3,2.93,6.5,0,100,,0,0,0,0,2,0,82.5,77.9,0,12,0,0,13,2,76.9,10,145.8,2,20,1,19,6,3,9.5,1.9
DeVante Parker,9447,WR,MIA,14,44,0,17,0,,0,,,0,0,,0,0,0,,42.8,0,0,0,0,19,0,89.5,17,0,0,0,0,0,0,,,0,14.5,0,100,,0,0,0,0,3,0,32.8,65.6,0,29,0,0,41,4,97.6,40,158.3,4,10,1,61,3,0.8,15.3,1.53
Leonard Hankerson,6231,WR,BUF,10,44,0,4,0,-3,0,0,,0,0,100,1,0,0,21.6,29.5,0,0,0,0,16,0,87.5,14,39.6,1,7.1,0,0,0,,,0,9.7,0,58.1,,0,0,28,7,12,0,26.1,54.5,0,55,0,0,163,18,94.5,154,102.5,31,20.1,2,227,87,4.8,12.6,1.47
Crockett Gillmore,8734,TE,BLT,10,44,0,3,0,-2.7,2,100,,0,0,0,0,1,0,88.7,86.3,0,19,27.3,6,22,3,63.6,14,106.9,3,21.4,0,29,37,12.3,9.7,2.07,7.8,3,66.7,,0,0,0,0,5,0,90.4,87.4,2,25,1.5,1,68,8,91.2,62,54.9,12,19.4,0,106,63,7.9,13.3,1.71
Mychal Rivera,7965,TE,OAK,16,44,0,23,0,,0,,,0,0,,0,0,0,,38.9,0,0,6.9,2,29,0,93.1,27,0,0,0,0,0,0,,,0,11.7,1,70,,0,0,6.7,1,6,0,73.4,52.9,0,19,0,0,144,14,97.9,141,104.2,20,14.2,1,130,26,1.9,9.3,0.92
DeSean Jackson,4363,WR,WAS,9,44,0,32,0,-2.4,0,100,,0,0,0,0,0,0,90.6,65.9,0,8,0,0,18,5,83.3,15,79.2,5,33.3,0,11,23,4.6,2.2,0.73,15.4,0,72.2,,0,0,0,0,8,0,90.4,77.6,1,77,0,0,77,13,90.9,70,130.8,18,25.7,3,280,99,7.6,21.5,4
Nelson Agholor,9453,WR,PHI,13,43,0,24,0,10,0,50,,0,0,0,0,0,0,78.7,41.6,0,-1,0,0,39,1,94.9,37,56.3,2,5.4,0,-1,0,0,-1,-0.03,14,0,60,,0,0,0,0,1,0,67.5,45.2,0,17,0,0,78,3,96.2,75,77.9,5,6.7,0,31,8,2.7,10.3,0.41
