player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Martellus Bennett,4375,TE,NE,9,41,0,19,0,-0.5,3,100,,0,0,0,0,3,0,90.9,73.7,0,14,5.6,2,36,6,94.4,34,99.3,6,17.6,0,47,50,8.3,7.8,1.38,8.6,2,70,50,3,6,12.5,2,7,0,49.7,53.3,1,33,0,0,156,14,90.4,141,70.6,20,14.2,0,149,59,4.2,10.6,1.06
Josh Gordon,7618,WR,CLV,5,41,0,8,0,,0,,,0,0,,0,0,0,,45.3,0,0,0,0,14,0,92.9,13,0,0,0,0,0,0,,,0,18.4,0,44.4,50,2,4,20,1,2,0,59.7,71.5,0,17,0,0,42,4,88.1,37,62.7,9,24.3,0,51,4,1,12.8,1.38
Devonta Freeman,8738,HB,ATL,13,41,0,2,0,-3.8,2,77.8,,0,0,12.5,1,4,0,45.7,95.1,0,26,0,0,29,7,89.7,26,94,9,34.6,0,59,86,12.3,8.4,2.27,1.3,0,100,,0,0,0,0,1,0,43.2,67.3,0,8,0,0,18,3,94.4,17,80.6,3,17.6,0,10,6,2,3.3,0.59
Cordarrelle Patterson,7810,WR,OAK,16,41,0,23,0,-1.5,5,100,,0,0,0,0,2,0,92,91.3,0,59,0,0,46,11,97.8,45,110.2,11,24.4,0,115,132,12,10.5,2.56,5.2,4,84.6,50,1,2,0,0,4,0,88.6,66.3,0,54,0,0,93,11,93.5,87,105.1,13,14.9,0,120,69,6.3,10.9,1.38
Donte Moncrief,8725,WR,IND,12,41,0,14,0,,0,,,0,0,,0,0,0,,41.9,0,0,0,0,35,0,97.1,34,0,0,0,0,0,0,,,0,14.5,0,25,,0,0,50,1,0,0,34.6,61.1,0,3,0,0,66,1,93.9,62,39.6,4,6.5,0,3,2,2,3,0.05
Odell Beckham Jr.,8647,WR,NYG,4,41,0,21,0,-1,0,50,,0,0,50,1,0,0,24.1,31.4,0,2,0,0,14,1,100,14,56.3,2,14.3,0,2,3,3,2,0.14,16,0,33.3,,0,0,50,1,0,0,39.7,71.7,0,6,0,0,19,1,94.7,18,42.4,3,16.7,0,6,2,2,6,0.33
Kenny Britt,4953,WR,NE,12,40,0,19,0,-5,0,100,,0,0,0,0,0,0,78.7,44,0,2,0,0,21,1,95.2,20,79.2,1,5,0,2,7,7,2,0.1,-5,0,100,,0,0,0,0,0,0,28.6,55.3,0,2,0,0,24,1,91.7,22,79.2,1,4.5,0,2,7,7,2,0.09
A.J. Derby,9635,TE,MIA,11,39,0,17,0,,0,,,0,0,,0,0,0,,42.1,0,0,10.5,2,19,0,89.5,17,0,0,0,0,0,0,,,0,8.4,0,50,25,1,4,18.2,2,6,0,47.5,50.2,0,29,4.3,6,138,9,89.1,123,67.6,18,14.6,0,103,26,2.9,11.4,0.84
Isaiah Crowell,9295,HB,CLV,16,39,0,8,0,-5.3,1,100,,0,0,0,0,1,0,88.7,84.7,0,10,13,3,23,3,78.3,18,79.2,3,16.7,0,8,24,8,2.7,0.44,,0,,,0,0,,0,0,0,80.4,65.4,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0
Kyle Juszczyk,7912,FB,SF,14,39,0,28,0,-1.6,0,100,,0,0,0,0,2,1,90.6,28.9,0,12,6.3,1,16,5,87.5,14,131.3,5,35.7,1,30,38,7.6,6,2.14,3,1,100,100,1,1,0,0,0,1,69.6,38.8,0,5,0,0,17,2,100,17,85.4,2,11.8,0,9,3,1.5,4.5,0.53
Kamar Aiken,6671,WR,IND,15,38,0,14,0,,0,,,0,0,,0,0,0,,40.7,0,0,0,0,31,0,100,31,0,0,0,0,0,0,,,0,9.1,2,47.4,50,2,4,25,3,4,0,25.1,38.4,2,14,0,0,198,9,96.5,191,16.7,19,9.9,0,67,29,3.2,7.4,0.35
Geronimo Allison,11141,WR,GB,15,38,0,12,0,-0.8,0,100,,0,0,0,0,2,0,90.9,44.1,0,7,0,0,49,6,98,48,85.4,6,12.5,0,27,32,5.3,4.5,0.56,7.8,0,61.1,50,2,4,15.4,2,8,0,43.2,52.7,1,17,0,0,112,11,94.6,106,54.2,18,17,0,105,49,4.5,9.5,0.99
Demarcus Robinson,10760,WR,KC,16,37,0,16,0,0,0,100,,0,0,0,0,0,0,78.7,38.5,0,2,1.9,1,54,1,92.6,50,79.2,1,2,0,2,2,2,2,0.04,8,0,63.6,0,0,2,22.2,2,3,0,28.5,49.3,0,16,0,0,76,7,93.4,71,80.1,11,15.5,0,66,16,2.3,9.4,0.93
Danny Woodhead,4914,HB,BLT,8,37,0,3,0,-3.2,1,80,,0,0,0,0,0,0,90.2,75.1,0,7,0,0,10,4,100,10,79.2,5,50,0,11,25,6.3,2.8,1.1,3.5,0,92.3,0,0,1,0,0,2,0,90.9,72.9,0,13,0,0,27,12,96.3,26,90.1,13,50,0,73,29,2.4,6.1,2.81
Frank Gore,2282,HB,IND,16,36,0,14,0,-4.1,3,92.9,,0,0,0,0,5,0,92.3,98,0,26,15.4,4,26,13,80.8,21,126.5,14,66.7,1,121,173,13.3,9.3,5.76,-2,0,100,,0,0,0,0,0,0,61.7,69.1,0,4,0,0,7,1,100,7,83.3,1,14.3,0,4,6,6,4,0.57
O.J. Howard,11774,TE,TB,14,36,0,30,0,-6,0,100,,0,0,0,0,2,0,88.7,82.6,0,11,36.6,15,41,2,56.1,23,110.4,2,8.7,0,21,33,16.5,10.5,0.91,11.7,0,42.9,66.7,2,3,0,0,1,0,71.3,50.5,0,17,0,0,97,3,93.8,91,55.1,7,7.7,0,29,1,0.3,9.7,0.32
Devontae Booker,10770,HB,DEN,13,36,0,10,0,-2,0,83.3,,0,0,16.7,1,2,0,29.4,37.6,0,29,7.7,1,13,5,92.3,12,107.6,6,50,0,59,70,14,11.8,4.92,2.5,0,50,0,0,1,0,0,0,0,80.3,67.5,0,3,0,0,14,1,92.9,13,56.3,2,15.4,0,3,1,1,3,0.23
Rex Burkhead,7971,HB,NE,10,36,0,19,0,-2.4,0,88.9,,0,0,11.1,1,4,0,46.7,93.1,0,23,0,0,12,8,100,12,100,9,75,0,72,91,11.4,9,6,11.5,0,100,,0,0,0,0,2,0,66.3,84.5,0,19,0,0,6,2,100,6,147.9,2,33.3,2,20,0,0,10,3.33
Tevin Coleman,9506,HB,ATL,15,36,0,2,0,-1.7,2,77.8,,0,0,12.5,1,5,0,39.4,98.2,0,22,7.7,2,26,7,88.5,23,146.8,9,39.1,1,93,101,14.4,13.3,4.04,1.8,1,100,,0,0,0,0,2,0,52.2,80.2,0,22,0,0,19,4,100,19,158.3,4,21.1,1,58,51,12.8,14.5,3.05
Chester Rogers,10918,WR,IND,11,36,0,14,0,1.5,0,100,,0,0,0,0,0,0,88.7,48.8,0,7,0,0,20,2,90,18,81.3,2,11.1,0,7,4,2,3.5,0.39,9.1,3,57.9,0,0,5,21.4,3,9,0,38.9,59.1,1,61,0,0,114,11,95.6,109,80.4,19,17.4,1,157,61,5.5,14.3,1.44
Eli Rogers,9878,WR,PIT,14,36,0,25,0,-2.2,0,100,,0,0,0,0,2,0,90.9,75.6,0,11,0,0,30,6,96.7,29,87.5,6,20.7,0,30,43,7.2,5,1.03,8.2,0,51.5,33.3,2,6,19,4,9,0,58.8,52,1,18,0,0,269,17,94.1,253,61.2,33,13,1,148,76,4.5,8.7,0.58
Terrelle Pryor Sr.,6944,WR,WAS,9,35,0,32,0,,0,,,0,0,,0,0,0,,42,0,0,0,0,25,0,100,25,0,0,0,0,0,0,,,0,5,0,100,,0,0,0,0,2,0,30,57.3,0,5,0,0,40,2,95,38,87.5,2,5.3,0,10,0,0,5,0.26
Nick Boyle,9604,TE,BLT,15,35,0,3,0,-3,1,83.3,,0,0,0,0,3,0,90.6,90.3,0,11,14.3,3,21,5,85.7,18,88.2,6,33.3,0,31,44,8.8,6.2,1.72,3.4,1,100,,0,0,0,0,5,0,90,65.3,0,16,0,0,58,8,96.6,56,96.9,8,14.3,0,58,31,3.9,7.3,1.04
T.J. Yeldon,9469,HB,JAX,10,35,0,15,0,-3.5,2,100,,0,0,0,0,1,0,90.9,93.8,0,11,0,0,13,6,100,13,86.1,6,46.2,0,28,49,8.2,4.7,2.15,,0,,,0,0,,0,0,0,63,75.1,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
C.J. Anderson,8101,HB,DEN,16,35,0,10,0,-3.3,1,100,,0,0,0,0,2,0,90.2,96.5,0,12,8.3,1,12,4,83.3,10,96.9,4,40,0,29,42,10.5,7.3,2.9,0,0,50,0,0,1,0,0,1,0,52.3,66.3,0,6,0,0,5,1,80,4,56.3,2,50,0,6,10,10,6,1.5
Jordan Matthews,8677,WR,BUF,10,34,0,4,0,-2,0,100,100,1,1,0,0,0,0,84.5,37.5,0,1,0,0,26,2,96.2,25,79.2,2,8,0,2,6,3,1,0.08,6.5,1,73.9,50,3,6,10.5,2,9,1,60.5,48.8,0,28,0,0,239,17,94.6,226,95.2,23,10.2,0,174,61,3.6,10.2,0.77
Zach Miller,5104,TE,CHI,8,34,0,6,0,,0,,,0,0,,0,0,0,,44.5,0,0,0,0,13,0,92.3,12,0,0,0,0,0,0,,,0,8.4,2,69.6,42.9,3,7,5.9,1,8,0,61.2,61.2,1,29,0,0,123,16,96.7,119,74.2,23,19.3,0,178,66,4.1,11.1,1.5
Chris Moore,10741,WR,BLT,12,34,0,3,0,,0,,,0,0,,0,0,0,,41.7,0,0,0,0,21,0,100,21,0,0,0,0,0,0,,,0,12.7,0,85.7,100,3,3,0,0,3,0,50.9,61.7,0,30,0,0,61,6,98.4,60,152.1,7,11.7,2,77,10,1.7,12.8,1.28
Brandon Coleman,9086,WR,NO,16,34,0,20,0,,0,,,0,0,,0,0,0,,34.1,0,0,0,0,69,0,95.7,66,0,0,0,0,0,0,,,0,11.1,1,55,33.3,2,6,0,0,8,1,70.5,51.2,3,54,0.8,2,248,11,95.6,237,71,20,8.4,1,221,104,9.5,20.1,0.93
Matt Breida,12271,HB,SF,16,34,0,28,0,-3.4,0,54.5,0,0,1,40,4,1,0,22.4,22.8,1,12,0,0,16,6,100,16,22.2,11,68.8,0,33,52,8.7,5.5,2.06,-1.3,0,75,,0,0,0,0,1,0,28.5,51.8,0,12,0,0,10,3,100,10,85.4,4,40,0,20,32,10.7,6.7,2
Greg Olsen,3647,TE,CAR,7,34,0,5,0,-5,0,100,,0,0,0,0,0,0,78.7,44.8,0,4,11.8,2,17,1,88.2,15,83.3,1,6.7,0,4,9,9,4,0.27,12.6,1,57.1,25,1,4,0,0,5,0,86.9,67.2,1,30,3.2,3,94,8,93.6,88,72.3,14,15.9,1,96,10,1.3,12,1.09
Joe Mixon,11803,HB,CIN,14,34,0,7,0,-3.6,2,78.6,,0,0,15.4,2,4,1,28.6,28.5,0,67,6.9,2,29,11,93.1,27,115.5,14,51.9,0,164,208,18.9,14.9,6.07,0.8,0,100,,0,0,0,0,0,0,76,49.3,0,9,0,0,5,4,100,5,83.3,4,80,0,16,13,3.3,4,3.2
Demetrius Harris,8524,TE,KC,16,34,0,16,0,-2,1,66.7,,0,0,33.3,1,0,0,25.7,37.7,0,9,11.8,4,34,2,85.3,29,71.5,3,10.3,0,10,15,7.5,5,0.34,10.3,0,58.3,33.3,1,3,22.2,2,5,0,25.9,52.7,0,51,1.4,1,74,7,91.9,68,119.4,12,17.6,1,118,61,8.7,16.9,1.74
Jay Ajayi,9582,HB,PHI,14,33,0,24,0,-5.1,2,75,,0,0,14.3,1,4,0,32,87.9,0,32,12.5,3,24,6,87.5,21,146.9,8,38.1,1,82,111,18.5,13.7,3.9,-2,0,0,,0,0,100,1,0,0,27.9,35.4,0,0,0,0,5,0,100,5,39.6,1,20,0,0,0,,,0
Dion Lewis,6301,HB,NE,16,33,0,19,0,-3.5,0,100,,0,0,0,0,1,0,91.6,91.1,0,12,0,0,16,8,93.8,15,121.9,8,53.3,1,30,58,7.3,3.8,2,1,0,100,,0,0,0,0,0,0,90.6,72.9,0,4,0,0,16,2,100,16,81.3,2,12.5,0,7,5,2.5,3.5,0.44
Jamaal Williams,11889,HB,GB,14,33,0,12,0,-4.1,2,90,,0,0,10,1,3,0,51.2,84.6,0,54,13.8,4,29,9,82.8,24,149.6,10,41.7,1,119,155,17.2,13.2,4.96,,0,,,0,0,,0,0,0,29.5,38.8,0,0,0,0,6,0,100,6,0,0,0,0,0,0,,,0
Jordan Reed,7866,TE,WAS,6,33,0,32,0,,0,,,0,0,,0,0,0,,40.8,0,0,12.5,2,16,0,87.5,14,0,0,0,0,0,0,,,0,7.4,1,85.7,100,3,3,0,0,4,0,83.6,65.8,0,20,1.6,1,63,12,93.7,59,90.8,14,23.7,0,81,18,1.5,6.8,1.37
Ezekiel Elliott,10638,HB,DAL,10,33,0,9,0,-2.9,0,100,100,1,1,0,0,3,0,91.6,95.5,0,72,5.9,1,17,9,94.1,16,155.8,9,56.3,1,136,162,18,15.1,8.5,2,0,100,100,1,1,0,0,0,0,76.8,51.7,0,2,0,0,19,1,89.5,17,79.2,1,5.9,0,2,0,0,2,0.12
Laquon Treadwell,10657,WR,MIN,16,33,0,18,0,1,0,100,,0,0,0,0,0,0,78.7,41.4,0,2,0,0,44,1,95.5,42,79.2,1,2.4,0,2,1,1,2,0.05,4.5,0,50,,0,0,50,1,1,0,57.8,51.8,0,9,0,0,26,1,92.3,24,62.5,2,8.3,0,9,7,7,9,0.38
Brandon Marshall,3064,WR,NYG,5,32,0,21,0,-2.5,0,100,,0,0,0,0,1,0,84.5,66.2,0,4,0,0,13,2,100,13,81.3,2,15.4,0,7,12,6,3.5,0.54,6,0,100,,0,0,0,0,0,0,31.7,56.7,0,11,0,0,7,1,100,7,112.5,1,14.3,0,11,5,5,11,1.57
Tavarres King,7943,WR,NYG,8,32,0,21,0,0,1,100,,0,0,0,0,0,0,84.5,56.1,0,7,0,0,27,2,96.3,26,83.3,2,7.7,0,8,8,4,4,0.31,5,1,100,,0,0,0,0,1,0,72.8,61.5,0,13,0,0,41,1,95.1,39,118.8,1,2.6,0,13,8,8,13,0.33
Alex Collins,10805,HB,BLT,15,32,0,3,0,-2.8,1,83.3,,0,0,0,0,2,0,90.6,94.7,0,14,12.5,2,16,5,87.5,14,93.1,6,42.9,0,38,53,10.6,7.6,2.71,3,2,50,,0,0,50,1,0,1,38.5,41.2,0,9,0,0,4,1,100,4,62.5,2,50,0,9,7,7,9,2.25
Charcandrick West,9047,HB,KC,13,31,0,16,0,-2,0,100,,0,0,0,0,0,0,88.7,87.6,0,12,0,0,17,3,94.1,16,93.1,3,18.8,0,19,25,8.3,6.3,1.19,-1,0,100,,0,0,0,0,0,0,90.3,64.2,0,12,0,0,5,2,100,5,100,2,40,0,16,18,9,8,3.2
Jalen Richard,11395,HB,OAK,16,31,0,23,0,-4.3,1,100,,0,0,0,0,5,1,91.4,95.6,0,23,6.3,1,16,8,93.8,15,107.8,8,53.3,0,79,113,14.1,9.9,5.27,6.5,0,100,,0,0,0,0,2,0,79.6,77.7,0,11,0,0,18,4,100,18,101,4,22.2,0,33,7,1.8,8.3,1.83
Ameer Abdullah,9487,HB,DET,14,31,0,11,0,-3.6,2,87.5,,0,0,0,0,3,0,91.4,95.1,0,11,0,0,30,7,93.3,28,82.3,8,28.6,0,30,56,8,4.3,1.07,0.7,0,100,,0,0,0,0,2,0,90,78.7,0,11,0,0,4,3,100,4,93.1,3,75,0,19,17,5.7,6.3,4.75
Kendrick Bourne,12270,WR,SF,11,31,0,28,0,,0,,,0,0,,0,0,0,,45.7,0,0,0,0,20,0,95,19,0,0,0,0,0,0,,,0,13.7,1,42.9,,0,0,0,0,3,0,70.5,60.5,0,54,0,0,48,3,97.9,47,89.9,7,14.9,0,88,43,14.3,29.3,1.87
Jordan Howard,10784,HB,CHI,16,31,0,6,0,-4.1,1,88.9,,0,0,11.1,1,2,0,56.2,64.6,0,12,0,0,24,8,87.5,21,88.4,9,42.9,0,47,81,10.1,5.9,2.24,4,0,100,,0,0,0,0,1,0,44.1,57.4,0,11,0,0,1,1,100,1,112.5,1,100,0,11,7,7,11,11
Austin Ekeler,12164,HB,LAC,13,31,0,27,0,-2.7,1,83.3,,0,0,0,0,1,0,90.6,80.9,0,16,0,0,10,5,100,10,96.5,6,60,0,43,59,11.8,8.6,4.3,-4,1,100,,0,0,0,0,1,0,68,90.8,0,7,0,0,11,2,100,11,89.6,2,18.2,0,11,19,9.5,5.5,1
Breshad Perriman,9459,WR,BLT,11,31,0,3,0,,0,,,0,0,,0,0,0,,42.7,0,0,0,0,17,0,82.4,14,0,0,0,0,0,0,,,0,8,0,33.3,100,1,1,0,0,0,0,28.3,40.7,0,6,0,0,25,1,100,25,42.4,3,12,0,6,1,1,6,0.24
Tyler Boyd,10689,WR,CIN,10,31,0,7,0,-3,0,66.7,,0,0,33.3,1,1,0,25.7,41.4,0,8,0,0,30,2,100,30,75.7,3,10,0,13,18,9,6.5,0.43,7.3,1,69,75,3,4,13,3,12,0,29.8,60.2,1,49,0,0,191,20,95.8,183,97.6,29,15.8,2,205,74,3.7,10.3,1.12
Nick O'Leary,9627,TE,BUF,15,30,0,4,0,-3.5,0,100,,0,0,0,0,2,0,84.5,62,0,12,18.2,4,22,2,77.3,17,106.3,2,11.8,0,19,26,13,9.5,1.12,12.8,0,75,100,1,1,0,0,1,1,71.5,58.3,0,20,4.3,1,23,3,91.3,21,140.6,4,19,1,35,9,3,11.7,1.67
Marlon Mack,11898,HB,IND,14,30,0,14,0,-3.9,2,70,0,0,1,12.5,1,3,0,45.7,84.5,0,29,0,0,18,7,88.9,16,125.8,10,62.5,1,77,106,15.1,11,4.81,6,0,0,0,0,1,,0,0,0,30.4,50.2,0,0,0,0,6,0,100,6,39.6,1,16.7,0,0,0,,,0
Trey Burton,9185,TE,PHI,15,30,0,24,0,-3,0,0,,0,0,100,1,0,0,24.1,27.8,0,0,0,0,11,0,90.9,10,39.6,1,10,0,0,0,,,0,9.2,0,68.8,66.7,2,3,8.3,1,7,0,65.5,78.2,0,20,0,0,97,11,90.7,88,127.6,16,18.2,3,110,5,0.5,10,1.25
Gerald Everett,11799,TE,LA,16,30,0,26,0,-2,0,100,,0,0,0,0,1,0,84.5,62.7,0,4,14.3,3,21,1,81,17,122.9,1,5.9,1,4,6,6,4,0.24,18,0,0,0,0,1,,0,0,0,35.9,53.9,0,0,0,0,26,0,100,26,39.6,3,11.5,0,0,0,,,0
Garrett Celek,7274,TE,SF,16,30,0,28,0,,0,,,0,0,,0,0,0,,33.1,0,0,10,2,20,0,90,18,0,0,0,0,0,0,,,0,12.3,1,85.7,,0,0,0,0,4,0,87.3,83.6,0,47,2,1,49,6,93.9,46,158.3,7,15.2,2,124,56,9.3,20.7,2.7
Marshawn Lynch,3628,HB,OAK,15,29,0,23,0,-3,2,88.9,,0,0,11.1,1,3,0,51.2,73,0,25,7.7,2,26,8,88.5,23,100.9,9,39.1,0,74,99,12.4,9.3,3.22,2,0,0,,0,0,,0,0,0,48.6,46.2,0,0,0,0,9,0,88.9,8,39.6,1,12.5,0,0,0,,,0
Justin Hardy,9540,WR,ATL,16,29,0,2,0,-2,0,100,,0,0,0,0,0,0,78.7,44.3,0,4,0,0,23,1,95.7,22,83.3,1,4.5,0,4,6,6,4,0.18,8.4,0,63.6,50,2,4,12.5,1,4,0,37.1,59.7,0,22,0,0,82,7,93.9,77,112.7,11,14.3,1,72,13,1.9,10.3,0.94
Russell Shepard,8254,WR,CAR,14,29,0,5,0,-1.3,2,100,,0,0,0,0,2,0,90.2,67.3,0,13,0,0,28,4,100,28,102.1,4,14.3,0,34,39,9.8,8.5,1.21,9.5,2,55.6,25,1,4,23.1,3,6,1,27.4,41.7,0,40,0,0,237,10,93.7,222,99.3,18,8.1,1,140,65,6.5,14,0.63
Bilal Powell,6278,HB,NYJ,15,29,0,22,0,-3.1,1,85.7,,0,0,14.3,1,3,0,32,72.2,0,31,0,0,15,6,100,15,108.3,7,46.7,0,70,89,14.8,11.7,4.67,1,0,100,,0,0,0,0,1,0,74.3,62.6,0,5,0,0,7,1,85.7,6,87.5,1,16.7,0,5,4,4,5,0.83
Coby Fleener,7038,TE,NO,11,29,0,20,0,,0,,,0,0,,0,0,0,,37.8,0,0,5.3,2,38,0,89.5,34,0,0,0,0,0,0,,,0,7.9,0,76.2,75,3,4,11.1,2,9,0,45.3,59.7,0,33,0,0,135,16,94.1,127,125.3,21,16.5,1,221,79,4.9,13.8,1.74
Jonnu Smith,11855,TE,TEN,16,28,0,31,0,-3.8,0,100,,0,0,0,0,2,0,90.2,84.9,0,32,50,14,28,4,42.9,12,156.3,4,33.3,1,48,63,15.8,12,4,3.5,0,50,50,1,2,0,0,0,0,68.7,53.1,0,3,5.9,3,51,1,86.3,44,56.3,2,4.5,0,3,0,0,3,0.07
Braxton Miller,10719,WR,HST,11,28,0,13,0,-3.3,0,100,,0,0,0,0,1,0,90.2,70.1,0,4,0,0,13,4,92.3,12,118.8,4,33.3,1,1,14,3.5,0.3,0.08,4.8,0,76.9,100,2,2,0,0,4,0,88.7,56.5,0,57,0,0,100,10,93,93,122,13,14,1,94,54,5.4,9.4,1.01
Rhett Ellison,7128,TE,NYG,16,28,0,21,0,2.5,1,100,,0,0,0,0,1,0,84.5,81.9,0,13,29.6,8,27,2,70.4,19,112.5,2,10.5,0,22,17,8.5,11,1.16,4,0,100,,0,0,0,0,0,0,83.6,63.8,0,9,3.2,1,31,1,93.5,29,104.2,1,3.4,0,9,5,5,9,0.31
Ricky Seals-Jones,12020,TE,ARZ,8,28,0,1,0,,0,,,0,0,,0,0,0,,52.5,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0,7.5,0,66.7,,0,0,33.3,2,3,0,28.3,87,0,26,0,0,15,4,100,15,92.4,6,40,0,50,14,3.5,12.5,3.33
Lance Kendricks,6199,TE,GB,15,28,0,12,0,1.3,0,66.7,,0,0,0,0,0,0,84.5,44.2,1,11,31,9,29,2,69,20,40.3,3,15,0,16,16,8,8,0.8,8.3,0,73.3,100,2,2,8.3,1,5,0,42.1,49.3,3,21,1.8,2,112,11,92.9,104,51.9,15,14.4,0,102,35,3.2,9.3,0.98
Cody Latimer,8691,WR,DEN,11,27,0,10,0,,0,,,0,0,,0,0,0,,43.3,0,0,0,0,16,0,100,16,0,0,0,0,0,0,,,0,11.2,1,69.2,50,3,6,0,0,5,0,71.1,68.4,0,25,0,0,137,9,94.2,129,138.1,13,10.1,2,121,23,2.6,13.4,0.94
Jamaal Charles,4387,HB,DEN,14,27,0,10,0,-4.3,3,100,,0,0,0,0,3,0,91.8,94,0,20,0,0,13,10,100,13,90,10,76.9,0,56,99,9.9,5.6,4.31,-1.5,0,100,,0,0,0,0,0,0,63.4,70.3,0,11,0,0,5,4,100,5,83.3,4,80,0,16,22,5.5,4,3.2
Ty Montgomery,9527,HB,GB,7,27,0,12,0,-2.8,2,92.3,,0,0,0,0,4,0,92.1,93.4,0,18,0,0,32,12,100,32,118.6,13,40.6,1,82,117,9.8,6.8,2.56,4.6,0,80,,0,0,0,0,1,0,90.4,81.6,0,23,0,0,23,4,82.6,19,90.8,5,26.3,0,29,28,7,7.3,1.53
Dion Sims,7888,TE,CHI,14,27,0,6,0,-4,0,100,,0,0,0,0,0,0,78.7,39.9,0,-3,23.8,5,21,1,71.4,15,79.2,1,6.7,0,-3,1,1,-3,-0.2,17,0,66.7,100,1,1,0,0,2,0,42.1,54.1,0,27,0,0,37,2,89.2,33,149.3,3,9.1,1,42,7,3.5,21,1.27
D.J. Foster,11214,HB,ARZ,7,27,0,1,0,-2.7,0,100,,0,0,0,0,1,0,88.7,81.6,0,5,0,0,7,3,100,7,79.2,3,42.9,0,5,13,4.3,1.7,0.71,3.3,0,75,100,2,2,0,0,1,0,76.3,74.1,0,10,0,0,14,3,92.9,13,81.3,4,30.8,0,16,5,1.7,5.3,1.23
Taywan Taylor,11827,WR,TEN,16,26,0,31,0,-4,1,100,,0,0,0,0,2,0,90.2,62.7,0,10,0,0,19,4,100,19,81.3,4,21.1,0,14,30,7.5,3.5,0.74,9.9,1,66.7,0,0,1,0,0,5,0,86.9,52.6,1,23,0,0,111,10,96.4,107,58.5,15,14,0,103,45,4.5,10.3,0.96
Orleans Darkwa,9173,HB,NYG,15,26,0,21,0,-4.5,0,100,100,1,1,0,0,1,0,90.2,93.3,0,13,16.7,1,6,4,83.3,5,82.3,4,80,0,15,33,8.3,3.8,3,,0,,,0,0,,0,0,0,30,45.3,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Damien Williams,9205,HB,MIA,11,26,0,17,0,-2,2,100,,0,0,0,0,1,0,88.7,73.4,0,6,5.9,1,17,3,88.2,15,80.6,3,20,0,10,16,5.3,3.3,0.67,4,1,100,,0,0,0,0,1,0,86.9,75,0,13,0,0,3,1,66.7,2,118.8,1,50,0,13,9,9,13,6.5
Curtis Samuel,11795,WR,CAR,9,26,0,5,0,-2.2,1,100,,0,0,0,0,0,0,90.6,52.4,0,8,0,0,20,5,100,20,80,5,25,0,16,27,5.4,3.2,0.8,9.3,0,66.7,50,1,2,25,2,2,0,29.1,49.6,0,23,0,0,48,6,93.8,45,82.2,9,20,0,53,16,2.7,8.8,1.18
Elijah McGuire,11943,HB,NYJ,14,26,0,22,0,-3,1,80,,0,0,0,0,2,0,90.2,98.1,0,16,15.4,2,13,4,84.6,11,95.8,5,45.5,0,35,45,11.3,8.8,3.18,3.5,0,0,,0,0,100,1,0,0,58.7,71.1,0,0,0,0,5,0,100,5,39.6,2,40,0,0,0,,,0
Chris Ivory,6007,HB,JAX,12,25,0,15,0,-3.3,3,100,100,1,1,0,0,3,0,91.8,98.6,0,22,11.1,2,18,10,88.9,16,124.2,10,62.5,1,58,91,9.1,5.8,3.63,,0,,,0,0,,0,0,0,69.1,83.7,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Jeremy Kerley,6305,WR,NYJ,8,25,0,22,0,-2.5,0,100,,0,0,0,0,1,0,90.2,66.5,0,6,0,0,16,4,100,16,82.3,4,25,0,15,25,6.3,3.8,0.94,8.9,0,90,75,3,4,5.3,1,10,1,65.5,66.9,0,31,0,0,147,18,98,144,122.9,20,13.9,1,190,58,3.2,10.6,1.32
Benny Cunningham,8283,HB,CHI,14,25,0,6,0,-2.1,2,71.4,,0,0,0,0,3,1,90.6,52.5,0,40,7.7,1,13,5,92.3,12,113.7,7,58.3,0,108,126,25.2,21.6,9,,0,,,0,0,,0,0,0,78.5,73.7,0,0,0,0,1,0,0,0,0,0,,0,0,0,,,
