player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Corey Brown,8986,WR,CAR,16,45,0,5,0,-1.6,1,85.7,,0,0,0,0,2,0,90.9,59.9,0,11,0,0,27,6,88.9,24,82.7,7,29.2,0,27,36,6,4.5,1.13,11.9,0,59.4,60,3,5,5,1,12,1,78.2,56.9,1,27,0,0,302,19,93.4,282,63.9,32,11.3,0,195,56,2.9,10.3,0.69
Eddie Royal,4356,WR,CHI,9,44,0,6,0,-1.2,1,100,,0,0,0,0,1,1,91.1,47.8,0,31,0,0,28,6,89.3,25,96.5,6,24,0,43,50,8.3,7.2,1.72,6.6,1,85.7,100,3,3,4,1,14,1,87.2,62.3,0,64,0,0,173,24,95.4,165,134.1,28,17,2,293,149,6.2,12.2,1.78
Frank Gore,2282,HB,IND,16,44,0,14,0,-5.1,5,100,,0,0,0,0,5,0,92,99.4,0,18,15.8,3,19,10,73.7,14,132.5,10,71.4,1,78,129,12.9,7.8,5.57,1.5,0,50,0,0,1,0,0,1,0,86.2,63.1,0,15,0,0,11,1,100,11,75,2,18.2,0,15,14,14,15,1.36
Vance McDonald,7836,TE,SF,11,43,0,28,0,,0,,,0,0,,0,0,0,,34.3,0,0,25,2,8,0,62.5,5,0,0,0,0,0,0,,,0,18,0,20,,0,0,50,1,1,0,54.9,62.7,0,6,3.9,2,51,1,88.2,45,39.6,5,11.1,0,6,4,4,6,0.13
Richard Rodgers,8733,TE,GB,16,43,0,12,0,1.5,0,100,,0,0,0,0,2,0,84.5,63.1,0,12,11.8,4,34,2,88.2,30,112.5,2,6.7,0,22,19,9.5,11,0.73,9.8,1,69.6,0,0,1,5.9,1,8,0,77.9,59,1,22,2.1,4,189,16,91.5,173,81.8,23,13.3,1,140,45,2.8,8.8,0.81
Kyle Juszczyk,7912,FB,BLT,16,42,0,3,0,-3.7,1,100,,0,0,0,0,1,0,90.2,98.6,0,16,18.2,2,11,3,63.6,7,105.6,3,42.9,0,28,39,13,9.3,4,2.4,1,100,,0,0,0,0,3,0,85.6,70.7,0,16,3.1,1,32,8,87.5,28,100,8,28.6,0,64,45,5.6,8,2.29
Spencer Ware,7975,HB,KC,14,42,0,16,0,-3.5,8,90.9,,0,0,0,0,4,0,91.8,99.9,1,46,6.5,2,31,10,93.5,29,111,11,37.9,1,137,171,17.1,13.7,4.72,2.8,1,100,100,1,1,0,0,3,0,81.2,94,0,18,0,0,7,4,100,7,104.2,4,57.1,0,36,25,6.3,9,5.14
Rashad Jennings,5174,HB,NYG,13,41,0,21,0,-4.4,3,78.6,,0,0,15.4,2,4,0,28.6,70.1,0,24,0,0,19,11,100,19,117,14,73.7,1,89,136,12.4,8.1,4.68,,0,,,0,0,,0,0,0,76.5,58.3,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Kendall Wright,7026,WR,TEN,11,41,0,31,0,-3.5,1,100,,0,0,0,0,0,0,84.5,66.7,0,10,0,0,13,2,100,13,91.7,2,15.4,0,12,19,9.5,6,0.92,10.6,1,66.7,100,1,1,7.7,2,15,0,80,68.1,2,48,0.5,1,213,24,94.4,201,91.6,36,17.9,2,333,103,4.3,13.9,1.66
Kenneth Dixon,10768,HB,BLT,12,40,0,3,0,-2.8,0,83.3,,0,0,16.7,1,2,0,29.2,39.4,0,12,0,0,12,5,100,12,84.7,6,50,0,26,40,8,5.2,2.17,-1,0,50,,0,0,0,0,0,0,47.4,46.8,0,4,0,0,5,1,80,4,56.3,2,50,0,4,8,8,4,1
Terrance West,8729,HB,BLT,16,40,0,3,0,-4.4,0,100,,0,0,0,0,2,0,90.6,93.3,0,16,26.7,4,15,5,66.7,10,102.5,5,50,0,43,65,13,8.6,4.3,,0,,,0,0,,0,0,0,83.5,80,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Jalen Richard,11395,HB,OAK,16,39,0,23,0,-2.6,3,100,,0,0,0,0,2,0,91.6,97.9,0,11,5.6,1,18,9,88.9,16,116.7,9,56.3,1,28,51,5.7,3.1,1.75,3,3,66.7,,0,0,20,1,3,0,47.5,88.6,0,17,0,0,13,4,100,13,128.5,6,46.2,2,45,33,8.3,11.3,3.46
Russell Shepard,8254,WR,TB,14,39,0,30,0,,0,,,0,0,,0,0,0,,42.3,0,0,0,0,24,0,95.8,23,0,0,0,0,0,0,,,0,18.5,0,30.8,,0,0,0,0,4,0,88.3,75.9,1,20,0,0,59,4,88.1,52,43.1,13,25,1,68,15,3.8,17,1.31
Tyler Eifert,7802,TE,CIN,8,39,0,7,0,-2.5,0,100,,0,0,0,0,1,0,84.5,54.6,0,13,16.7,5,30,2,80,24,108.3,2,8.3,0,20,25,12.5,10,0.83,11.1,0,87.5,,0,0,6.7,1,13,0,84.8,87.3,1,22,0,0,91,14,93.4,85,122.9,16,18.8,4,164,32,2.3,11.7,1.93
Brandon Coleman,9086,WR,NO,16,38,0,20,0,,0,,,0,0,,0,0,0,,44.4,0,0,0,0,10,0,100,10,0,0,0,0,0,0,,,0,11.7,0,66.7,,0,0,14.3,2,9,0,58.8,69.3,1,19,0,0,97,12,99,96,97.5,18,18.8,2,112,22,1.8,9.3,1.17
Josh Bellamy,7472,WR,CHI,12,38,0,6,0,,0,,,0,0,,0,0,0,,42.8,0,0,0,0,21,0,95.2,20,0,0,0,0,0,0,,,0,18.1,1,60,,0,0,14.3,1,4,0,27.7,61.1,0,25,0,0,44,6,93.2,41,90.8,10,24.4,0,93,11,1.8,15.5,2.27
Latavius Murray,7962,HB,OAK,14,38,0,23,0,-3.3,0,100,,0,0,0,0,1,0,88.7,88.6,0,32,0,0,11,3,100,11,118.8,3,27.3,0,42,52,17.3,14,3.82,-4,0,100,,0,0,0,0,0,0,84.7,57.6,0,0,0,0,4,1,100,4,79.2,1,25,0,0,4,4,0,0
Matt Asiata,6432,HB,MIN,16,38,0,18,0,-6,0,100,,0,0,0,0,0,0,78.7,51.2,0,6,47.4,9,19,1,52.6,10,91.7,1,10,0,6,12,12,6,0.6,2,0,0,,0,0,100,1,0,0,29.4,53.5,0,0,0,0,5,0,100,5,39.6,1,20,0,0,0,,,0
Ezekiel Elliott,10638,HB,DAL,15,37,0,9,0,-3.9,3,100,,0,0,0,0,4,0,91.8,97.9,0,83,0,0,27,10,96.3,26,152.1,10,38.5,1,189,228,22.8,18.9,7.27,6.3,0,33.3,,0,0,0,0,0,0,77.3,56.5,0,6,0,0,24,1,91.7,22,42.4,3,13.6,0,6,2,2,6,0.27
Charles Johnson,7998,WR,MIN,16,37,0,18,0,-3,0,100,,0,0,0,0,0,0,78.7,45.9,0,2,0,0,16,1,93.8,15,79.2,1,6.7,0,2,5,5,2,0.13,4,0,66.7,0,0,1,0,0,0,0,67,53,0,6,0,0,24,2,95.8,23,72.9,3,13,0,11,4,2,5.5,0.48
Devontae Booker,10770,HB,DEN,16,37,0,10,0,-2.9,4,90,,0,0,10,1,3,0,52.2,94.9,0,43,5,1,20,9,85,17,141.7,10,58.8,1,100,126,14,11.1,5.88,-3,1,100,,0,0,0,0,0,0,75.6,53.3,0,2,0,0,5,1,100,5,79.2,1,20,0,2,5,5,2,0.4
C.J. Uzomah,9590,TE,CIN,10,37,0,7,0,-3,0,50,,0,0,0,0,0,0,78.7,41.4,0,7,31.3,10,32,1,65.6,21,58.3,2,9.5,0,7,8,8,7,0.33,6.4,0,92.9,100,1,1,0,0,9,0,56.4,62.9,0,22,0,0,88,13,96.6,85,100,14,16.5,0,112,33,2.5,8.6,1.32
Matt Forte,4358,HB,NYJ,14,37,0,22,0,-2.7,5,83.3,0,0,1,16.7,3,7,0,27.7,88.9,0,40,0,0,34,15,97.1,33,123.8,18,54.5,1,167,211,14.1,11.1,5.06,2.3,0,85.7,0,0,1,14.3,1,2,0,32.3,51.9,0,12,0,0,26,6,100,26,89.9,7,26.9,0,39,25,4.2,6.5,1.5
Shaun Draughn,6440,HB,SF,14,37,0,28,0,-3.5,0,100,,0,0,0,0,0,0,90.6,91.9,0,9,16.7,2,12,4,75,9,82.3,4,44.4,0,15,29,7.3,3.8,1.67,2,0,100,,0,0,0,0,1,0,53.1,49.3,0,27,0,0,4,2,100,4,118.8,2,50,0,35,31,15.5,17.5,8.75
Tevin Coleman,9506,HB,ATL,13,37,0,2,0,-4.6,0,91.7,,0,0,8.3,1,3,0,65.5,87.3,0,16,3.8,1,26,11,92.3,24,115.3,12,50,1,60,111,10.1,5.5,2.5,8.8,1,100,,0,0,0,0,3,0,38.3,80.7,0,49,0,0,10,5,100,10,158.3,5,50,1,129,85,17,25.8,12.9
Rob Gronkowski,5567,TE,NE,8,36,0,19,0,-2,0,100,,0,0,0,0,0,0,78.7,44.4,0,-2,31.8,7,22,1,68.2,15,79.2,1,6.7,0,-2,0,0,-2,-0.13,17.9,2,70,50,1,2,0,0,6,0,83.2,90.7,0,53,9.3,9,97,7,82.5,80,152.1,10,12.5,2,170,66,9.4,24.3,2.13
Deonte Thompson,7513,WR,CHI,13,36,0,6,0,-1.7,3,100,,0,0,0,0,2,0,88.7,69.7,0,10,0,0,22,3,90.9,20,91.7,3,15,0,18,23,7.7,6,0.9,9.5,0,50,,0,0,0,0,1,0,74.2,65.7,0,3,0,0,20,1,90,18,95.8,2,11.1,1,3,0,0,3,0.17
Lamar Miller,7097,HB,HST,14,36,0,13,0,-4,2,100,,0,0,0,0,2,0,91.6,96.9,0,16,7.7,1,13,9,92.3,12,90.7,9,75,0,52,88,9.8,5.8,4.33,2.5,0,50,,0,0,0,0,0,0,90.3,63.9,0,4,10,1,10,1,90,9,56.3,2,22.2,0,4,2,2,4,0.44
Charcandrick West,9047,HB,KC,15,34,0,16,0,-6.3,0,66.7,,0,0,0,0,0,0,84.5,73.5,0,24,11.1,3,27,2,88.9,24,91,3,12.5,0,24,36,18,12,1,,0,,,0,0,,0,0,0,83,68.2,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Kevin White,9440,WR,CHI,4,34,0,6,0,-0.3,0,100,,0,0,0,0,0,0,88.7,57.6,0,8,0,0,9,3,88.9,8,84.7,3,37.5,0,13,14,4.7,4.3,1.63,7.1,1,72.7,50,1,2,0,0,2,0,71.1,72.1,0,19,0,0,34,8,91.2,31,84.3,11,35.5,0,57,31,3.9,7.1,1.84
Dion Sims,7888,TE,MIA,14,34,0,17,0,-3,1,100,,0,0,0,0,1,0,78.7,50,0,7,38.3,18,47,1,59.6,28,95.8,1,3.6,0,7,10,10,7,0.25,,0,,,0,0,,0,0,0,77.5,53.8,0,0,0,0,35,0,91.4,32,0,0,0,0,0,0,,,0
Virgil Green,6356,TE,DEN,12,34,0,10,0,-5.3,1,100,,0,0,0,0,1,0,90.4,72.6,0,15,16.7,3,18,3,77.8,14,88.9,3,21.4,0,16,32,10.7,5.3,1.14,5.9,1,75,100,1,1,14.3,1,4,0,33.2,58.8,0,15,5.1,2,39,6,92.3,36,101,8,22.2,0,70,31,5.2,11.7,1.94
Robert Turbin,7106,HB,IND,15,33,0,14,0,-3.8,0,88.9,,0,0,0,0,1,0,91.4,93.1,0,17,0,0,12,8,100,12,83.3,9,75,0,36,63,7.9,4.5,3,1,0,100,,0,0,0,0,1,0,46.3,53.5,0,11,0,0,12,1,83.3,10,112.5,1,10,0,11,10,10,11,1.1
Charone Peake,10875,WR,NYJ,13,33,0,22,0,,0,,,0,0,,0,0,0,,44.4,0,0,0,0,13,0,92.3,12,0,0,0,0,0,0,,,0,9.1,4,60,100,1,1,11.8,2,6,0,68.6,59.3,2,27,0,0,184,15,95.1,175,44.6,25,14.3,0,155,57,3.8,10.3,0.89
Jay Ajayi,9582,HB,MIA,15,33,0,17,0,-4.5,1,83.3,,0,0,0,0,0,0,90.9,85.8,0,5,6.3,2,32,5,84.4,27,79.2,6,22.2,0,5,24,4.8,1,0.19,,0,,,0,0,,0,0,0,50.2,53.3,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Paul Richardson Jr.,8680,WR,SEA,15,32,0,29,0,-4,0,66.7,,0,0,0,0,0,0,84.5,51.1,0,11,0,0,12,2,91.7,11,77.1,3,27.3,0,14,23,11.5,7,1.27,16.5,0,50,,0,0,0,0,2,0,63.6,61.9,1,14,0,0,32,2,93.8,30,25,4,13.3,0,20,4,2,10,0.67
Carlos Hyde,8692,HB,SF,13,32,0,28,0,-5.3,1,100,,0,0,0,0,0,0,88.7,61.3,0,5,21.4,3,14,3,78.6,11,79.2,3,27.3,0,8,24,8,2.7,0.73,-4,0,100,,0,0,0,0,0,0,64.1,45.9,0,-1,0,0,4,1,100,4,79.2,1,25,0,-1,3,3,-1,-0.25
Ricardo Louis,10748,WR,CLV,14,32,0,8,0,-3.5,0,100,,0,0,0,0,0,0,84.5,50.1,0,6,0,0,20,2,100,20,81.3,2,10,0,7,14,7,3.5,0.35,5.7,1,85.7,,0,0,0,0,3,0,41.4,55,0,28,2.1,1,48,6,95.8,46,104.8,7,15.2,0,64,30,5,10.7,1.39
Ladarius Green,7110,TE,PIT,6,32,0,25,0,-3,0,100,,0,0,0,0,0,0,78.7,45.8,0,1,9.1,1,11,1,81.8,9,79.2,1,11.1,0,1,4,4,1,0.11,13.3,2,62.5,,0,0,16.7,1,5,0,64.1,76.7,1,37,0,0,34,5,88.2,30,106.3,8,26.7,1,136,51,10.2,27.2,4.53
Jordan Norwood,5358,WR,DEN,14,32,0,10,0,,0,,,0,0,,0,0,0,,42.8,0,0,0,0,18,0,100,18,0,0,0,0,0,0,,,0,8.1,3,70.4,,0,0,0,0,8,1,67.3,49.4,1,36,0,0,271,19,93.4,253,90.8,27,10.7,1,215,72,3.8,11.3,0.85
Fozzy Whittaker,8547,HB,CAR,16,31,0,5,0,-3.9,3,88.9,,0,0,0,0,1,0,91.4,97.2,1,14,25,5,20,8,70,14,49.8,9,64.3,0,49,80,10,6.1,3.5,8,1,75,,0,0,0,0,2,0,40.1,77.6,0,22,3,1,33,3,87.9,29,115.6,4,13.8,0,49,39,13,16.3,1.69
Aldrick Robinson,6330,WR,ATL,16,31,0,2,0,0,0,100,,0,0,0,0,0,0,78.7,46.4,0,2,0,0,18,1,94.4,17,79.2,1,5.9,0,2,2,2,2,0.12,13.6,0,100,,0,0,0,0,5,0,80,62.8,0,59,0,0,30,5,93.3,28,158.3,5,17.9,1,109,47,9.4,21.8,3.89
Bryan Walters,6139,WR,JAX,10,31,0,15,0,-4,0,100,,0,0,0,0,1,0,78.7,47.9,0,6,0,0,25,1,96,24,91.7,1,4.2,0,6,10,10,6,0.25,5.7,2,79.3,,0,0,4.2,1,14,0,79.4,64.8,0,23,0,0,198,23,95.5,189,121.3,29,15.3,2,220,96,4.2,9.6,1.16
Chester Rogers,10918,WR,IND,13,31,0,14,0,,0,,,0,0,,0,0,0,,43.2,0,0,0,0,21,0,95.2,20,0,0,0,0,0,0,,,0,8.5,0,50,,0,0,0,0,2,0,72,61.4,0,21,0,0,69,2,92.8,64,72.9,4,6.3,0,28,3,1.5,14,0.44
Jacob Tamme,4441,TE,ATL,8,30,0,2,0,-3,0,100,,0,0,0,0,0,0,88.5,40.9,0,-1,13.6,3,22,1,86.4,19,79.2,1,5.3,0,-1,2,2,-1,-0.05,9.2,2,80,,0,0,0,0,5,0,88.6,73.6,0,19,0,0,68,8,97.1,66,140.4,10,15.2,2,82,18,2.3,10.3,1.24
Demetrius Harris,8524,TE,KC,16,30,0,16,0,-2,2,100,,0,0,0,0,0,0,84.5,29.9,0,6,12.9,4,31,2,87.1,27,79.2,2,7.4,0,2,6,3,1,0.07,3.8,3,75,,0,0,25,2,4,0,27.7,49.3,0,13,0,0,75,6,97.3,73,95.3,8,11,0,59,29,4.8,9.8,0.81
Brice Butler,7991,WR,DAL,16,30,0,9,0,,0,,,0,0,,0,0,0,,43.3,0,0,0,0,17,0,100,17,0,0,0,0,0,0,,,0,16.8,1,50,,0,0,0,0,3,0,86.1,63.6,1,21,0,0,69,3,89.9,62,68.8,6,9.7,2,36,3,1,12,0.58
Vincent Jackson,2278,WR,TB,5,30,0,30,0,,0,,,0,0,,0,0,0,,44.3,0,0,0,0,15,0,100,15,0,0,0,0,0,0,,,0,14.3,0,33.3,,0,0,50,2,1,0,36.2,55.4,1,18,0,0,53,2,84.9,45,5.6,6,13.3,0,22,3,1.5,11,0.49
Justin Hardy,9540,WR,ATL,15,30,0,2,0,-1.5,0,100,,0,0,0,0,1,0,84.5,55.7,0,4,0,0,25,2,100,25,118.8,2,8,1,4,7,3.5,2,0.16,12.8,0,80,100,1,1,0,0,3,0,90,76.1,0,22,0,0,48,4,87.5,42,136.3,5,11.9,1,36,7,1.8,9,0.86
Charles Sims,8704,HB,TB,7,29,0,30,0,-2.8,0,88.9,,0,0,11.1,1,2,0,46.7,57.7,1,33,15,3,20,8,85,17,53.9,9,52.9,0,58,82,10.3,7.3,3.41,4,0,100,,0,0,0,0,0,0,72.5,63.6,0,9,0,0,8,1,87.5,7,104.2,1,14.3,0,9,5,5,9,1.29
Cobi Hamilton,7978,WR,PIT,11,28,0,25,0,-4,0,0,,0,0,,0,0,0,,40.2,0,0,0,0,37,0,100,37,39.6,1,2.7,0,0,0,,,0,6.2,0,83.3,,0,0,0,0,2,0,86.1,62.9,0,15,0,0,44,5,97.7,43,85.4,6,14,0,27,7,1.4,5.4,0.63
Marcedes Lewis,2973,TE,JAX,10,28,0,15,0,-3.3,2,100,,0,0,0,0,3,0,90.2,97.9,0,37,20,3,15,4,80,12,152.1,4,33.3,1,44,57,14.3,11,3.67,5,1,80,,0,0,0,0,3,0,85.7,68.2,0,13,0,0,34,4,97.1,33,95.8,5,15.2,0,35,16,4,8.8,1.06
Danny Amendola,4717,WR,NE,12,28,0,19,0,-4,0,100,,0,0,0,0,0,0,78.7,42.5,0,-3,0,0,27,1,96.3,26,79.2,1,3.8,0,-3,1,1,-3,-0.12,10.6,0,87,66.7,2,3,0,0,13,1,90.4,71,0,32,0,0,188,20,91.5,172,148.5,23,13.4,4,233,50,2.5,11.7,1.35
Damien Williams,9205,HB,MIA,15,28,0,17,0,-4.8,2,100,,0,0,0,0,1,0,90.6,92.2,0,29,0,0,10,5,100,10,92.5,5,50,0,31,55,11,6.2,3.1,2,0,0,,0,0,,0,0,0,89.7,79.2,0,0,0,0,7,0,100,7,39.6,1,14.3,0,0,0,,,0
Braxton Miller,10719,WR,HST,10,27,0,13,0,-3,2,100,,0,0,0,0,0,0,90.2,69.5,0,12,0,0,13,4,100,13,88.5,4,30.8,0,21,33,8.3,5.3,1.62,5.8,3,62.5,,0,0,9.1,1,3,0,53.8,49.6,0,12,0,0,161,10,95.7,154,68.8,16,10.4,0,56,33,3.3,5.6,0.36
Christine Michael,7843,HB,GB,15,27,0,12,0,-5,1,100,,0,0,0,0,0,0,88.7,63.2,0,7,0,0,16,3,100,16,81.9,3,18.8,0,11,26,8.7,3.7,0.69,,0,,,0,0,,0,0,0,63.9,49.6,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0
Rod Streater,7416,WR,SF,16,27,0,28,0,-5,0,100,,0,0,0,0,0,0,78.7,57,0,2,0,0,3,1,100,3,79.2,1,33.3,0,2,7,7,2,0.67,7.4,0,57.1,,0,0,20,1,3,0,57.2,63.7,0,16,0,0,36,4,94.4,34,77.1,7,20.6,0,46,22,5.5,11.5,1.35
DeAngelo Williams,2972,HB,PIT,8,26,0,25,0,-4.1,0,71.4,100,1,1,16.7,1,1,0,29.4,34.8,0,17,0,0,19,5,94.7,18,78.3,7,38.9,0,28,49,9.8,5.6,1.56,2,0,100,,0,0,0,0,0,0,40.4,46.2,0,5,0,0,15,1,93.3,14,87.5,1,7.1,0,5,3,3,5,0.36
Cody Core,10833,WR,CIN,8,26,0,7,0,-0.7,0,100,,0,0,0,0,2,0,88.7,80.2,0,19,0,0,14,3,100,14,116.7,3,21.4,0,36,38,12.7,12,2.57,2,0,100,,0,0,0,0,0,0,63.6,58.7,0,2,0,0,10,1,100,10,79.2,1,10,0,2,0,0,2,0.2
Chris Ivory,6007,HB,JAX,11,26,0,15,0,-2.8,2,100,,0,0,0,0,4,0,90.9,98.4,0,37,0,0,12,6,100,12,118.8,6,50,0,95,112,18.7,15.8,7.92,,0,,,0,0,,0,0,0,61.3,56.7,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Justin Forsett,4547,HB,DEN,9,26,0,10,0,-5,0,100,,0,0,0,0,1,0,90.2,93.5,0,11,0,0,11,3,81.8,9,79.2,3,33.3,0,7,22,7.3,2.3,0.78,-3,0,100,,0,0,0,0,0,0,68.1,54.8,0,0,0,0,3,1,100,3,79.2,1,33.3,0,0,3,3,0,0
Tyler Higbee,10744,TE,LA,16,26,0,26,0,,0,,,0,0,,0,0,0,,38.1,0,0,12.5,2,16,0,87.5,14,0,0,0,0,0,0,,,0,0,0,50,,0,0,50,1,0,0,28.8,37,0,3,2.2,1,46,1,93.5,43,56.3,2,4.7,0,3,3,3,3,0.07
Josh Ferguson,10907,HB,IND,10,25,0,14,0,-4.8,0,100,,0,0,0,0,0,0,90.9,91,0,9,0,0,6,6,100,6,83.3,6,100,0,24,53,8.8,4,4,3.5,0,100,,0,0,0,0,1,0,47.3,54.1,0,12,0,0,8,2,87.5,7,100,2,28.6,0,16,9,4.5,8,2.29
Austin Hooper,10715,TE,ATL,14,25,0,2,0,,0,,,0,0,,0,0,0,,37.9,0,0,0,0,19,0,94.7,18,0,0,0,0,0,0,,,0,9.3,0,66.7,,0,0,33.3,1,2,0,28.1,54.8,0,9,0,0,49,2,81.6,40,112.5,3,7.5,2,11,0,0,5.5,0.28
Jeremy Hill,8690,HB,CIN,15,25,0,7,0,-3.4,0,71.4,,0,0,0,0,0,0,90.6,57.4,0,8,6.9,2,29,5,93.1,27,74.1,7,25.9,0,12,30,6,2.4,0.44,-4,0,100,,0,0,0,0,0,0,86.5,59.3,0,3,0,0,6,2,100,6,79.2,2,33.3,0,0,8,4,0,0
Andre Roberts,5612,WR,DET,16,25,0,11,0,-1,0,50,,0,0,0,0,0,0,78.7,46.3,0,1,0,0,17,1,100,17,56.3,2,11.8,0,1,2,2,1,0.06,15,0,57.1,,0,0,20,1,4,0,72.1,65.1,0,27,0,0,73,4,93.2,68,125,7,10.3,1,60,14,3.5,15,0.88
James Starks,5716,HB,GB,9,24,0,12,0,-3.1,0,62.5,,0,0,28.6,2,2,0,25.2,25.4,0,16,11.8,2,17,5,88.2,15,110.9,8,53.3,1,33,47,9.4,6.6,2.2,,0,,,0,0,,0,0,0,48.9,37.5,0,0,0,0,5,0,80,4,0,0,0,0,0,0,,,0
Jaron Brown,8128,WR,ARZ,6,24,0,1,0,3,0,100,,0,0,0,0,0,0,78.7,82.1,0,23,0,0,6,1,100,6,118.8,1,16.7,0,23,20,20,23,3.83,23.3,0,25,,0,0,0,0,1,0,84.1,67.7,1,51,0,0,31,1,93.5,29,79.2,4,13.8,1,51,11,11,51,1.76
Mychal Rivera,7965,TE,OAK,13,24,0,23,0,,0,,,0,0,,0,0,0,,43.9,0,0,12.5,2,16,0,87.5,14,0,0,0,0,0,0,,,0,10.8,0,64.3,,0,0,18.2,2,6,0,31.6,59.6,1,26,0,0,98,9,95.9,94,81.8,14,14.9,1,108,31,3.4,12,1.15
Ben Koyack,9662,TE,JAX,12,24,0,15,0,,0,,,0,0,,0,0,0,,36.1,0,0,21.1,4,19,0,73.7,14,0,0,0,0,0,0,,,0,6.3,0,83.3,,0,0,0,0,3,0,73,56.4,0,9,0,0,34,5,100,34,89.6,6,17.6,0,33,3,0.6,6.6,0.97
Cecil Shorts,6266,WR,TB,9,24,0,30,0,,0,,,0,0,,0,0,0,,42.9,0,0,0,0,24,0,91.7,22,0,0,0,0,0,0,,,0,21.3,0,75,,0,0,0,0,3,0,59.7,62.7,0,22,0,0,51,3,88.2,45,116.7,4,8.9,0,52,12,4,17.3,1.16
Jeremy Langford,9539,HB,CHI,12,24,0,6,0,-2.1,1,62.5,,0,0,16.7,1,3,0,32,70.2,0,19,0,0,17,5,94.1,16,84.4,8,50,0,58,71,14.2,11.6,3.63,2,0,0,0,0,1,,0,0,0,46.7,51.1,0,0,0,0,6,0,100,6,39.6,1,16.7,0,0,0,,,0
Jordan Taylor,9793,WR,DEN,16,24,0,10,0,,0,,,0,0,,0,0,0,,43.9,0,0,0,0,15,0,93.3,14,0,0,0,0,0,0,,,0,9.3,0,62.5,,0,0,0,0,3,1,69.9,60.1,0,35,0,0,77,5,96.1,74,88,8,10.8,0,65,47,9.4,13,0.88
Andre Holmes,6489,WR,OAK,16,23,0,23,0,-2,0,100,,0,0,0,0,0,0,78.7,46.1,0,0,0,0,15,1,93.3,14,79.2,1,7.1,0,0,2,2,0,0,7.1,2,72.7,0,0,1,11.1,1,3,0,63.6,68.2,0,23,0,0,57,8,89.5,51,118.8,11,21.6,1,68,25,3.1,8.5,1.33
Bobby Rainey Jr.,7511,HB,NYG,11,23,0,21,0,-5,4,100,,0,0,0,0,2,0,90.9,97.9,0,24,30,3,10,6,70,7,102.1,6,85.7,0,51,81,13.5,8.5,7.29,,0,,,0,0,,0,0,0,84.9,85.1,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Tim Hightower,4463,HB,NO,14,23,0,20,0,-5.4,2,100,,0,0,0,0,3,0,91.1,98.1,0,11,10,1,10,7,90,9,97,7,77.8,0,51,89,12.7,7.3,5.67,1,0,100,,0,0,0,0,0,0,86.9,68.6,0,3,0,0,3,1,100,3,79.2,1,33.3,0,3,2,2,3,1
Walter Powell,8831,WR,BUF,9,23,0,4,0,-4,0,100,,0,0,0,0,0,0,78.7,53.2,0,2,0,0,6,1,66.7,4,79.2,1,25,0,2,6,6,2,0.5,8.8,1,62.5,,0,0,28.6,2,1,0,28.1,55.3,0,14,1.8,1,56,5,96.4,54,73.4,8,14.8,0,37,19,3.8,7.4,0.69
Jaelen Strong,9503,WR,HST,8,23,0,13,0,,0,,,0,0,,0,0,0,,44.4,0,0,0,0,10,0,100,10,0,0,0,0,0,0,,,0,7.6,0,75,100,1,1,0,0,3,0,76.3,54.9,1,16,0,0,138,12,94.9,131,61.7,16,12.2,0,89,23,1.9,7.4,0.68
Justin Hunter,7815,WR,BUF,13,23,0,4,0,,0,,,0,0,,0,0,0,,51.1,0,0,0,0,3,0,66.7,2,0,0,0,0,0,0,,,0,14.9,0,57.1,,0,0,0,0,4,0,62.1,63,0,30,0,0,55,4,94.5,52,132.7,7,13.5,3,73,5,1.3,18.3,1.4
