player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Gibson,78050,HB,WAS,16,53,0,32,0,-4.5,5,88.9,,0,0,5.9,1,2,0,79,92.5,0,73,6.5,3,46,16,87,40,112.5,18,45,1,118,192,12,7.4,2.95,5.3,0,33.3,50,1,2,0,0,1,0,52,52.5,0,8,0,0,13,1,100,13,42.4,3,23.1,0,8,1,1,8,0.62
Sterling Shepard,10674,WR,NYG,7,53,0,21,0,-1.2,1,83.3,,0,0,16.7,1,0,0,29.2,52.8,0,4,0,0,18,5,100,18,79.2,6,33.3,0,14,21,4.2,2.8,0.78,7.3,3,69.7,66.7,6,9,14.8,4,13,0,39.1,64.5,1,24,0,0,172,23,93,160,76.5,33,20.6,0,229,67,2.9,10,1.43
Kadarius Toney,61245,WR,NYG,10,53,0,21,0,-2.9,5,91.7,,0,0,0,0,3,0,92,90.6,0,18,0,0,26,11,96.2,25,89.9,12,48,0,67,100,9.1,6.1,2.68,4.3,4,79.2,50,2,4,5,1,9,0,51.4,74.5,1,26,0,0,131,19,92.4,121,75.7,24,19.8,0,152,101,5.3,8,1.26
Laquon Treadwell,10657,WR,JAX,12,51,0,15,0,-1.3,0,100,,0,0,0,0,1,0,88.7,73.9,0,11,0,0,30,3,100,30,106.9,3,10,0,29,33,11,9.7,0.97,6.1,1,83.3,50,1,2,0,0,5,0,81.2,68.7,0,21,6.7,5,75,10,85.3,64,99.3,12,18.8,0,94,49,4.9,9.4,1.47
Calvin Ridley,48262,WR,ATL,5,51,0,2,0,-0.5,0,50,,0,0,50,1,1,0,24.1,47.6,0,4,0,0,9,1,100,9,56.3,2,22.2,0,4,4,4,4,0.44,6.1,2,66.7,100,1,1,0,0,2,0,60.5,63.8,0,11,0,0,44,6,90.9,40,77.5,9,22.5,0,43,16,2.7,7.2,1.08
J.D. McKissic,11047,HB,WAS,11,51,0,32,0,-4.8,3,100,,0,0,0,0,5,0,91.4,99.3,0,16,11.1,2,18,8,88.9,16,147.4,8,50,1,79,117,14.6,9.9,4.94,-0.3,0,85.7,100,1,1,0,0,3,0,83.2,78.6,0,15,0,0,38,6,94.7,36,89.9,7,19.4,0,39,45,7.5,6.5,1.08
Chase Edmonds,45851,HB,ARZ,11,51,0,1,0,-3.4,1,93.3,,0,0,0,0,4,1,92.4,65.8,0,36,2.3,1,43,14,95.3,41,100,15,36.6,0,120,170,12.1,8.6,2.93,0.7,2,100,,0,0,0,0,1,0,90.4,63.8,0,11,1.9,1,54,3,92.6,50,104.2,3,6,0,27,25,8.3,9,0.54
Olamide Zaccheaus,44920,WR,ATL,17,51,0,2,0,-2,0,100,,0,0,0,0,0,0,78.7,43.3,0,5,0,0,25,1,92,23,87.5,1,4.3,0,5,7,7,5,0.22,8.2,0,58.8,0,0,2,9.1,1,4,0,59.7,56.4,0,49,2.3,4,177,10,92.7,164,84.7,17,10.4,0,137,48,4.8,13.7,0.84
Javonte Williams,77803,HB,DEN,17,51,0,10,0,-3.8,1,83.3,,0,0,16.7,2,3,0,28,44.1,0,14,4.8,1,21,10,85.7,18,111.8,12,66.7,1,50,90,9,5,2.78,,0,,,0,0,,0,0,0,67.7,66.9,0,0,0,0,6,0,66.7,4,0,0,0,0,0,0,,,0
Cameron Brate,9207,TE,TB,17,50,0,30,0,-3,0,100,,0,0,0,0,1,0,88.7,43.2,0,17,4.2,2,48,3,95.8,46,101.4,3,6.5,0,25,34,11.3,8.3,0.54,8.5,1,57.9,25,1,4,8.3,1,5,0,71.4,56.8,0,16,0.7,1,138,11,96.4,133,87.4,19,14.3,1,89,33,3,8.1,0.67
Michael Carter,57337,HB,NYJ,14,50,0,22,0,-4.8,6,91.7,,0,0,8.3,1,5,1,60.6,70.7,0,20,9.1,3,33,11,90.9,30,102.4,12,40,0,103,157,14.3,9.4,3.43,-1.7,1,100,,0,0,0,0,1,0,48.2,55.5,0,4,0,0,18,3,94.4,17,79.2,3,17.6,0,2,7,2.3,0.7,0.12
Tre'Quan Smith,48228,WR,NO,11,50,0,20,0,0,0,100,,0,0,0,0,0,0,84.5,36.8,0,2,0,0,33,1,97,32,79.2,1,3.1,0,2,2,2,2,0.06,9.5,0,66.7,0,0,1,0,0,5,0,79.1,60.9,0,20,0,0,168,12,91.7,154,83.1,18,11.7,0,110,29,2.4,9.2,0.71
David Montgomery,45719,HB,CHI,13,49,0,6,0,-5.1,1,87.5,,0,0,0,0,2,0,91.1,78.4,1,16,8,2,25,7,84,21,52.6,8,38.1,0,49,86,12.3,7,2.33,1.5,2,100,,0,0,0,0,0,0,66,65.6,0,5,0,0,16,2,81.3,13,87.5,2,15.4,0,10,7,3.5,5,0.77
Keelan Cole Sr.,51593,WR,NYJ,15,49,0,22,0,,0,,,0,0,,0,0,0,,38.9,0,0,0,0,42,0,97.6,41,0,0,0,0,0,0,,,0,13,0,28.6,,0,0,0,0,2,0,83.9,63.2,1,40,1.7,1,60,2,93.3,56,68.2,7,12.5,1,69,33,16.5,34.5,1.23
Marquez Valdes-Scantling,47809,WR,GB,11,49,0,12,0,0,0,100,,0,0,0,0,1,0,78.7,39.6,0,8,0,0,31,1,100,31,100,1,3.2,0,8,8,8,8,0.26,16.7,0,73.7,33.3,1,3,0,0,10,0,90.2,68.9,1,75,1,1,100,14,92,92,128.7,19,20.7,2,281,93,6.6,20.1,3.05
Devin Singletary,40485,HB,BUF,17,49,0,4,0,-4,4,88.9,,0,0,0,0,2,1,91.4,91.7,0,19,16.7,6,36,8,83.3,30,124.5,9,30,1,45,74,9.3,5.6,1.5,0.3,2,83.3,,0,0,0,0,1,1,59.3,32.9,0,10,0,0,26,5,96.2,25,121.5,6,24,1,22,40,8,4.4,0.88
Ameer Abdullah,9487,HB,CAR,15,48,0,5,0,-4.4,5,90,,0,0,0,0,5,0,91.8,98.2,0,18,0,0,25,9,92,23,104.2,10,43.5,0,90,130,14.4,10,3.91,-4.7,0,66.7,,0,0,0,0,1,0,78.7,74.5,0,10,0,0,15,2,100,15,71.5,3,20,0,10,20,10,5,0.67
Dan Arnold,51842,TE,JAX,11,48,0,15,0,-0.3,1,100,,0,0,0,0,2,0,90.2,77.5,0,18,3.2,1,31,3,93.5,29,112.5,3,10.3,0,33,34,11.3,11,1.14,8.1,0,75,0,0,2,4.5,1,9,1,68.4,67.5,0,24,2.8,5,179,21,92.2,165,98.7,28,17,0,229,73,3.5,10.9,1.39
Brandon Bolden,7469,HB,NE,16,48,0,19,0,-3.1,6,100,,0,0,0,0,8,0,92.9,99.9,0,21,20,6,30,18,76.7,23,125.9,18,78.3,1,176,231,12.8,9.8,7.65,-0.3,1,100,,0,0,0,0,1,0,82.5,86.8,0,14,0,0,11,3,90.9,10,94.4,3,30,0,20,21,7,6.7,2
Jonathan Taylor,57488,HB,IND,17,48,0,14,0,-4.4,1,94.1,,0,0,0,0,4,1,92.8,92.8,0,76,8.2,4,49,16,85.7,42,122.5,17,40.5,1,148,219,13.7,9.3,3.52,,0,,,0,0,,0,0,0,81.6,64.4,0,0,0,0,8,0,87.5,7,0,0,0,0,0,0,,,0
Joe Mixon,11803,HB,CIN,16,47,0,7,0,-3.8,1,84.6,100,1,1,8.3,1,3,0,60.6,81.2,0,46,2.7,1,37,11,97.3,36,95.2,13,36.1,0,89,126,11.5,8.1,2.47,-2.1,1,85.7,100,2,2,14.3,1,3,0,79.1,64.4,0,12,0,0,32,6,96.9,31,89.3,7,22.6,0,38,48,8,6.3,1.23
Ricky Seals-Jones,12020,TE,WAS,13,46,0,32,0,-3,1,100,,0,0,0,0,0,0,84.5,53,0,7,6.5,2,31,2,93.5,29,79.2,2,6.9,0,5,11,5.5,2.5,0.17,6.8,3,69,50,2,4,4.8,1,8,0,57.9,62.2,0,39,6.7,13,193,20,88.1,170,97.5,29,17.1,1,184,90,4.5,9.2,1.08
Julio Jones,6158,WR,TEN,10,46,0,31,0,-2,0,100,,0,0,0,0,0,0,84.5,44.5,0,4,0,0,27,2,96.3,26,79.2,2,7.7,0,5,9,4.5,2.5,0.19,14.8,3,53.3,25,1,4,11.1,1,5,0,54.3,72.7,1,48,0,0,55,8,98.2,54,73.5,15,27.8,1,117,33,4.1,14.6,2.17
Josh Reynolds,11872,WR,DET,12,46,0,11,0,-1.5,0,100,,0,0,0,0,1,0,84.5,51.2,0,10,0,0,34,2,94.1,32,104.2,2,6.3,0,18,21,10.5,9,0.56,5.4,3,71.4,50,1,2,0,0,3,0,66.2,61.9,0,15,0,0,47,5,95.7,45,89,7,15.6,0,46,34,6.8,9.2,1.02
Jalen Guyton,34164,WR,LAC,16,46,0,27,0,,0,,,0,0,,0,0,0,,39.9,0,0,0,0,32,0,96.9,31,0,0,0,0,0,0,,,0,13.6,0,90,100,3,3,0,0,6,0,60,59.9,0,59,0,0,124,9,91.1,113,158.3,10,8.8,2,167,33,3.7,18.6,1.48
Devontae Booker,10770,HB,NYG,16,45,0,21,0,-3.9,1,92.9,,0,0,7.1,1,3,0,68.4,78.8,0,17,2.6,1,39,13,97.4,38,89.3,14,36.8,0,76,127,9.8,5.8,2,2,0,75,,0,0,25,1,2,0,59.7,68.1,0,8,0,0,20,3,95,19,124,4,21.1,1,19,15,5,6.3,1
Joshua Palmer,62979,WR,LAC,17,45,0,27,0,-3,0,100,,0,0,0,0,0,0,78.7,43.1,0,2,0,0,20,1,100,20,79.2,1,5,0,2,5,5,2,0.1,11.5,0,70,0,0,2,0,0,4,0,77.8,61.3,1,18,0.8,1,122,7,93.4,114,92.5,10,8.8,1,92,44,6.3,13.1,0.81
Sammy Watkins,8639,WR,BLT,13,45,0,3,0,,0,,,0,0,,0,0,0,,45.4,0,0,0,0,14,0,100,14,0,0,0,0,0,0,,,0,17.9,2,50,0,0,1,16.7,1,4,0,37.7,65.5,1,49,0,0,37,5,94.6,35,55.8,10,28.6,0,124,38,7.6,24.8,3.54
Kenneth Gainwell,77737,HB,PHI,16,45,0,24,0,-3.8,0,88.9,,0,0,11.1,1,1,0,51.2,94,0,19,9.1,2,22,8,86.4,19,84.3,9,47.4,0,38,71,8.9,4.8,2,3.8,0,100,,0,0,0,0,3,0,36.3,73.7,0,14,0,0,9,4,100,9,100,4,44.4,0,32,17,4.3,8,3.56
Tony Pollard,27126,HB,DAL,15,44,0,9,0,-3.7,1,100,,0,0,0,0,4,0,92,94.7,0,19,0,0,21,10,90.5,19,104.6,10,52.6,0,91,128,12.8,9.1,4.79,-3.1,1,100,,0,0,0,0,1,0,62.1,55.7,0,13,0,0,22,8,95.5,21,90.1,8,38.1,0,45,70,8.8,5.6,2.14
James Robinson,22425,HB,JAX,14,44,0,15,0,-3.1,2,80,0,0,1,11.1,1,2,1,45.7,26,0,17,8.8,3,34,8,91.2,31,93.8,10,32.3,0,65,90,11.3,8.1,2.1,2,0,100,,0,0,0,0,0,0,49.6,32.7,0,5,0,0,9,1,100,9,87.5,1,11.1,0,5,3,3,5,0.56
Jack Doyle,8520,TE,IND,16,43,0,14,0,-1,0,33.3,,0,0,50,1,1,0,78.7,45.4,1,1,10.3,4,39,1,84.6,33,42.4,3,9.1,1,1,2,2,1,0.03,8.1,0,56.3,0,0,2,25,3,5,0,47,64.4,1,22,5.6,7,126,9,87.3,110,47.4,16,14.5,0,94,26,2.9,10.4,0.85
Foster Moreau,47043,TE,LV,17,43,0,23,0,-2.3,0,100,,0,0,0,0,1,0,90.2,67.2,0,10,0,0,25,4,92,23,86.5,4,17.4,0,19,28,7,4.8,0.83,11.5,1,40,25,1,4,20,1,2,0,66.9,58.7,1,34,3.3,3,92,4,90.2,83,21.3,10,12,0,61,27,6.8,15.3,0.73
Rashard Higgins,10806,WR,CLV,15,43,0,8,0,,0,,,0,0,,0,0,0,,39.6,0,0,0,0,34,0,100,34,0,0,0,0,0,0,,,0,14,0,42.9,66.7,2,3,25,2,4,0,30.4,52.7,0,21,0.8,1,130,6,94.6,123,59.2,14,11.4,0,72,4,0.7,12,0.59
Jonnu Smith,11855,TE,NE,16,43,0,19,0,-2,0,77.8,,0,0,22.2,2,2,1,27.4,51.6,0,28,14.3,4,28,7,78.6,22,99.1,9,40.9,0,70,91,13,10,3.18,3.3,2,84.6,0,0,2,0,0,6,0,53,62.5,0,20,15.9,10,63,11,81,51,99.7,13,25.5,0,103,87,7.9,9.4,2.02
Anthony Firkser,51837,TE,TEN,15,43,0,31,0,-6,0,0,,0,0,100,1,0,0,21.7,29.3,0,0,0,0,25,0,100,25,39.6,1,4,0,0,0,,,0,7.5,0,80.6,80,4,5,7.4,2,12,1,60.2,58.2,2,24,0,0,185,25,95.1,176,90.9,31,17.6,2,220,64,2.6,8.8,1.25
Dalvin Cook,11796,HB,MIN,13,43,0,18,0,-4.8,5,82.4,0,0,1,12.5,2,4,0,32.5,91.6,0,24,0,0,32,14,96.9,31,89.2,17,54.8,0,92,160,11.4,6.6,2.97,0,0,50,,0,0,0,0,0,0,45.4,52.4,0,-1,0,0,15,1,100,15,56.3,2,13.3,0,-1,3,3,-1,-0.07
Devin Duvernay,40006,WR,BLT,16,42,0,3,0,-2.1,0,100,,0,0,0,0,1,0,91.6,74,0,11,0,0,26,9,92.3,24,86.6,9,37.5,0,43,62,6.9,4.8,1.79,6.4,3,82.1,50,2,4,4.2,1,8,0,71.1,54.8,0,21,0.4,1,247,23,93.5,231,120.5,28,12.1,2,202,117,5.1,8.8,0.87
James Washington,47792,WR,PIT,15,42,0,25,0,-2.3,0,100,,0,0,0,0,0,0,88.7,50.2,0,9,0,0,35,3,91.4,32,79.2,3,9.4,0,8,15,5,2.7,0.25,10.4,0,54.5,0,0,3,14.3,1,2,0,68.2,50,1,42,0,0,144,6,95.1,137,66.5,11,8,1,70,11,1.8,11.7,0.51
Mo Alie-Cox,12078,TE,IND,17,42,0,14,0,-3,1,50,0,0,1,0,0,1,0,84.5,55.2,1,11,21.4,6,28,1,71.4,20,27.1,2,10,0,11,15,15,11,0.55,10.3,2,75,0,0,1,0,0,7,0,68.6,66.6,0,37,4.1,5,122,12,90.2,110,125,16,14.5,1,152,69,5.8,12.7,1.38
Chester Rogers,10918,WR,TEN,16,41,0,31,0,-2.9,1,85.7,,0,0,14.3,1,0,0,32,46.1,0,13,0,0,42,6,97.6,41,81,7,17.1,0,24,42,7,4,0.59,7.3,1,75,66.7,4,6,6.9,2,10,0,67.1,55.6,1,26,0,0,257,27,93.8,241,90.7,36,14.9,1,246,87,3.2,9.1,1.02
Ryan Griffin,7982,TE,NYJ,14,41,0,22,0,-3,0,100,,0,0,0,0,0,0,84.5,32.7,0,0,10.8,4,37,1,86.5,32,79.2,1,3.1,0,0,3,3,0,0,8.1,0,77.8,100,1,1,12.5,1,5,0,70.8,53.7,0,22,13.9,14,101,7,84.2,85,104.6,9,10.6,0,82,38,5.4,11.7,0.96
Adam Trautman,109795,TE,NO,13,41,0,20,0,-3.9,0,85.7,100,2,2,0,0,2,0,90.9,71.8,0,19,21.2,7,33,6,78.8,26,90.5,7,26.9,0,40,62,10.3,6.7,1.54,8.7,0,71.4,60,3,5,0,0,2,0,68.8,54.3,0,25,0,0,96,5,92.7,89,90.8,7,7.9,0,49,0,0,9.8,0.55
DeAndre Carter,9859,WR,WAS,17,41,0,32,0,-1.8,1,66.7,0,0,1,0,0,1,0,90.6,61.1,1,10,0,0,35,4,94.3,33,34,6,18.2,0,23,28,7,5.8,0.7,12.1,1,66.7,50,1,2,0,0,7,0,54,64.2,1,26,0,0,103,10,95.1,98,92.6,15,15.3,1,146,36,3.6,14.6,1.49
Darrell Henderson,41193,HB,LA,12,41,0,26,0,-4.1,0,90,,0,0,0,0,1,0,91.6,70.4,0,17,2.5,1,40,9,95,38,85.4,10,26.3,0,45,83,9.2,5,1.18,1.1,0,57.1,0,0,1,0,0,0,0,64.3,45.3,1,7,0,0,59,4,94.9,56,22.6,7,12.5,0,15,17,4.3,3.8,0.27
Albert Okwuegbunam,41933,TE,DEN,14,40,0,10,0,,0,,,0,0,,0,0,0,78.7,73.5,0,0,0,0,11,0,90.9,10,0,0,0,0,0,0,,,0,6.4,0,100,,0,0,0,0,1,0,42.9,54.7,0,24,0,0,40,5,90,36,112.5,5,13.9,0,55,23,4.6,11,1.53
Christian McCaffrey,11763,HB,CAR,7,40,0,5,0,-3.6,1,87.5,,0,0,0,0,2,0,91.4,94.1,0,11,5,1,20,7,90,18,82.3,8,44.4,0,30,58,8.3,4.3,1.67,5,0,100,,0,0,0,0,1,0,90.9,92.5,0,9,0,0,11,2,90.9,10,102.1,2,20,0,17,7,3.5,8.5,1.7
James Conner,11860,HB,ARZ,15,39,0,1,0,-2.5,7,100,,0,0,0,0,8,0,92.5,96.6,0,45,3.4,2,58,15,96.6,56,140.6,15,26.8,1,186,224,14.9,12.4,3.32,2.3,2,100,,0,0,0,0,3,0,90.9,90.8,0,20,3.4,1,29,4,89.7,26,152.1,4,15.4,1,44,35,8.8,11,1.69
David Johnson,9519,HB,HST,13,39,0,13,0,-4.1,2,90,,0,0,0,0,1,0,91.6,91.1,1,16,16.7,5,30,9,83.3,25,52.1,10,40,0,60,98,10.9,6.7,2.4,1,0,100,,0,0,0,0,0,0,61.7,64,0,2,0,0,10,1,90,9,79.2,1,11.1,0,2,1,1,2,0.22
Freddie Swain,26448,WR,SEA,17,39,0,29,0,-3,0,85.7,0,0,1,0,0,0,0,90.9,47.7,0,7,2.8,1,36,6,91.7,33,79.2,7,21.2,0,16,33,5.5,2.7,0.48,7.4,2,60.9,50,2,4,6.7,1,5,0,62,50.3,0,58,0.8,2,257,14,92.6,238,114.8,23,9.7,2,182,108,7.7,13,0.76
Durham Smythe,47257,TE,MIA,17,39,0,17,0,,0,,,0,0,,0,0,0,,29.9,0,0,13.3,4,30,0,86.7,26,0,0,0,0,0,0,,,0,12.1,0,85.7,100,1,1,0,0,3,0,82.3,56.9,0,21,15.7,14,89,6,80.9,72,114.9,7,9.7,0,81,19,3.2,13.5,1.13
Kyle Rudolph,6195,TE,NYG,16,38,0,21,0,-2.7,0,100,,0,0,0,0,0,0,90.2,40.3,0,6,15.2,5,33,3,81.8,27,79.2,3,11.1,0,8,16,5.3,2.7,0.3,7.5,0,64.7,50,2,4,0,0,5,0,90,61.9,0,60,4.2,5,118,11,90.7,107,88.8,17,15.9,0,134,62,5.6,12.2,1.25
Tavon Austin,7789,WR,JAX,13,38,0,15,0,-2.8,1,100,,0,0,0,0,1,0,90.2,63.9,0,9,0,0,19,4,94.7,18,84.4,4,22.2,0,17,28,7,4.3,0.94,14.1,2,55.6,0,0,1,16.7,2,6,0,61.1,57.3,2,25,0,0,107,10,96.3,103,35.9,18,17.5,0,117,29,2.9,11.7,1.14
Kyle Juszczyk,7912,FB,SF,17,38,0,28,0,-3,0,66.7,,0,0,33.3,1,2,0,25.7,36.9,0,26,3.3,1,30,2,96.7,29,107.6,3,10.3,0,36,42,21,18,1.24,10.6,0,66.7,100,1,1,0,0,3,0,81.8,64.1,0,16,4.3,3,69,6,91.3,63,82.2,9,14.3,0,53,25,4.2,8.8,0.84
Geoff Swaim,9679,TE,TEN,16,38,0,31,0,-4.3,2,100,,0,0,0,0,2,0,88.7,67.8,0,24,24.2,8,33,3,72.7,24,118.8,3,12.5,0,38,51,17,12.7,1.58,4.1,0,90,100,1,1,0,0,1,0,80.8,59.4,0,9,0,0,48,9,91.7,44,90,10,22.7,0,56,24,2.7,6.2,1.27
Randall Cobb,6216,WR,GB,12,38,0,12,0,4.7,0,100,,0,0,0,0,2,0,88.7,64.3,0,25,0,0,41,3,100,41,115.3,3,7.3,0,35,21,7,11.7,0.85,11.2,1,67.7,50,5,10,0,0,15,0,90.3,73.1,0,54,0,0,204,21,92.6,189,138.3,31,16.4,4,299,121,5.8,14.2,1.58
Devonta Freeman,8738,HB,BLT,16,38,0,3,0,-3,1,100,,0,0,0,0,0,0,90.2,62.4,0,8,21.4,3,14,4,71.4,10,79.2,4,40,0,12,24,6,3,1.2,-2.1,3,100,,0,0,0,0,3,0,85,59.2,0,15,0,0,42,7,95.2,40,130.1,7,17.5,1,40,55,7.9,5.7,1
Alexander Mattison,45817,HB,MIN,16,38,0,18,0,-3.2,3,100,,0,0,0,0,5,0,91.8,95,0,23,3.1,1,32,10,96.9,31,110.8,10,32.3,0,106,138,13.8,10.6,3.42,-3,0,100,,0,0,0,0,0,0,68.1,54.7,0,1,5.9,1,17,1,82.4,14,79.2,1,7.1,0,1,4,4,1,0.07
Marquise Goodwin,7859,WR,CHI,14,38,0,6,0,-5,0,100,,0,0,0,0,0,0,78.7,44.2,0,4,0,0,20,1,85,17,83.3,1,5.9,0,4,9,9,4,0.24,5,0,0,,0,0,,0,0,0,90,64.8,0,0,0,0,30,0,90,27,39.6,1,3.7,0,0,0,,,0
Albert Wilson,8943,WR,MIA,14,37,0,17,0,-3.1,2,100,,0,0,0,0,1,0,91.4,72.8,0,16,0,0,22,8,90.9,20,89.1,8,40,0,43,68,8.5,5.4,2.15,7,5,66.7,25,1,4,6.7,1,7,0,54.3,54.9,1,64,0,0,103,14,93.2,96,67.2,21,21.9,0,148,94,6.7,10.6,1.54
Jauan Jennings,48027,WR,SF,16,37,0,28,0,-4,0,50,,0,0,50,1,0,0,24.1,33.2,0,6,0,0,25,1,92,23,56.3,2,8.7,0,6,11,11,6,0.26,5.3,4,81,80,4,5,15,3,10,1,28.7,63.9,0,34,0,0,125,17,94.4,118,142.8,21,17.8,3,184,92,5.4,10.8,1.56
T.Y. Hilton,7092,WR,IND,10,37,0,14,0,-1,0,50,0,0,1,0,0,0,0,78.7,46.7,0,3,0,0,14,1,92.9,13,56.3,2,15.4,0,3,5,5,3,0.23,19.8,0,62.5,50,1,2,0,0,4,0,89,66.2,0,52,0,0,47,5,97.9,46,145.8,8,17.4,1,134,19,3.8,26.8,2.91
Danny Amendola,4717,WR,HST,8,37,0,13,0,-2.7,0,100,,0,0,0,0,0,1,88.7,28.1,0,4,0,0,13,3,100,13,79.2,3,23.1,0,3,11,3.7,1,0.23,9.6,0,65.2,100,1,1,0,0,8,1,90.4,73.4,2,39,0,0,119,15,95.8,114,68.4,23,20.2,1,186,83,5.5,12.4,1.63
Damiere Byrd,9964,WR,CHI,17,37,0,6,0,-2.5,1,50,,0,0,50,1,0,0,24.1,32.6,0,3,0,0,28,1,92.9,26,56.3,2,7.7,0,3,6,6,3,0.12,9.5,0,70,50,1,2,12.5,1,6,0,55.9,54.1,0,13,0,0,190,7,95.3,181,85.8,10,5.5,0,61,9,1.3,8.7,0.34
AJ Dillon,57165,HB,GB,17,37,0,12,0,-1.5,1,100,,0,0,0,0,2,0,90.2,77.6,0,15,5.9,2,34,4,91.2,31,104.2,4,12.9,0,36,42,10.5,9,1.16,,0,,,0,0,,0,0,0,74.3,51.9,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Demarcus Robinson,10760,WR,KC,17,36,0,16,0,-6,0,100,,0,0,0,0,0,0,84.5,38,0,7,0,0,54,2,94.4,51,93.8,2,3.9,0,13,25,12.5,6.5,0.25,2.2,1,83.3,,0,0,0,0,1,0,76.3,49.5,0,10,0,0,71,5,94.4,67,94.4,6,9,0,40,40,8,8,0.6
Tajae Sharpe,10774,WR,ATL,15,36,0,2,0,,0,,,0,0,,0,0,0,,41.5,0,0,0,0,22,0,95.5,21,0,0,0,0,0,0,,,0,5.7,0,88.9,66.7,2,3,0,0,3,0,84.3,56,0,13,0,0,106,8,94.3,100,93.5,9,9,0,58,14,1.8,7.3,0.58
Kenyan Drake,10707,HB,LV,12,36,0,23,0,-4.6,1,71.4,,0,0,0,0,1,0,90.6,97.8,0,17,0,0,16,5,93.8,15,78.3,7,46.7,0,28,51,10.2,5.6,1.87,-5.3,2,100,,0,0,0,0,0,0,86.3,82.9,0,9,0,0,10,3,100,10,93.1,3,30,0,19,35,11.7,6.3,1.9
Jamal Agnew,11920,WR,JAX,10,35,0,15,0,-2.6,1,100,,0,0,0,0,3,0,90.6,84.5,0,24,0,0,22,5,95.5,21,101.7,5,23.8,0,42,55,11,8.4,2,7.1,1,76,40,2,5,5,1,13,0,29.8,62.6,0,29,0,0,136,19,95.6,130,108.9,25,19.2,1,181,83,4.4,9.5,1.39
Henry Ruggs III,61102,WR,LV,7,35,0,23,0,-2,0,100,,0,0,0,0,0,0,78.7,46,0,2,0,0,15,1,93.3,14,79.2,1,7.1,0,2,4,4,2,0.14,15.3,1,72.7,100,2,2,11.1,1,7,0,66.2,71.6,0,37,0,0,100,8,95,95,114.8,11,11.6,0,148,48,6,18.5,1.56
Melvin Gordon III,9448,HB,DEN,16,34,0,10,0,-2.8,1,75,,0,0,14.3,1,0,0,32,45.2,0,13,0,0,15,6,100,15,84.9,8,53.3,0,39,56,9.3,6.5,2.6,,0,,,0,0,,0,0,0,52.5,48.3,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Chris Conley,9509,WR,HST,16,34,0,13,0,-3.3,1,100,,0,0,0,0,1,0,90.2,55,0,7,0,0,52,4,94.2,49,79.2,4,8.2,0,7,20,5,1.8,0.14,6.8,3,83.3,66.7,2,3,0,0,5,0,66.6,59.2,0,40,0.8,1,118,10,90.7,107,111.1,12,11.2,0,128,76,7.6,12.8,1.2
Chuba Hubbard,57373,HB,CAR,16,34,0,5,0,-5,3,87.5,,0,0,12.5,1,2,0,39.4,79.8,0,11,10,3,30,7,83.3,25,122.9,8,32,1,32,67,9.6,4.6,1.28,0.3,2,66.7,,0,0,0,0,0,0,28.5,46.3,0,10,0,0,8,2,100,8,84,3,37.5,0,19,20,10,9.5,2.38
Jeremy McNichols,11917,HB,TEN,14,34,0,31,0,-4.2,3,80,100,1,1,0,0,4,0,92.1,98.4,0,27,0,0,18,12,100,18,96.1,15,83.3,0,106,155,12.9,8.8,5.89,,0,,,0,0,,0,0,0,71.9,72.2,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
James O'Shaughnessy,9606,TE,JAX,7,33,0,15,0,-1.3,0,100,,0,0,0,0,0,0,88.7,43.6,0,7,4.5,1,22,3,95.5,21,88.9,3,14.3,0,16,20,6.7,5.3,0.76,8.8,2,68.4,50,1,2,7.1,1,8,0,69.8,66.9,0,24,1.8,2,109,13,91.7,100,91.3,19,19,0,147,44,3.4,11.3,1.47
Hayden Hurst,47294,TE,ATL,13,32,0,2,0,-4,1,100,,0,0,0,0,0,0,84.5,44.1,0,2,11.8,2,17,2,88.2,15,79.2,2,13.3,0,2,10,5,1,0.13,7.8,0,73.3,33.3,1,3,0,0,5,0,90,58.3,1,17,2.8,3,107,11,94.4,101,86.8,15,14.9,1,105,54,4.9,9.5,1.04
