player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Rob Gronkowski,5567,TE,TB,16,75,0,30,0,-4.4,1,80,,0,0,0,0,2,0,90.2,47.6,0,23,14.3,9,63,4,84.1,53,100,5,9.4,0,40,61,15.3,10,0.75,13,0,33.3,66.7,2,3,0,0,3,0,71.4,73,0,25,3.4,2,59,3,93.2,55,90.3,9,16.4,2,45,7,2.3,15,0.82
Tim Patrick,12087,WR,DEN,15,74,0,10,0,,0,,,0,0,,0,0,0,,41.9,0,0,0,0,21,0,100,21,0,0,0,0,0,0,,,0,11.9,0,64.7,0,0,1,0,0,9,0,88.2,68.5,2,27,1.1,1,87,11,94.3,82,93.1,17,20.7,2,153,58,5.3,13.9,1.87
Christian Kirk,47546,WR,ARZ,14,74,0,1,0,-2.7,0,100,,0,0,0,0,1,0,91.1,49.4,0,6,0,0,60,6,95,57,120.8,6,10.5,1,21,37,6.2,3.5,0.37,10.5,0,66.7,0,0,2,9.1,1,4,0,86.5,63.8,0,35,0,0,88,10,85.2,75,109.3,15,20,1,106,36,3.6,10.6,1.41
Anthony Miller,48160,WR,CHI,16,73,0,6,0,-3.6,0,100,,0,0,0,0,0,0,90.6,51.9,0,4,0,0,24,5,100,24,79.2,5,20.8,0,7,25,5,1.4,0.29,10.7,5,68.7,44.4,4,9,4.2,2,22,2,81.5,59.1,3,34,0,0,417,46,96.9,404,79.8,67,16.6,2,469,137,3,10.2,1.16
Damiere Byrd,9964,WR,NE,16,73,0,19,0,-1.4,3,100,100,1,1,0,0,2,0,91.6,57.7,0,17,0,0,69,9,97.1,67,87.5,9,13.4,0,45,58,6.4,5,0.67,9.3,0,66.7,0,0,1,0,0,4,0,51.5,64.5,0,25,4.4,2,45,6,88.9,40,91.9,9,22.5,0,74,31,5.2,12.3,1.85
Jimmy Graham,5619,TE,CHI,16,72,0,6,0,-2,0,100,,0,0,0,0,0,0,78.7,40.3,0,3,6.7,2,30,1,93.3,28,79.2,1,3.6,0,3,5,5,3,0.11,6.9,3,75.9,62.5,5,8,0,0,15,1,89.5,61.7,1,29,1.9,4,210,22,93.3,196,90.6,29,14.8,1,196,68,3.1,8.9,1
Kendrick Bourne,12270,WR,SF,15,72,0,28,0,,0,,,0,0,,0,0,0,,39.2,0,0,0,0,40,0,100,40,0,0,0,0,0,0,,,0,10.7,1,75,60,3,5,8.7,2,15,0,70.3,75.1,0,49,0,0,220,21,94.5,208,137.6,28,13.5,2,331,112,5.3,15.8,1.59
Zach Pascal,12303,WR,IND,16,71,0,14,0,-4,0,100,,0,0,0,0,3,0,91.1,53.5,0,16,0,0,61,7,98.4,60,106.5,7,11.7,0,67,95,13.6,9.6,1.12,9.4,3,69.8,57.1,4,7,9.1,3,17,0,67.1,59.6,1,27,0.3,1,372,30,94.6,352,116.4,43,12.2,4,360,158,5.3,12,1.02
Larry Fitzgerald,1724,WR,ARZ,13,71,0,1,0,-1.8,0,100,,0,0,0,0,2,0,92,59.8,0,11,0,0,58,11,94.8,55,90.2,11,20,0,62,82,7.5,5.6,1.13,5.9,0,75.8,33.3,3,9,0,0,22,0,91.8,61.9,2,18,1,4,412,47,93.7,386,80.1,62,16.1,1,341,168,3.6,7.3,0.88
Zach Ertz,7816,TE,PHI,11,68,0,24,0,-5,0,50,,0,0,0,0,0,0,78.7,47.7,0,8,10.5,4,38,1,89.5,34,60.4,2,5.9,0,8,12,12,8,0.24,8.6,1,61.8,33.3,1,3,8.7,2,10,0,48.4,60.4,0,42,3.4,7,204,21,93.6,191,87.1,34,17.8,1,194,49,2.3,9.2,1.02
Ezekiel Elliott,10638,HB,DAL,15,68,0,9,0,-3.6,4,92.9,,0,0,7.1,1,7,0,75.2,94.5,0,18,2.1,1,47,13,93.6,44,113.4,14,31.8,1,77,124,9.5,5.9,1.75,1.3,0,66.7,,0,0,33.3,1,1,0,34.7,46.6,0,11,0,0,26,2,92.3,24,70.1,3,12.5,0,8,6,3,4,0.33
Danny Amendola,4717,WR,DET,14,68,0,11,0,-2.5,1,100,,0,0,0,0,3,0,91.8,79.5,0,13,0,0,29,10,93.1,27,86.3,10,37,0,47,72,7.2,4.7,1.74,9.6,4,65.5,44.4,4,9,5.3,2,25,0,83.5,76.4,2,50,0,0,304,36,93.4,284,79.9,55,19.4,0,507,232,6.4,14.1,1.79
Mike Davis,9559,HB,CAR,15,67,0,5,0,-4.7,9,88.2,50,1,2,6.3,1,4,0,75.2,92.7,0,23,2.7,1,37,15,97.3,36,102.9,17,47.2,1,68,140,9.3,4.5,1.89,0.6,4,87.5,100,1,1,12.5,1,4,0,75.5,73.4,0,22,0,0,27,7,96.3,26,105.2,8,30.8,0,74,69,9.9,10.6,2.85
Austin Hooper,10715,TE,CLV,13,65,0,8,0,-4.7,1,100,,0,0,0,0,2,0,91.1,90.6,0,10,19.2,5,26,7,76.9,20,88.1,7,35,0,36,69,9.9,5.1,1.8,9.6,0,81.3,60,3,5,7.1,1,10,0,40.7,64.3,0,28,0,0,90,13,95.6,86,106,16,18.6,0,151,36,2.8,11.6,1.76
Julio Jones,6158,WR,ATL,9,65,0,2,0,-1,0,100,,0,0,0,0,1,0,78.7,63.3,0,23,0,0,14,1,92.9,13,118.8,1,7.7,0,23,24,24,23,1.77,15.7,1,61.1,50,3,6,8.3,1,5,0,65.6,81.2,0,44,0,0,71,11,95.8,68,109.5,18,26.5,1,164,50,4.5,14.9,2.41
Chase Edmonds,45851,HB,ARZ,16,65,0,1,0,-3.3,2,83.3,0,0,1,0,0,2,0,91.8,77.4,0,13,2.5,1,40,10,90,36,84.7,12,33.3,0,52,85,8.5,5.2,1.44,3.3,4,91.3,100,1,1,0,0,11,1,91.1,84.8,0,30,0,0,96,21,93.8,90,126.8,23,25.6,2,172,107,5.1,8.2,1.91
Dallas Goedert,47272,TE,PHI,11,64,0,24,0,-3.4,0,60,,0,0,0,0,0,0,88.7,51.9,0,6,16.7,6,36,3,83.3,30,64.6,5,16.7,0,5,16,5.3,1.7,0.17,11.3,5,63.3,33.3,2,6,5,1,13,0,83,79.2,1,34,0.7,1,140,19,95.7,134,88.9,30,22.4,1,265,101,5.3,13.9,1.98
Travis Fulgham,48023,WR,PHI,13,64,0,24,0,-2.3,0,100,,0,0,0,0,0,0,88.7,45.9,0,8,0,0,31,3,96.8,30,84.7,3,10,0,13,20,6.7,4.3,0.43,14.9,0,54.5,66.7,2,3,14.3,1,5,0,52.9,69.5,1,31,1.5,1,67,6,92.5,62,42.2,11,17.7,0,86,6,1,14.3,1.39
George Kittle,11901,TE,SF,8,63,0,28,0,-4.7,0,100,,0,0,0,0,1,0,88.7,53,0,18,10.3,3,29,3,86.2,25,94.4,3,12,0,20,34,11.3,6.7,0.8,12.1,0,69.6,57.1,4,7,11.1,2,10,0,36.2,90.4,1,41,0,0,86,16,95.3,82,84.9,23,28,0,237,58,3.6,14.8,2.89
David Montgomery,45719,HB,CHI,15,63,0,6,0,-5.3,1,80,,0,0,11.1,1,2,1,45.7,34.6,0,18,5.6,2,36,8,94.4,34,115.8,10,29.4,1,38,81,10.1,4.8,1.12,-3.6,0,60,0,0,1,0,0,1,0,90.3,73,0,4,0,0,13,3,100,13,104.2,5,38.5,1,6,18,6,2,0.46
Jonnu Smith,11855,TE,TEN,15,63,0,31,0,-1.8,1,50,0,0,1,33.3,1,2,0,27,78.7,0,22,8.3,2,24,2,87.5,21,80.2,4,19,0,35,35,17.5,17.5,1.67,9.1,0,60,57.1,4,7,0,0,8,0,74.4,82.5,2,22,0.9,1,112,12,94.6,106,83.5,20,18.9,3,151,53,4.4,12.6,1.42
Chris Conley,9509,WR,JAX,15,63,0,15,0,0.7,2,100,,0,0,0,0,2,0,88.7,78.3,0,15,0,0,24,3,100,24,104.2,3,12.5,0,27,25,8.3,9,1.13,6.1,3,80,50,3,6,5.9,1,11,0,74,75.5,0,33,0,0,87,16,95.4,83,105.6,20,24.1,0,187,124,7.8,11.7,2.25
Mecole Hardman Jr.,42683,WR,KC,16,62,0,16,0,-3.1,1,100,,0,0,0,0,5,1,92.1,94.2,0,30,0,0,34,12,100,34,151.7,12,35.3,2,131,168,14,10.9,3.85,12,1,62.5,0,0,3,9.1,2,12,0,33.6,66.9,0,37,0,0,194,20,93.3,181,112.8,32,17.7,2,290,181,9.1,14.5,1.6
Antonio Brown,5718,WR,TB,8,62,0,30,0,-1.4,5,94.7,,0,0,0,0,6,0,92.9,96,0,14,0,0,26,18,100,26,93.4,19,73.1,0,122,149,8.3,6.8,4.69,7.3,2,100,100,2,2,0,0,9,0,91.1,88.6,0,30,0,0,54,12,94.4,51,154.9,12,23.5,3,140,67,5.6,11.7,2.75
Gabe Davis,55410,WR,BUF,16,61,0,4,0,-3.5,0,100,,0,0,0,0,0,0,88.7,45.7,0,9,1.7,1,59,2,93.2,55,83.3,2,3.6,0,8,15,7.5,4,0.15,12.3,1,71.4,0,0,2,9.1,1,5,0,47.2,61.9,0,26,4.8,8,165,10,87.9,145,120.8,14,9.7,1,119,34,3.4,11.9,0.82
Aaron Jones,11937,HB,GB,14,61,0,12,0,-3.6,5,90,100,1,1,5.3,1,4,0,84,97.8,0,17,2.1,1,47,18,97.9,46,91,20,43.5,0,117,184,10.2,6.5,2.54,-0.5,2,76.9,0,0,1,9.1,1,4,0,59.7,82.7,0,22,0,0,25,10,100,25,97.3,13,52,0,97,121,12.1,9.7,3.88
Marquez Valdes-Scantling,47809,WR,GB,16,60,0,12,0,-1,2,100,,0,0,0,0,2,1,88.7,38,0,18,0,0,66,3,98.5,65,98.6,3,4.6,0,23,26,8.7,7.7,0.35,19.9,2,68.4,50,2,4,7.1,1,10,1,27.6,55.5,1,72,0,0,164,13,90.2,148,106.8,19,12.8,1,321,109,8.4,24.7,2.17
Austin Ekeler,12164,HB,LAC,10,60,0,27,0,-4,8,94.7,,0,0,0,0,8,0,92.9,98.8,0,28,0,0,30,18,100,30,116.4,19,63.3,1,147,219,12.2,8.2,4.9,0.6,2,75,,0,0,0,0,4,0,79.7,74.8,0,16,0,0,28,6,92.9,26,131.3,8,30.8,1,52,54,9,8.7,2
Tyler Higbee,10744,TE,LA,15,59,0,26,0,-1.7,0,66.7,,0,0,0,0,1,0,84.5,46.8,0,14,26.1,12,46,2,71.7,33,89.6,3,9.1,0,23,26,13,11.5,0.7,14.6,1,62.5,100,1,1,0,0,4,0,84.6,73.9,0,39,1.6,1,63,5,96.8,61,135.4,8,13.1,1,80,32,6.4,16,1.31
Jared Cook,5012,TE,NO,15,59,0,20,0,1,1,100,,0,0,0,0,1,0,84.5,53.1,0,8,0,0,29,2,96.6,28,85.4,2,7.1,0,9,7,3.5,4.5,0.32,10.5,5,71.1,50,5,10,0,0,19,1,77.1,76,1,44,0,0,190,27,96.3,183,115.1,38,20.8,3,351,99,3.7,13,1.92
Gerald Everett,11799,TE,LA,16,59,0,26,0,-2.6,1,100,,0,0,0,0,4,0,91.4,90.6,0,23,16.7,7,42,7,81,34,92.9,7,20.6,0,44,62,8.9,6.3,1.29,17,0,42.9,0,0,2,0,0,2,0,52.9,68,0,16,4.5,3,67,3,89.6,60,59.2,7,11.7,0,36,0,0,12,0.6
Demarcus Robinson,10760,WR,KC,16,59,0,16,0,-4,0,100,,0,0,0,0,0,0,78.7,45.2,0,8,0,0,46,1,93.5,43,100,1,2.3,0,8,12,12,8,0.19,3.1,1,80,0,0,1,0,0,2,0,86.7,58.4,0,7,2.3,2,86,8,91.9,79,80.4,10,12.7,0,33,36,4.5,4.1,0.42
Robert Tonyan,12193,TE,GB,16,58,0,12,0,-1.5,0,100,,0,0,0,0,0,0,84.5,35.5,0,6,5.4,2,37,2,91.9,34,89.6,2,5.9,0,11,14,7,5.5,0.32,12.2,0,84.6,0,0,1,0,0,7,0,90.8,59.8,0,45,1.2,2,161,11,90.1,145,156.3,13,9,4,156,26,2.4,14.2,1.08
Giovani Bernard,7818,HB,CIN,16,58,0,7,0,-2.9,3,80,,0,0,7.7,1,6,0,64.7,91.8,1,42,9.1,3,33,12,81.8,27,80,15,55.6,0,148,190,15.8,12.3,5.48,1.9,1,85.7,,0,0,14.3,1,3,0,57.4,53.7,0,15,0,0,37,6,94.6,35,130.7,7,20,2,41,32,5.3,6.8,1.17
Michael Pittman Jr.,29049,WR,IND,13,57,0,14,0,-2.2,1,80,,0,0,0,0,1,0,90.2,47.9,0,13,0,0,55,4,100,55,95.8,5,9.1,0,35,46,11.5,8.8,0.64,11.6,2,56.3,33.3,1,3,0,0,5,0,62,61,1,26,0,0,99,9,93.9,93,52.9,16,17.2,0,115,69,7.7,12.8,1.24
James White,8765,HB,NE,14,57,0,19,0,-4.6,3,94.4,,0,0,5.6,1,8,0,81.2,96.6,0,34,12.5,4,32,17,87.5,28,96.1,18,64.3,0,127,211,12.4,7.5,4.54,3.4,0,80,,0,0,0,0,2,0,78.3,84.6,0,9,0,0,21,4,85.7,18,91.7,5,27.8,0,30,16,4,7.5,1.67
Breshad Perriman,9459,WR,NYJ,12,56,0,22,0,-0.8,1,100,,0,0,0,0,1,0,90.9,57.5,0,12,0,0,31,6,100,31,81.3,6,19.4,0,21,26,4.3,3.5,0.68,12.6,0,60,0,0,3,0,0,4,0,65.6,63.4,0,37,0,0,101,6,95,96,92.1,10,10.4,0,96,37,6.2,16,1
James Robinson,22425,HB,JAX,14,56,0,15,0,-4.5,4,90,,0,0,0,0,1,0,91.6,91.5,0,28,3.7,1,27,9,96.3,26,90.4,10,38.5,0,57,97,10.8,6.3,2.19,0.5,0,0,,0,0,100,1,0,0,70.1,60.6,0,0,0,0,5,0,80,4,39.6,2,50,0,0,0,,,0
D'Andre Swift,57212,HB,DET,13,56,0,11,0,-5.5,5,81.8,,0,0,18.2,2,3,0,28,53.1,0,26,3.1,1,32,9,87.5,28,97.7,11,39.3,0,82,129,14.3,9.1,2.93,-0.7,0,66.7,,0,0,33.3,1,0,0,62.9,70.5,0,8,0,0,10,2,90,9,78.5,3,33.3,0,15,10,5,7.5,1.67
N'Keal Harry,48297,WR,NE,14,55,0,19,0,-2.8,1,100,,0,0,0,0,0,0,90.2,40.8,0,8,2,1,51,4,94.1,48,88.5,4,8.3,0,21,32,8,5.3,0.44,4.7,1,68.4,66.7,2,3,0,0,3,1,80.7,63.1,2,17,2.5,3,120,13,95,114,42.1,19,16.7,0,103,64,4.9,7.9,0.9
Tyler Eifert,7802,TE,JAX,15,54,0,15,0,-1,0,100,,0,0,0,0,0,0,78.7,39.7,0,4,0,0,33,1,100,33,83.3,1,3,0,4,5,5,4,0.12,10.6,0,62.1,30,3,10,0,0,12,0,90.7,59.2,3,19,1.8,4,219,18,94.1,206,61.9,29,14.1,2,172,34,1.9,9.6,0.83
James Washington,47792,WR,PIT,16,54,0,25,0,-0.3,0,100,,0,0,0,0,0,0,88.7,40.3,0,6,0,0,49,3,100,49,83.3,3,6.1,0,12,13,4.3,4,0.24,18.8,0,20,33.3,1,3,50,1,1,0,53.9,62.8,1,16,0,0,58,1,98.3,57,0.8,5,8.8,0,16,1,1,16,0.28
KJ Hamler,61590,WR,DEN,13,54,0,10,0,,0,,,0,0,,0,0,0,,44.6,0,0,0,0,15,0,100,15,0,0,0,0,0,0,,,0,11.1,5,50,27.3,3,11,19.2,5,13,0,26.9,48.5,3,49,0,0,233,21,94.4,220,54,42,19.1,2,243,83,4,11.6,1.1
Michael Thomas,10681,WR,NO,7,54,0,20,0,0,0,100,,0,0,0,0,0,0,78.7,43.4,0,0,0,0,24,1,100,24,79.2,1,4.2,0,0,0,0,0,0,7.6,1,71.4,50,2,4,0,0,5,0,87.9,81.9,0,18,0,0,59,10,93.2,55,92.6,14,25.5,0,104,33,3.3,10.4,1.89
Braxton Berrios,47961,WR,NYJ,15,53,0,22,0,-2.5,1,100,,0,0,0,0,2,0,92,83.1,0,25,0,0,25,11,100,25,89.4,11,44,0,60,88,8,5.5,2.4,8.1,4,59.3,0,0,5,11.1,2,7,0,38.4,69.5,1,30,0,0,143,16,89.5,128,90.7,27,21.1,2,194,123,7.7,12.1,1.52
Jalen Reagor,61697,WR,PHI,11,53,0,24,0,-1.8,4,100,,0,0,0,0,3,0,92,88.9,0,23,0,0,33,11,100,33,97.3,11,33.3,0,81,101,9.2,7.4,2.45,5.6,3,63.6,0,0,1,0,0,1,0,71.4,62.7,0,8,0,0,67,7,95.5,64,67.6,11,17.2,0,33,38,5.4,4.7,0.52
Drew Sample,47259,TE,CIN,16,52,0,7,0,-1.9,1,100,,0,0,0,0,3,0,91.4,82.2,0,16,29.8,14,47,7,63.8,30,101.2,7,23.3,0,58,71,10.1,8.3,1.93,6.9,1,90.9,100,1,1,0,0,7,0,44.5,55,0,23,2.9,2,69,10,95.7,66,140.9,11,16.7,1,116,50,5,11.6,1.76
Jakeem Grant Sr.,10820,WR,MIA,14,52,0,17,0,-3.1,4,100,,0,0,0,0,3,0,91.1,92.1,0,22,0,0,19,7,100,19,107.7,7,36.8,0,69,91,13,9.9,3.63,5.4,5,75,33.3,1,3,7.7,1,7,0,45.9,72.2,1,22,0,0,68,12,92.6,63,90.4,16,25.4,1,119,99,8.3,9.9,1.89
Scott Miller,47481,WR,TB,16,52,0,30,0,-2,0,100,,0,0,0,0,1,0,84.5,53.8,0,7,0,0,30,2,96.7,29,93.8,2,6.9,0,13,17,8.5,6.5,0.45,14.2,1,64.7,33.3,1,3,8.3,1,6,0,74.7,63.4,0,47,0,0,80,11,93.8,75,121,17,22.7,1,185,60,5.5,16.8,2.47
Jalen Guyton,34164,WR,LAC,16,52,0,27,0,-3,0,100,,0,0,0,0,0,0,84.5,39.1,0,6,0,0,58,2,94.8,55,89.6,2,3.6,0,11,17,8.5,5.5,0.2,8.2,2,57.9,0,0,3,21.4,3,6,0,28.7,46.1,1,72,0.8,2,251,11,94.4,237,85,19,8,1,178,105,9.5,16.2,0.75
Sammy Watkins,8639,WR,KC,10,51,0,16,0,0,0,100,,0,0,0,0,1,0,78.7,45.9,0,2,0,0,39,1,92.3,36,118.8,1,2.8,1,2,2,2,2,0.06,8,0,75,0,0,1,5.3,1,13,1,72.6,65.9,0,17,1.1,2,177,18,94.9,168,110.2,24,14.3,1,183,56,3.1,10.2,1.09
Golden Tate,5585,WR,NYG,12,51,0,21,0,-2,0,100,,0,0,0,0,0,0,90.6,68.3,0,2,0,0,15,5,86.7,13,79.2,5,38.5,0,2,12,2.4,0.4,0.15,10.5,1,65.9,50,9,18,6.5,2,18,0,68.4,63.6,1,39,0,0,271,29,95.6,259,96.4,44,17,2,356,64,2.2,12.3,1.37
Dalvin Cook,11796,HB,MIN,14,51,0,18,0,-3.7,4,85,0,0,1,5.6,1,7,0,81.2,99.6,0,50,3.7,1,27,17,96.3,26,115.8,20,76.9,1,156,219,12.9,9.2,6,,0,,,0,0,,0,0,0,63.6,60.7,0,0,0,0,9,0,88.9,8,0,0,0,0,0,0,,,0
Kareem Hunt,11841,HB,CLV,16,50,0,8,0,-3.8,9,92.3,,0,0,7.7,1,6,0,68.4,96.8,0,24,0,0,22,12,95.5,21,95.2,13,61.9,0,89,133,11.1,7.4,4.24,-4,0,100,,0,0,0,0,0,0,46.2,68.7,0,0,0,0,14,1,85.7,12,79.2,1,8.3,0,0,4,4,0,0
Anthony Firkser,51837,TE,TEN,16,50,0,31,0,,0,,,0,0,,0,0,0,,42.7,0,0,0,0,12,0,83.3,10,0,0,0,0,0,0,,,0,8,5,82.5,69.2,9,13,0,0,22,0,91.1,80.2,0,26,0.6,1,179,33,92.7,166,100.2,40,24.1,0,322,105,3.2,9.8,1.94
Clyde Edwards-Helaire,57279,HB,KC,13,50,0,16,0,-4.3,1,100,,0,0,0,0,1,0,90.9,70.8,0,15,0,0,33,6,93.9,31,83.3,6,19.4,0,24,50,8.3,4,0.77,3.3,2,50,,0,0,33.3,1,1,0,54.6,62.9,0,11,0,0,17,2,94.1,16,56.3,4,25,0,12,12,6,6,0.75
Miles Sanders,40555,HB,PHI,12,50,0,24,0,-5.1,2,88.9,,0,0,0,0,3,0,91.4,90.5,0,26,0,0,33,8,100,33,89.8,9,27.3,0,50,90,11.3,6.3,1.52,-5.5,0,50,,0,0,0,0,0,0,28.5,32.5,0,2,0,0,19,1,100,19,56.3,2,10.5,0,2,7,7,2,0.11
Rashard Higgins,10806,WR,CLV,12,49,0,8,0,,0,,,0,0,,0,0,0,,41.2,0,0,3.6,1,28,0,92.9,26,0,0,0,0,0,0,,,0,15.8,0,80,0,0,1,0,0,6,0,87,77.7,0,21,1.7,1,59,8,96.6,57,152.1,10,17.5,1,127,10,1.3,15.9,2.23
Jordan Akins,47050,TE,HST,13,49,0,13,0,-2,1,100,,0,0,0,0,1,0,78.7,64,0,14,25,5,20,1,75,15,118.8,1,6.7,0,14,16,16,14,0.93,9.6,3,75,66.7,4,6,4,1,16,0,84.9,76.5,0,26,0,0,185,24,96.8,179,117.3,32,17.9,1,325,109,4.5,13.5,1.82
John Brown,8726,WR,BUF,9,49,0,4,0,-2.2,0,100,,0,0,0,0,4,0,90.9,75.9,0,33,0,0,38,6,94.7,36,158.3,6,16.7,1,107,120,20,17.8,2.97,11.8,2,50,,0,0,0,0,1,0,64.1,70,0,11,0,0,27,2,92.6,25,58.3,4,16,0,14,12,6,7,0.56
Tre'Quan Smith,48228,WR,NO,14,48,0,20,0,,0,,,0,0,,0,0,0,,36.7,0,0,9.6,5,52,0,88.5,46,0,0,0,0,0,0,,,0,8,1,66.7,50,1,2,17.6,3,9,1,46.1,55.8,0,25,0.9,2,232,14,94.4,219,108.2,21,9.6,1,175,61,4.4,12.5,0.8
Devin Singletary,40485,HB,BUF,16,47,0,4,0,-3.2,4,68.8,,0,0,26.7,4,4,0,24.1,27.2,0,34,11.1,6,54,11,85.2,46,85.4,16,34.8,0,100,130,11.8,9.1,2.17,0.5,0,100,,0,0,0,0,0,0,61,57.7,0,8,0,0,15,2,86.7,13,95.8,2,15.4,0,14,13,6.5,7,1.08
Randall Cobb,6216,WR,HST,10,47,0,13,0,-2,0,100,,0,0,0,0,1,0,90.2,58.8,0,17,0,0,26,4,96.2,25,100,4,16,0,32,40,10,8,1.28,8.2,1,80,66.7,2,3,3.4,1,16,0,86.7,73.2,0,34,0,0,213,28,96.2,205,126.8,35,17.1,2,345,120,4.3,12.3,1.68
Willie Snead IV,8999,WR,BLT,13,47,0,3,0,-4,1,100,,0,0,0,0,1,0,78.7,60.7,0,6,0,0,17,1,94.1,16,131.3,1,6.3,1,6,10,10,6,0.38,9.3,4,63.9,16.7,1,6,11.5,3,15,0,52,67.6,1,34,0,0,242,23,95,230,106,36,15.7,3,298,138,6,13,1.3
Myles Gaskin,45914,HB,MIA,10,47,0,17,0,-4.1,3,84.2,0,0,1,5.9,1,7,0,78.3,99.6,0,32,0,0,24,16,100,24,117.5,19,79.2,1,152,219,13.7,9.5,6.33,6,0,50,0,0,1,33.3,1,1,0,54.6,75.7,0,15,0,0,25,2,96,24,67.7,4,16.7,0,23,10,5,11.5,0.96
Chris Carson,12004,HB,SEA,12,46,0,29,0,-5.7,0,80,100,1,1,11.1,1,1,0,45.7,61.1,0,19,9.1,2,22,8,90.9,20,116.2,10,50,1,39,88,11,4.9,1.95,-1.5,0,100,,0,0,0,0,1,0,62.8,90.5,0,12,0,0,13,4,92.3,12,87.5,4,33.3,0,20,26,6.5,5,1.67
Leonard Fournette,11759,HB,TB,12,46,0,30,0,-3.3,1,62.5,0,0,1,16.7,1,0,0,29.4,28.8,0,9,4.3,1,23,5,95.7,22,66.7,8,36.4,0,6,28,5.6,1.2,0.27,2.5,0,100,,0,0,0,0,0,0,45.3,60.9,0,8,0,0,10,2,90,9,89.6,2,22.2,0,11,6,3,5.5,1.22
David Johnson,9519,HB,HST,12,46,0,13,0,-4,3,87.5,0,0,1,12.5,1,1,0,39.4,76.7,0,12,4,1,25,7,96,24,81.8,8,33.3,0,29,58,8.3,4.1,1.21,0,0,66.7,,0,0,33.3,1,0,0,52.7,45.1,0,12,0,0,24,2,95.8,23,81.3,3,13,0,17,23,11.5,8.5,0.74
Cam Sims,47908,WR,WAS,14,46,0,32,0,-1.3,0,100,,0,0,0,0,1,0,90.2,47.8,0,31,0,0,35,4,100,35,112.5,4,11.4,0,44,49,12.3,11,1.26,13.8,0,80,50,1,2,0,0,3,0,55.2,61.7,0,50,0,0,88,4,94.3,83,118.8,5,6,0,132,69,17.3,33,1.59
David Moore,11981,WR,SEA,16,46,0,29,0,-3.2,1,100,,0,0,0,0,2,0,91.6,75.7,0,21,0,0,31,9,100,31,87.5,9,29,0,45,74,8.2,5,1.45,-0.9,1,100,,0,0,0,0,3,0,82.8,66.7,0,21,0,0,84,10,97.6,82,120.4,10,12.2,1,49,58,5.8,4.9,0.6
Allen Lazard,48135,WR,GB,10,45,0,12,0,-2.5,2,100,,0,0,0,0,1,0,90.2,74.9,0,9,0,0,27,4,100,27,89.6,4,14.8,0,22,32,8,5.5,0.81,10.4,2,68,0,0,1,15,3,11,0,38.9,68.3,0,72,0.7,1,148,17,95.9,142,97.1,25,17.6,0,230,129,7.6,13.5,1.62
Dawson Knox,35883,TE,BUF,12,45,0,4,0,-3,0,100,,0,0,0,0,2,0,90.2,87,0,11,16.1,5,31,4,80.6,25,134.4,4,16,1,27,39,9.8,6.8,1.08,15.8,0,18.2,33.3,1,3,33.3,1,2,0,45.2,52.6,1,19,1.1,1,90,2,93.3,84,1.7,11,13.1,0,31,0,0,15.5,0.37
Jerick McKinnon,8731,HB,SF,15,45,0,28,0,-5.4,2,85.7,,0,0,0,0,1,0,90.9,91.9,0,9,0,0,21,6,100,21,85.7,7,33.3,0,32,63,10.5,5.3,1.52,5.8,0,77.8,,0,0,0,0,3,0,78.7,83.6,1,26,0,0,23,7,100,23,59.5,9,39.1,0,70,24,3.4,10,3.04
Trey Burton,9185,TE,IND,13,44,0,14,0,-3,0,100,,0,0,0,0,0,0,78.7,40.9,0,-2,3.4,1,29,1,96.6,28,79.2,1,3.6,0,-2,1,1,-2,-0.07,8.2,1,72.2,50,2,4,7.1,1,5,0,38.6,57.4,1,19,0.8,1,127,13,93.7,119,84.7,18,15.1,1,117,32,2.5,9,0.98
Chris Herndon,47164,TE,NYJ,16,44,0,22,0,-2,0,100,,0,0,0,0,3,2,91.4,44.4,0,12,11.6,5,43,8,88.4,38,88,8,21.1,0,41,57,7.1,5.1,1.08,11,0,40,0,0,2,33.3,1,1,0,50.7,55.1,0,21,2.5,2,81,2,91.4,74,95,5,6.8,1,24,7,3.5,12,0.32
