player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Aaron Jones,11937,HB,GB,17,72,0,12,0,-3.4,6,93.9,,0,0,6.1,2,11,1,86.6,94.4,0,30,4.2,3,71,31,94.4,67,123.2,33,49.3,3,208,309,10,6.7,3.1,0.4,2,78.9,100,1,1,6.3,1,4,0,46.2,56.6,0,23,0,0,43,15,90.7,39,128.2,19,48.7,3,100,123,8.2,6.7,2.56
Michael Gallup,26075,WR,DAL,14,72,0,9,0,-1.7,0,100,,0,0,0,0,0,0,88.7,46.2,0,7,0,0,29,3,96.6,28,84.7,3,10.7,0,13,18,6,4.3,0.46,10.6,0,80,100,1,1,0,0,2,0,44.4,62.8,0,12,0,0,35,4,91.4,32,128.8,5,15.6,2,27,4,1,6.8,0.84
Chris Moore,10741,WR,HST,16,72,0,13,0,-3.3,2,100,,0,0,0,0,3,0,91.8,67.7,0,25,0,0,58,10,98.3,57,96.3,10,17.5,0,71,104,10.4,7.1,1.25,9.5,4,67.6,37.5,3,8,7.4,2,11,0,77.1,62.5,2,52,0.7,2,302,25,94,284,68,37,13,0,285,138,5.5,11.4,1
Alvin Kamara,11822,HB,NO,15,71,0,20,0,-4.2,3,90.9,,0,0,9.1,1,3,0,56.2,96.2,0,54,4.2,1,24,10,91.7,22,98.1,11,50,0,83,124,12.4,8.3,3.77,4.1,0,42.9,0,0,1,25,1,1,0,69.7,76.7,0,13,0,0,15,3,93.3,14,51.5,7,50,0,23,19,6.3,7.7,1.64
Darius Slayton,25578,WR,NYG,16,70,0,21,0,-1,0,100,,0,0,0,0,0,0,78.7,42,0,1,0,0,27,1,88.9,24,79.2,1,4.2,0,1,2,2,1,0.04,12.3,1,58.3,100,1,1,22.2,2,5,0,36.1,65.2,0,54,0,0,122,7,93.4,114,130.6,12,10.5,1,158,98,14,22.6,1.39
Joe Mixon,11803,HB,CIN,14,70,0,7,0,-2.9,5,80,,0,0,0,0,1,0,91.4,88.3,0,35,5.9,2,34,8,88.2,30,98.3,10,33.3,0,76,99,12.4,9.5,2.53,-1,0,100,,0,0,0,0,0,0,63.9,81.5,0,14,0,0,18,5,100,18,97.5,5,27.8,0,37,42,8.4,7.4,2.06
Russell Gage,44771,WR,TB,13,70,0,30,0,-1.7,2,85.7,,0,0,0,0,2,0,90.9,56.4,0,10,0,0,49,6,98,48,85.7,7,14.6,0,32,44,7.3,5.3,0.67,4.8,0,73.3,100,1,1,4.3,1,10,1,70.2,69.2,0,21,0,0,139,22,96.4,134,97.8,30,22.4,1,169,84,3.8,7.7,1.26
Noah Brown,11993,WR,DAL,16,70,0,9,0,-1,0,100,,0,0,0,0,1,0,84.5,51.7,0,9,0,0,35,2,97.1,34,95.8,2,5.9,0,14,16,8,7,0.41,11.7,3,64.3,33.3,3,9,5.3,1,14,0,67.1,58.2,2,45,3.7,8,217,18,91.2,198,86.3,28,14.1,2,246,65,3.6,13.7,1.24
Cole Kmet,60995,TE,CHI,17,69,0,6,0,-1.7,2,84.6,,0,0,0,0,2,0,92.1,63.5,1,17,5.1,4,78,11,91,71,58.3,13,18.3,0,74,95,8.6,6.7,1.04,10.9,1,65.2,33.3,1,3,0,0,9,0,86,60.8,3,26,2.3,5,216,15,93.1,201,50.4,23,11.4,0,185,90,6,12.3,0.92
Jerick McKinnon,8731,HB,KC,17,68,0,16,0,-4.5,2,100,,0,0,0,0,7,1,93.1,97.8,0,34,4,2,50,19,90,45,117.3,19,42.2,1,151,237,12.5,7.9,3.36,,0,,,0,0,,0,0,0,82.2,78.9,0,0,0,0,13,0,92.3,12,0,0,0,0,0,0,,,0
Richie James,28991,WR,NYG,15,67,0,21,0,-2.2,1,100,,0,0,0,0,1,0,90.9,55.3,0,15,0,0,35,5,88.6,31,83.3,5,16.1,0,20,31,6.2,4,0.65,7.9,2,83.3,62.5,5,8,6.3,3,25,0,81.2,70.8,0,33,0.6,2,311,45,93.9,292,122.1,54,18.5,3,478,132,2.9,10.6,1.64
Dallas Goedert,47272,TE,PHI,12,67,0,24,0,-2.9,2,94.1,,0,0,0,0,8,1,92.7,91.7,0,26,1.8,1,56,16,92.9,52,128.9,17,32.7,1,174,220,13.8,10.9,3.35,7.8,2,81,75,3,4,5.6,1,13,0,79.7,78.1,0,24,0,0,182,17,95.1,173,122.2,21,12.1,1,200,88,5.2,11.8,1.16
Zach Ertz,7816,TE,ARZ,10,66,0,1,0,-3.8,3,100,,0,0,0,0,4,0,90.6,72.8,0,13,3.5,2,57,5,91.2,52,142.1,5,9.6,1,43,62,12.4,8.6,0.83,9.4,0,67.6,33.3,2,6,8,2,12,0,90.4,68.3,0,23,0.4,1,237,23,92,218,93.6,34,15.6,1,207,54,2.3,9,0.95
Christian Watson,66581,WR,GB,14,65,0,12,0,-1.3,3,83.3,,0,0,0,0,2,0,91.8,74.2,0,12,0,0,43,10,97.7,42,86.1,12,28.6,0,56,74,7.4,5.6,1.33,9,3,72.7,75,3,4,0,0,9,0,63.4,76.1,0,63,0,0,89,16,96.6,86,139.6,22,25.6,3,197,133,8.3,12.3,2.29
Dawson Knox,35883,TE,BUF,15,65,0,4,0,-2.3,0,100,,0,0,0,0,0,0,88.7,38.6,0,6,3.1,1,32,3,93.8,30,83.3,3,10,0,12,19,6.3,4,0.4,9.3,0,75.9,50,2,4,8.3,2,15,0,66.9,59.5,0,24,2.7,7,257,22,89.9,231,141.8,29,12.6,4,257,80,3.6,11.7,1.11
Hayden Hurst,47294,TE,CIN,13,65,0,7,0,-2,0,100,,0,0,0,0,4,0,90.9,82.7,0,8,3.8,1,26,5,92.3,24,85.8,5,20.8,0,23,33,6.6,4.6,0.96,5.8,0,76.9,33.3,1,3,9.1,1,5,0,84.8,65.5,0,21,1.7,2,119,10,91.6,109,93.8,13,11.9,0,86,33,3.3,8.6,0.79
Greg Dortch,42237,WR,ARZ,16,64,0,1,0,-2.8,4,100,,0,0,0,0,2,0,92.5,67,0,47,0,0,53,15,96.2,51,97.5,15,29.4,0,111,153,10.2,7.4,2.18,4.8,8,84.1,42.9,3,7,0,0,13,0,91.6,68.4,0,30,0,0,303,37,94.7,287,112.3,44,15.3,2,322,179,4.8,8.7,1.12
DeAndre Carter,9859,WR,LAC,17,64,0,27,0,-3.7,0,100,,0,0,0,0,2,0,91.1,64.6,0,10,0,0,64,7,95.3,61,86.9,7,11.5,0,34,60,8.6,4.9,0.56,9.4,0,73,20,1,5,3.6,1,17,0,88.4,64.4,1,35,0.3,1,305,27,96.1,293,118.5,37,12.6,3,354,153,5.7,13.1,1.21
Nico Collins,61441,WR,HST,10,64,0,13,0,-2,1,100,100,1,1,0,0,1,0,88.7,52,0,13,0,0,35,3,97.1,34,88.9,3,8.8,0,16,22,7.3,5.3,0.47,6.7,0,83.3,100,1,1,0,0,1,0,90.3,64.6,0,12,0,0,30,5,93.3,28,93.8,6,21.4,0,39,18,3.6,7.8,1.39
Romeo Doubs,84329,WR,GB,13,64,0,12,0,-1.2,0,76.9,,0,0,16.7,2,2,1,28,40,0,20,0,0,57,10,100,57,110.4,13,22.8,1,58,75,7.5,5.8,1.02,11.3,0,66.7,50,2,4,0,0,5,0,47.8,55.4,0,26,0,0,74,10,95.9,71,114.3,15,21.1,1,124,32,3.2,12.4,1.75
Cade Otton,61071,TE,TB,16,63,0,30,0,-2.5,0,25,,0,0,0,0,1,0,78.7,37.6,0,19,10.9,7,64,1,87.5,56,46.9,4,7.1,0,19,19,19,19,0.34,6.5,1,71.4,33.3,1,3,7.4,2,11,0,56.1,57.3,0,35,1.2,3,250,25,93.2,233,92.7,35,15,0,261,129,5.2,10.4,1.12
Noah Fant,42388,TE,SEA,17,63,0,29,0,-4.5,0,75,,0,0,0,0,0,0,90.2,61.8,0,2,8.7,2,23,3,82.6,19,77.1,4,21.1,0,0,12,4,0,0,8.4,0,75,0,0,2,0,0,10,0,91,61.8,0,24,1.2,2,168,15,91.1,153,130.8,20,13.1,3,128,28,1.9,8.5,0.84
Robert Tonyan,12193,TE,GB,17,63,0,12,0,-1.6,1,100,,0,0,0,0,2,0,91.1,49,0,10,1.7,1,60,7,96.7,58,85.1,7,12.1,0,31,42,6,4.4,0.53,9.3,1,70.4,25,1,4,5,1,10,0,90,60.3,2,21,0.7,1,151,19,95.4,144,74.8,27,18.8,1,211,104,5.5,11.1,1.47
D'Andre Swift,57212,HB,DET,14,63,0,11,0,-4.8,8,100,,0,0,0,0,5,0,93.1,98.6,0,25,5.4,2,37,19,91.9,34,118.9,19,55.9,1,158,250,13.2,8.3,4.65,1.3,2,100,,0,0,0,0,1,1,65,68.2,0,18,0,0,16,4,93.8,15,105.2,4,26.7,0,37,32,8,9.3,2.47
Kalif Raymond,11028,WR,DET,17,62,0,11,0,-2.6,1,100,,0,0,0,0,3,0,92.1,86.7,0,15,0,0,35,12,94.3,33,91,12,36.4,0,70,101,8.4,5.8,2.12,11.3,0,78.6,100,2,2,0,0,14,1,91.3,75.6,0,56,0,0,159,22,93.1,148,117.9,28,18.9,0,344,110,5,15.6,2.32
Isaiah McKenzie,11927,WR,BUF,15,62,0,4,0,-1.8,0,60,,0,0,25,1,0,0,27,45.7,0,8,0,0,23,3,95.7,22,66.3,5,22.7,0,17,22,7.3,5.7,0.77,9,4,70.4,57.1,4,7,9.5,4,26,0,50.9,65.9,1,30,0,0,324,38,93.5,303,108,54,17.8,4,393,106,2.8,10.3,1.3
Juwan Johnson,28305,TE,NO,16,61,0,20,0,,0,,,0,0,,0,0,0,,37.4,0,0,0,0,24,0,91.7,22,0,0,0,0,0,0,,,0,11.1,4,67.6,28.6,2,7,7.4,2,15,0,63.2,69.6,2,41,0,0,202,25,95.5,193,111.5,37,19.2,4,352,91,3.6,14.1,1.82
Josh Jacobs,45953,HB,LV,17,61,0,23,0,-2.9,0,84.6,,0,0,0,0,2,0,92.1,94.8,0,14,9.7,3,31,11,77.4,24,87.8,13,54.2,0,66,102,9.3,6,2.75,-4,0,100,,0,0,0,0,0,0,71.9,60.3,0,4,0,0,5,1,100,5,83.3,1,20,0,4,8,8,4,0.8
Olamide Zaccheaus,44920,WR,ATL,17,61,0,2,0,-3,1,100,,0,0,0,0,0,0,90.6,43.5,0,8,0,0,40,5,97.5,39,82.5,5,12.8,0,19,34,6.8,3.8,0.49,9.4,6,76.9,50,2,4,0,0,17,1,87.7,62.4,0,45,1.3,3,235,30,93.6,220,122.4,39,17.7,2,366,163,5.4,12.2,1.66
Elijah Moore,84302,WR,NYJ,16,59,0,22,0,-0.7,2,66.7,,0,0,0,0,0,1,84.5,44.7,0,5,0,0,32,2,87.5,28,70.1,3,10.7,0,5,8,4,2.5,0.18,9.1,4,61.9,0,0,2,0,0,6,1,90.6,55.4,1,42,0,0,255,13,98,250,76.7,21,8.4,1,136,55,4.2,10.5,0.54
Darnell Mooney,48236,WR,CHI,12,58,0,6,0,-2.7,0,84.6,,0,0,8.3,1,0,0,60.6,43.3,0,8,0,0,53,11,96.2,51,80.1,13,25.5,0,42,71,6.5,3.8,0.82,10.4,2,71.4,75,3,4,4.8,1,10,0,73.9,67.5,2,39,1,2,204,20,92.6,189,90.2,28,14.8,2,232,89,4.5,11.6,1.23
Ben Skowronek,27948,WR,LA,14,58,0,26,0,-2,0,100,,0,0,0,0,0,0,78.7,40.8,0,3,9.5,4,42,1,90.5,38,79.2,1,2.6,0,3,5,5,3,0.08,5.2,1,69.6,0,0,2,0,0,4,0,72.4,52.4,1,17,4.1,8,195,16,93.8,183,62.8,23,12.6,0,115,50,3.1,7.2,0.63
Corey Davis,11760,WR,NYJ,13,58,0,22,0,,0,,,0,0,,0,0,0,,40.3,0,0,0,0,40,0,87.5,35,0,0,0,0,0,0,,,0,16.3,0,50,50,1,2,14.3,1,6,0,53.9,66.1,1,22,0,0,76,6,96.1,73,41,12,16.4,0,92,16,2.7,15.3,1.26
Antonio Gibson,78050,HB,WAS,15,57,0,32,0,-3.2,4,83.3,0,0,1,9.1,1,2,0,57.1,82.6,1,12,17.6,6,34,10,76.5,26,45.1,12,46.2,0,38,65,6.5,3.8,1.46,5.3,1,85.7,100,1,1,0,0,3,0,90.1,89.2,0,12,0,0,22,6,95.5,21,140.2,7,33.3,1,57,38,6.3,9.5,2.71
Hunter Henry,10669,TE,NE,17,57,0,19,0,,0,,,0,0,,0,0,0,,32,0,0,6.7,4,60,0,91.7,55,0,0,0,0,0,0,,,0,7.4,0,81.5,50,1,2,4.3,1,12,0,66.7,57.9,0,30,1,2,210,22,91.4,192,104.9,27,14.1,0,248,101,4.6,11.3,1.29
Logan Thomas,8755,TE,WAS,14,57,0,32,0,-3,0,100,,0,0,0,0,0,0,84.5,41,0,0,6.1,2,33,1,90.9,30,79.2,1,3.3,0,0,3,3,0,0,7.5,0,71.4,75,3,4,3.8,1,12,0,77.2,55.8,1,27,2.3,6,265,25,93.6,248,85.8,35,14.1,1,223,91,3.6,8.9,0.9
Rachaad White,131633,HB,TB,17,56,0,30,0,-4.8,0,92.3,,0,0,0,0,2,0,92.3,94.8,0,9,13.6,6,44,12,81.8,36,80.4,13,36.1,0,43,102,8.5,3.6,1.19,-1,0,75,,0,0,25,1,1,0,75,63.5,0,9,0,0,9,3,88.9,8,89.6,4,50,0,24,31,10.3,8,3
James Conner,11860,HB,ARZ,13,56,0,1,0,-4.1,3,88.9,,0,0,5.9,1,2,0,78.3,66.9,0,21,3.5,2,57,16,93,53,87.3,18,34,0,89,155,9.7,5.6,1.68,0,1,100,,0,0,0,0,0,0,57.7,49.4,0,7,0,0,46,3,100,46,87.5,3,6.5,0,15,15,5,5,0.33
Kyle Pitts,83964,TE,ATL,10,56,0,2,0,-2.3,1,75,,0,0,0,0,2,0,88.7,85.9,0,21,10.5,2,19,3,84.2,16,93.8,4,25,0,28,33,11,9.3,1.75,12.7,2,38.1,0,0,7,0,0,5,0,78.4,70.3,0,33,0.9,1,106,8,93.4,99,54.5,21,21.2,0,104,48,6,13,1.05
Isaiah Likely,83955,TE,BLT,16,56,0,3,0,-2.8,0,83.3,,0,0,16.7,1,0,0,29.2,40.8,0,5,0,0,18,5,94.4,17,79.2,6,35.3,0,8,22,4.4,1.6,0.47,7.7,4,67.6,55.6,5,9,7.4,2,13,0,63.7,65.5,0,34,2.7,5,182,25,90.1,164,107.5,37,22.6,2,276,113,4.5,11,1.68
Austin Hooper,10715,TE,TEN,17,56,0,31,0,,0,,,0,0,,0,0,0,78.7,41.4,0,0,8.3,2,24,0,83.3,20,0,0,0,0,0,0,,,0,8.6,2,67.7,63.6,7,11,4.5,1,13,0,83.5,67.9,0,19,0.5,1,186,21,94.1,175,87.2,31,17.7,0,213,48,2.3,10.1,1.22
Josh Reynolds,11872,WR,DET,14,56,0,11,0,-2,0,100,,0,0,0,0,1,0,84.5,41,0,7,0,0,41,2,97.6,40,89.6,2,5,0,11,15,7.5,5.5,0.28,12.6,0,50,0,0,2,11.1,1,7,0,60.4,61.2,0,28,1.4,2,148,8,95.3,141,93.2,16,11.3,1,110,47,5.9,13.8,0.78
Jahan Dotson,84375,WR,WAS,12,56,0,32,0,-1.8,0,75,100,1,1,25,1,0,0,27,36.5,0,3,0,0,41,3,95.1,39,77.1,4,10.3,0,5,10,3.3,1.7,0.13,8.6,2,75,100,3,3,0,0,8,0,43.5,67.3,1,28,0,0,106,9,96.2,102,105.2,12,11.8,3,103,55,6.1,11.4,1.01
Rondale Moore,62890,WR,ARZ,8,55,0,1,0,-3.4,0,92.9,,0,0,0,0,1,0,92.5,65.3,0,17,0,0,48,13,91.7,44,81.8,14,31.8,0,51,96,7.4,3.9,1.16,2.8,2,78.8,0,0,3,13.3,4,9,0,71.1,66.9,0,27,0,0,171,26,95.9,164,94.7,33,20.1,0,222,176,6.8,8.5,1.35
Jauan Jennings,48027,WR,SF,16,53,0,28,0,-2.5,0,50,,0,0,0,0,0,0,78.7,48.7,0,9,0,0,40,1,97.5,39,62.5,2,5.1,0,9,13,13,9,0.23,8.4,3,59.4,33.3,1,3,17.4,4,13,1,62,73.5,2,44,0,0,173,19,94.2,163,63,32,19.6,1,208,93,4.9,10.9,1.28
Treylon Burks,99218,WR,TEN,11,53,0,31,0,-1.1,2,100,,0,0,0,0,2,0,91.1,74.5,0,16,0,0,33,7,93.9,31,131.8,7,22.6,1,43,51,7.3,6.1,1.39,9.7,1,70,50,1,2,0,0,4,0,77.6,68.8,0,43,0,0,55,7,96.4,53,137.1,10,18.9,1,104,46,6.6,14.9,1.96
Najee Harris,57121,HB,PIT,17,53,0,25,0,-3.7,0,66.7,0,0,1,33.3,1,0,0,27,30.4,0,2,7.4,2,27,2,77.8,21,70.1,3,14.3,0,-4,4,2,-2,-0.19,5.3,0,100,,0,0,0,0,1,0,48.2,55.4,0,10,0,0,16,3,93.8,15,125.7,3,20,1,14,0,0,4.7,0.93
Greg Dulcich,84068,TE,DEN,10,51,0,10,0,2,0,100,,0,0,0,0,1,0,84.5,51.6,0,11,6.3,2,32,2,93.8,30,100,2,6.7,0,16,12,6,8,0.53,11,2,66.7,25,1,4,11.1,2,10,0,57.5,62.6,1,23,0,0,201,16,94.5,190,72.4,24,12.6,0,185,53,3.3,11.6,0.97
Dalvin Cook,11796,HB,MIN,17,51,0,18,0,-4.4,6,82.4,0,0,2,6.7,1,5,0,75.2,98.4,0,64,7.8,4,51,14,90.2,46,122.1,17,37,1,146,207,14.8,10.4,3.17,,0,,,0,0,,0,0,0,61.5,76.2,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0
DJ Chark Jr.,47702,WR,DET,11,51,0,11,0,-2.7,0,100,,0,0,0,0,1,0,88.7,52.8,0,9,0,0,33,3,93.9,31,81.9,3,9.7,0,11,19,6.3,3.7,0.35,31.4,0,40,50,1,2,0,0,2,0,49.7,63.1,1,39,0,0,89,2,96.6,86,30.8,5,5.8,0,42,3,1.5,21,0.49
Allen Robinson II,8696,WR,LA,10,51,0,26,0,-2,1,100,,0,0,0,0,0,0,78.7,38.3,0,5,0,0,56,1,100,56,87.5,1,1.8,0,5,7,7,5,0.09,6.6,1,82.4,75,3,4,0,0,8,0,76.6,66.6,0,23,1.6,2,126,14,96,121,111.8,17,14,1,104,28,2,7.4,0.86
Tony Pollard,27126,HB,DAL,16,50,0,9,0,-3.8,0,83.3,,0,0,0,0,1,0,90.6,89.9,0,9,9.1,2,22,5,86.4,19,81.3,6,31.6,0,21,42,8.4,4.2,1.11,-0.7,1,57.1,0,0,1,20,1,1,0,77.5,77.1,0,5,0,0,24,4,95.8,23,62.2,7,30.4,0,8,19,4.8,2,0.35
Mike Gesicki,47153,TE,MIA,17,50,0,17,0,,0,,,0,0,,0,0,0,,43.3,0,0,0,0,21,0,90.5,19,0,0,0,0,0,0,,,0,12,1,62.5,0,0,4,6.3,1,12,0,65.4,59.5,1,30,3.5,7,201,15,92,185,105.2,24,13,5,166,25,1.7,11.1,0.9
Nelson Agholor,9453,WR,NE,16,50,0,19,0,-2.6,1,100,,0,0,0,0,1,0,91.4,52.1,0,17,1.8,1,55,8,94.5,52,82.8,8,15.4,0,31,52,6.5,3.9,0.6,8.9,2,73.3,0,0,1,15.4,2,5,0,35.7,54.2,0,34,2.1,2,94,11,92.6,87,119.3,15,17.2,1,122,51,4.6,11.1,1.4
Hunter Renfrow,47509,WR,LV,10,49,0,23,0,-2.2,1,100,,0,0,0,0,0,1,91.1,36.6,0,8,0,0,23,6,91.3,21,84.7,6,28.6,0,26,39,6.5,4.3,1.24,6.7,7,72.7,66.7,2,3,0,0,14,2,90.9,65,2,27,0,0,265,24,94.7,251,88.7,33,13.1,2,246,105,4.4,10.3,0.98
Rex Burkhead,7971,HB,HST,16,49,0,13,0,-3.3,1,92.9,,0,0,7.1,1,2,0,69.2,65.5,0,13,0,0,21,13,100,21,87.2,14,66.7,0,69,115,8.8,5.3,3.29,2.7,0,77.8,,0,0,0,0,1,0,81.3,59.1,0,9,0,0,35,7,97.1,34,86.1,9,26.5,0,42,47,6.7,6,1.24
Jordan Akins,47050,TE,HST,15,49,0,13,0,-3.3,3,100,,0,0,0,0,4,0,90.2,90.7,0,46,3.1,1,32,4,96.9,31,118.8,4,12.9,0,83,96,24,20.8,2.68,9.4,2,76.2,50,1,2,0,0,12,0,88.2,70.9,2,30,2.3,3,131,16,93.9,123,105.9,21,17.1,3,203,102,6.4,12.7,1.65
Foster Moreau,47043,TE,LV,15,49,0,23,0,-6.5,0,100,100,1,1,0,0,0,0,88.7,42.9,0,-3,15.8,6,38,2,68.4,26,79.2,2,7.7,0,-9,4,2,-4.5,-0.35,9.2,3,57.9,25,1,4,0,0,8,1,70.3,67.6,0,30,11.8,22,186,11,84.9,158,82.1,19,12,0,145,75,6.8,13.2,0.92
Quez Watkins,61664,WR,PHI,17,49,0,24,0,-2.6,3,100,,0,0,0,0,2,0,92.3,66.2,0,11,0,0,53,13,94.3,50,82.7,13,26,0,50,84,6.5,3.8,1,5.6,2,69,0,0,2,0,0,8,0,83.9,57.8,2,22,0.3,1,322,20,94.1,303,63,29,9.6,1,144,110,5.5,7.2,0.48
Randall Cobb,6216,WR,GB,13,48,0,12,0,-0.8,2,83.3,,0,0,16.7,1,2,0,29.2,75.5,0,9,0,0,38,5,100,38,95.1,6,15.8,0,41,45,9,8.2,1.08,11.6,4,69.4,28.6,2,7,3.8,1,16,0,75.7,72.9,1,40,0.5,1,209,25,95.7,200,96.9,36,18,1,339,144,5.8,13.6,1.7
Trent Sherfield,48021,WR,MIA,17,48,0,17,0,-3,0,100,,0,0,0,0,0,0,78.7,42.6,0,-3,0,0,34,1,91.2,31,79.2,1,3.2,0,-3,0,0,-3,-0.1,8.4,0,59.1,40,2,5,0,0,5,0,80.4,58.1,2,32,0,0,215,13,94.9,204,38.6,22,10.8,0,133,32,2.5,10.2,0.65
Devin Singletary,40485,HB,BUF,16,47,0,4,0,-3.8,1,75,,0,0,25,1,2,0,27,64.5,0,16,12.5,3,24,3,87.5,21,97.9,4,19,0,32,41,13.7,10.7,1.52,1.4,2,85.7,,0,0,0,0,3,0,43.1,53.8,0,22,4.9,3,61,6,85.2,52,96.4,7,13.5,0,50,51,8.5,8.3,0.96
DeVante Parker,9447,WR,NE,13,47,0,19,0,-1,0,100,,0,0,0,0,0,0,78.7,41.3,0,-1,0,0,40,1,95,38,79.2,1,2.6,0,-1,0,0,-1,-0.03,26,0,50,,0,0,0,0,1,0,90.1,71.3,1,40,0,0,29,1,86.2,25,56.3,2,8,0,40,20,20,40,1.6
Terrace Marshall Jr.,84271,WR,CAR,14,47,0,5,0,-2,0,100,,0,0,0,0,1,0,78.7,44.8,0,8,0,0,58,1,98.3,57,100,1,1.8,0,8,10,10,8,0.14,3,0,100,,0,0,0,0,1,0,78.9,70.6,0,8,0,0,31,2,87.1,27,79.2,2,7.4,0,6,0,0,3,0.22
Michael Carter,57337,HB,NYJ,16,47,0,22,0,-5.1,3,100,,0,0,0,0,3,0,91.6,96.4,0,11,11.1,3,27,9,77.8,21,83.8,9,42.9,0,37,83,9.2,4.1,1.76,0.5,1,100,100,2,2,0,0,1,0,82.8,59.4,0,8,0,0,16,4,93.8,15,86.5,4,26.7,0,19,17,4.3,4.8,1.27
Kendrick Bourne,12270,WR,NE,16,47,0,19,0,-1.2,1,91.7,,0,0,8.3,1,3,1,64.7,56.1,0,16,0,0,52,11,98.1,51,89.9,12,23.5,0,67,85,7.7,6.1,1.31,8.5,0,90.9,100,2,2,9.1,1,5,1,61.6,66.4,0,32,0,0,84,10,96.4,81,133.7,11,13.6,1,97,17,1.7,9.7,1.2
Devin Duvernay,40006,WR,BLT,14,47,0,3,0,-0.1,2,100,,0,0,0,0,5,0,91.8,92.6,0,21,0,0,28,10,92.9,26,108.8,10,38.5,0,101,102,10.2,10.1,3.88,9.2,0,75,66.7,2,3,7.7,1,4,0,84.6,65.6,0,21,0,0,125,12,95.2,119,106.5,16,13.4,1,81,44,3.7,6.8,0.68
Samaje Perine,11869,HB,CIN,16,47,0,7,0,-3.7,1,85.7,,0,0,0,0,2,0,90.9,91.3,0,29,8.7,2,23,6,87,20,139,7,35,1,55,79,13.2,9.2,2.75,1.5,1,50,,0,0,0,0,0,0,76.6,57.7,0,8,7.1,2,28,2,85.7,24,56.3,4,16.7,0,12,15,7.5,6,0.5
A.J. Green,6156,WR,ARZ,15,46,0,1,0,-5,0,100,,0,0,0,0,0,0,84.5,41.3,0,0,0,0,47,2,95.7,45,79.2,2,4.4,0,-4,6,3,-2,-0.09,5,0,100,,0,0,0,0,1,0,65.4,53.2,0,5,0,0,50,1,92,46,87.5,1,2.2,0,5,0,0,5,0.11
Isaiah Hodgins,52130,WR,NYG,10,45,0,21,0,,0,,,0,0,,0,0,0,,43,0,0,0,0,18,0,94.4,17,0,0,0,0,0,0,,,0,5.9,1,87.5,,0,0,0,0,5,0,90.8,76.8,0,19,0,0,37,7,86.5,32,144.8,8,25,1,74,31,4.4,10.6,2.31
Chigoziem Okonkwo,84000,TE,TEN,17,45,0,31,0,-3.8,4,75,0,0,1,0,0,3,0,91.1,92.5,0,48,8,2,25,6,84,21,107.3,8,38.1,0,82,112,18.7,13.7,3.9,12,5,75,0,0,2,0,0,6,0,53.7,74.4,0,48,0,0,67,9,95.5,64,144.4,12,18.8,1,161,89,9.9,17.9,2.52
Nick Westbrook-Ikhine,47861,WR,TEN,17,45,0,31,0,0,0,100,,0,0,0,0,0,0,78.7,39.8,0,3,0,0,52,1,88.5,46,79.2,1,2.2,0,3,3,3,3,0.07,11.5,2,59.4,27.3,3,11,13.6,3,14,0,54.6,58.5,2,63,0.4,1,245,19,95.5,234,83.9,32,13.7,2,288,95,5,15.2,1.23
Van Jefferson,47447,WR,LA,11,44,0,26,0,,0,,,0,0,,0,0,0,,40.7,0,0,0,0,27,0,100,27,0,0,0,0,0,0,,,0,13.5,1,69.2,50,1,2,10,1,7,0,78.4,66.7,0,35,0,0,90,9,95.6,86,129.6,13,15.1,1,138,24,2.7,15.3,1.6
Tyquan Thornton,78092,WR,NE,13,43,0,19,0,-2.4,1,100,,0,0,0,0,2,0,90.6,55.2,0,12,0,0,56,5,96.4,54,86.7,5,9.3,0,24,36,7.2,4.8,0.44,11.3,0,66.7,100,1,1,0,0,3,0,41.3,50.2,2,29,0,0,84,4,92.9,78,87.5,6,7.7,2,43,9,2.3,10.8,0.55
Robbie Chosen,11254,WR,ARZ,16,43,0,1,0,-1.8,0,100,,0,0,0,0,0,1,90.6,32,0,12,0,0,53,5,98.1,52,85,5,9.6,0,22,31,6.2,4.4,0.42,15.7,0,33.3,0,0,1,33.3,1,1,0,64.1,46.3,0,19,0,0,49,2,98,48,46.5,6,12.5,0,24,1,0.5,12,0.5
