player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Demario Douglas,104155,WR,NE,14,76,0,19,0,-2.6,10,100,,0,0,0,0,8,0,93,92.4,0,30,0,0,50,19,100,50,98,19,38,0,143,193,10.2,7.5,2.86,9.4,8,60.8,40,4,10,6.1,2,17,1,76.9,74.4,1,42,0,0,228,31,97.4,222,74.8,51,23,0,370,179,5.8,11.9,1.67
Wan'Dale Robinson,101735,WR,NYG,15,76,0,21,0,-2.2,1,100,100,1,1,0,0,1,0,91.6,71.3,0,11,0,0,29,9,100,29,81.9,9,31,0,33,53,5.9,3.7,1.14,6.5,9,76,80,4,5,7.3,3,20,0,86.9,64.5,0,33,0,0,330,38,95.5,315,101.8,50,15.9,1,356,182,4.8,9.4,1.13
Darius Slayton,25578,WR,NYG,17,76,0,21,0,-1,0,100,,0,0,0,0,2,0,90.2,63.5,0,9,0,0,32,4,100,32,95.8,4,12.5,0,28,32,8,7,0.88,13.4,1,81.3,50,2,4,0,0,7,0,72.3,69.9,0,69,0,0,195,13,95.9,187,158.3,16,8.6,2,220,70,5.4,16.9,1.18
Tank Dell,78874,WR,HST,11,74,0,13,0,-4,0,100,,0,0,0,0,0,0,78.7,32.4,0,3,0,0,25,1,92,23,79.2,1,4.3,0,3,7,7,3,0.13,10.8,1,56.3,50,1,2,0,0,6,0,70.2,81.1,0,22,0,0,97,9,93.8,91,96.1,16,17.6,1,101,26,2.9,11.2,1.11
Tee Higgins,61211,WR,CIN,12,74,0,7,0,,0,,,0,0,,0,0,0,,37.8,0,0,2,1,49,0,95.9,47,0,0,0,0,0,0,,,0,11.3,1,84.6,66.7,2,3,0,0,9,0,57,75,1,21,1.4,1,73,11,94.5,69,118.4,13,18.8,3,138,43,3.9,12.5,2
Chigoziem Okonkwo,84000,TE,TEN,17,74,0,31,0,-3.1,1,88.9,,0,0,11.1,1,2,0,45.7,49.9,0,21,7.9,5,63,8,90.5,57,90.7,9,15.8,0,52,81,10.1,6.5,0.91,6.3,4,73,42.9,3,7,6.9,2,9,0,58.7,58.7,1,21,3.3,9,273,27,90.1,246,78.1,37,15,0,235,123,4.6,8.7,0.96
K.J. Osborn,23503,WR,MIN,16,73,0,18,0,-2.4,0,75,,0,0,25,2,1,0,25.8,38.9,0,12,1.8,1,57,6,91.2,52,77.1,8,15.4,0,20,34,5.7,3.3,0.38,8.4,1,59.1,25,1,4,13.3,2,8,0,32.4,54.9,2,18,0,0,210,13,96.7,203,35.8,22,10.8,0,118,49,3.8,9.1,0.58
Jaylen Warren,98692,HB,PIT,17,72,0,25,0,-3.7,9,85.2,0,0,1,8,2,7,0,69.9,95.4,0,16,0,0,39,23,92.3,36,90.4,27,75,0,154,242,10.5,6.7,4.28,-2.9,4,90.9,,0,0,9.1,1,3,0,62.1,69.4,0,9,0,0,25,10,88,22,79.9,11,50,0,35,60,6,3.5,1.59
Darren Waller,9637,TE,NYG,12,72,0,21,0,-1,0,100,,0,0,0,0,0,0,78.7,41.6,0,8,5.3,1,19,1,94.7,18,100,1,5.6,0,8,9,9,8,0.44,8.5,0,73.3,57.1,4,7,4.3,1,11,0,90.4,70.5,0,27,2.4,5,206,22,91.3,188,105.8,30,16,1,227,74,3.4,10.3,1.21
Rashid Shaheed,63707,WR,NO,15,71,0,20,0,-3.1,2,100,100,1,1,0,0,2,0,91.4,55.4,0,12,0,0,38,8,100,38,79.2,8,21.1,0,17,42,5.3,2.1,0.45,13.1,2,53.8,100,3,3,6.7,1,8,0,77.3,66.1,2,44,0,0,210,14,95.2,200,58,26,13,1,189,46,3.3,13.5,0.95
Robert Woods,7822,WR,HST,14,71,0,13,0,-3.3,0,83.3,,0,0,16.7,1,2,0,29.2,52.4,0,18,0,0,42,5,92.9,39,92.4,6,15.4,0,37,56,11.2,7.4,0.95,8.8,0,60.6,42.9,3,7,4.8,1,12,0,54.8,62.4,0,25,0.8,2,242,20,93.8,227,78.6,33,14.5,0,206,86,4.3,10.3,0.91
Gerald Everett,11799,TE,LAC,15,70,0,27,0,-2.9,2,100,100,1,1,0,0,4,1,91.6,73.9,0,22,5.6,2,36,9,94.4,34,89.4,9,26.5,0,49,75,8.3,5.4,1.44,4.7,2,65,20,1,5,7.1,1,6,1,88.2,64,0,31,2.3,3,133,13,92.5,123,76.7,20,16.3,0,98,67,5.2,7.5,0.8
Rachaad White,131633,HB,TB,17,70,0,30,0,-5.3,6,100,,0,0,0,0,7,0,92.4,97.8,0,43,0,0,44,14,100,44,150,14,31.8,2,147,221,15.8,10.5,3.34,0.4,0,80,,0,0,0,0,0,0,90.8,65.8,0,6,0,0,43,4,86,37,80.8,5,13.5,0,17,24,6,4.3,0.46
Jahmyr Gibbs,122474,HB,DET,15,69,0,11,0,-5.4,5,75,,0,0,20,3,8,0,26.5,63.7,0,24,6.4,3,47,12,91.5,43,88.5,16,37.2,0,92,154,12.8,7.7,2.14,0.9,1,42.9,,0,0,50,3,2,0,55.5,64,0,9,0,0,36,3,97.2,35,51.5,7,20,0,23,15,5,7.7,0.66
Austin Ekeler,12164,HB,LAC,14,69,0,27,0,-5.9,6,84.2,0,0,1,5.9,1,8,1,78.3,90.3,1,39,2.4,1,41,16,97.6,40,95.6,19,47.5,1,152,250,15.6,9.5,3.8,0.7,3,100,,0,0,0,0,0,0,66.9,57.4,0,14,0,0,21,3,100,21,95.8,3,14.3,0,21,19,6.3,7,1
Jonnu Smith,11855,TE,ATL,17,69,0,2,0,-1.9,2,90,,0,0,10,1,4,0,51.2,90.5,0,60,10.5,4,38,9,86.8,33,147.1,10,30.3,1,113,132,14.7,12.6,3.42,7.1,6,66.7,25,1,4,4.8,1,10,1,49.2,57.5,1,56,1.3,3,232,20,93.5,217,77.4,30,13.8,0,242,142,7.1,12.1,1.12
Tyjae Spears,97195,HB,TEN,17,67,0,31,0,-4.3,17,86.2,50,1,2,0,0,6,0,93.6,99.9,1,48,11.8,6,51,25,86.3,44,91.8,29,65.9,1,195,303,12.1,7.8,4.43,-1.4,11,83.3,50,1,2,0,0,3,0,90.6,83.7,0,48,0,0,33,10,97,32,131.3,12,37.5,1,106,146,14.6,10.6,3.31
Travis Etienne Jr.,57185,HB,JAX,17,67,0,15,0,-4.6,5,85.2,,0,0,8,2,7,0,63.8,93.1,0,18,8.8,6,68,23,91.2,62,90.3,27,43.5,0,153,259,11.3,6.7,2.47,-4.8,1,100,,0,0,0,0,0,0,62.9,69.6,0,8,0,0,27,6,92.6,25,81.3,6,24,0,21,50,8.3,3.5,0.84
Cade Otton,61071,TE,TB,17,67,0,30,0,-2.5,0,50,,0,0,50,1,0,1,24.1,28,0,7,7,4,57,1,93,53,66.7,2,3.8,0,11,12,12,11,0.21,7.3,3,82.8,75,3,4,0,0,9,1,73.4,54.2,0,27,3.1,9,290,24,90.7,263,120.1,29,11,2,212,78,3.3,8.8,0.81
Tutu Atwell,77965,WR,LA,16,66,0,26,0,-1,1,100,,0,0,0,0,1,0,90.2,51.3,0,5,0,0,40,4,95,38,79.2,4,10.5,0,9,13,3.3,2.3,0.24,11.5,1,63.6,66.7,2,3,8.7,2,13,0,78.3,66.7,2,31,0,0,191,21,92.7,177,78.1,33,18.6,2,222,58,2.8,10.6,1.25
Tony Pollard,27126,HB,DAL,17,66,0,9,0,-3.4,2,93.8,0,0,1,0,0,4,1,92.5,89,0,26,2.9,1,35,15,97.1,34,84.4,16,47.1,0,68,116,7.7,4.5,2,4.9,0,57.1,0,0,1,20,1,2,0,72.4,46.4,0,19,3.1,1,32,4,87.5,28,70.5,7,25,0,35,33,8.3,8.8,1.25
Trey Palmer,99248,WR,TB,17,66,0,30,0,-1.3,1,90,0,0,1,0,0,2,0,91.6,61.9,0,15,0,0,40,9,100,40,84.6,10,25,0,43,59,6.6,4.8,1.08,11.1,1,60,22.2,2,9,4,1,10,1,77.5,50.5,1,26,0,0,280,24,92.5,259,81.6,40,15.4,2,223,58,2.4,9.3,0.86
Tyler Higbee,10744,TE,LA,15,66,0,26,0,-3.5,1,75,,0,0,0,0,1,0,88.7,43.3,0,18,11.3,6,53,3,86.8,46,88.5,4,8.7,0,23,34,11.3,7.7,0.5,6.1,0,73.7,0,0,3,0,0,7,0,77.2,61.7,0,22,1.3,2,151,14,91.4,138,110.6,19,13.8,1,135,56,4,9.6,0.98
Quentin Johnston,123085,WR,LAC,17,65,0,27,0,-2.7,0,100,,0,0,0,0,3,0,91.1,51.4,0,17,0,0,45,7,100,45,94,7,15.6,0,46,65,9.3,6.6,1.02,-1,1,100,100,1,1,0,0,2,0,65,57.4,0,13,0,0,55,6,100,55,88.2,6,10.9,0,31,37,6.2,5.2,0.56
Michael Thomas,10681,WR,NO,10,63,0,20,0,,0,,,0,0,,0,0,0,,40.3,0,0,0,0,24,0,100,24,0,0,0,0,0,0,,,0,10.1,1,66.7,0,0,3,0,0,5,0,86.4,69,0,31,0,0,95,12,98.9,94,89.6,18,19.1,0,138,38,3.2,11.5,1.47
Alec Pierce,78038,WR,IND,17,63,0,14,0,,0,,,0,0,,0,0,0,,35,0,0,0,0,66,0,95.5,63,0,0,0,0,0,0,,,0,29,0,0,,0,0,,0,0,0,69.8,54.1,1,0,1.2,1,85,0,91.8,78,0,2,2.6,0,0,0,,,0
Joe Mixon,11803,HB,CIN,17,62,0,7,0,-3.2,10,91.3,0,0,1,0,0,6,0,93.3,99.8,1,45,6.5,4,62,21,91.9,57,86.2,23,40.4,0,208,274,13,9.9,3.65,-1.8,0,100,,0,0,0,0,2,0,65.7,70.7,0,11,0,0,16,4,93.8,15,134.4,4,26.7,1,27,34,8.5,6.8,1.8
DJ Chark Jr.,47702,WR,CAR,15,62,0,5,0,-3.5,0,100,,0,0,0,0,0,0,84.5,42.4,0,1,0,0,39,2,97.4,38,79.2,2,5.3,0,1,8,4,0.5,0.03,17.2,1,33.3,0,0,4,20,1,3,0,49.4,62.8,0,47,0,0,128,4,93.8,120,89.6,12,10,1,92,29,7.3,23,0.77
Zay Jones,11792,WR,JAX,9,62,0,15,0,-3,0,100,,0,0,0,0,0,0,78.7,49.1,0,4,0,0,36,1,100,36,83.3,1,2.8,0,4,7,7,4,0.11,12.6,0,45.5,0,0,4,0,0,4,0,87.6,59.4,0,23,1.1,1,94,5,93.6,88,60.4,11,12.5,0,54,10,2,10.8,0.61
Odell Beckham Jr.,8647,WR,BLT,14,62,0,3,0,,0,,,0,0,,0,0,0,,39.8,0,0,0,0,33,0,93.9,31,0,0,0,0,0,0,,,0,15.4,1,70,100,2,2,0,0,5,0,89.2,85.5,0,33,0,0,40,7,92.5,37,100.8,10,27,0,97,5,0.7,13.9,2.62
Hunter Henry,10669,TE,NE,14,62,0,19,0,,0,,,0,0,,0,0,0,,30.5,0,0,8,4,50,0,90,45,0,0,0,0,0,0,,,0,9.8,0,57.6,46.2,6,13,9.5,2,16,0,71.6,69.2,1,24,1.5,3,199,19,95,189,84,33,17.5,2,209,27,1.4,11,1.11
Rondale Moore,62890,WR,ARZ,17,61,0,1,0,-4.5,4,84.6,,0,0,8.3,1,2,1,64.7,51.7,0,9,0,0,52,11,94.2,49,79.2,13,26.5,0,21,71,6.5,1.9,0.43,7.2,6,61.1,28.6,2,7,12,3,11,1,42.5,47.9,0,22,0,0,353,22,92.6,327,72.3,36,11,0,167,86,3.9,7.6,0.51
Ezekiel Elliott,10638,HB,NE,17,61,0,19,0,-3.5,4,96.2,,0,0,0,0,4,1,93.6,76.9,0,23,0,0,44,25,100,44,88.3,26,59.1,0,135,222,8.9,5.4,3.07,-1.6,0,77.8,,0,0,0,0,2,0,79.3,70.9,0,15,0,0,29,7,100,29,82.4,9,31,0,34,54,7.7,4.9,1.17
Josh Reynolds,11872,WR,DET,17,61,0,11,0,-2.4,2,80,,0,0,20,1,1,0,28.1,45.5,0,9,0,0,57,4,94.7,54,88.3,5,9.3,0,26,36,9,6.5,0.48,9.9,0,55.6,0,0,1,0,0,4,0,68.4,64,1,20,0.6,1,180,5,96.1,173,38.9,9,5.2,0,65,23,4.6,13,0.38
Mark Andrews,47436,TE,BLT,10,60,0,3,0,-1.3,0,100,,0,0,0,0,0,0,90.2,47.1,0,5,9.7,3,31,4,87.1,27,79.2,4,14.8,0,9,14,3.5,2.3,0.33,7.8,6,72.5,40,2,5,9.4,3,16,0,50.9,73.1,0,38,2.9,7,244,29,90.2,220,137.7,40,18.2,5,342,152,5.2,11.8,1.55
Joshua Palmer,62979,WR,LAC,10,60,0,27,0,-3.6,0,100,,0,0,0,0,1,0,90.6,51.2,0,6,0,0,41,5,100,41,80.8,5,12.2,0,17,35,7,3.4,0.41,9.4,0,65.4,42.9,3,7,10.5,2,11,0,55.4,62.9,1,60,0,0,143,17,93,133,75,26,19.5,0,215,90,5.3,12.6,1.62
Jerome Ford,83601,HB,CLV,17,60,0,8,0,-2.8,1,73.3,100,1,1,26.7,4,3,0,24,25.9,0,14,6.3,2,32,11,90.6,29,75.7,15,51.7,0,27,57,5.2,2.5,0.93,2.2,1,80,,0,0,20,1,2,0,29.6,56.5,0,7,0,0,15,4,100,15,123.8,5,33.3,1,21,15,3.8,5.3,1.4
Michael Wilson,84423,WR,ARZ,13,59,0,1,0,,0,,,0,0,,0,0,0,,39.1,0,0,2.4,1,41,0,90.2,37,0,0,0,0,0,0,,,0,17.8,0,78.6,33.3,1,3,0,0,10,0,85.6,70.6,0,69,0,0,115,11,91.3,105,142.6,14,13.3,1,201,73,6.6,18.3,1.91
Saquon Barkley,45791,HB,NYG,14,58,0,21,0,-4.9,0,83.3,0,0,1,9.1,1,2,0,56.2,68.8,0,12,13,3,23,10,87,20,79.2,12,60,0,23,75,7.5,2.3,1.15,7.3,0,54.5,,0,0,14.3,1,3,0,60.5,65.8,1,46,2.6,1,38,6,97.4,37,36.9,11,29.7,0,72,41,6.8,12,1.95
Juwan Johnson,28305,TE,NO,13,58,0,20,0,-0.7,0,66.7,,0,0,0,0,1,0,84.5,50.4,0,11,6.9,2,29,2,93.1,27,74.3,3,11.1,0,12,12,6,6,0.44,8.7,3,58.3,58.3,7,12,4.5,1,13,0,63.3,62.6,3,32,1,2,198,21,96,190,60.2,36,18.9,2,222,89,4.2,10.6,1.17
Dontayvion Wicks,99711,WR,GB,15,57,0,12,0,-2,2,100,,0,0,0,0,1,1,90.6,84.3,0,20,0,0,36,5,97.2,35,100.8,5,14.3,0,41,51,10.2,8.2,1.17,10.9,4,81,0,0,1,0,0,13,0,74.8,79.2,1,32,0,0,109,17,94.5,103,137.6,21,20.4,3,258,110,6.5,15.2,2.5
Antonio Gibson,78050,HB,WAS,16,57,0,32,0,-5.3,7,78.6,,0,0,21.4,3,4,2,25.7,25.9,0,36,13.3,4,30,11,86.7,26,96.1,14,53.8,0,99,155,14.1,9,3.81,-5,0,100,,0,0,0,0,0,0,64.3,71.9,0,6,0,0,11,1,90.9,10,91.7,1,10,0,6,11,11,6,0.6
Michael Gallup,26075,WR,DAL,17,56,0,9,0,-2.8,0,100,,0,0,0,0,0,0,90.2,51.3,0,7,0,0,39,4,100,39,79.2,4,10.3,0,6,17,4.3,1.5,0.15,8,0,0,0,0,1,,0,0,0,54.6,61.5,1,0,0,0,46,0,93.5,43,0,3,7,0,0,0,,,0
Kendrick Bourne,12270,WR,NE,8,55,0,19,0,-3.2,1,80,,0,0,0,0,0,0,90.2,56.4,0,9,0,0,28,4,96.4,27,79.2,5,18.5,0,15,28,7,3.8,0.56,5.9,0,68.8,0,0,1,0,0,3,0,90.9,71.1,3,24,0,0,75,11,96,72,77.6,16,22.2,2,70,42,3.8,6.4,0.97
Darnell Mooney,48236,WR,CHI,15,55,0,6,0,-2.5,1,87.5,,0,0,12.5,1,2,0,39.4,53.8,0,12,0,0,61,7,96.7,59,79.2,8,13.6,0,24,42,6,3.4,0.41,10.5,3,58.3,14.3,1,7,19.2,5,13,0,29,53.3,4,39,0.3,1,320,21,96.6,309,48.6,36,11.7,1,244,96,4.6,11.6,0.79
Rashod Bateman,84296,WR,BLT,16,55,0,3,0,,0,,,0,0,,0,0,0,78.7,39.7,0,0,0,0,44,0,97.7,43,0,0,0,0,0,0,,,0,15.6,0,80,50,1,2,0,0,2,0,60.4,59.1,0,18,0,0,40,4,90,36,140.4,5,13.9,1,41,4,1,10.3,1.14
DeVante Parker,9447,WR,NE,13,55,0,19,0,-2.3,0,83.3,,0,0,16.7,1,1,0,29.2,43.6,0,19,0,0,49,5,100,49,88.2,6,12.2,0,31,41,8.2,6.2,0.63,9.3,0,25,0,0,2,50,2,0,0,43.8,61.8,0,2,0,0,59,2,94.9,56,39.6,8,14.3,0,1,4,2,0.5,0.02
Javonte Williams,77803,HB,DEN,16,55,0,10,0,-5.9,2,92.3,,0,0,7.7,1,5,0,64.7,92.4,0,17,11.1,3,27,12,85.2,23,109,13,56.5,1,52,122,10.2,4.3,2.26,,0,,,0,0,,0,0,0,65.4,52.4,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Noah Brown,11993,WR,HST,10,54,0,13,0,-3.5,0,100,,0,0,0,0,0,0,90.2,48.3,0,7,0,0,28,4,85.7,24,83.3,4,16.7,0,16,30,7.5,4,0.67,11.8,0,76.5,33.3,1,3,0,0,8,0,39.7,71.8,0,34,0,0,128,13,91.4,117,137.5,17,14.5,1,232,72,5.5,17.8,1.98
Samaje Perine,11869,HB,DEN,17,53,0,10,0,-5.8,2,87.5,,0,0,0,0,4,0,91.1,94,0,25,0,0,12,7,100,12,103.1,8,66.7,0,70,110,15.7,10,5.83,1,1,100,,0,0,0,0,0,0,90.6,75.9,0,12,0,0,14,1,100,14,116.7,1,7.1,0,12,11,11,12,0.86
James Cook,83666,HB,BUF,17,53,0,4,0,-4.3,2,90,,0,0,10,1,1,1,56.2,37.1,0,10,2.6,1,39,9,92.3,36,82.1,10,27.8,0,37,77,8.6,4.1,1.03,-1.4,0,80,,0,0,20,1,0,1,32.6,41.9,0,6,0,0,30,4,93.3,28,82.5,5,17.9,0,19,27,6.8,4.8,0.68
Christian Watson,66581,WR,GB,9,53,0,12,0,-2.5,0,100,,0,0,0,0,1,0,84.5,50.8,0,10,0,0,35,2,97.1,34,104.2,2,5.9,0,18,23,11.5,9,0.53,12.8,1,57.1,25,1,4,7.7,1,8,0,72.6,72.1,0,77,1,1,99,12,89.9,89,118.4,21,23.6,2,186,80,6.7,15.5,2.09
Josh Jacobs,45953,HB,LV,13,52,0,23,0,-3.5,0,90,,0,0,0,0,1,0,91.8,94.2,0,12,13.5,5,37,9,83.8,31,85,10,32.3,0,44,78,8.7,4.9,1.42,-1,0,66.7,,0,0,0,0,1,0,62.4,56.2,1,6,0,0,18,2,100,18,30.6,3,16.7,0,9,17,8.5,4.5,0.5
Justin Watson,66915,WR,KC,16,52,0,16,0,,0,,,0,0,,0,0,0,,36.4,0,0,0,0,58,0,96.6,56,0,0,0,0,0,0,,,0,21,0,60,66.7,6,9,7.7,1,11,1,30,62.9,1,41,0,0,114,12,99.1,113,100,20,17.7,1,260,28,2.3,21.7,2.3
Isiah Pacheco,83747,HB,KC,14,50,0,16,0,-5.2,2,94.1,,0,0,0,0,6,0,92.7,93.7,0,21,21.4,12,56,16,76.8,43,104.4,17,39.5,1,74,158,9.9,4.6,1.72,2.5,0,100,,0,0,0,0,1,0,87,66.7,0,8,0,0,11,2,90.9,10,118.8,2,20,1,6,3,1.5,3,0.6
Tanner Hudson,66924,TE,CIN,12,49,0,7,0,-3.3,2,66.7,,0,0,0,0,1,0,84.5,63.2,0,8,0,0,18,2,94.4,17,72.9,3,17.6,0,11,20,10,5.5,0.65,6.7,1,74.1,50,2,4,4.8,1,13,0,85,72.9,0,26,0.8,1,121,20,90.9,110,107.9,27,24.5,1,206,68,3.4,10.3,1.87
Allen Lazard,48135,WR,NYJ,14,48,0,22,0,,0,,,0,0,,0,0,0,,39.5,0,0,0,0,49,0,93.9,46,0,0,0,0,0,0,,,0,14.7,1,44.4,0,0,3,20,1,4,0,45,53.5,0,24,0.9,1,107,4,90.7,97,65.5,9,9.3,0,57,26,6.5,14.3,0.59
Rhamondre Stevenson,98689,HB,NE,12,48,0,19,0,-5.5,3,100,,0,0,0,0,2,0,92,94.8,0,34,15.8,6,38,11,84.2,32,99.6,11,34.4,0,87,147,13.4,7.9,2.72,-1.7,1,66.7,,0,0,33.3,1,0,0,45.6,45.6,0,8,0,0,26,2,96.2,25,74.3,3,12,0,12,15,7.5,6,0.48
Kylen Granson,40630,TE,IND,15,47,0,14,0,-4,0,100,,0,0,0,0,1,0,88.7,47.5,0,11,5.9,2,34,3,94.1,32,84.7,3,9.4,0,13,25,8.3,4.3,0.41,9.4,0,52.6,25,1,4,16.7,2,7,0,38,57.2,0,21,1.5,2,136,10,91.2,124,70.5,19,15.3,0,112,31,3.1,11.2,0.9
Allen Robinson II,8696,WR,PIT,17,47,0,25,0,,0,,,0,0,,0,0,0,78.7,39.8,0,0,0,0,42,0,95.2,40,0,0,0,0,0,0,,,0,8.9,1,68.8,0,0,2,0,0,8,0,90,47.9,1,31,2,6,297,22,92.3,274,73.8,32,11.7,0,211,60,2.7,9.6,0.77
D'Andre Swift,57212,HB,PHI,16,47,0,24,0,-3.6,3,100,,0,0,0,0,2,0,92.5,80.6,0,20,2.1,1,47,15,95.7,45,91.9,15,33.3,0,91,145,9.7,6.1,2.02,-2.8,0,87.5,0,0,1,0,0,1,0,81.8,49.2,0,20,0,0,27,7,92.6,25,91.7,8,32,0,48,76,10.9,6.9,1.92
Kyren Williams,97118,HB,LA,12,47,0,26,0,-6,1,86.7,,0,0,7.1,1,4,1,68.4,48.1,0,24,8.3,3,36,13,91.7,33,126.8,15,45.5,2,74,152,11.7,5.7,2.24,7.2,0,20,,0,0,66.7,2,0,0,29,29.9,1,7,0,0,21,1,100,21,0,5,23.8,0,7,7,7,7,0.33
JuJu Smith-Schuster,11817,WR,NE,11,46,0,19,0,-3.1,0,85.7,0,0,1,0,0,0,0,90.9,46.7,0,5,0,0,38,6,100,38,79.2,7,18.4,0,11,31,5.2,1.8,0.29,6.1,0,64.7,75,3,4,0,0,5,0,43.3,56.2,1,37,0,0,111,11,95.5,106,77.6,17,16,1,108,46,4.2,9.8,1.02
Nelson Agholor,9453,WR,BLT,17,45,0,3,0,-3.2,1,100,,0,0,0,0,1,0,90.6,54.5,0,21,0,0,39,5,94.9,37,90,5,13.5,0,28,44,8.8,5.6,0.76,8.3,4,82.9,66.7,4,6,6.5,2,15,1,70.7,60.9,0,37,0.4,1,267,29,93.3,249,133.2,35,14.1,3,319,136,4.7,11,1.28
Luke Musgrave,98499,TE,GB,11,45,0,12,0,-2.3,0,100,,0,0,0,0,1,0,90.9,70.9,0,11,15.2,5,33,6,78.8,26,91.7,6,23.1,0,36,50,8.3,6,1.38,8.5,1,76.5,50,1,2,7.1,1,8,0,75.8,62.9,0,36,0.8,1,128,13,94.5,121,102.8,17,14,0,151,53,4.1,11.6,1.25
Khalil Shakir,84140,WR,BUF,17,45,0,4,0,-1.2,0,100,,0,0,0,0,3,0,90.6,90.3,0,46,0,0,30,5,100,30,118.8,5,16.7,0,82,88,17.6,16.4,2.73,8.8,3,85.4,50,2,4,2.8,1,25,0,90,80.3,0,81,0.7,2,272,35,94.5,257,135,41,16,2,569,270,7.7,16.3,2.21
Pat Freiermuth,84085,TE,PIT,12,44,0,25,0,-5,0,100,,0,0,0,0,0,0,88.7,42.5,0,7,6.9,2,29,3,86.2,25,79.2,3,12,0,3,18,6,1,0.12,7,1,70,66.7,2,3,0,0,8,0,90.3,66.9,1,25,4,6,151,14,90.1,136,69.2,20,14.7,0,142,73,5.2,10.1,1.04
Chuba Hubbard,57373,HB,CAR,17,44,0,5,0,-7,0,100,,0,0,0,0,0,0,88.7,57.2,0,1,23.3,7,30,2,73.3,22,79.2,2,9.1,0,2,16,8,1,0.09,-2,0,100,,0,0,0,0,0,0,90.9,60.9,0,8,0,0,3,1,100,3,100,1,33.3,0,8,10,10,8,2.67
Brandon Powell,48036,WR,MIN,13,43,0,18,0,-1.3,0,100,,0,0,0,0,0,0,88.7,49.3,0,4,8,2,25,3,92,23,79.2,3,13,0,4,8,2.7,1.3,0.17,10.1,2,72.7,40,2,5,15.8,3,11,0,46.3,60.1,1,28,1.5,3,194,16,95.9,186,94.9,22,11.8,1,190,29,1.8,11.9,1.02
Kalif Raymond,11028,WR,DET,17,43,0,11,0,-3,2,100,,0,0,0,0,4,0,91.6,93.7,0,11,0,0,29,9,96.6,28,102.3,9,32.1,0,77,104,11.6,8.6,2.75,5.7,3,84,0,0,1,0,0,11,0,90.1,76.4,0,24,0,0,121,21,95.9,116,104.2,25,21.6,0,225,121,5.8,10.7,1.94
Mike Gesicki,47153,TE,NE,17,43,0,19,0,,0,,,0,0,,0,0,0,,37.9,0,0,2.1,1,47,0,97.9,46,0,0,0,0,0,0,,,0,10.4,0,75.9,80,4,5,0,0,9,0,90.7,59.8,1,18,0,0,252,22,97.2,245,102.2,29,11.8,2,197,62,2.8,9,0.8
Cedric Tillman,84434,WR,CLV,14,42,0,8,0,-2,0,100,,0,0,0,0,0,0,84.5,42.9,0,7,2.7,1,37,2,94.6,35,87.5,2,5.7,0,10,14,7,5,0.29,11.5,3,54.5,0,0,1,0,0,3,0,65,53.8,2,19,0,0,147,6,96.6,142,36.4,11,7.7,0,75,29,4.8,12.5,0.53
Roschon Johnson,99467,HB,CHI,15,42,0,6,0,-4.3,2,90.9,,0,0,0,0,0,0,92,73.6,0,12,7.1,2,28,10,85.7,24,85.2,11,45.8,0,49,89,8.9,4.9,2.04,-5,1,100,,0,0,0,0,0,0,68.1,56.2,0,1,14.3,1,7,1,71.4,5,79.2,1,20,0,1,6,6,1,0.2
Zach Ertz,7816,TE,ARZ,7,42,0,1,0,-2,0,66.7,,0,0,0,0,0,0,84.5,42.4,0,5,0,0,17,2,94.1,16,70.1,3,18.8,0,2,9,4.5,1,0.13,6.1,0,66.7,50,1,2,22.2,4,3,0,28.8,47.5,1,15,1.8,2,111,14,94.6,105,56.8,21,20,0,96,19,1.4,6.9,0.91
Noah Fant,42388,TE,SEA,17,42,0,29,0,1,0,100,,0,0,0,0,1,0,78.7,52.4,0,10,15.4,4,26,1,84.6,22,108.3,1,4.5,0,10,9,9,10,0.45,8.9,0,46.2,,0,0,25,2,4,0,48.9,50.3,1,31,1.4,2,143,6,92.3,132,36.7,13,9.8,0,88,27,4.5,14.7,0.67
