player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Le'Veon Bell,7829,HB,NYJ,15,74,0,22,0,-4.6,3,100,,0,0,0,0,1,0,92.7,87.8,0,15,10.5,6,57,15,82.5,47,88.1,15,31.9,0,77,146,9.7,5.1,1.64,13.7,0,100,100,3,3,0,0,2,0,83.3,84.2,0,23,0,0,26,3,88.5,23,118.8,3,13,0,51,10,3.3,17,2.22
Will Fuller V,10655,WR,HST,11,70,0,13,0,-3.4,0,100,,0,0,0,0,1,0,90.6,73.7,0,11,0,0,20,5,100,20,83.3,5,25,0,20,37,7.4,4,1,13.3,3,65,50,2,4,18.8,3,4,0,69.7,74.2,1,15,0.9,1,107,13,94.4,101,55,20,19.8,0,94,41,3.2,7.2,0.93
Russell Gage,44771,WR,ATL,16,69,0,2,0,-0.3,3,85.7,,0,0,0,0,3,0,91.1,89,0,14,0,0,26,6,84.6,22,97.6,7,31.8,0,52,52,8.7,8.7,2.36,6.1,5,75,16.7,1,6,5.7,2,14,0,80.3,68.6,1,19,0,0,270,33,93.7,253,90.2,44,17.4,1,291,118,3.6,8.8,1.15
Jack Doyle,8520,TE,IND,16,69,0,14,0,-5,0,100,,0,0,0,0,0,0,78.7,36,0,-4,4.9,2,41,1,90.2,37,79.2,1,2.7,0,-4,1,1,-4,-0.11,8.2,1,57.1,0,0,2,5.9,1,9,0,80.1,66,0,17,2.4,4,167,16,87.4,146,82.6,28,19.2,1,141,40,2.5,8.8,0.97
Zach Pascal,12303,WR,IND,16,69,0,14,0,-2.7,2,100,,0,0,0,0,2,0,90.9,69,0,12,0,0,40,6,92.5,37,130.6,6,16.2,1,35,51,8.5,5.8,0.95,10.5,2,70.4,33.3,1,3,5,1,14,0,82.4,69.8,1,37,0.6,1,163,19,95.1,155,127.5,27,17.4,3,293,150,7.9,15.4,1.89
Alshon Jeffery,7048,WR,PHI,10,69,0,24,0,-2.5,0,100,,0,0,0,0,2,0,90.2,55.6,0,5,0,0,31,4,96.8,30,79.2,4,13.3,0,11,21,5.3,2.8,0.37,9.3,0,77.8,100,1,1,0,0,6,0,57.8,74,0,16,0,0,36,7,86.1,31,139.6,9,29,2,72,16,2.3,10.3,2.32
Saquon Barkley,45791,HB,NYG,13,69,0,21,0,-4.9,2,100,,0,0,0,0,4,1,92.3,93.4,0,65,6.5,2,31,13,90.3,28,118.8,13,46.4,0,179,243,18.7,13.8,6.39,4,0,100,,0,0,0,0,0,0,69.8,63.6,0,6,12.5,1,8,1,75,6,91.7,1,16.7,0,6,2,2,6,1
Ezekiel Elliott,10638,HB,DAL,16,68,0,9,0,-4.6,2,100,100,1,1,0,0,5,0,92.4,97,0,20,0,0,27,14,96.3,26,118.2,14,53.8,1,93,157,11.2,6.6,3.58,4.7,0,66.7,0,0,1,0,0,1,0,46.9,50,0,14,0,0,37,2,86.5,32,82.6,3,9.4,0,18,10,5,9,0.56
JuJu Smith-Schuster,11817,WR,PIT,12,68,0,25,0,-3.3,0,85.7,,0,0,0,0,1,0,91.1,57.7,0,11,0,0,39,6,92.3,36,79.2,7,19.4,0,7,27,4.5,1.2,0.19,6.9,2,65.8,71.4,5,7,16.7,5,13,0,41.3,60.7,1,76,0,0,271,25,90.8,246,98.1,38,15.4,2,316,175,7,12.6,1.28
Corey Davis,11760,WR,TEN,15,68,0,31,0,-2.2,0,100,,0,0,0,0,1,0,90.6,53.1,0,16,0,0,40,5,97.5,39,94.2,5,12.8,0,33,44,8.8,6.6,0.85,9.7,2,70,50,1,2,6.7,1,7,0,59.2,65.9,0,25,0,0,117,14,93.2,109,108.5,20,18.3,1,151,82,5.9,10.8,1.39
Aaron Jones,11937,HB,GB,16,67,0,12,0,-3.7,3,100,,0,0,0,0,5,1,93.2,96.7,0,67,3.6,2,55,19,90.9,50,140.6,19,38,2,177,248,13.1,9.3,3.54,-0.1,1,85.7,,0,0,0,0,2,0,71,91.1,0,25,0,0,19,6,89.5,17,130.7,7,41.2,1,41,39,6.5,6.8,2.41
Brandin Cooks,8655,WR,LA,14,67,0,26,0,-3.7,0,100,,0,0,0,0,3,0,91.8,65.1,0,13,0,0,61,9,95.1,58,87.5,9,15.5,0,45,78,8.7,5,0.78,10.5,0,66.7,0,0,3,0,0,9,0,54.8,63.6,1,17,0,0,163,12,93.9,153,58.3,18,11.8,0,103,47,3.9,8.6,0.67
T.Y. Hilton,7092,WR,IND,10,67,0,14,0,-2.7,0,100,,0,0,0,0,2,0,92,72.7,0,21,0,0,25,11,100,25,123.1,11,44,1,69,99,9,6.3,2.76,9,1,76.5,0,0,3,0,0,5,0,88.8,78.3,1,23,0,0,85,13,92.9,79,112.6,17,21.5,2,131,67,5.2,10.1,1.66
Hunter Renfrow,47509,WR,OAK,13,67,0,23,0,-1,0,100,,0,0,0,0,0,0,91.4,69.6,0,12,0,0,29,7,96.6,28,92.9,7,25,0,44,51,7.3,6.3,1.57,6.9,2,78.6,42.9,3,7,2.9,1,20,0,63.1,74.2,0,56,0.9,2,218,33,94.5,206,126.9,42,20.4,3,367,193,5.8,11.1,1.78
Marquise Brown,61568,WR,BLT,14,65,0,3,0,-3.1,3,100,,0,0,0,0,4,0,92,92.1,0,26,0,0,16,11,100,16,89.4,11,68.8,0,60,94,8.5,5.5,3.75,10.1,2,67.9,60,3,5,9.5,2,10,0,77.3,72,0,47,0,0,126,19,95.2,120,128.7,28,23.3,6,205,77,4.1,10.8,1.71
Nelson Agholor,9453,WR,PHI,11,65,0,24,0,-3.4,1,100,,0,0,0,0,0,0,91.4,47.6,0,8,0,0,41,8,97.6,40,80.2,8,20,0,26,53,6.6,3.3,0.65,9.8,3,63,37.5,3,8,6.5,2,12,2,52.9,52.5,1,43,0,0,285,29,94,268,89.2,46,17.2,3,242,107,3.7,8.3,0.9
Breshad Perriman,9459,WR,TB,14,65,0,30,0,-1,0,100,,0,0,0,0,0,0,90.2,45,0,11,0,0,46,4,100,46,92.7,4,8.7,0,25,29,7.3,6.3,0.54,24.6,1,58.8,66.7,2,3,9.1,1,10,0,88.2,71.2,2,31,0,0,113,10,93.8,106,103.1,17,16,3,212,31,3.1,21.2,2
Evan Engram,11778,TE,NYG,8,65,0,21,0,-4.5,0,75,,0,0,0,0,1,0,90.2,60.2,0,19,8.3,2,24,3,83.3,20,88.5,4,20,0,23,34,11.3,7.7,1.15,6.7,1,66.7,0,0,4,6.7,1,8,0,79.6,70.4,0,33,2.7,3,112,14,92,103,101.5,21,20.4,1,141,58,4.1,10.1,1.37
Kenyan Drake,10707,HB,ARZ,14,64,0,1,0,-4.1,8,86.2,0,0,2,3.8,1,12,0,71.9,97.4,0,21,6.6,5,76,25,90.8,69,94.5,29,42,0,194,305,12.2,7.8,2.81,-4.5,1,100,,0,0,0,0,3,0,53.1,68.2,0,9,0,0,24,4,95.8,23,91.7,4,17.4,0,24,42,10.5,6,1.04
Tyrell Williams,10154,WR,OAK,14,64,0,23,0,-0.7,0,100,,0,0,0,0,1,0,88.7,52.3,0,10,0,0,37,3,94.6,35,80.6,3,8.6,0,10,12,4,3.3,0.29,11.6,0,72.2,33.3,1,3,13.3,2,10,0,43.5,67.4,1,23,0.8,1,125,13,95.2,119,110.6,18,15.1,2,149,24,1.8,11.5,1.25
Devonta Freeman,8738,HB,ATL,14,64,0,2,0,-4.3,1,100,,0,0,0,0,3,0,91.8,93.4,0,28,9.7,3,31,7,80.6,25,147.9,7,28,1,70,100,14.3,10,2.8,5,0,0,0,0,1,,0,0,0,90.1,64.4,0,0,0,0,10,0,100,10,39.6,1,10,0,0,0,,,0
Duke Johnson Jr.,9510,HB,HST,16,62,0,13,0,-4,2,100,,0,0,0,0,1,0,92,96.1,0,15,8,2,25,11,92,23,100.4,11,47.8,0,89,133,12.1,8.1,3.87,7.5,1,66.7,0,0,1,0,0,1,0,90.5,68.4,0,15,0,0,14,4,100,14,90.3,6,42.9,0,47,61,15.3,11.8,3.36
Tyler Eifert,7802,TE,CIN,16,62,0,7,0,,0,,,0,0,,0,0,0,,38.2,0,0,10.7,3,28,0,89.3,25,0,0,0,0,0,0,,,0,10.8,0,69,54.5,6,11,13,3,13,0,42.3,64.6,1,27,3.3,7,210,20,88.6,186,103.8,29,15.6,2,248,49,2.5,12.4,1.33
Dalvin Cook,11796,HB,MIN,14,62,0,18,0,-3.8,9,96.3,,0,0,3.7,1,15,1,91.6,99.9,0,31,7.3,3,41,26,85.4,35,115.1,27,77.1,0,314,411,15.8,12.1,8.97,,0,,,0,0,,0,0,0,53.2,64.3,0,0,0,0,6,0,66.7,4,0,0,0,0,0,0,,,0
Jared Cook,5012,TE,NO,14,62,0,20,0,,0,,,0,0,,0,0,0,,40.3,0,0,3.8,1,26,0,88.5,23,0,0,0,0,0,0,,,0,11.5,3,65.8,55.6,5,9,13.8,4,19,0,41.2,77.3,1,61,0,0,245,25,94.3,231,132.5,38,16.5,5,428,164,6.6,17.1,1.85
Miles Sanders,40555,HB,PHI,16,62,0,24,0,-4.5,4,78.9,,0,0,6.3,1,3,0,75.2,94.3,0,25,15.7,8,51,15,84.3,43,90.1,19,44.2,0,107,176,11.7,7.1,2.49,1.7,0,100,,0,0,0,0,2,0,81.2,78.8,0,11,0,0,20,3,100,20,93.1,3,15,0,19,14,4.7,6.3,0.95
Albert Wilson,8943,WR,MIA,13,61,0,17,0,-4.5,1,100,,0,0,0,0,0,0,91.4,54,0,5,0,0,28,8,89.3,25,79.2,8,32,0,2,38,4.8,0.3,0.08,6,9,72.9,33.3,1,3,7.9,3,19,1,45.5,63.3,1,35,0,0,267,35,92.5,247,86.8,48,19.4,1,296,149,4.3,8.5,1.2
Noah Fant,42388,TE,DEN,16,59,0,10,0,-5.1,2,100,100,1,1,0,0,1,0,91.1,81.1,0,25,15.8,6,38,7,81.6,31,118.8,7,22.6,1,20,56,8,2.9,0.65,13.6,0,41.7,40,2,5,16.7,1,2,0,61.2,47.4,2,14,0.8,1,119,5,92.4,110,37.5,12,10.9,1,31,0,0,6.2,0.28
Preston Williams,38855,WR,MIA,8,59,0,17,0,,0,,,0,0,,0,0,0,,40.3,0,0,0,0,32,0,96.9,31,0,0,0,0,0,0,,,0,4.8,0,75,,0,0,25,1,1,1,29.4,65.2,0,10,0,0,15,3,100,15,89.6,4,26.7,0,24,11,3.7,8,1.6
Jacob Hollister,12051,TE,SEA,11,58,0,29,0,-2,0,100,,0,0,0,0,0,0,84.5,42.8,0,9,14.3,3,21,2,85.7,18,87.5,2,11.1,0,10,14,7,5,0.56,7.7,0,65.4,25,1,4,5.6,1,4,0,82,62.3,0,19,9.8,18,184,17,84.8,156,90.9,26,16.7,1,134,40,2.4,7.9,0.86
Jimmy Graham,5619,TE,GB,16,58,0,12,0,-1,0,100,,0,0,0,0,1,0,90.6,35.8,0,7,1.6,1,61,5,95.1,58,90,5,8.6,0,28,33,6.6,5.6,0.48,13.5,2,61.9,40,2,5,7.1,1,10,1,51.1,50,0,48,1,2,209,13,90.4,189,112,21,11.1,1,214,92,7.1,16.5,1.13
Nyheim Hines,48103,HB,IND,16,57,0,14,0,-5,2,100,,0,0,0,0,1,1,92.1,70.8,0,10,7.4,2,27,10,85.2,23,81.3,10,43.5,0,35,85,8.5,3.5,1.52,0.4,1,91.7,,0,0,0,0,4,0,38,60.4,0,19,0,0,31,11,93.5,29,92.4,12,41.4,0,74,73,6.6,6.7,2.55
Phillip Dorsett,9462,WR,NE,14,56,0,19,0,-0.5,0,100,,0,0,0,0,0,0,84.5,43,0,3,2.7,1,37,2,97.3,36,79.2,2,5.6,0,6,7,3.5,3,0.17,12.6,0,92.9,66.7,2,3,0,0,8,0,90.6,64.7,0,58,1.1,1,95,13,93.7,89,158.3,14,15.7,3,218,67,5.2,16.8,2.45
Jaylen Samuels,47297,HB,PIT,14,56,0,25,0,-4.4,3,80,,0,0,14.3,2,6,0,29.7,57.6,0,27,5.9,2,34,12,79.4,27,91.1,15,55.6,0,88,141,11.8,7.3,3.26,2.8,1,66.7,,0,0,20,2,3,0,38.4,50.4,1,14,0,0,35,8,94.3,33,40.3,12,36.4,0,50,43,5.4,6.3,1.52
Jarius Wright,7118,WR,CAR,16,56,0,5,0,-2,0,100,,0,0,0,0,1,0,25.7,42.2,0,6,0,0,34,2,94.1,32,83.3,2,6.3,0,8,12,6,4,0.25,11,1,50,28.6,2,7,17.9,5,12,0,26.9,45.2,4,33,0.2,1,425,23,97.2,413,29.8,46,11.1,0,246,72,3.1,10.7,0.6
T.J. Hockenson,40912,TE,DET,12,56,0,11,0,-3,2,100,,0,0,0,0,3,0,90.2,93.2,0,19,5.6,1,18,4,88.9,16,118.8,4,25,0,51,63,15.8,12.8,3.19,9.9,2,52.9,20,2,10,0,0,10,0,79,59.1,0,28,3.4,5,147,18,89.1,131,90,34,26,2,197,63,3.5,10.9,1.5
John Ross,11764,WR,CIN,8,55,0,7,0,-3.3,1,100,,0,0,0,0,1,0,88.7,59,0,8,0,0,22,3,95.5,21,94.4,3,14.3,0,20,30,10,6.7,0.95,12.8,3,66.7,50,2,4,11.1,1,7,0,35.8,64.9,0,34,0,0,71,8,97.2,69,137.5,12,17.4,1,155,82,10.3,19.4,2.25
Demaryius Thomas,5547,WR,NYJ,11,55,0,22,0,-0.9,1,85.7,,0,0,14.3,1,2,0,32,64.9,0,16,3,1,33,6,90.9,30,86.3,7,23.3,0,33,38,6.3,5.5,1.1,11.3,2,55.6,66.7,4,6,23.1,3,6,0,36.6,69.4,0,33,0,0,107,10,93.5,100,98.8,18,18,1,138,56,5.6,13.8,1.38
Gerald Everett,11799,TE,LA,12,54,0,26,0,-2.7,0,100,,0,0,0,0,1,0,88.7,55.8,0,8,6.5,2,31,3,87.1,27,118.8,3,11.1,1,9,17,5.7,3,0.33,15.3,2,37.5,100,1,1,0,0,2,0,83.2,78.3,0,11,2.4,1,42,3,92.9,39,85.4,8,20.5,1,20,-3,-1,6.7,0.51
Chris Thompson,7936,HB,WAS,11,54,0,32,0,-3.6,5,88.2,,0,0,6.3,1,6,1,75.2,75.2,0,39,0,0,24,15,100,24,109.6,17,70.8,0,175,230,15.3,11.7,7.29,4,1,80,,0,0,0,0,1,0,88.9,61.9,0,33,0,0,17,4,100,17,110,5,29.4,0,52,54,13.5,13,3.06
Geronimo Allison,11141,WR,GB,16,54,0,12,0,-2,0,87.5,,0,0,12.5,1,1,0,40.5,40.7,0,13,0,0,62,7,95.2,59,81.3,8,13.6,0,28,47,6.7,4,0.47,8.5,0,61.9,28.6,2,7,13.3,4,12,1,43.6,48.6,0,31,0.3,1,340,26,91.5,311,92.4,42,13.5,2,230,99,3.8,8.8,0.74
Marquez Valdes-Scantling,47809,WR,GB,16,54,0,12,0,-3.5,1,100,,0,0,0,0,0,0,90.2,43.7,0,4,0,0,41,4,100,41,79.2,4,9.8,0,-2,12,3,-0.5,-0.05,17.7,0,50,0,0,2,0,0,3,0,42.5,50.9,0,74,0,0,62,5,90.3,56,135.4,10,17.9,2,152,80,16,30.4,2.71
Ted Ginn Jr.,3625,WR,NO,16,53,0,20,0,,0,,,0,0,,0,0,0,,38.6,0,0,0,0,46,0,93.5,43,0,0,0,0,0,0,,,0,19,0,50,0,0,2,14.3,1,5,0,44.5,55.6,0,41,0,0,103,6,91.3,94,81.6,12,12.8,0,109,13,2.2,18.2,1.16
Kenny Stills,7926,WR,HST,13,53,0,13,0,-3.6,0,77.8,0,0,1,0,0,1,0,91.1,55.6,0,6,0,0,23,7,100,23,79.2,9,39.1,0,11,35,5,1.6,0.48,12,0,73.1,25,1,4,5,1,13,0,72.2,72.9,1,38,0,0,153,19,97.4,149,129.5,26,17.4,3,275,81,4.3,14.5,1.85
Demarcus Robinson,10760,WR,KC,16,53,0,16,0,-4,0,100,,0,0,0,0,1,0,78.7,44.3,0,6,0,0,55,1,90.9,50,91.7,1,2,0,6,10,10,6,0.12,14.3,3,66.7,0,0,1,9.1,1,7,0,65.4,54.1,1,44,0.8,1,118,10,87.3,103,98.2,15,14.6,1,166,48,4.8,16.6,1.61
Jordan Akins,47050,TE,HST,16,53,0,13,0,,0,,,0,0,,0,0,0,,34,0,0,6.5,2,31,0,93.5,29,0,0,0,0,0,0,,,0,8.5,5,66.7,33.3,2,6,0,0,8,0,80.8,56,3,20,2.2,4,178,16,93.8,167,46.2,24,14.4,0,162,80,5,10.1,0.97
Melvin Gordon III,9448,HB,LAC,12,52,0,27,0,-3.1,0,77.8,,0,0,22.2,2,1,1,26.3,20.9,0,15,5.3,1,19,7,89.5,17,82.4,9,52.9,0,34,59,8.4,4.9,2,-0.8,0,75,,0,0,25,1,0,1,40.7,38.3,0,8,0,0,14,3,92.9,13,78.1,4,30.8,0,13,14,4.7,4.3,1
Vance McDonald,7836,TE,PIT,14,52,0,25,0,-3.3,1,85.7,,0,0,14.3,1,2,0,32,50.8,0,10,0,0,45,6,95.6,43,124.1,7,16.3,1,30,49,8.2,5,0.7,-0.7,0,66.7,,0,0,33.3,1,1,0,48.3,41.7,0,13,0,0,32,2,93.8,30,77.1,3,10,0,14,12,6,7,0.47
Steven Sims,48341,WR,WAS,15,52,0,32,0,-3,1,100,,0,0,0,0,1,0,92,61.9,0,13,0,0,32,11,100,32,79.2,11,34.4,0,21,54,4.9,1.9,0.66,7.9,1,64.9,25,1,4,7.7,2,13,0,67.6,64.9,1,19,0,0,177,24,94.9,168,81.5,37,22,2,165,68,2.8,6.9,0.98
Cameron Brate,9207,TE,TB,16,52,0,30,0,-0.5,1,100,,0,0,0,0,1,0,84.5,68.4,0,13,3.6,1,28,2,96.4,27,95.8,2,7.4,0,14,15,7.5,7,0.52,9.1,3,55,28.6,2,7,8.3,1,8,0,56.8,65.1,0,37,0,0,113,11,94.7,107,106.3,20,18.7,2,120,45,4.1,10.9,1.12
O.J. Howard,11774,TE,TB,14,52,0,30,0,-5,1,100,,0,0,0,0,3,0,88.7,65.9,0,30,22.2,12,54,3,77.8,42,118.8,3,7.1,0,52,67,22.3,17.3,1.24,6.9,1,76.9,100,1,1,9.1,1,6,0,71.9,59.3,0,26,0,0,151,10,92.7,140,97.6,13,9.3,0,98,27,2.7,9.8,0.7
Dawson Knox,35883,TE,BUF,15,51,0,4,0,-3,1,100,,0,0,0,0,0,0,78.7,33.7,0,2,2.6,1,38,1,94.7,36,79.2,1,2.8,0,2,5,5,2,0.06,11.1,2,50,100,2,2,22.2,2,3,0,26.9,57.8,1,21,1.8,2,111,7,94.6,105,39.6,14,13.3,0,86,28,4,12.3,0.82
Allen Lazard,48135,WR,GB,15,51,0,12,0,-1,1,100,,0,0,0,0,1,0,90.9,57.8,0,8,0,0,43,6,93,40,90.3,6,15,0,34,40,6.7,5.7,0.85,10.8,1,69.6,0,0,2,5.9,1,10,0,63.9,71.1,0,37,0.8,1,128,16,93,119,106.4,23,19.3,1,176,81,5.1,11,1.48
Eric Ebron,8645,TE,IND,11,50,0,14,0,-1,0,100,,0,0,0,0,1,0,78.7,62.8,0,3,0,0,14,1,100,14,118.8,1,7.1,1,3,4,4,3,0.21,9.9,2,60,50,5,10,18.2,4,10,0,28.7,61,2,48,1.4,2,144,18,91.7,132,66.5,30,22.7,1,224,97,5.4,12.4,1.7
DaeSean Hamilton,45416,WR,DEN,16,48,0,10,0,-2,0,100,,0,0,0,0,1,0,78.7,49.6,0,3,0,0,33,1,97,32,118.8,1,3.1,1,3,5,5,3,0.09,7.9,1,51.4,40,2,5,18.2,4,10,0,28.7,47.3,0,28,0.3,1,332,18,93.1,309,65.5,35,11.3,0,173,82,4.6,9.6,0.56
Taylor Gabriel,9002,WR,CHI,9,48,0,6,0,-2,0,80,,0,0,20,1,1,0,28.1,55.1,0,9,0,0,30,4,100,30,84.2,5,16.7,0,21,36,9,5.3,0.7,10.6,0,58.3,0,0,2,12.5,1,3,0,29.5,50,0,24,0,0,70,7,92.9,65,97.9,12,18.5,1,56,31,4.4,8,0.86
Royce Freeman,45747,HB,DEN,16,48,0,10,0,-3.8,0,83.3,0,0,1,0,0,1,0,90.9,77.3,0,19,4.8,1,21,5,85.7,18,86.8,6,33.3,0,29,49,9.8,5.8,1.61,,0,,,0,0,,0,0,0,57.7,58.2,0,0,0,0,9,0,100,9,0,0,0,0,0,0,,,0
Adam Thielen,8288,WR,MIN,10,47,0,18,0,1,0,100,,0,0,0,0,0,0,78.7,42.8,0,11,0,0,24,1,91.7,22,112.5,1,4.5,0,11,10,10,11,0.5,15.8,0,68.8,66.7,2,3,0,0,7,0,64.3,72,0,35,0,0,79,11,91.1,72,136.2,16,22.2,3,143,31,2.8,13,1.99
Adam Humphries,10075,WR,TEN,12,47,0,31,0,-2,0,75,,0,0,0,0,0,0,88.7,46.7,0,6,4.2,1,24,3,95.8,23,77.1,4,17.4,0,10,16,5.3,3.3,0.43,7.6,1,78.3,71.4,5,7,2.7,1,20,0,85.7,69.8,0,30,0.4,1,244,36,94.3,230,115.1,46,20,2,375,123,3.4,10.4,1.63
Darren Fells,8549,TE,HST,15,47,0,13,0,,0,,,0,0,,0,0,0,,30.4,0,0,4.8,1,21,0,90.5,19,0,0,0,0,0,0,,,0,7.5,0,63.6,25,1,4,12.5,1,5,0,59.7,62.6,0,24,6.6,8,121,7,88.4,107,117.2,11,10.3,1,84,21,3,12,0.79
Kyle Rudolph,6195,TE,MIN,15,46,0,18,0,-3.8,2,100,,0,0,0,0,1,0,91.1,59.6,0,11,10.4,5,48,6,81.3,39,88.2,6,15.4,0,31,54,9,5.2,0.79,8.5,0,100,,0,0,0,0,2,0,89,66,0,15,2.1,1,47,2,87.2,41,143.8,2,4.9,2,18,9,4.5,9,0.44
Phillip Lindsay,12660,HB,DEN,16,46,0,10,0,-3.3,1,82.4,,0,0,17.6,3,2,0,26.9,56.1,0,13,3.1,1,32,14,93.8,30,79.4,17,56.7,0,52,98,7,3.7,1.73,-3.7,0,66.7,,0,0,33.3,1,0,0,29.7,48,0,3,0,0,17,2,100,17,70.1,3,17.6,0,3,11,5.5,1.5,0.18
Allen Hurns,8931,WR,MIA,14,46,0,17,0,-3,0,100,,0,0,0,0,1,0,84.5,57.6,0,8,0,0,24,1,87.5,21,100,1,4.8,0,8,11,11,8,0.38,12.8,0,64.3,0,0,4,10,2,10,1,64.9,55.4,1,27,0,0,206,18,93.2,192,91.2,28,14.6,1,259,54,3,14.4,1.35
Irv Smith Jr.,42060,TE,MIN,16,46,0,18,0,-4,0,100,,0,0,0,0,0,0,90.2,49.8,0,1,5.3,2,38,3,84.2,32,79.2,3,9.4,0,-6,6,2,-2,-0.19,7.7,0,53.8,50,2,4,12.5,1,3,0,72.3,51.4,0,21,0,0,127,7,97.6,124,68.4,13,10.5,0,67,20,2.9,9.6,0.54
Nick Chubb,45783,HB,CLV,16,45,0,8,0,-2.9,9,77.8,0,0,2,8.7,2,7,1,63.8,77.5,0,32,0,0,67,21,92.5,62,90.3,27,43.5,0,153,214,10.2,7.3,2.47,,0,,,0,0,,0,0,0,63,51.9,0,0,0,0,11,0,81.8,9,0,0,0,0,0,0,,,0
Willie Snead IV,8999,WR,BLT,16,45,0,3,0,1,0,100,,0,0,0,0,0,0,78.7,44.3,0,5,0,0,19,1,94.7,18,87.5,1,5.6,0,5,4,4,5,0.28,8.5,4,69.8,44.4,4,9,6.3,2,19,0,78,63.4,2,50,0,0,255,30,97.6,249,111.6,43,17.3,5,330,138,4.6,11,1.33
Damiere Byrd,9964,WR,ARZ,11,45,0,1,0,-2.7,0,100,,0,0,0,0,1,0,90.9,52,0,11,0,0,45,6,100,45,83.3,6,13.3,0,24,40,6.7,4,0.53,-3,0,50,,0,0,0,0,0,0,77.9,64.9,0,7,0,0,17,1,100,17,58.3,2,11.8,0,7,11,11,7,0.41
Todd Gurley II,9443,HB,LA,15,45,0,26,0,-5.8,2,66.7,0,0,2,0,0,0,0,91.1,55.5,0,10,15,9,60,6,80,48,70.1,9,18.8,0,11,48,8,1.8,0.23,4.3,0,66.7,,0,0,0,0,0,0,27.3,29.3,0,7,1.5,1,65,2,90.8,59,74.3,3,5.1,0,12,4,2,6,0.2
Dare Ogunbowale,12329,HB,TB,16,45,0,30,0,-1.7,0,71.4,,0,0,16.7,1,2,0,29.2,43.3,1,17,9.1,1,11,5,90.9,10,42.9,7,70,0,35,46,9.2,7,3.5,4,0,33.3,0,0,1,50,1,1,0,73,62.3,0,6,0,0,9,1,88.9,8,42.4,3,37.5,0,6,4,4,6,0.75
Kendrick Bourne,12270,WR,SF,16,44,0,28,0,,0,,,0,0,,0,0,0,,39.2,0,0,5,2,40,0,85,34,0,0,0,0,0,0,,,0,10.2,2,64.7,33.3,1,3,8.3,1,11,0,61.1,62.3,1,28,1.3,2,159,11,90.6,144,109.2,17,11.8,2,157,49,4.5,14.3,1.09
Jonnu Smith,11855,TE,TEN,16,44,0,31,0,-2.4,5,88.9,,0,0,0,0,3,0,91.4,92.4,1,57,26.2,11,42,8,71.4,30,71.5,9,30,0,96,118,14.8,12,3.2,5.9,3,73.3,0,0,1,8.3,1,5,0,78.7,77.1,0,23,0,0,87,11,97.7,85,92.9,15,17.6,0,107,63,5.7,9.7,1.26
Chris Carson,12004,HB,SEA,15,44,0,29,0,-4.9,2,91.7,,0,0,0,0,2,1,92.1,91.2,0,13,10.7,3,28,11,85.7,24,86.8,12,50,0,58,111,10.1,5.3,2.42,0.5,2,75,,0,0,0,0,1,0,61,68.8,0,10,0,0,26,3,84.6,22,88.5,4,18.2,0,23,35,11.7,7.7,1.05
Trey Quinn,38276,WR,WAS,12,44,0,32,0,-3,0,100,,0,0,0,0,0,0,78.7,44.8,0,1,0,0,22,1,100,22,79.2,1,4.5,0,1,4,4,1,0.05,7.6,2,60,25,1,4,4.5,1,7,1,83.5,49.6,2,15,0.8,2,245,21,92.7,227,55.8,35,15.4,1,151,47,2.2,7.2,0.67
Jamaal Williams,11889,HB,GB,14,43,0,12,0,-3.8,3,80,,0,0,7.7,1,5,0,64.7,96.4,0,17,2.4,1,41,12,97.6,40,126.5,15,37.5,2,73,120,10,6.1,1.83,-1.8,4,75,,0,0,25,1,1,0,83.9,91.4,0,8,0,0,11,3,90.9,10,125,4,40,1,20,25,8.3,6.7,2
Kelvin Harmon,47931,WR,WAS,16,43,0,32,0,-1,0,100,,0,0,0,0,0,0,78.7,42.1,0,6,3.1,1,32,1,93.8,30,91.7,1,3.3,0,6,7,7,6,0.2,8.4,0,80,75,3,4,0,0,4,0,90.2,63.4,1,30,5.6,4,72,8,87.5,63,64.6,10,15.9,0,90,32,4,11.3,1.43
