player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Marshawn Lynch,3628,HB,SEA,16,43,0,29,0,-5.1,5,100,,0,0,0,0,5,1,92.3,93.1,0,39,7.3,3,41,12,90.2,37,118.8,12,32.4,0,160,221,18.4,13.3,4.32,2,0,100,,0,0,0,0,1,0,77.3,71,0,7,0,0,10,1,100,10,95.8,1,10,0,7,5,5,7,0.7
Andrew Quarless,5677,TE,GB,16,43,0,12,0,0,0,100,,0,0,0,0,1,0,84.5,66.3,0,9,25,5,20,2,75,15,100,2,13.3,0,16,16,8,8,1.07,9.5,0,60,,0,0,10,1,7,0,57,57.6,0,30,0.8,1,131,9,93.1,122,107.4,15,12.3,1,119,32,3.6,13.2,0.98
Travaris Cadet,7457,HB,NO,15,43,0,20,0,-5,1,100,,0,0,0,0,3,1,92,65.1,0,20,0,0,15,11,100,15,101.9,11,73.3,0,93,148,13.5,8.5,6.2,8.4,0,100,,0,0,0,0,6,0,77.2,69.5,0,31,0,0,35,8,85.7,30,116.7,8,26.7,0,96,29,3.6,12,3.2
Jordan Cameron,6254,TE,CLV,10,42,0,8,0,-2.3,0,100,,0,0,0,0,0,0,90.2,60.7,0,7,4.5,1,22,3,90.9,20,81.9,3,15,0,11,18,6,3.7,0.55,10.3,1,50,,0,0,12.5,1,5,0,61.3,57.5,0,81,0,0,95,7,93.7,89,112.5,14,15.7,1,151,76,10.9,21.6,1.7
Danny Amendola,4717,WR,NE,16,41,0,19,0,-3.5,0,100,,0,0,0,0,1,0,90.9,56.6,0,7,0,0,37,6,97.3,36,79.2,6,16.7,0,11,32,5.3,1.8,0.31,7.6,0,64.5,,0,0,4.8,1,8,0,70.9,60.2,2,21,0,0,256,20,92.2,236,59.3,31,13.1,1,146,54,2.7,7.3,0.62
C.J. Anderson,8101,HB,DEN,15,41,0,10,0,-2.1,0,77.8,,0,0,0,0,2,0,91.1,94.3,0,20,11.4,4,35,7,88.6,31,92.6,9,29,0,56,71,10.1,8,1.81,-2,0,100,,0,0,0,0,0,0,71.7,64.8,0,5,0,0,9,1,88.9,8,87.5,1,12.5,0,5,7,7,5,0.63
Victor Cruz,5827,WR,NYG,6,40,0,21,0,-0.3,0,100,,0,0,0,0,0,0,88.7,51.2,0,6,0,0,14,3,92.9,13,83.3,3,23.1,0,12,13,4.3,4,0.92,11.8,5,57.1,,0,0,20,5,13,0,28.6,58.5,2,61,0,0,188,20,92.6,174,74,35,20.1,1,324,164,8.2,16.2,1.86
Bobby Rainey Jr.,7511,HB,TB,12,39,0,30,0,-4.6,3,90.9,,0,0,0,0,4,0,91.8,99.7,0,34,6.3,1,16,10,93.8,15,108,11,73.3,0,109,153,15.3,10.9,7.27,-7,0,0,,0,0,,0,0,0,61.4,50.8,0,0,0,0,3,0,100,3,39.6,1,33.3,0,0,0,,,0
Luke Willson,7940,TE,SEA,15,39,0,29,0,-9,0,100,,0,0,0,0,0,0,78.7,34.4,0,1,8.3,3,36,1,88.9,32,79.2,1,3.1,0,1,10,10,1,0.03,15.4,1,60,,0,0,40,2,2,0,27.1,55.9,0,28,5.8,3,52,3,88.5,46,84.6,5,10.9,0,39,4,1.3,13,0.85
Paul Richardson Jr.,8680,WR,SEA,15,39,0,29,0,-0.7,0,100,,0,0,0,0,0,0,88.7,45.4,0,10,0,0,34,3,97.1,33,90.3,3,9.1,0,17,19,6.3,5.7,0.52,5.3,1,100,,0,0,0,0,1,0,87,61.9,0,10,0,0,29,3,96.6,28,129.9,3,10.7,1,17,3,1,5.7,0.61
Donald Brown,4950,HB,SD,13,38,0,27,0,-4.7,0,100,,0,0,0,0,1,0,88.7,90,0,17,11.1,1,9,3,88.9,8,106.9,3,37.5,0,29,43,14.3,9.7,3.63,,0,,,0,0,,0,0,0,36.6,40.7,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Brian Quick,7037,WR,SL,7,37,0,26,0,10,0,100,,0,0,0,0,1,0,78.7,78.2,0,5,0,0,6,1,100,6,127.1,1,16.7,1,5,0,0,5,0.83,10.5,0,75,,0,0,0,0,3,0,84.1,70,0,21,0,0,15,3,100,15,103.1,4,26.7,0,37,11,3.7,12.3,2.47
Jerick McKinnon,8731,HB,MIN,11,37,0,18,0,-5.1,5,87.5,,0,0,12.5,1,0,0,42.7,95.3,0,11,23.1,3,13,7,76.9,10,79.2,8,80,0,5,41,5.9,0.7,0.5,,0,,,0,0,,0,0,0,54.7,72.8,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Rashad Jennings,5174,HB,NYG,10,37,0,21,0,-3.6,4,92.9,,0,0,7.1,1,6,0,68.4,98,0,27,8.7,2,23,13,87,20,105.4,14,70,0,130,184,14.2,10,6.5,,0,,,0,0,,0,0,0,29.1,32.2,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Anthony Fasano,2998,TE,KC,15,36,0,16,0,-2,0,100,,0,0,0,0,0,0,78.7,32.3,0,6,23.9,11,46,1,73.9,34,91.7,1,2.9,0,6,8,8,6,0.18,11,0,62.5,,0,0,0,0,3,0,45.8,54.1,0,20,0,0,80,5,93.8,75,120.8,8,10.7,1,52,8,1.6,10.4,0.69
Lance Kendricks,6199,TE,SL,16,36,0,26,0,,0,,,0,0,,0,0,0,,38.3,0,0,40,8,20,0,55,11,0,0,0,0,0,0,,,0,5,0,71.4,,0,0,0,0,4,0,83.2,61.6,0,18,1.3,1,75,5,88,66,131.5,7,10.6,1,51,23,4.6,10.2,0.77
Corey Brown,8986,WR,CAR,13,36,0,5,0,-1.3,0,75,,0,0,25,1,0,0,27,37.6,0,6,0,0,16,3,100,16,77.1,4,25,0,12,16,5.3,4,0.75,10.3,0,42.9,,0,0,25,1,0,0,78.4,61.9,0,6,0,0,34,3,100,34,50.3,7,20.6,0,13,13,4.3,4.3,0.38
Jacquizz Rodgers,6297,HB,ATL,16,35,0,2,0,-2.7,4,91.7,,0,0,8.3,1,4,0,64.7,92.3,0,13,0,0,30,11,93.3,28,122.2,12,42.9,1,80,110,10,7.3,2.86,-4,0,100,,0,0,0,0,0,0,80.8,69.6,0,3,0,0,10,1,90,9,79.2,1,11.1,0,3,7,7,3,0.33
Jordan Todman,6335,HB,JAX,16,35,0,15,0,-3.6,0,90.9,,0,0,0,0,2,0,91.8,90.8,0,26,10,2,20,10,85,17,99.6,11,64.7,0,87,126,12.6,8.7,5.12,,0,,,0,0,,0,0,0,71.1,59.4,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Clay Harbor,5648,TE,JAX,13,34,0,15,0,-1.8,0,100,,0,0,0,0,1,0,90.2,39.7,0,15,25.7,9,35,4,74.3,26,82.3,4,15.4,0,15,22,5.5,3.8,0.58,,0,,,0,0,,0,0,0,86.1,55.7,0,0,0,0,15,0,93.3,14,0,0,0,0,0,0,,,0
LeSean McCoy,4976,HB,PHI,16,34,0,24,0,-5.7,3,100,,0,0,0,0,1,1,91.1,27.9,0,12,18.5,10,54,7,79.6,43,79.2,7,16.3,0,11,51,7.3,1.6,0.26,-2,1,66.7,,0,0,33.3,1,1,0,43.2,36.6,0,18,0,0,12,2,100,12,81.3,3,25,0,17,20,10,8.5,1.42
Dion Sims,7888,TE,MIA,14,34,0,17,0,-4,0,0,,0,0,,0,0,0,,37.6,0,0,11.1,2,18,0,77.8,14,39.6,1,7.1,0,0,0,,,0,9.5,0,61.5,,0,0,0,0,4,0,89.7,66.3,1,20,0,0,96,8,94.8,91,73.2,13,14.3,1,82,19,2.4,10.3,0.9
Dexter McCluster,5561,HB,TEN,14,34,0,31,0,-3.8,0,100,,0,0,0,0,0,0,90.2,62.7,0,5,10,1,10,4,90,9,79.2,4,44.4,0,3,18,4.5,0.8,0.33,4.2,0,76.9,,0,0,0,0,3,0,90.6,79.8,0,25,0,0,26,10,100,26,88,13,50,0,68,46,4.6,6.8,2.62
Devonta Freeman,8738,HB,ATL,16,34,0,2,0,-5.1,5,100,,0,0,0,0,1,0,91.4,97.2,0,19,6.3,1,16,7,87.5,14,130.7,7,50,1,41,77,11,5.9,2.93,5,0,100,,0,0,0,0,1,0,83.2,93.3,0,13,0,0,2,1,100,2,118.8,1,50,0,13,8,8,13,6.5
Austin Seferian-Jenkins,8673,TE,TB,9,34,0,30,0,,0,,,0,0,,0,0,0,,47.4,0,0,41.7,5,12,0,58.3,7,0,0,0,0,0,0,,,0,13.5,0,38.5,,0,0,28.6,2,2,0,49.6,58,1,30,0,0,116,5,95.7,111,27.4,13,11.7,0,79,15,3,15.8,0.71
Brice Butler,7991,WR,OAK,14,34,0,23,0,,0,,,0,0,,0,0,0,,43.5,0,0,0,0,15,0,100,15,0,0,0,0,0,0,,,0,9.1,0,85.7,,0,0,0,0,4,0,45.9,63.3,0,47,0,0,75,6,94.7,71,158.3,7,9.9,1,95,56,9.3,15.8,1.34
Trent Richardson,7009,HB,IND,15,33,0,14,0,-4,2,100,,0,0,0,0,1,0,91.1,92.7,0,18,18.2,4,22,6,77.3,17,88.9,6,35.3,0,32,56,9.3,5.3,1.88,,0,,,0,0,,0,0,0,57.7,58.5,0,0,0,0,5,0,100,5,0,0,0,0,0,0,,,0
Brandon Lloyd,1436,WR,SF,14,33,0,28,0,,0,,,0,0,,0,0,0,,48.1,0,0,0,0,6,0,100,6,0,0,0,0,0,0,,,0,28,0,0,,0,0,,0,0,0,84.9,58.6,0,0,0,0,24,0,91.7,22,39.6,3,13.6,0,0,0,,,0
Jeremy Ross,6476,WR,DET,16,33,0,11,0,-2.3,3,100,,0,0,0,0,0,0,88.7,55.5,0,8,0,0,63,3,95.2,60,84.7,3,5,0,13,20,6.7,4.3,0.22,6.7,3,72.7,,0,0,0,0,4,1,55.6,54.6,0,31,0,0,141,8,94.3,133,94.9,11,8.3,0,85,54,6.8,10.6,0.64
Kamar Aiken,6671,WR,BLT,15,32,0,3,0,1,0,100,,0,0,0,0,0,0,78.7,48.3,0,3,0,0,13,1,92.3,12,79.2,1,8.3,0,3,2,2,3,0.25,14.4,0,71.4,,0,0,0,0,4,0,57.8,72.7,0,18,0,0,46,5,91.3,42,131.5,7,16.7,2,51,14,2.8,10.2,1.21
Tim Wright,8392,TE,NE,16,32,0,19,0,-3,0,100,,0,0,0,0,1,0,84.5,57.1,0,10,3.8,1,26,2,96.2,25,93.8,2,8,0,13,19,9.5,6.5,0.52,8.2,0,83.3,,0,0,4.8,1,12,0,68.6,58.6,0,30,3.9,7,178,20,91.6,163,130.7,24,14.7,2,209,69,3.5,10.5,1.28
Jaron Brown,8128,WR,ARZ,15,32,0,1,0,0,1,100,,0,0,0,0,0,0,78.7,50,0,4,0,0,9,1,88.9,8,83.3,1,12.5,0,4,4,4,4,0.5,9.1,2,68.4,,0,0,13.3,2,9,1,65.1,81.6,1,26,0,0,69,13,91.3,63,88.3,19,30.2,1,153,39,3,11.8,2.43
Marquess Wilson,8019,WR,CHI,7,32,0,6,0,,0,,,0,0,,0,0,0,,41.1,0,0,0,0,37,0,100,37,0,0,0,0,0,0,,,0,8.9,0,62.5,,0,0,0,0,2,0,45.2,51.3,1,16,0,0,93,5,95.7,89,40.1,8,9,0,49,24,4.8,9.8,0.55
Ronnie Hillman,7069,HB,DEN,8,32,0,10,0,-2,1,100,,0,0,0,0,0,0,84.5,56.7,0,7,0,0,13,2,92.3,12,87.5,2,16.7,0,10,14,7,5,0.83,1.8,1,100,,0,0,0,0,0,0,28.8,31,0,5,0,0,9,4,100,9,83.3,4,44.4,0,16,9,2.3,4,1.78
Kyle Rudolph,6195,TE,MIN,9,31,0,18,0,,0,,,0,0,,0,0,0,,39.7,0,0,19,4,21,0,76.2,16,0,0,0,0,0,0,,,0,6.3,0,75,,0,0,11.8,2,7,0,43.5,58.4,0,21,1.2,2,171,15,94.2,161,95,20,12.4,0,146,55,3.7,9.7,0.91
Derek Hagan,3027,WR,TEN,16,31,0,31,0,-4,0,100,,0,0,0,0,0,0,78.7,47,0,-2,7.7,1,13,1,92.3,12,79.2,1,8.3,0,-2,2,2,-2,-0.17,15.2,0,53.3,,0,0,11.1,1,6,0,47.2,59.2,0,38,1.9,2,104,8,92.3,96,112.4,15,15.6,1,157,27,3.4,19.6,1.64
Jeremy Hill,8690,HB,CIN,16,31,0,7,0,-3.8,4,100,,0,0,0,0,3,0,90.9,93.3,0,38,0,0,21,5,90.5,19,118.8,5,26.3,0,73,92,18.4,14.6,3.84,,0,,,0,0,,0,0,0,60,51.3,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Chris Johnson,4338,HB,NYJ,16,31,0,22,0,-2.9,1,81.8,,0,0,10,1,3,0,56.2,88.3,1,12,13,3,23,9,82.6,19,75,11,57.9,1,42,67,7.4,4.7,2.21,1.7,0,33.3,,0,0,50,1,0,0,43.1,45.5,0,4,0,0,6,1,100,6,42.4,3,50,0,4,0,0,4,0.67
De'Anthony Thomas,8759,HB,KC,12,30,0,16,0,-3.4,4,100,,0,0,0,0,5,0,92.4,95.3,0,17,0,0,23,13,91.3,21,117.9,13,61.9,1,80,124,9.5,6.2,3.81,2.6,2,83.3,,0,0,0,0,4,0,65.8,75,0,30,0,0,62,10,88.7,55,102.4,12,21.8,0,103,95,9.5,10.3,1.87
Mark Ingram II,6180,HB,NO,13,30,0,20,0,-2.5,1,100,,0,0,0,0,0,0,84.5,71.4,0,3,0,0,6,2,100,6,79.2,2,33.3,0,2,7,3.5,1,0.33,,0,,,0,0,,0,0,0,88.3,45.5,0,0,0,0,2,0,100,2,0,0,0,0,0,0,,,0
Corey Fuller,7953,WR,DET,16,30,0,11,0,,0,,,0,0,,0,0,0,,40.3,0,0,0,0,31,0,93.5,29,0,0,0,0,0,0,,,0,,0,,,0,0,,0,0,0,47.1,56.8,0,0,0,0,27,0,92.6,25,0,0,0,0,0,0,,,0
Chase Ford,7528,TE,MIN,11,30,0,18,0,,0,,,0,0,,0,0,0,,42.8,0,0,0,0,12,0,100,12,0,0,0,0,0,0,,,0,8.1,4,88.2,,0,0,6.3,1,9,0,61.6,71.9,0,20,0,0,137,15,93.4,128,123.8,17,13.3,1,153,36,2.4,10.2,1.2
Jonathan Stewart,4327,HB,CAR,13,30,0,5,0,-4.1,12,93.8,,0,0,0,0,3,0,92.7,99.9,0,22,4.2,1,24,15,91.7,22,92.7,16,72.7,0,100,163,10.9,6.7,4.55,1,0,100,,0,0,0,0,0,0,78.5,62.8,0,1,0,0,9,1,100,9,79.2,1,11.1,0,1,0,0,1,0.11
Brandon Myers,5126,TE,TB,14,29,0,30,0,,0,,,0,0,,0,0,0,,43.8,0,0,0,0,14,0,100,14,0,0,0,0,0,0,,,0,6.4,0,78.6,,0,0,8.3,1,4,0,68.1,51.3,0,26,1.5,2,135,11,92.6,125,95.5,14,11.2,0,97,20,1.8,8.8,0.78
Richard Rodgers,8733,TE,GB,16,29,0,12,0,,0,,,0,0,,0,0,0,,47,0,0,33.3,5,15,0,60,9,0,0,0,0,0,0,,,0,9.8,0,71.4,,0,0,9.1,1,6,0,65.4,55.9,1,22,3.5,3,86,10,93,80,66.1,14,17.5,0,115,17,1.7,11.5,1.44
Marlon Brown,8179,WR,BLT,14,29,0,3,0,,0,,,0,0,,0,0,0,,44.4,0,0,0,0,16,0,93.8,15,0,0,0,0,0,0,,,0,7.2,4,85,,0,0,0,0,12,0,88,65.8,0,22,0,0,177,17,94.4,167,106.7,20,12,0,192,97,5.7,11.3,1.15
Denard Robinson,7917,HB,JAX,13,28,0,15,0,-4.9,3,92.9,,0,0,0,0,2,0,92.3,93.9,0,12,0,0,31,13,100,31,79.2,14,45.2,0,34,98,7.5,2.6,1.1,3,0,50,,0,0,0,0,0,0,62.3,57,1,-2,0,0,6,1,83.3,5,16.7,2,40,0,-2,1,1,-2,-0.4
Jacob Tamme,4441,TE,DEN,14,28,0,10,0,-2,0,100,,0,0,0,0,0,0,84.5,46.3,0,-1,12.5,2,16,2,87.5,14,79.2,2,14.3,0,-5,-1,-0.5,-2.5,-0.36,11.3,0,43.8,,0,0,12.5,1,3,0,67.7,56.6,0,26,0,0,74,7,93.2,69,95.1,16,23.2,2,65,9,1.3,9.3,0.94
Marcedes Lewis,2973,TE,JAX,8,28,0,15,0,-4.3,1,100,,0,0,0,0,1,0,90.2,60.8,0,35,25,7,28,4,71.4,20,105.2,4,20,0,37,54,13.5,9.3,1.85,8,0,0,,0,0,100,1,0,0,42.1,49.1,0,0,0,0,15,0,86.7,13,39.6,3,23.1,0,0,0,,,0
Andre Williams,8748,HB,NYG,16,28,0,21,0,-3.6,0,60,,0,0,0,0,1,0,88.7,71.7,0,18,9.1,2,22,3,86.4,19,65.4,5,26.3,0,16,25,8.3,5.3,0.84,,0,,,0,0,,0,0,0,60.5,49.6,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
James Starks,5716,HB,GB,16,27,0,12,0,-4,0,100,,0,0,0,0,1,0,84.5,85.2,0,14,11.1,1,9,2,88.9,8,116.7,2,25,0,24,32,16,12,3,,0,,,0,0,,0,0,0,30.2,53.1,0,0,0,0,4,0,100,4,0,0,0,0,0,0,,,0
Jim Dray,5756,TE,CLV,16,27,0,8,0,-2,0,100,,0,0,0,0,0,0,84.5,39.2,0,5,11.1,2,18,2,83.3,15,87.5,2,13.3,0,10,14,7,5,0.67,11,0,0,,0,0,,0,0,0,77.3,54,0,0,0,0,14,0,85.7,12,39.6,1,8.3,0,0,0,,,0
Brandon Tate,5006,WR,CIN,15,27,0,7,0,-4,0,100,,0,0,0,0,0,0,84.5,44.9,0,7,0,0,28,2,96.4,27,89.6,2,7.4,0,11,19,9.5,5.5,0.41,-1,0,100,,0,0,0,0,0,0,83.6,55.2,0,7,4.5,1,22,3,95.5,21,88.9,3,14.3,0,16,19,6.3,5.3,0.76
Benjamin Watson,1753,TE,NO,16,27,0,20,0,,0,,,0,0,,0,0,0,,42.5,0,0,23.5,4,17,0,76.5,13,0,0,0,0,0,0,,,0,6.3,3,70,,0,0,12.5,1,5,0,38.4,53.5,1,12,5.2,3,58,7,84.5,49,72.9,10,20.4,1,45,23,3.3,6.4,0.92
Leon Washington,3062,HB,TEN,16,26,0,31,0,-4.6,1,100,,0,0,0,0,2,0,91.1,94.7,0,11,0,0,12,7,100,12,121.1,7,58.3,1,25,57,8.1,3.6,2.08,26,0,0,,0,0,,0,0,0,90,66.7,0,0,0,0,2,0,100,2,39.6,1,50,0,0,0,,,0
Garrett Graham,5642,TE,HST,11,26,0,13,0,-6,0,0,,0,0,,0,0,0,,38,0,0,26.1,6,23,0,73.9,17,39.6,1,5.9,0,0,0,,,0,8.6,1,68.4,,0,0,0,0,7,0,90,56.2,0,26,2.6,4,153,13,93.5,143,90.2,19,13.3,0,142,44,3.4,10.9,0.99
Alfred Morris,7165,HB,WAS,16,26,0,32,0,-4.5,3,100,,0,0,0,0,2,0,90.2,89,0,15,15.4,4,26,4,80.8,21,99,4,19,0,31,49,12.3,7.8,1.48,,0,,,0,0,,0,0,0,27.6,35.7,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Denarius Moore,6300,WR,OAK,8,25,0,23,0,-2,1,100,,0,0,0,0,0,0,78.7,46,0,9,0,0,16,1,100,16,104.2,1,6.3,0,9,11,11,9,0.56,10.3,1,25,,0,0,50,1,1,0,27.2,49.9,0,11,0,0,16,1,81.3,13,39.6,4,30.8,0,11,7,7,11,0.85
Albert Wilson,8943,WR,KC,7,25,0,16,0,-1.5,0,75,,0,0,0,0,2,0,88.7,80.7,0,9,0,0,14,3,85.7,12,85.4,4,33.3,0,20,25,8.3,6.7,1.67,13,2,66.7,,0,0,0,0,1,0,36.9,66.8,0,23,0,0,23,2,91.3,21,95.1,3,14.3,0,27,23,11.5,13.5,1.29
Ted Ginn Jr.,3625,WR,ARZ,16,25,0,1,0,0.4,0,80,,0,0,20,1,1,0,28.1,68.2,0,15,0,0,12,4,100,12,95.8,5,41.7,0,35,32,8,8.8,2.92,9.5,0,50,,0,0,0,0,0,0,40,62.5,0,4,0,0,30,1,93.3,28,56.3,2,7.1,0,4,4,4,4,0.14
Tre Mason,8710,HB,SL,12,25,0,26,0,-3.3,0,33.3,,0,0,50,2,1,0,23.7,23.6,1,35,0,0,20,2,90,18,48.6,6,33.3,1,27,33,16.5,13.5,1.5,3,0,0,,0,0,,0,0,0,60.3,59.8,0,0,0,0,1,0,100,1,39.6,1,100,0,0,0,,,0
Damien Williams,9205,HB,MIA,15,25,0,17,0,-2.7,1,100,,0,0,0,0,1,0,88.7,87.8,0,5,0,0,5,3,100,5,79.2,3,60,0,8,16,5.3,2.7,1.6,-1,0,100,,0,0,0,0,2,0,49.7,88.3,0,10,0,0,14,5,100,14,91.7,5,35.7,0,30,35,7,6,2.14
Lance Moore,2718,WR,PIT,14,25,0,25,0,,0,,,0,0,,0,0,0,,42.8,0,0,0,0,16,0,93.8,15,0,0,0,0,0,0,,,0,14.4,0,55.6,,0,0,16.7,2,7,0,33.8,54.3,0,29,0.6,1,166,10,92.2,153,104.2,18,11.8,1,161,31,3.1,16.1,1.05
Chris Ivory,6007,HB,NYJ,16,24,0,22,0,-1.5,0,100,,0,0,0,0,1,0,90.2,73.4,0,14,15.4,4,26,4,80.8,21,93.8,4,19,0,26,32,8,6.5,1.24,,0,,,0,0,,0,0,0,66.7,52.8,0,0,0,0,3,0,66.7,2,0,0,0,0,0,0,,,0
Gary Barnidge,4455,TE,CLV,13,24,0,8,0,,0,,,0,0,,0,0,0,,43.8,0,0,10,1,10,0,90,9,0,0,0,0,0,0,,,0,9.9,2,62.5,,0,0,0,0,3,0,82.2,61.9,0,15,0,0,57,5,98.2,56,79.2,8,14.3,0,48,14,2.8,9.6,0.86
Toby Gerhart,5576,HB,JAX,14,24,0,15,0,-3.1,2,81.8,,0,0,10,1,6,0,91.6,96.9,0,26,8.3,2,24,9,91.7,22,111.4,11,50,0,118,145,16.1,13.1,5.36,,0,,,0,0,,0,0,0,71.3,65.6,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Bruce Miller,6363,FB,SF,16,24,0,28,0,,0,,,0,0,,0,0,0,,39.7,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0,0,0,0,,0,0,100,1,0,0,52.8,61.5,0,0,0,0,8,0,87.5,7,39.6,2,28.6,0,0,0,,,0
Dan Herron,7179,HB,IND,11,24,0,14,0,-2.2,3,100,,0,0,0,0,2,0,90.9,99.2,0,26,7.7,1,13,6,92.3,12,99.3,6,50,0,47,60,10,7.8,3.92,-4,0,100,,0,0,0,0,0,0,88.3,76.7,0,-4,0,0,5,1,100,5,79.2,1,20,0,-4,0,0,-4,-0.8
Charles Sims,8704,HB,TB,8,24,0,30,0,-3.6,3,100,,0,0,0,0,4,0,91.6,99.9,0,24,0,0,14,9,92.9,13,118.8,9,69.2,0,115,147,16.3,12.8,8.85,,0,,,0,0,,0,0,0,63.4,63.5,0,0,0,0,6,0,100,6,0,0,0,0,0,0,,,0
Rhett Ellison,7128,TE,MIN,16,24,0,18,0,,0,,,0,0,,0,0,0,,36.9,0,0,13,3,23,0,87,20,0,0,0,0,0,0,,,0,3.7,0,72.7,,0,0,0,0,6,0,85.7,65.7,0,19,3.6,3,83,8,94,78,121,11,14.1,1,74,42,5.3,9.3,0.95
Nick Toon,7122,WR,NO,7,23,0,20,0,,0,,,0,0,,0,0,0,,43.5,0,0,0,0,15,0,100,15,0,0,0,0,0,0,,,0,4,0,100,,0,0,0,0,1,0,72.1,62.5,0,6,0,0,25,1,100,25,91.7,1,4,0,6,2,2,6,0.24
Ladarius Green,7110,TE,SD,14,23,0,27,0,-6,0,100,,0,0,0,0,0,0,78.7,48.6,0,-2,30.8,4,13,1,69.2,9,79.2,1,11.1,0,-2,4,4,-2,-0.22,9.5,0,75,,0,0,0,0,7,0,71.2,85.4,0,28,3.9,3,77,9,88.3,68,103.5,12,17.6,0,112,47,5.2,12.4,1.65
Steven Jackson,1745,HB,ATL,15,23,0,2,0,-7,0,100,,0,0,0,0,0,0,78.7,51.8,0,7,18.2,2,11,1,81.8,9,95.8,1,11.1,0,7,14,14,7,0.78,,0,,,0,0,,0,0,0,59.7,59.5,0,0,25,1,4,0,75,3,0,0,0,0,0,0,,,0
Donnie Avery,4347,WR,KC,5,23,0,16,0,,0,,,0,0,,0,0,0,,42.5,0,0,0,0,15,0,100,15,0,0,0,0,0,0,,,0,,0,,,0,0,,0,0,0,69,63.4,0,0,0,0,14,0,100,14,0,0,0,0,0,0,,,0
Bryce Brown,7213,HB,BUF,7,22,0,4,0,-3,1,71.4,,0,0,0,0,2,0,90.6,96.8,0,16,0,0,12,5,91.7,11,88.4,7,63.6,0,45,62,12.4,9,4.09,0,0,0,,0,0,,0,0,0,58.6,91.3,0,0,0,0,2,0,100,2,39.6,1,50,0,0,0,,,0
Zac Stacy,7942,HB,SL,12,22,0,26,0,-4.5,0,75,,0,0,25,1,2,0,27,41.6,0,17,0,0,5,3,100,5,103.1,4,80,0,37,50,16.7,12.3,7.4,,0,,,0,0,,0,0,0,52,67.1,0,0,0,0,2,0,50,1,0,0,0,0,0,0,,,0
Bishop Sankey,8689,HB,TEN,16,22,0,31,0,-3.7,0,33.3,,0,0,0,0,0,0,78.7,50.3,0,3,0,0,14,1,100,14,42.4,3,21.4,0,3,8,8,3,0.21,,0,,,0,0,,0,0,0,85.3,60.1,0,0,0,0,3,0,100,3,0,0,0,0,0,0,,,0
Knile Davis,7878,HB,KC,16,22,0,16,0,-4.2,1,83.3,,0,0,16.7,1,0,0,29.2,37.9,0,8,15.4,2,13,5,84.6,11,79.2,6,54.5,0,6,28,5.6,1.2,0.55,5,0,0,,0,0,,0,0,0,50.4,47.3,0,0,0,0,1,0,100,1,39.6,1,100,0,0,0,,,0
Kyle Juszczyk,7912,FB,BLT,16,22,0,3,0,-4.5,0,100,,0,0,0,0,3,0,90.2,97.3,0,33,11.1,1,9,4,88.9,8,118.8,4,50,0,61,79,19.8,15.3,7.63,3.3,0,66.7,,0,0,0,0,1,0,78,48.3,0,21,0,0,24,2,95.8,23,97.9,3,13,0,29,31,15.5,14.5,1.26
Latavius Murray,7962,HB,OAK,10,22,0,23,0,-3,0,80,,0,0,0,0,1,0,90.2,92.6,0,19,14.3,1,7,4,85.7,6,88.3,5,83.3,0,26,38,9.5,6.5,4.33,,0,,,0,0,,0,0,0,37,38.6,0,0,0,0,1,0,100,1,0,0,0,0,0,0,,,0
Cooper Helfet,7737,TE,SEA,9,21,0,29,0,,0,,,0,0,,0,0,0,,37.4,0,0,9.1,1,11,0,90.9,10,0,0,0,0,0,0,,,0,13,0,0,,0,0,,0,0,0,78.7,65.1,0,0,0,0,29,0,96.6,28,39.6,3,10.7,0,0,0,,,0
