player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Malik Cunningham,60436,QB,LOUISVILLE,10,69.4,206,218,9.2,3.02,1,7,3,62.4,136,0,85,4.9,269,7,87,210,66.9,71.4,62.3,75.9,0,5,284,2,21.2,86.7,6.7,18,32,0,11,8,9,3.2,1567,7.2
Aveon Smith,130529,QB,MIAMI OH,10,58.6,203,217,12.3,2.89,6,6,2.6,49.3,107,0,85,10.1,276,12,70,221,70.8,56.6,37.6,84.8,1,5,289,3,25.9,75.2,8,22,36,0,7,11,14,4.8,1286,5.9
Parker McNeil,123714,QB,LA TECH,8,68.4,196,214,9.6,2.3,9,13,5.7,57.9,124,0,61,7.5,230,10,73,208,29.2,70.6,73.9,34.2,4,8,247,0,24.6,100.1,6.5,15,1,0,5,18,9,3.6,1914,8.9
Dylan Hopkins,83571,QB,UAB,11,70,207,213,10.5,2.64,0,8,3.5,63.8,136,0,65,6.2,243,9,81,321,38.9,66.4,62.1,69.7,1,4,258,1,23.1,100.7,6.2,15,14,0,5,10,8,3.1,1923,9
Jack Salopek,130662,QB,W MICHIGAN,7,56.9,197,212,10.8,2.92,5,11,4.9,49.1,104,0,93,7.1,257,8,66,347,41,51.1,49.7,58.2,3,11,270,1,30.1,57.6,10.9,28,17,0,7,7,17,6.3,1285,6.1
J.T. Shrout,83562,QB,COLORADO,9,59.5,190,205,12.2,2.72,4,12,5.4,44.4,91,0,66,19.5,224,22,58,143,26.1,46.5,48.9,41,1,8,241,1,12.1,58.9,3.6,8,10,0,10,7,19,7.9,1216,5.9
Trenton Bourguet,97285,QB,ARIZONA ST,6,81.5,189,203,6.9,2.4,4,6,2.8,71.4,145,0,70,5.8,222,9,83,110,66.2,73.9,73.8,61.5,3,6,234,2,10,97.9,3.2,7,11,0,7,11,7,3,1490,7.3
AJ Swann,157186,QB,VANDERBILT,9,65.1,189,201,8.7,2.37,3,8,3.8,57.2,115,0,59,6.5,213,8,59,333,55,58.8,58.6,57.5,2,2,225,3,15.3,88.5,4.2,9,2,0,7,10,12,5.3,1270,6.3
Emory Jones,82111,QB,ARIZONA ST,8,73.8,187,200,8.9,2.64,4,7,3.2,62.5,125,0,90,9.4,241,13,76,110,59.8,68.5,67.1,63.3,4,4,264,3,23.3,89.4,8.7,21,19,1,4,7,7,2.7,1530,7.7
Will Howard,122599,QB,KANSAS ST,7,67.6,185,199,10.1,2.79,1,13,6.3,59.8,119,0,74,4.8,210,6,80,199,58.9,75,72.7,65.6,1,4,217,0,10.8,102.9,3.8,8,3,0,12,15,9,4.1,1633,8.2
Emmett Morehead,143834,QB,BOSTON COL,9,69.1,181,194,7.6,2.82,1,12,5.9,59.8,116,0,90,7.2,238,9,66,121,44.6,54.4,53.1,61.4,3,6,248,1,23.3,83.1,8.8,21,21,1,8,10,12,4.8,1253,6.5
Ben Gulbranson,131734,QB,OREGON ST,10,72.9,177,194,9.3,2.84,6,6,2.9,62.9,122,0,78,5.4,222,7,78,265,50.1,63.5,62.8,59.2,2,5,238,1,14.1,90.1,5,11,17,0,9,9,7,2.9,1440,7.4
Devin Leary,77628,QB,NC STATE,6,71.4,182,193,8.6,2.56,2,8,3.9,61.1,118,1,45,9.2,208,12,68,248,55,68.4,64.8,72.1,3,4,222,2,22.2,90.7,4.8,10,5,0,6,11,8,3.6,1265,6.6
Diego Pavia,156927,QB,NEW MEX ST,12,66.9,178,190,11.4,2.84,3,12,5.9,53.2,101,0,97,15.1,224,18,78,242,74.4,82.9,67,89.7,2,6,240,2,8.2,87.7,3.6,8,26,0,7,13,7,2.9,1443,7.6
Jeff Sims,122496,QB,GA TECH,7,67.6,179,188,8.4,2.55,2,5,2.6,58.5,110,0,79,9.1,228,11,58,176,63.4,62,52,74.3,3,3,236,0,22.8,77.7,7.9,18,22,0,4,5,10,4.2,1114,5.9
Haynes King,124329,QB,TEXAS A&M,6,66.9,169,188,10.1,2.73,5,4,2,55.3,104,0,82,8,201,9,59,312,37.8,53.4,48.6,71.6,4,6,213,0,8.5,74.3,3.5,7,6,1,9,7,11,5.2,1220,6.5
Adrian Martinez,83522,QB,KANSAS ST,9,75.3,170,186,8.2,2.99,6,5,2.6,64.5,120,0,94,6.3,216,8,62,199,43.3,85.6,69.7,87.2,2,1,223,1,14.9,92.5,6.5,14,16,0,8,6,7,3.1,1258,6.8
Chandler Fields,97286,QB,LA LAFAYET,8,69.2,172,182,8.8,2.78,3,9,4.8,58.2,106,1,67,10.9,205,13,64,207,76.9,66.3,65.1,62.3,3,4,211,1,16.4,87.2,5.4,11,12,0,4,11,9,4.3,1120,6.2
Tyler Shough,83537,QB,TEXAS TECH,7,70.6,163,179,9.1,2.88,3,8,4.3,59.8,107,1,65,7,216,8,66,315,70.1,74.1,67.8,72.7,3,4,221,1,18.5,85.6,5.6,12,25,1,9,7,5,2.3,1290,7.2
Zach Wilcke,156836,QB,SO MISS,8,62.7,166,177,9,2.48,1,4,2.1,57.1,101,0,67,2.9,207,3,55,296,28.6,38.4,40.9,44.4,4,9,221,1,20.9,72.6,6.8,14,16,0,6,9,15,6.8,1157,6.5
Behren Morton,144747,QB,TEXAS TECH,7,65.6,154,169,9.2,2.93,2,3,1.7,56.8,96,0,68,5,200,5,60,315,54.1,50.7,52.4,50.6,3,6,207,1,17.6,76,6,12,19,0,10,7,9,4.3,1117,6.6
Braylon Braxton,144442,QB,TULSA,9,72.7,143,163,11.5,2.94,2,15,8.8,56.4,92,0,68,11.5,186,12,52,320,68.2,82.7,79.9,71.8,2,2,196,2,17.6,93.4,6.5,12,11,0,16,10,5,2.6,1133,7
Gerry Bohanon,77636,QB,USF,7,68,153,162,9.5,2.4,1,9,5.4,56.8,92,0,44,11.5,176,12,53,327,59.9,81.6,73.8,78,2,6,181,2,6.8,73.9,1.7,3,10,0,6,6,8,4.4,1073,6.6
Tanner Morgan,55239,QB,MINNESOTA,9,75.3,154,162,9.6,2.85,2,6,3.5,66,107,0,43,7.8,184,9,73,225,65.1,90.4,86.5,78,1,5,194,0,23.3,98.3,5.4,10,12,2,3,9,5,2.6,1382,8.5
Brady Olson,147415,QB,UMASS,9,61.3,142,157,8.1,2.52,1,5,3,51,80,0,52,8,181,7,35,216,41.8,39,38.4,52,1,8,190,1,15.4,47.8,4.4,8,9,0,13,2,11,5.8,764,4.9
Mike Wright Jr.,124366,QB,VANDERBILT,9,65.9,135,150,9.4,2.95,2,5,3.1,56.7,85,0,52,4.5,168,4,48,333,41.1,55,46.7,66.1,3,4,181,2,5.8,91.7,1.8,3,15,0,10,12,13,7.2,966,6.4
Kaidon Salter,132046,QB,LIBERTY,8,66.7,138,150,12.9,3.38,4,4,2.4,58,87,0,72,5.4,188,5,59,206,23.8,45.8,40.9,62.1,3,5,205,0,20.8,84.5,8,15,23,0,5,8,16,7.8,1086,7.2
Shane Illingworth,71512,QB,NEVADA,6,71.2,132,146,8.2,2.78,4,6,3.9,58.2,85,0,68,9.6,177,9,34,239,50.5,61.2,63,48.5,1,3,183,0,30.9,68.3,11.9,21,9,0,9,2,7,3.8,760,5.2
Gavin Wimsatt,155757,QB,RUTGERS,8,56.8,132,145,11,2.96,1,3,2,44.1,64,0,56,14.7,166,11,35,278,65,47.7,45.3,59.9,2,7,174,2,23.2,51.6,7.8,13,7,0,10,5,8,4.6,743,5.1
Brock Domann,102351,QB,LOUISVILLE,9,68.5,130,144,10.3,2.81,2,4,2.6,54.9,79,0,66,11.2,160,10,47,210,52.1,57.5,58.9,52,4,6,172,0,12.1,68.6,5,8,8,0,8,4,10,5.8,998,6.9
Miles Kendrick,77673,QB,NEW MEXICO,8,69.3,127,143,6.8,2.98,2,3,2,58,83,0,81,5.7,197,5,41,241,78.7,37.8,34.4,55.4,3,7,206,2,32.1,62,13.2,26,22,1,10,3,10,4.9,856,6
Evan Simon,129906,QB,RUTGERS,8,67.2,128,137,9.9,2.57,0,4,2.7,57.7,79,0,59,8.1,153,7,39,278,61.9,53.2,50.6,63.6,3,6,162,1,18.6,65.3,7.2,11,5,0,6,4,7,4.3,777,5.7
Jason Bean,83529,QB,KANSAS,10,70.6,126,136,11.3,3.03,6,13,8.9,64,87,0,41,2.2,152,2,60,198,52.8,74.9,71.1,76.4,0,4,163,2,9.8,116.7,2.6,4,12,0,4,14,8,4.9,1280,9.4
Conner Weigman,158683,QB,TEXAS A&M,5,66.7,120,132,9.8,2.84,3,6,4.3,55.3,73,0,58,8.8,157,7,46,312,29.1,63.6,60.5,67.4,6,0,164,1,15.5,96.7,5.7,9,16,0,3,8,10,6.1,896,6.8
Henry Colombi,60583,QB,MARSHALL,7,77.4,124,129,4.9,2.59,1,2,1.5,72.9,94,0,54,2.1,171,2,45,214,24.5,46.5,48.2,47,1,4,180,1,37,95.6,11.7,20,20,1,2,6,6,3.3,935,7.2
Landry Lyddy,156581,QB,LA TECH,7,71.8,124,126,7,2.17,0,6,4.3,65.1,82,0,28,7.9,136,7,30,208,46.2,54.8,55.5,50,1,4,149,0,17.9,76.3,3.7,5,5,0,1,3,9,6,763,6.1
Ben Finley,122864,QB,NC STATE,3,62.6,115,125,9.2,2.45,2,3,2.3,52,65,0,33,9.7,129,7,35,248,73.2,61.3,60.3,61,0,3,134,2,9.1,68.1,2.3,3,1,1,7,3,5,3.7,741,5.9
Ethan Hampton,145858,QB,N ILLINOIS,4,71.4,112,122,8,2.51,7,2,1.6,59,72,0,38,10,134,8,42,254,73.1,67.9,66.2,60.3,1,6,140,1,15.8,77.1,4.5,6,6,0,2,7,4,2.9,796,6.5
Tucker Gleason,122475,QB,TOLEDO,9,62.2,111,122,11.8,2.82,2,8,6.2,46.7,57,0,68,17.4,148,12,46,316,49.7,70.5,67.5,68,5,3,156,1,16.2,82.8,7.4,11,15,0,4,8,3,1.9,882,7.2
Logan Fife,128176,QB,FRESNO ST,5,78.1,114,121,6.8,2.65,0,3,2.3,69.4,84,0,42,5.6,144,5,46,169,36.2,62.5,60.6,61.1,1,6,153,0,28.6,76.1,8.3,12,10,1,5,2,7,4.6,908,7.5
Austin Smith,145763,QB,E MICHIGAN,7,70.8,106,121,9.3,2.74,5,4,3,57,69,0,53,8,143,6,42,160,44.4,65.5,62.7,64.9,2,4,155,2,18.9,79.2,7,10,12,1,7,6,5,3.2,779,6.4
Jeff Undercuffler,78501,QB,AKRON,6,66.4,113,121,8.6,2.44,3,3,2.3,57.9,70,1,43,6.7,136,5,36,102,73.4,46.4,47.9,48.1,1,5,145,2,27.9,74.1,8.8,12,3,0,4,5,9,6.2,791,6.5
Trey Lowe,77669,QB,SO MISS,7,64.5,110,119,12.5,2.74,0,10,7.6,52.1,62,1,69,12.7,144,9,44,296,75.2,71,70.9,58.8,6,2,157,1,21.7,86.3,10.4,15,9,0,3,5,5,3.2,965,8.1
Brett Gabbert,97404,QB,MIAMI OH,4,70.6,109,116,9.9,2.66,1,4,3.3,64.7,75,0,44,2.6,152,2,41,221,33.4,65.2,67.8,53.9,0,0,159,1,29.5,97.1,8.6,13,23,0,6,4,4,2.5,825,7.1
Katravis Marsh,123289,QB,USF,5,62.9,105,116,10.2,2.29,6,6,4.8,52.6,61,0,31,7.6,127,5,40,327,45.2,59.6,60.9,53.2,0,2,135,1,19.4,88.8,4.7,6,5,0,5,7,6,4.4,835,7.2
Jake Garcia,143941,QB,MIAMI FL,8,67.3,107,116,10.3,2.55,4,5,4,59.5,69,0,48,4.2,137,3,38,220,44.1,38.7,37.5,61.8,3,4,146,3,31.3,80.7,10.9,15,6,0,2,5,10,6.8,809,7
Garret Rangel,157795,QB,OKLA STATE,4,63,108,115,9.5,2.54,1,3,2.5,51.3,59,0,41,13.2,131,9,32,262,36.7,49,56.5,35.1,0,5,136,0,22,64.1,6.9,9,6,0,6,4,3,2.2,711,6.2
Gavin Frakes,156928,QB,NEW MEX ST,11,62.9,105,112,11.2,2.64,2,5,4,50,56,0,40,15.2,126,10,34,242,63.9,70.8,67.8,70.4,1,7,140,4,12.5,57.2,4,5,7,1,3,4,6,4.3,742,6.6
Athan Kaliakmanis,144971,QB,MINNESOTA,10,61.5,104,111,13,2.84,1,4,3.4,54.1,60,0,49,6.3,131,4,44,225,76.1,74.9,69.3,71.9,2,4,136,0,14.3,76.6,5.3,7,13,0,4,3,4,2.9,946,8.5
Chance Nolan,78493,QB,OREGON ST,5,73.6,106,111,12.1,2.81,2,8,6.6,59.5,66,0,35,15.4,121,12,46,265,74.7,79.8,80.1,63.7,0,8,131,2,5.7,78,1.7,2,8,0,3,7,6,4.6,942,8.5
Logan Bonner,39990,QB,UTAH ST,4,61.7,107,110,11.6,2.45,0,8,6.7,56.4,62,0,20,6.1,115,4,33,329,43.7,59.1,61.3,45.9,0,8,124,0,10,64.9,1.7,2,3,0,3,6,8,6.5,739,6.7
Treyson Bourguet,158154,QB,W MICHIGAN,4,60.6,104,109,12,2.7,4,8,7,49.5,54,0,45,14.3,131,9,30,347,63.6,65.4,59.9,68.9,0,1,140,0,22.2,68.6,7.6,10,12,0,1,2,6,4.3,601,5.5
Hudson Card,123109,QB,TEXAS,6,74.8,103,109,9.9,2.79,0,0,0,68.8,75,0,39,2.6,124,2,44,311,57.8,70.1,67.8,66.8,2,1,136,2,17.9,109.4,5.6,7,8,0,4,6,2,1.5,928,8.5
Jacob Zeno,98014,QB,UAB,7,68.1,94,105,10,2.71,0,4,3.6,54.3,57,0,38,10.9,123,7,39,321,46.2,62,61.7,57.7,3,3,128,1,18.4,79.9,5.7,7,10,3,5,5,6,4.7,722,6.9
Zach Gibson,100201,QB,GA TECH,6,62.2,98,104,7.6,2.8,2,7,6.4,54.8,57,0,46,6.6,125,4,30,176,42.8,54.5,59.7,39.8,0,2,131,0,26.1,66.5,9.6,12,9,0,4,1,5,3.8,589,5.7
Nevan Cremascoli,158044,QB,N ILLINOIS,4,54.3,94,103,9.6,2.77,1,2,1.9,47.6,49,0,43,3.9,111,2,35,254,54.8,42.4,38.5,59.2,2,7,115,1,4.7,53.9,1.8,2,6,0,6,5,10,8.7,600,5.8
Cade Klubnik,156253,QB,CLEMSON,8,69.9,93,100,8.5,2.87,0,3,2.7,60,60,0,41,7.7,117,5,38,140,60.3,68.6,62.9,69.7,1,3,128,1,17.1,75.1,6,7,10,1,5,2,5,3.9,692,6.9
Owen McCown,157688,QB,COLORADO,4,67.4,95,100,8.1,2.78,3,5,4.7,57,57,0,45,10.9,120,7,23,143,42.4,55,52.8,62.3,0,2,128,1,22.2,73.1,8.3,10,10,0,2,2,7,5.5,605,6.1
CJ Harris,130594,QB,OHIO,6,58.9,90,97,10.5,2.78,1,4,4,53.6,52,0,38,1.9,106,1,27,259,49,61.7,53.9,71,3,1,109,0,13.2,77.6,4.7,5,4,0,3,3,7,6.4,577,5.9
Tai Lavatai,121854,QB,NAVY,8,52.3,86,96,15.7,2.61,1,7,7.1,43.8,42,0,43,6.7,109,3,28,237,28.5,62.3,61.3,60.3,2,3,112,7,11.6,77,4.6,5,8,6,1,5,6,5.4,787,8.2
Brendan Sullivan,145034,QB,NWESTERN,5,82.4,91,96,6.4,3.21,1,4,4,74,71,0,47,5.3,132,4,34,256,36,58.9,61.7,53.9,2,3,135,0,27.7,90.1,9.8,13,23,0,2,4,6,4.4,589,6.1
Hank Bachmeier,101284,QB,BOISE ST,4,63.6,88,94,9.8,2.67,1,6,6.1,54.3,51,1,39,8.9,106,5,27,120,26.6,48.5,47.5,55.7,1,3,112,1,17.9,77.3,6.6,7,4,0,4,6,7,6.3,497,5.3
Haden Carlson,123620,QB,FIU,7,63.9,83,90,10,2.3,2,4,4.3,53.3,48,0,35,9.4,95,5,27,166,42.4,50.2,55.3,44.1,0,5,98,2,8.6,64.2,3.2,3,2,1,4,4,8,8.2,562,6.2
MJ Morris,157404,QB,NC STATE,5,68.3,82,87,13,2.73,1,6,6.1,59.8,52,1,29,7.1,100,4,30,248,65.9,65.6,69.9,56.5,1,1,114,2,31,105,9,9,4,1,2,7,4,3.5,648,7.4
Joey Yellen,71430,QB,HAWAII,4,55.1,78,87,8.7,2.36,3,0,0,46,40,0,30,7,94,3,16,180,51.5,32.2,32.2,,1,2,95,1,23.3,46.3,7.4,7,0,0,5,0,5,5.3,324,3.7
Haaziq Daniels,125263,QB,AIR FORCE,13,58.2,79,84,15.6,3.46,1,6,6.6,46.4,39,0,37,15.2,104,7,33,101,45.3,80.8,67.1,78.1,0,2,111,4,29.7,100.4,10.6,11,8,1,3,7,4,3.6,842,10
Garrett Nussmeier,146757,QB,LSU,7,68.3,82,84,11.4,2.43,1,7,8,61.9,52,0,16,7.1,85,4,31,211,51.3,67.4,66.4,60.8,0,4,89,0,6.3,93.4,1.2,1,0,0,1,5,5,5.6,800,9.5
Tyler Buchner,147472,QB,NOTRE DAME,3,60.3,78,83,9.8,2.62,3,6,7,55.4,46,0,31,2.1,95,1,28,258,77.1,67.4,56.9,77.8,1,5,99,1,22.6,67.9,7.4,7,4,0,1,3,3,3,651,7.8
Zach Pyron,156309,QB,GA TECH,3,66.3,80,83,8.1,2.61,1,3,3.3,59,49,0,40,7.5,100,4,31,176,60.2,56.7,48,71.5,2,3,108,0,17.5,76.8,7,7,10,0,0,3,7,6.5,569,6.9
Mikey Keene,70961,QB,UCF,4,77.8,81,83,10.1,2.78,0,6,7.1,72.3,60,0,18,4.8,89,3,32,323,25.9,73.8,81.8,38.3,0,1,91,0,22.2,113.9,4.5,4,2,0,2,6,3,3.3,647,7.8
Joe Milton III,82151,QB,TENNESSEE,8,70.9,79,82,17.8,2.95,2,10,11.1,64.6,53,0,23,5.4,91,3,34,307,74.7,86.9,82.3,75.1,0,0,101,0,17.4,144.9,4.4,4,4,0,1,10,2,2,971,11.8
Garrett Greene,123420,QB,W VIRGINIA,6,68.7,67,78,10.2,2.69,5,2,2.4,55.1,43,1,23,6.5,88,3,25,343,78.9,70.2,51,84.4,1,3,99,5,17.4,79.7,4.5,4,6,0,5,5,5,5.1,493,6.3
AJ Padgett,163006,QB,RICE,3,61.4,70,78,10.7,2.45,1,3,3.8,51.3,40,0,28,7,92,3,26,275,26.6,43.5,53.7,38.2,2,1,94,2,28.6,94.9,8.7,8,5,0,5,5,3,3.2,638,8.2
Rocky Lombardi,60452,QB,N ILLINOIS,4,75.3,73,74,11.1,2.79,0,7,8.9,66.2,49,0,20,10.9,80,6,31,254,72.1,90.9,90.8,61.6,1,1,85,0,10,110.3,2.5,2,3,0,0,5,2,2.4,642,8.7
Gino Campiotti,78504,QB,UMASS,6,67.2,67,74,9.2,2.81,3,4,5.2,44.6,33,0,25,26.7,85,12,16,216,52.6,64.9,54.6,67.2,1,6,88,0,16,29.2,4.7,4,7,0,3,2,6,6.8,261,3.5
Braxton Burmeister,60513,QB,S DIEGO ST,6,63.1,65,72,7.7,3.28,0,1,1.4,50,36,0,29,12.2,89,5,20,284,60.4,52.2,44.5,60.7,1,3,90,0,20.7,50.9,6.7,6,11,0,6,2,4,4.4,263,3.7
Max Johnson,124099,QB,TEXAS A&M,4,72.3,65,71,8.2,2.94,0,1,1.3,60.6,43,0,46,8.5,94,4,26,312,55.6,60.6,57.1,66,3,0,100,1,23.9,97,11.7,11,11,0,3,3,2,2,517,7.3
Devin Kargman,156913,QB,KENT STATE,6,56.5,62,70,10.5,2.33,4,1,1.3,41.4,29,0,18,17.1,73,6,16,201,72.2,45.7,47.9,39.8,2,3,78,0,16.7,53.8,4.1,3,0,0,2,3,3,3.8,348,5
Xavier Williams,145579,QB,CHARLOTTE,4,55.7,61,67,9.7,3.07,3,2,2.8,49.3,33,0,31,2.9,82,1,18,136,74.1,56.3,48.5,70.8,1,2,88,1,16.1,66.8,6.1,5,9,0,2,2,3,3.4,421,6.3
Evan Prater,123576,QB,CINCINNATI,7,63.8,58,66,8.3,3.35,3,1,1.4,53,35,0,42,5.4,87,2,25,138,30,61.3,50.7,70.4,2,1,90,0,28.6,71.7,13.8,12,9,0,3,1,3,3.3,423,6.4
Jack Chambers,60359,QB,NC STATE,6,65,60,64,7.7,2.78,1,1,1.5,50,32,1,24,17.9,78,7,15,248,45.1,54.1,47.9,62.5,2,0,80,1,25,65.4,7.7,6,7,0,1,1,2,2.5,252,3.9
Jarret Doege,60353,QB,TROY,6,77.6,58,63,8.7,2.75,0,3,4.2,68.3,43,1,30,4.4,76,2,26,318,52.3,72.9,75.7,50.2,1,3,84,1,26.7,103.2,10.5,8,4,0,4,5,3,3.6,569,9
Nick Patti,77614,QB,PITTSBURGH,2,64,50,63,7.9,2.74,3,1,1.5,46,29,0,38,9.4,71,3,17,268,72.9,64.3,61.2,70.1,0,1,75,2,7.9,64.5,4.2,3,5,2,8,2,2,2.7,303,4.8
Calvin Brownholtz,83584,QB,UTEP,6,65,60,63,12.2,2.69,0,3,4.5,58.7,37,1,18,5.1,68,2,26,330,58.8,73.9,57,89.3,1,4,71,2,16.7,79.6,4.4,3,2,0,2,4,4,5.6,512,8.1
Matthew Downing,82120,QB,LA TECH,4,72.2,54,62,6.9,2.69,0,2,3,51.6,32,0,29,17.9,79,7,16,208,49.7,59.2,63.2,48.9,1,4,84,2,24.1,57.6,8.9,7,10,0,7,3,4,4.8,346,5.6
Drew Allar,164157,QB,PENN STATE,10,71.4,56,60,9,2.76,3,3,4.7,58.3,35,0,19,12.5,71,5,25,266,73.6,71.8,66.4,71.3,0,0,76,0,15.8,96.8,4.2,3,8,0,1,4,0,0,344,5.7
Jase Bauer,145714,QB,C MICHIGAN,6,69.8,53,60,9.1,3.1,0,2,2.9,56.7,34,0,41,8.1,83,3,25,134,46.8,63.4,58.6,65.9,4,5,94,1,14.6,49.1,7.2,6,17,1,2,1,7,7.4,417,7
Harrison Bailey,124266,QB,UNLV,5,62.1,58,59,9.2,2.72,0,1,1.7,54.2,32,0,24,11.1,73,4,16,325,71.5,47.9,44.5,65.7,0,1,74,1,29.2,74.1,9.6,7,7,0,1,2,1,1.4,320,5.4
Justin Holaday,163350,QB,NEW MEXICO,4,52.6,57,59,10.8,3.18,0,0,0,44.1,26,0,39,13.3,84,4,15,241,42.8,45.2,40.9,57.3,0,1,88,0,30.8,47.4,14.3,12,13,0,2,0,5,5.7,222,3.8
Camden Orth,108965,QB,BOWL GREEN,7,66.1,56,57,10.6,2.68,0,0,0,59.6,34,0,23,8.1,66,3,21,122,50.5,48.5,45.1,60.3,1,2,70,0,17.4,82.1,6.1,4,5,0,0,3,2,2.9,375,6.6
Bryson Barnes,131845,QB,UTAH,5,73.6,53,57,8.8,2.85,2,5,8.1,64.9,37,0,25,5.1,70,2,20,328,73.3,75.1,68.7,72.9,0,2,75,0,20,96.4,7.1,5,8,0,2,4,3,4,430,7.5
Austin Burton,60577,QB,PURDUE,3,75,52,56,6.4,2.84,0,0,0,64.3,36,0,19,7.7,64,3,16,273,52.1,56.5,54.6,59.9,0,2,67,0,21.1,78.9,6.3,4,4,0,4,3,4,6,273,4.9
Jarrett Guest,97997,QB,COAST CAR,6,57.7,52,55,14.3,2.89,1,4,6.9,47.3,26,0,34,13.3,80,4,20,141,35.4,44.8,41,59.3,0,4,84,1,35.3,56.7,15,12,13,0,2,2,5,6,441,8
T.J. Finley,124093,QB,AUBURN,4,72.3,47,53,10.4,2.99,2,4,7.3,62.3,33,0,30,2.9,70,1,26,115,22,53.5,52,58.9,0,4,72,2,20,62.7,8.6,6,11,0,4,1,7,9.7,431,8.1
Jalen Milroe,146590,QB,ALABAMA,8,64,50,53,8.4,3.21,1,0,0,58.5,31,0,20,3.1,70,1,27,103,25.8,48.8,30.3,76.5,0,3,78,0,25,82,7.1,5,12,0,2,5,8,10.3,297,5.6
CJ Montes,146114,QB,NEW MEXICO,4,70.7,41,52,7.5,2.51,1,1,1.9,51.9,27,0,31,6.9,62,2,8,241,73.8,47.2,45.7,57.9,2,1,63,2,22.6,51.3,11.3,7,3,0,8,0,1,1.6,174,3.3
Byrum Brown,156206,QB,USF,4,79.6,49,50,6.5,2.71,1,0,0,72,36,0,14,7.7,63,3,23,327,36.3,72.6,65.7,72.9,0,1,70,1,42.9,121.8,9.5,6,6,0,0,5,3,4.3,416,8.3
Carlos Del Rio-Wilson,146687,QB,SYRACUSE,6,55.3,47,50,14.6,3.16,1,3,5.6,44,22,0,25,15.4,70,4,15,304,32.7,52.2,50.2,61.3,0,1,75,1,44,65.6,15.7,11,9,0,2,1,5,6.7,342,6.8
Cameron Friel,146195,QB,UNLV,4,75,48,49,6.8,2.61,0,2,3.9,67.3,33,0,17,8.3,59,3,17,325,26,50.5,56.8,36.1,0,1,61,1,52.9,101.1,15.3,9,1,0,1,3,4,6.6,364,7.4
Preston Stone,124716,QB,SMU,5,71.1,45,48,11.6,2.72,1,4,7.7,58.3,28,0,13,12.5,52,4,17,287,72.9,72.3,65.9,73.5,0,1,56,0,15.4,89.6,3.8,2,2,0,2,2,2,3.6,388,8.1
Chubba Purdy,122412,QB,NEBRASKA,6,59.1,44,47,10,3.29,1,2,4.2,46.8,22,0,32,15.4,64,4,11,238,43.1,33.3,27.4,69.3,0,3,65,1,18.8,27.5,9.4,6,11,0,2,0,8,12.3,147,3.1
Noah Vedral,55406,QB,RUTGERS,3,54.8,42,47,10.7,2.89,0,2,4,46.8,22,0,17,4.3,53,1,12,278,73.9,52.8,51.8,58.6,1,1,56,1,11.8,62.7,3.8,2,4,0,4,1,2,3.6,264,5.6
Jacurri Brown,156344,QB,MIAMI FL,5,69.8,43,46,6.6,2.82,1,0,0,58.7,27,0,23,10,62,3,15,220,79.3,72.4,49.5,79.9,1,3,64,2,21.7,66.4,8.1,5,11,0,1,3,2,3.1,230,5
Nicholas Vattiato,145302,QB,MIDDLE TN,2,72.7,44,46,9.8,2.7,0,1,2,63,29,0,28,9.4,65,3,15,224,13.7,34.3,31.6,54.9,0,1,68,1,28.6,71.7,12.3,8,10,0,2,0,7,10.3,289,6.3
Billy Edwards Jr.,144185,QB,MARYLAND,7,69,42,46,10.2,3.18,0,3,6.1,60.9,28,0,32,3.4,66,1,15,215,21.2,74,66.6,71.8,0,0,71,0,31.3,102.4,15.2,10,10,0,4,3,2,2.8,308,6.7
Cade Ballard,102861,QB,ARMY,7,52.3,44,46,15.5,2.46,1,3,6.1,43.5,20,0,23,13,52,3,12,114,63.4,55.3,44.5,65.6,1,2,55,0,17.4,67.6,7.7,4,2,0,0,2,4,7.3,363,7.9
Cole Freeman,145032,QB,NWESTERN,3,54.8,42,45,9.5,3.18,0,0,0,48.9,22,0,20,4.3,54,1,11,256,17.4,28.1,27,51.8,0,5,57,0,15,19.7,5.6,3,6,0,3,0,7,12.3,178,4
Alex Padilla,86285,QB,IOWA,2,62.9,35,43,7.8,3.04,1,1,2.3,48.8,21,0,23,4.5,48,1,8,192,18.9,32.5,36.6,40.5,2,2,48,0,21.7,47.9,10.4,5,0,0,5,1,4,8.3,173,4
Billy Atkins,148354,QB,JAMES MAD,3,56.8,37,43,11.2,2.74,1,1,2.3,44.2,19,0,28,9.5,52,2,9,197,43.9,32.8,29.1,64.5,3,5,53,0,28.6,35.4,15.4,8,1,0,2,2,6,11.3,212,4.9
Bishop Davenport,163426,QB,UTAH ST,3,64.3,42,42,11.5,2.54,0,0,0,59.5,25,0,16,7.4,62,2,16,329,51.4,44.7,45.9,51.5,0,2,64,2,43.8,63.4,11.3,7,10,0,0,1,4,6.3,238,5.7
