player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Nick Starkel,40326,QB,TEXAS A&M,7,71.1,197,206,10,2.36,2,15,6.9,59.7,123,0,62,12.1,214,17,80,312,54.5,74.8,75.7,46.4,3,6,224,2,9.7,98.6,2.8,6,1,0,4,14,9,4,1793,8.7
Justin Herbert,28237,QB,OREGON,8,77.5,200,206,11.3,2.64,0,20,9.2,67.5,139,0,59,10.3,231,16,83,264,39.7,90.5,91.1,59.6,3,5,245,1,16.9,112.6,4.3,10,15,0,3,15,5,2,1983,9.6
Peyton Ramsey,40186,QB,INDIANA,8,76.6,184,205,6.5,2.89,4,3,1.3,65.4,134,0,94,5,246,7,69,190,81.1,62.8,66.5,53.1,2,5,268,1,14.9,87.9,5.7,14,27,0,15,10,6,2.2,1242,6.1
Zach Smith,25631,QB,BAYLOR,9,62.8,188,204,9.4,2.48,2,6,2.9,51.5,105,0,79,11,227,13,57,118,25.2,49.2,50.7,47.1,7,8,232,4,20.3,71.8,7,16,5,0,7,8,16,6.9,1471,7.2
Charlie Brewer,60344,QB,BAYLOR,7,76.5,196,204,8,3.02,5,5,2.3,68.1,139,0,97,7.3,253,11,80,118,52.4,68.6,72.6,49.8,0,4,266,1,18.6,100.6,7.1,18,29,0,3,11,6,2.3,1562,7.7
Frank Nutile,26476,QB,TEMPLE,8,68.6,191,201,10.5,2.47,7,13,6.3,60.7,122,0,73,6.9,223,9,82,306,59.3,68.2,68.6,52.6,1,7,228,2,12.3,91.1,4,9,11,1,1,12,9,3.9,1595,7.9
Kent Myers,30603,QB,UTAH ST,10,75.4,187,198,7.3,2.66,2,4,1.9,62.6,124,0,76,12.1,239,17,66,329,71.3,62.8,61,62.5,0,7,252,1,26.3,79.8,8.4,20,20,0,9,8,6,2.4,1274,6.4
Jon Wassink,34650,QB,W MICHIGAN,8,71.7,187,195,9.2,2.29,3,7,3.5,64.1,125,0,40,6.7,221,9,75,347,56.9,76.8,72.7,67.3,2,4,229,2,30,101.3,5.4,12,14,2,1,14,5,2.2,1424,7.3
Armani Rogers,40034,QB,UNLV,10,61.7,180,192,12.5,2.76,3,6,3,52.1,100,0,101,9.9,255,11,76,325,45.8,75.5,68.1,73,4,5,262,2,24.8,76.9,9.8,25,37,2,3,6,6,2.3,1467,7.6
Jarret Doege,60353,QB,BOWL GREEN,7,75.1,169,189,8.1,2.45,5,6,3,63.5,120,0,71,5.5,204,7,62,122,44.7,67.1,69.7,45.2,2,3,213,2,15.5,100,5.4,11,4,0,13,12,9,4.2,1381,7.3
Austin Allen,46542,QB,ARKANSAS,8,71.5,165,189,10.7,3.01,6,8,4,55.6,105,0,98,11,225,13,73,111,64.7,67.7,70.4,46.2,4,5,237,2,19.4,86,8.4,19,14,0,14,10,7,3,1406,7.4
Carter Stanley,13634,QB,KANSAS,7,65.4,179,186,10.2,2.57,5,9,4.6,54.8,102,0,57,12.8,212,15,46,198,39.6,47.9,50.2,48.9,2,7,223,0,26.3,63.8,7.1,15,10,0,0,4,14,6.3,1095,5.9
Chazz Surratt,40313,QB,N CAROLINA,9,71.3,164,184,9,2.69,6,9,4.7,58.2,107,0,67,8.5,213,10,64,245,41.1,59.4,60.2,57.4,4,3,221,1,26.9,88.6,8.5,18,11,1,9,8,11,5,1342,7.3
Khalil Tate,40237,QB,ARIZONA,11,70.7,167,181,13.7,2.98,1,14,7.3,61.9,112,0,81,5.1,205,6,71,109,59,91,80.9,86.3,0,9,217,2,14.8,95.5,5.9,12,12,0,13,14,11,5.1,1596,8.8
Jeff George Jr.,46564,QB,ILLINOIS,7,62.9,170,181,10.7,2.79,1,14,7,51.9,94,0,100,12.1,207,13,49,187,42.2,49.2,48.2,59.1,4,10,226,0,20,64.6,9.7,20,5,0,6,7,18,8,1274,7
George Bollas,38869,QB,KENT STATE,11,60,165,181,10.2,2.87,0,5,2.6,48.1,87,0,83,12.1,224,12,52,201,55.9,42.7,36.8,58.6,3,12,237,1,27.7,47.9,10.3,23,20,0,13,4,17,7.2,1129,6.2
Tyler Hilinski,34047,QB,WASH STATE,8,80,175,179,5.8,2.88,1,5,2.7,72.6,130,0,39,7.1,194,10,66,341,34.9,64.4,64.5,55.9,2,7,197,0,15.4,86.7,3.1,6,9,0,1,7,8,4.1,1176,6.6
Dallas Davis,13241,QB,S ALABAMA,9,72.5,167,179,9.4,2.67,1,9,4.8,55.9,100,0,74,17.4,207,21,61,288,40.4,62.8,65.5,51.2,0,7,215,3,14.9,78.8,5.3,11,17,1,10,8,11,5.1,1355,7.6
Jordan Ta'amu,60453,QB,OLE MISS,6,76.8,164,175,10.6,2.68,5,11,6.1,65.7,115,0,56,8.7,202,11,72,226,68.7,68.8,64.6,69.5,1,4,208,2,21.4,108.2,5.9,12,14,1,4,11,13,6.3,1677,9.6
Keon Howard,40418,QB,SO MISS,7,68.1,160,172,9.6,2.47,5,6,3.4,56.4,97,0,59,11,185,12,54,296,31.1,59.7,60.3,58.6,2,5,194,2,5.1,81.8,1.6,3,7,0,5,8,11,5.7,1209,7
Josh Love,34044,QB,S JOSE ST,8,64,161,171,10.6,2.28,4,4,2.2,53.8,92,0,46,10.7,188,11,49,285,29.7,51.1,51.6,48.1,3,7,198,0,23.9,62.2,5.9,11,6,1,2,5,11,5.6,928,5.4
Tyler Keane,54513,QB,COAST CAR,9,69.4,160,170,10.2,2.61,5,4,2.2,58.8,100,0,71,9.9,193,11,64,141,56.7,63.9,66.5,51.4,1,5,207,2,18.3,95.8,6.7,13,9,0,4,11,11,5.3,1445,8.5
Kyle Postma,32269,QB,HOUSTON,7,75.9,162,169,7.3,2.16,4,4,2.2,66.9,113,0,38,8.1,190,10,65,182,55.4,73.4,70.4,66.4,2,6,204,1,13.2,80.8,2.6,5,14,0,1,5,8,3.9,1133,6.7
Jacob Park,12662,QB,IOWA STATE,4,70.5,156,162,8.4,2.4,0,6,3.6,61.7,100,0,44,9.1,171,10,62,193,74.7,70.4,67.8,67.1,0,5,178,0,11.4,89.6,2.9,5,4,0,6,9,7,3.9,1181,7.3
David Blough,46508,QB,PURDUE,9,79.1,148,160,7.4,2.5,4,4,2.4,64.4,103,0,61,12,190,14,61,273,76.3,74.2,70.8,68.1,1,4,202,1,23,92.9,7.4,14,15,2,5,9,5,2.5,1106,6.9
David Pindell,55126,QB,UCONN,7,63,146,159,9.1,2.8,1,7,4.1,52.8,84,0,73,8.7,184,8,44,146,60.9,58.4,52.6,65.1,3,6,196,0,12.3,63.3,4.9,9,15,0,9,4,10,5.1,937,5.9
Ben DiNucci,34311,QB,PITTSBURGH,10,67.8,143,159,10.6,3.21,4,7,4.3,55.3,88,0,66,9.3,192,9,55,268,35.6,53.8,53.5,55,0,5,198,0,21.2,74.2,7.3,14,18,1,11,5,13,6.6,1091,6.9
Chad President,28862,QB,TULSA,9,65.1,152,158,10.4,2.49,3,3,1.7,52.5,83,0,54,16.2,178,16,43,320,49.2,51,47,60.2,1,2,193,4,14.8,71.2,4.5,8,12,0,2,3,10,5.2,921,5.8
John O'Korn,46515,QB,MICHIGAN,9,67.1,152,157,8.8,2.91,1,9,5.5,53.5,84,0,76,17.6,193,18,47,222,26.3,61.7,66.9,44.2,1,6,203,4,28.9,60.2,11.4,22,14,0,3,2,7,3.4,951,6.1
Shai Werts,40384,QB,GA SOUTHRN,11,67.9,140,154,9.8,3.03,2,7,4.3,55.2,85,0,93,10.5,221,10,55,174,29,54,54.4,55.3,1,5,229,4,23.7,74.9,10,22,43,1,10,7,10,4.4,931,6
Cole Kelley,39945,QB,ARKANSAS,9,67.9,137,152,8.9,3.07,1,2,1.2,57.2,87,0,85,6.5,178,6,51,111,28.4,53,49.5,63.4,10,4,194,1,17.6,84.8,8.4,15,8,0,4,8,10,5.2,1038,6.8
Zack Greenlee,46587,QB,UTEP,9,57.1,133,149,11.5,3.06,4,10,6.3,47.7,71,0,60,6.6,179,5,43,330,63.8,59.8,58.3,60.5,1,6,191,0,13.3,56.7,4.5,8,21,0,11,4,8,4.2,813,5.5
Nathan Elliott,34526,QB,N CAROLINA,5,62.7,134,146,9.3,2.55,4,2,1.3,52.1,76,0,46,9.5,160,8,53,245,78.7,68.9,64.4,69.6,1,5,169,0,21.7,80.4,6.3,10,4,0,7,10,3,1.8,925,6.3
Keller Chryst,46472,QB,STANFORD,7,63.6,132,146,11,2.44,7,7,4.5,53.4,78,0,45,7.1,157,6,46,300,61.9,65,67,59.1,4,4,165,6,15.6,80.9,4.5,7,4,0,3,8,12,7.3,962,6.6
Kato Nelson,40264,QB,AKRON,10,65.5,119,141,13.6,3.09,7,11,7.4,49.6,70,0,64,10.3,183,8,50,102,60.9,66.4,62.3,68.7,2,2,190,5,34.4,85.7,12,22,20,0,13,8,10,5.3,990,7
D'Eriq King,26636,QB,HOUSTON,7,76.5,132,140,9.6,2.54,1,7,4.8,65,91,0,39,9.9,165,10,56,182,71.6,77.5,75.7,71.6,1,2,172,0,23.1,104.9,5.5,9,14,1,5,7,4,2.3,1273,9.1
Jarrett Guarantano,40771,QB,TENNESSEE,9,74.2,124,140,9.3,3.07,4,3,2,61.4,86,0,91,6.5,189,6,51,307,55.3,63.4,64.6,57.1,6,2,200,2,28.6,86.5,13.8,26,21,0,6,4,5,2.5,997,7.1
Quinten Dormady,35426,QB,TENNESSEE,5,64.3,129,137,9.1,2.49,3,4,2.7,55.5,76,0,38,8.4,141,7,42,307,60.7,48.8,49.3,48.7,0,6,150,0,7.9,72.8,2.1,3,0,0,5,6,10,6.7,925,6.8
Kyle Bolin,46414,QB,RUTGERS,6,68.1,119,135,8.2,2.55,4,4,2.8,54.1,73,0,40,9.9,139,8,35,278,74.9,51.8,50.3,55.2,2,6,145,1,5,57.9,1.4,2,2,2,8,3,6,4.1,710,5.3
Jake Luton,17287,QB,OREGON ST,4,71.4,126,135,9.7,2.78,1,4,2.9,61.5,83,0,47,7.8,149,7,44,265,59.7,75.8,75.2,59.7,0,4,154,0,14.9,77.2,4.7,7,7,0,8,4,6,3.9,854,6.3
Max Browne,46632,QB,PITTSBURGH,6,77.9,131,135,8.5,2.6,1,5,3.6,71.1,96,0,47,5.9,151,6,49,268,59.1,75.9,75.9,54.7,1,2,153,0,27.7,98.3,8.6,13,3,0,2,5,6,3.9,997,7.4
Ryan Metz,48058,QB,UTEP,7,64.1,117,131,9.2,2.72,4,2,1.4,48.9,64,0,50,14.7,147,11,24,330,75.6,52.7,50.4,62.2,1,6,154,2,18,51.8,6.1,9,7,0,9,3,7,4.5,642,4.9
Luke Skipper,39975,QB,TULSA,7,68.1,116,129,11.8,2.97,5,7,5,55,71,0,64,10.1,168,8,46,320,52.7,66.1,66.6,58.9,2,4,178,1,26.6,79.7,10.1,17,22,1,5,3,5,2.8,1142,8.9
Demry Croft,13644,QB,MINNESOTA,9,58.3,108,127,11.1,3.21,1,5,3.8,40.9,52,0,77,17.5,174,11,35,225,45.7,47.9,43.8,58,1,7,181,3,23.4,45.8,10.3,18,29,1,16,4,12,6.6,672,5.3
Billy Bahl,46531,QB,MIAMI OH,4,63.4,112,120,12.9,2.38,2,2,1.6,52.5,63,0,31,11.3,125,8,39,221,74.2,64.4,63.2,60.2,0,4,130,1,12.9,74.6,3.2,4,1,1,5,5,4,3.1,828,6.9
Tevaka Tuioti,40663,QB,NEW MEXICO,8,58.6,116,118,11.3,2.44,1,4,3.1,48.3,57,0,51,16.2,129,11,30,241,39.4,45.3,49.1,46.4,1,6,141,1,3.9,57.2,1.6,2,9,0,0,4,8,5.7,702,5.9
TaQuon Marshall,39457,QB,GA TECH,11,45.6,103,116,19.9,3.44,2,11,8.8,36.2,42,0,80,10.6,166,5,43,176,31.7,59.7,58,58.7,4,5,177,0,25,76.3,12,20,30,0,7,10,9,5.1,927,8
Brandon Dawkins,27142,QB,ARIZONA,6,70.1,107,115,7.6,2.56,1,5,4,60.9,70,0,50,6.7,133,5,38,109,57.7,58.6,55.4,62,2,4,143,1,10,79.2,3.8,5,13,0,5,5,8,5.6,728,6.3
Troy Williams,46431,QB,UTAH,6,67,97,110,11.2,2.95,5,5,4.1,54.5,60,0,56,7.7,130,5,33,328,65,58.8,55.7,59.8,1,4,145,1,16.1,69.2,6.9,9,11,0,7,2,7,4.8,812,7.4
Arion Worthman,25439,QB,AIR FORCE,10,58.3,103,109,13.8,3.23,1,7,6.1,49.5,54,0,80,10,139,6,45,101,29.7,55.3,55.2,53.6,4,4,146,0,21.3,100.7,12.2,17,12,0,1,10,10,6.8,1100,10.1
Conor Rhoda,26179,QB,MINNESOTA,6,68,100,109,9.9,3.15,0,6,5.2,54.1,59,0,48,13.2,120,9,39,225,29.5,62.7,67.4,42.5,1,4,127,0,4.2,79.3,1.7,2,9,0,8,5,8,6.3,840,7.7
Kilton Anderson,27546,QB,COAST CAR,6,58.9,95,109,12.7,2.73,3,10,8.8,45,49,0,70,12.5,133,7,39,141,43.1,65.7,69.1,53.7,6,3,138,0,20,78.1,10.5,14,9,0,5,7,5,3.6,748,6.9
Brandon Peters,40416,QB,MICHIGAN,6,61.4,101,108,9.4,2.92,3,1,0.9,52.8,57,0,46,8.1,123,5,36,222,54.4,50,54.5,32.8,1,2,129,0,17.4,76.6,6.5,8,7,0,3,4,4,3.1,672,6.2
Drew Anderson,27308,QB,BUFFALO,4,78,100,106,10.7,2.28,3,11,9.3,62.3,66,0,37,15.4,110,12,43,126,74.8,90.7,90,67,1,1,123,0,5.4,122,1.8,2,2,0,2,10,1,0.8,1030,9.7
Kyle Allen,26152,QB,HOUSTON,4,85.1,101,105,4.4,2.23,1,2,1.8,76.2,80,0,27,7,112,6,37,182,39.7,57.5,60.1,44.9,0,4,116,0,14.8,92.2,3.6,4,3,0,3,4,5,4.3,751,7.2
Giovanni Rescigno,27050,QB,RUTGERS,8,62.6,91,102,8.3,3.23,4,5,4.8,47.1,48,0,64,15.8,137,9,24,278,50.7,55.9,58.4,52.7,1,1,142,1,20.3,65.1,9.5,13,22,1,5,2,7,4.9,522,5.1
Darius Wade,28055,QB,BOSTON COL,8,74.5,94,102,7.3,2.87,2,5,4.9,60.8,62,0,36,11.4,119,8,37,121,30,60.2,66,39.1,3,3,121,0,22.2,80.1,6.7,8,9,1,2,3,6,5,731,7.2
Joe Critchlow,51996,QB,BYU,6,62.9,97,101,11,2.37,3,5,4.8,54.5,55,0,27,9.8,112,6,31,128,57.4,66.3,63.8,66.7,0,4,115,0,37,66.8,8.9,10,0,0,1,3,1,0.9,629,6.2
Jesse Ertz,46473,QB,KANSAS ST,5,76.3,93,100,12.3,2.95,2,9,8.3,55,55,0,24,22.5,118,16,39,199,80.2,82.1,82.5,66.4,0,3,126,0,29.2,97.5,5.9,7,11,0,5,7,3,2.4,930,9.3
Andre Nunez,60430,QB,LA LAFAYET,4,72.3,94,100,11,2.86,2,8,7.7,61,61,0,46,10.3,122,7,45,207,59.8,72.2,72.1,60.9,0,2,126,1,32.6,90.5,12.3,15,7,0,4,4,5,4,783,7.8
Riley Neal,35543,QB,BALL ST,3,79.8,94,99,8,2.93,3,0,0,67.7,67,0,37,10.7,110,8,41,117,75.5,74.6,74,62.4,1,3,114,0,10.8,93.8,3.6,4,7,0,1,6,2,1.8,659,6.7
Montell Cozart,46563,QB,BOISE ST,14,75.6,86,97,8.7,2.9,1,7,6.9,62.9,61,0,35,6.2,127,4,41,120,81.6,79,74.3,70.6,0,1,133,1,28.6,116.9,7.9,10,19,0,10,10,1,0.8,754,7.8
Jackson Tyner,36073,QB,RICE,6,57.3,89,97,12.1,2.8,2,1,1,47.4,46,0,38,9.8,110,5,35,275,57.5,35.9,31.1,59.5,0,5,111,2,15.8,52.7,5.5,6,7,0,6,2,11,9.9,599,6.2
Reece Goddard,60608,QB,W MICHIGAN,6,58.9,90,96,10.4,2.83,2,3,3,45.8,44,0,40,17,120,9,29,347,25.2,43.8,49.3,43.4,0,3,129,1,30,61.2,10,12,12,0,4,3,5,3.9,542,5.6
Daniel Santacaterina,34645,QB,N ILLINOIS,6,74.4,90,96,7.8,2.47,2,7,7.2,64.6,62,0,35,7.5,115,5,27,254,41.4,48.5,51.3,45,0,5,116,1,31.4,89.4,9.6,11,7,0,4,7,7,6,712,7.4
Lamar Jordan,29577,QB,NEW MEXICO,11,52.7,91,94,12.6,2.76,1,3,3,50,47,0,57,2.1,126,1,28,241,32.3,42.9,31.8,58.7,1,6,132,0,21.1,54.9,9.5,12,20,0,1,3,13,9.8,611,6.5
Chayce Crouch,32855,QB,ILLINOIS,5,62.7,83,92,8,2.61,2,1,1,50,46,0,54,11.5,112,6,25,187,52.2,45.7,36.3,64.7,4,4,121,1,25.9,49.2,12.5,14,6,0,3,1,8,6.6,440,4.8
Zack Mahoney,46457,QB,SYRACUSE,5,64.4,87,90,11.3,2.34,2,0,0,51.1,46,0,23,17.9,98,10,27,304,73.6,51.7,47.6,67.7,0,4,103,0,13,59.1,3.1,3,5,0,1,3,9,8.7,471,5.2
Chris Chugunov,34153,QB,W VIRGINIA,5,62.8,86,90,14.6,2.57,1,4,4.2,47.8,43,0,24,20.4,96,11,21,343,33.4,49.4,51.5,38.9,2,2,102,2,20.8,68.6,5.2,5,1,0,1,3,5,4.9,536,6
Johnny Stanton,46441,QB,UNLV,3,65.9,85,88,10.6,2.45,0,4,4.3,62.5,55,0,38,1.8,96,1,36,325,48.6,61.5,63.3,55.1,0,2,101,0,10.5,94.1,4.2,4,4,0,3,4,5,5,724,8.2
Ross Comis,46584,QB,UMASS,10,64.1,78,88,9.1,2.71,4,5,5.5,55.7,49,0,38,2,119,1,30,216,25.4,49.3,55.4,48.6,2,1,122,2,21.1,89.4,6.7,8,22,0,4,4,7,5.7,645,7.3
Alex Delton,34840,QB,KANSAS ST,6,68.4,79,86,11.6,2.92,3,4,4.3,58.1,50,0,26,7.4,96,4,28,199,53.3,67.6,58.8,69,3,2,104,2,15.4,81.8,4.2,4,6,0,1,3,7,6.7,606,7
Drew Plitt,39879,QB,BALL ST,5,64.9,77,84,8.3,2.91,3,4,4.7,50,42,0,46,16,111,8,27,117,39.1,38.1,35,54.6,0,3,112,1,23.9,62.1,9.9,11,16,0,4,3,10,8.9,430,5.1
Skylar Thompson,60417,QB,KANSAS ST,7,72.7,77,83,11.2,3.57,1,6,6.4,61.4,51,0,37,8.9,113,5,34,199,66.8,61,64.2,57.5,0,3,124,3,35.1,92.9,11.5,13,17,0,5,5,7,5.6,689,8.3
Wilton Speight,46399,QB,MICHIGAN,4,67.1,73,81,11.4,2.75,1,4,4.8,54.3,44,0,40,10.2,92,5,22,222,25.1,46.1,49.2,41.2,2,2,94,1,22.5,79.3,9.8,9,2,0,5,3,4,4.3,581,7.2
Chason Virgil,39592,QB,FRESNO ST,4,67.1,79,81,7.7,2.41,0,3,3.5,56.8,46,0,19,13.2,88,7,21,169,72.6,57.1,56.3,59.9,0,2,93,0,5.3,78,1.1,1,2,0,2,3,4,4.3,516,6.4
Devon Modster,40118,QB,UCLA,5,76,75,79,9.4,2.29,3,3,3.7,64.6,51,0,20,10.5,88,6,23,324,51.9,65.8,71.4,41,0,0,91,0,15,108.1,3.4,3,5,0,1,4,4,4.4,671,8.5
Rex Culpepper,40540,QB,SYRACUSE,4,77.3,75,78,8.3,2.24,0,3,3.8,61.5,48,0,15,17.2,84,10,26,304,23.8,55.7,55.6,56.9,2,3,85,0,26.7,74.3,4.8,4,1,0,1,2,5,5.9,531,6.8
Braxton Burmeister,60513,QB,OREGON,7,65.3,75,78,9,2.98,0,1,1.2,57.7,45,0,33,8.2,103,4,19,264,22.4,35.8,31.7,50,0,6,110,0,45.5,44.3,14.6,15,10,0,3,2,10,9.1,331,4.2
Tua Tagovailoa,60326,QB,ALABAMA,8,76.1,71,77,10.2,3.06,1,4,5.1,63.6,49,0,33,9.3,87,5,35,103,76.7,81.4,77.3,71.2,1,2,89,0,9.1,118.3,3.4,3,7,0,4,11,4,4.5,636,8.3
Ian Book,40216,QB,NOTRE DAME,8,70.8,72,76,10,3.27,1,3,3.8,60.5,46,0,21,9.8,91,5,27,258,61,56.6,51.9,62.9,1,4,94,1,28.6,73.1,6.6,6,9,0,2,4,5,5.3,456,6
Daniel Parr,34390,QB,FAU,4,63.5,74,76,9.4,2.51,0,2,2.3,57.9,44,0,28,6.4,97,3,22,165,39.7,52.5,47.5,66.7,0,2,108,0,35.7,89.9,10.3,10,8,0,2,4,4,3.7,602,7.9
Miklo Smalls,52210,QB,RICE,6,68.1,69,76,11.5,3.18,2,6,7.1,56.6,43,0,41,8.5,107,4,34,275,28.1,63.4,59.9,63.3,0,5,117,0,29.3,60.4,11.2,12,19,1,4,1,6,5.1,623,8.2
Nick Smith,30748,QB,WYOMING,4,65.2,69,75,8.5,2.78,2,2,2.6,53.3,40,0,25,11.1,82,5,18,351,56,57.9,59.3,55.3,1,2,84,1,16,70.5,4.9,4,3,1,2,2,2,2.4,471,6.3
Zach Abey,35594,QB,NAVY,12,52.2,69,74,17.3,2.69,1,6,8.1,41.9,31,0,40,13.9,95,5,24,237,36.3,62.8,63.3,59.6,2,7,95,0,30,73.9,12.6,12,9,2,0,7,8,8.4,795,10.7
Sam Glaesmann,40141,QB,RICE,6,53.8,65,72,11.7,2.79,2,7,9.2,44.4,32,0,31,8.6,94,3,23,275,16.9,34,31.3,52.3,1,6,98,1,29,47.2,9.6,9,13,0,4,3,10,10.2,500,6.9
Nick Jeanty,26496,QB,NEW MEX ST,3,76.9,65,71,5.5,2.06,2,2,2.8,67.6,48,0,23,4,75,2,21,242,72.9,66.1,62,69.1,0,4,75,0,13,62,4,3,1,0,4,1,3,4,381,5.4
Brandon Harris,46538,QB,N CAROLINA,6,62.7,67,71,11.7,2.73,1,2,2.7,49.3,35,0,31,16.7,85,7,25,245,75.8,53.8,41.8,74.1,1,8,87,0,22.6,28.6,8.2,7,7,0,2,1,7,8,346,4.9
Kenny Pickett,60515,QB,PITTSBURGH,4,67.7,65,67,10.8,3.17,1,2,2.9,58.2,39,0,25,11.4,84,5,23,268,74.3,58.6,55.4,63.1,0,1,86,0,28,80.5,8.3,7,10,1,0,1,3,3.5,501,7.5
Blake LaRussa,28141,QB,DOMINION,5,66.1,62,67,9.4,2.45,2,1,1.4,55.2,37,0,25,9.8,78,4,22,263,72.7,63,56.5,73.3,0,3,80,1,12,69.9,3.8,3,6,0,3,3,4,5,411,6.1
Zeb Noland,40508,QB,IOWA STATE,4,65.1,63,66,8.9,2.2,1,4,5.7,54.5,36,0,15,12.2,67,5,23,193,46.6,59,63.2,40,2,1,71,1,6.7,85,1.5,1,0,0,0,2,4,5.6,533,8.1
Cam Thomas,60406,QB,ILLINOIS,4,53.2,62,66,12.6,2.8,1,3,4.5,42.4,28,0,28,15.2,80,5,16,187,47.7,45.7,29.6,72.9,2,5,80,2,32.1,29.5,11.3,9,5,0,1,0,7,8.8,375,5.7
Keytaon Thompson,60457,QB,MISS STATE,8,58.3,60,66,11.8,2.84,1,1,1.4,48.5,32,0,29,8.6,82,3,15,227,42.8,65.9,50.7,72.3,2,2,86,1,24.1,64.3,8.5,7,9,0,3,2,5,5.8,385,5.8
Colton Richardson,60404,QB,IDAHO,2,67.2,58,61,11.2,2.67,1,4,6.2,54.1,33,0,39,15.4,80,6,20,185,71.8,55.9,55.7,59.8,1,1,84,1,35.9,78.3,17.5,14,4,0,1,2,3,3.6,396,6.5
Garrett Smith,46568,QB,LA MONROE,4,70.7,58,60,8.4,2.33,1,1,1.6,58.3,35,0,21,14.6,65,6,24,209,35.7,51.9,54.3,55.8,0,3,68,2,19,98,6.2,4,1,0,1,5,4,5.9,581,9.7
Kyle Vantrease,55029,QB,BUFFALO,2,46.4,56,57,15.4,2.7,1,3,5,43.9,25,0,25,3.8,65,1,13,126,45.4,28.3,29.5,37.6,0,2,68,0,24,61.7,9.2,6,2,0,0,2,9,13.2,355,6.2
Dwayne Haskins,41897,QB,OHIO STATE,8,75,56,57,7.6,2.55,1,3,4.8,70.2,40,0,16,4.8,65,2,24,260,36.3,68.6,74.4,52.3,0,1,70,0,18.8,117.9,4.6,3,5,0,0,4,2,2.9,565,9.9
Malik Zaire,46634,QB,FLORIDA,4,68.6,51,56,8.2,3.29,2,3,5.3,57.1,32,0,36,8.6,67,3,17,163,29.8,64,64.3,58.8,1,1,68,0,19.4,68.2,10.4,7,4,0,2,0,5,7.4,349,6.2
Anu Solomon,46599,QB,BAYLOR,2,55.1,49,54,15.8,2.69,1,6,10.3,42.6,23,0,27,14.8,63,4,17,118,32.7,62.1,57.3,71.5,2,2,67,1,18.5,77.1,7.9,5,4,0,2,4,4,6,392,7.3
Levi Lewis,60428,QB,LA LAFAYET,4,66.7,45,54,9.2,3.4,1,0,0,51.9,28,0,31,6.7,73,2,18,207,57.1,62.3,51.6,69.9,2,1,75,0,16.1,79,6.8,5,14,0,6,2,3,4,377,7
Mark Torrez,40106,QB,UTEP,7,41.5,41,48,11.8,3.35,2,0,0,29.2,14,0,21,17.6,62,3,8,330,71.7,28,27.2,55.5,0,2,65,0,28.6,22.2,9.7,6,8,0,5,0,6,9.2,126,2.6
Ryan Brand,37572,QB,MARYLAND,3,56.8,44,47,9.3,2.26,1,2,4,51.1,24,0,10,4,49,1,12,215,72.3,49.4,50.6,57,2,2,52,3,10,52.1,2,1,1,0,0,1,6,11.5,204,4.3
Kendall Hinton,34045,QB,WAKE,5,72.1,43,47,14,3.04,1,4,8.2,57.4,27,0,26,12.9,59,4,19,339,60.8,73.8,80.8,59.1,2,0,62,0,19.2,113.7,8.5,5,7,0,1,4,0,0,399,8.5
McLane Carter,37478,QB,TEXAS TECH,4,55.6,45,46,12,2.38,0,0,0,50,23,0,11,8,48,2,16,315,73.9,44.1,45,54.8,0,2,50,1,9.1,72.6,2.1,1,1,0,1,2,6,12,359,7.8
Ahmad Bradshaw,46451,QB,ARMY,12,45,40,44,18.7,2.84,0,2,4.2,34.1,15,0,26,16.7,45,3,12,114,66.6,75.7,45,77.5,2,2,49,3,0,45.8,0,0,1,0,2,1,4,8.2,282,6.4
Zerrick Cooper,40465,QB,CLEMSON,6,72.5,40,41,10.5,2.13,1,0,0,61,25,0,9,13.8,45,4,12,140,43,51.5,48.2,61.5,0,0,47,0,33.3,95.2,6.7,3,1,0,0,2,3,6.4,256,6.2
Maurice Alexander,33465,QB,FIU,4,66.7,36,40,10.2,3.14,2,0,0,45,18,0,34,25,55,6,11,166,26.3,42,41.2,52.8,0,2,58,0,26.5,36.9,16.4,9,6,0,2,0,3,5.2,174,4.4
Will McBride,62974,QB,TENNESSEE,2,54.1,37,40,10,2.92,0,1,2.5,42.5,17,0,19,15,51,3,10,307,26.5,40.9,35.4,60.2,0,2,51,0,31.6,40.8,11.8,6,5,0,3,1,3,5.9,152,3.8
Beau Hoge,34606,QB,BYU,3,59.5,37,39,15.5,3.03,2,2,5,48.7,19,0,12,13.6,43,3,11,128,36.6,39.9,31,71.3,0,3,44,1,25,55.2,7,3,1,0,0,2,8,18.2,257,6.6
Kaymen Cureton,60477,QB,NEVADA,2,68.4,38,39,11.7,3.29,0,4,8.7,53.8,21,0,20,19.2,58,5,12,239,21,51.9,65.7,33,0,1,65,1,50,86.1,17.2,10,9,0,1,3,5,7.7,226,5.8
