player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Devin Scott,23884,WR,LA LAFAYET,13,20.9,0,35.7,,0,0,0,0,0,0,207,0,76.3,65.7,54.4,,54,0,0,3,45,0,0,134,1,5,97.8,131,3,4,18.8,14,0,97,130,89,9,1.8,17.8,0.68
Luke Turner,19141,WR,RICE,13,10.3,1,71.4,,0,0,0,0,0,0,275,0,80.9,77.8,65.9,70.9,58.9,10.3,15,0,26,2.1,3,146,2,10,94.5,138,80.8,118,121.7,14,1,4.1,6,122,49,4.9,12.2,0.88
Jordan Parker,18614,HB,MIDDLE TN,12,2.4,1,78.6,,0,0,0,8.3,1,0,224,1,64.9,63.6,61.2,50.5,43.6,9.5,17,0,50,14,25,179,0,11,84.4,151,3.9,7,124.7,14,1,2.8,5,115,79,7.2,10.5,0.76
Jowan Davis,45928,HB,RICE,13,-0.4,5,92.9,,0,0,0,0,0,0,275,0,68.7,73.4,56.1,64.6,52.2,0,0,0,38,27.7,62,224,1,13,68.3,153,4.5,10,98.8,14,0,0,0,108,116,8.9,8.3,0.71
Juwann Winfree,38275,WR,MARYLAND,8,15.3,0,78.6,,0,0,0,0,0,0,215,0,81.5,68.2,70.7,,71.7,0,0,0,31,0,0,56,1,11,98.2,55,3.6,2,153.3,14,2,96.4,54,158,16,1.5,14.4,2.87
Dreamius Smith,10136,HB,W VIRGINIA,12,-4.1,0,78.6,,0,0,0,8.3,1,0,343,0,64.6,38.6,62.9,78.9,53.1,0,0,1,13,18.5,22,119,0,11,78.2,93,10.1,12,49.4,14,0,6.7,8,41,86,7.8,3.7,0.44
Shaun Wick,20099,HB,WYOMING,9,-1.4,1,71.4,,0,0,0,0,0,0,351,0,82.1,81,71.5,72.9,62.8,0,0,0,12,44.2,72,163,0,10,54.6,89,0.6,1,80.1,14,0,1.8,3,62,74,7.4,6.2,0.7
Rachid Ibrahim,23607,HB,PITTSBURGH,12,-2.2,1,78.6,,0,0,0,8.3,1,1,268,0,64.9,79.6,73.1,43.2,66.1,1,1,0,26,29.7,30,101,0,11,69.3,70,0,0,88.7,14,0,0,0,74,103,9.4,6.7,1.06
Desroy Maxwell,16640,TE,N ILLINOIS,14,6.1,2,69.2,,0,0,1,10,1,0,254,0,61,67.5,57.4,72.2,53.3,62.6,97,0,16,19.4,30,155,6,9,75.5,117,25.2,39,88.6,13,0,2.6,4,90,45,5,10,0.77
Kris Kentera,16632,WR,VANDERBILT,12,16.7,0,53.8,,0,0,0,12.5,1,0,333,1,56.4,66.7,62.6,,61.2,1,1,1,39,0,0,104,1,7,94.2,98,72.1,75,76.8,13,1,26.9,28,113,21,3,16.1,1.15
Mikah Holder,27203,WR,S DIEGO ST,9,10.2,0,38.5,,0,0,0,0,0,1,284,0,76.3,65.7,58.6,,58.5,0,0,1,15,0,0,69,0,5,95.7,66,18.8,13,19.1,13,0,81.2,56,53,18,3.6,10.6,0.8
Hayden Weichers,30453,WR,UTAH ST,9,3.9,2,76.9,,0,0,0,16.7,2,0,329,0,49.5,68.2,64,,59.1,1.1,1,0,18,0,0,88,1,10,90.9,80,69.3,61,93.1,13,0,27.3,24,84,65,6.5,8.4,1.05
K.J. Brent,11349,WR,S CAROLINA,13,13.3,0,69.2,,0,0,0,0,0,0,289,0,80.1,67.5,70.7,,65.9,0,0,1,20,0,0,96,0,9,97.9,94,69.8,67,88.9,13,1,30.2,29,111,30,3.3,12.3,1.18
Dakota Gordon,17297,FB,S DIEGO ST,13,5.4,4,53.8,,0,0,0,12.5,1,0,284,0,56.4,78.5,90.5,55,52.3,9.3,14,1,24,30.5,46,151,2,7,67.5,102,0.7,1,33.5,13,0,0,0,58,47,6.7,8.3,0.57
Saylor Lavallii,16504,HB,C MICHIGAN,13,-0.1,1,100,,0,0,1,0,0,0,134,0,82.7,86.2,62,36.7,71.6,0,0,0,23,43,71,165,2,13,53.3,88,0,0,94.2,13,0,0.6,1,86,87,6.7,6.6,0.98
Quinton White Jr.,25349,HB,TEXAS TECH,12,0.7,4,76.9,,0,0,0,16.7,2,1,315,1,49.5,50.3,57.7,44.5,44.6,0,0,1,26,18.2,24,132,0,10,74.2,98,7.6,10,60.4,13,0,4.5,6,82,96,9.6,8.2,0.84
Ben McCord,11432,TE,C MICHIGAN,13,11.9,1,76.9,,0,0,0,0,0,0,134,1,80.9,25,65.6,75.9,55.7,72.9,121,1,30,13.9,23,166,1,10,80.7,134,22.3,37,113.5,13,3,4.2,7,124,25,2.5,12.4,0.93
Bronson Hill,10292,HB,E MICHIGAN,12,4.4,4,69.2,,0,0,0,10,1,0,160,0,61,86,58.3,54,57.7,0,0,0,76,45.3,78,172,1,9,54.1,93,7,12,145.2,13,2,4.1,7,143,124,13.8,15.9,1.54
Jawon Chisholm,10273,HB,AKRON,11,3.2,1,61.5,,0,0,0,11.1,1,0,102,0,62.9,50.5,65.4,80.1,55.8,0,0,1,28,37.1,96,259,0,8,61,158,3.5,9,46,13,0,0,0,77,75,9.4,9.6,0.49
Tony Giovannelli,15694,FB,ARMY,9,11.5,1,61.5,,0,0,0,11.1,1,0,114,1,59.3,49.7,70.7,70.4,53.5,37,34,0,26,3.3,3,92,1,8,92.4,85,32.6,30,93.1,13,0,22.8,21,124,35,4.4,15.5,1.46
Thomas Tyner,23651,HB,OREGON,11,0.8,0,76.9,,0,0,0,0,0,0,264,0,80.9,75.5,73.1,72.3,59.9,0,0,0,21,24.5,38,155,0,10,72.3,112,7.7,12,112.3,13,1,0,0,64,68,6.8,6.4,0.57
Alex Ross,38293,HB,OKLAHOMA,13,-1.7,1,76.9,,0,0,0,0,0,0,261,0,80.9,86.3,68.8,84.9,72.1,0,0,0,16,25,25,100,0,10,72,72,6,6,87,13,0,0,0,65,104,10.4,6.5,0.9
Austin Hays,47659,WR,OKLA STATE,9,4,0,69.2,,0,0,0,0,0,0,262,0,80.1,67.5,55.5,,54.3,0,0,0,15,0,0,75,0,9,96,72,100,75,78,13,0,0,0,57,63,7,6.3,0.79
Jordan Davis,15303,WR,TEXAS TECH,4,9.8,0,61.5,,0,0,0,11.1,1,0,315,0,61,67.5,73.2,,67.5,0,0,0,26,0,0,71,0,8,94.4,67,97.2,69,110.1,13,1,2.8,2,97,44,5.5,12.1,1.45
Marlin Lane,15271,HB,TENNESSEE,12,1.4,4,84.6,,0,0,0,0,0,0,307,0,81.5,86.1,68.6,72.7,68.3,0,0,0,28,28.5,43,151,0,11,68.9,104,2,3,91.7,13,0,0.7,1,78,76,6.9,7.1,0.75
Robbie Walker,39105,WR,OHIO,10,10.2,1,46.2,,0,0,0,33.3,3,0,259,0,23.1,73.4,56.7,,58.8,0,0,0,21,0,0,62,0,6,95.2,59,90.3,56,64.9,13,0,6.5,4,76,25,4.2,12.7,1.29
Standish Dobard,47056,TE,MIAMI FL,13,11.1,1,53.8,,0,0,1,0,0,0,220,1,78.5,16.9,60.5,78.7,54.6,71,98,2,32,31.2,43,138,1,7,63.8,88,24.6,34,49.7,13,0,0,0,132,58,8.3,18.9,1.5
Jordan Hogue,47618,WR,BALL ST,9,12.2,0,69.2,,0,0,0,0,0,0,117,0,80.1,67.5,72.3,,72.8,0,0,0,33,0,0,54,1,9,96.3,52,9.3,5,133.7,13,2,90.7,49,107,36,4,11.9,2.06
Dolapo Macarthy,15052,TE,PURDUE,9,8.5,3,53.8,,0,0,0,22.2,2,0,273,0,38,66.7,60.4,65.4,54.9,8.9,5,1,22,1.8,1,56,0,7,96.4,54,62.5,35,37.7,13,0,28.6,16,71,12,1.7,10.1,1.31
Geoffrey Whiteside,14813,TE,NAVY,13,14.2,0,53.8,,0,0,0,22.2,2,0,237,0,42.4,39.2,70.9,77.3,59.5,56.4,57,0,32,16.8,17,101,0,7,81.2,82,17.8,18,75.2,13,0,2,2,88,25,3.6,12.6,1.07
Kray'shawn Brewer,22700,WR,E MICHIGAN,10,7.2,1,69.2,,0,0,0,10,1,0,160,0,61.4,67.5,57.6,,56.9,0,0,0,18,0,0,64,0,9,96.9,62,85.9,55,82.5,13,0,14.1,9,71,24,2.7,7.9,1.15
Akil Dan-Fodio,18093,TE,FIU,11,4.8,1,76.9,,0,0,1,9.1,1,1,166,0,62.9,67.9,59,74.2,50.3,71.4,110,0,27,9.1,14,154,1,10,89,137,26,40,88.6,13,0,0.6,1,70,43,4.3,7,0.51
Boise Ross,22502,CB,BUFFALO,2,9.9,1,53.8,,0,0,0,22.2,2,0,126,0,38,67.8,56.6,,56.5,0,0,2,15,0,0,70,6,7,92.9,65,12.9,9,26,13,0,87.1,61,58,16,2.3,8.3,0.89
Joe Bacci,12352,FB,C MICHIGAN,13,2.9,1,100,,0,0,0,0,0,0,134,0,82.7,68.7,69.2,74.7,83.4,0,0,0,23,23.3,34,146,1,13,73.3,107,1.4,2,139.7,13,1,0.7,1,148,112,8.6,11.4,1.38
Steven Mitchell Jr.,47508,WR,USC,11,10.3,3,53.8,,0,0,0,0,0,0,326,0,79.3,67.1,68.7,,70.6,6,5,0,24,0,0,83,0,7,94,78,68.7,57,112.8,13,2,14.5,12,82,20,2.9,11.7,1.05
Miles Lerch,21840,WR,UTSA,11,10.8,0,46.2,,0,0,0,0,0,0,331,0,53.4,66.2,58.4,,55.5,0,0,0,40,0,0,47,0,6,93.6,44,0,0,62.3,13,0,100,47,68,23,3.8,11.3,1.55
Mike Kinville,12511,TE,C MICHIGAN,13,6.8,0,61.5,,0,0,1,0,0,0,134,0,80.1,67.5,66.2,76.7,54.2,73.2,145,0,14,38.4,76,198,1,8,56.1,111,12.6,25,75.5,13,0,3,6,69,27,3.4,8.6,0.62
Deon Hill,13589,TE,GA TECH,14,12.8,2,76.9,,0,0,0,0,0,0,176,0,80.9,79.8,85.3,72.5,82.3,60.5,75,0,47,29,36,124,1,10,66.1,82,8.1,10,143.9,13,1,0,0,178,83,8.3,17.8,2.17
Orville Reynolds,12554,HB,WAKE,9,-3,2,84.6,,0,0,0,0,0,0,339,0,81.5,84.6,62.6,73.1,59.9,3.3,4,0,7,41.5,51,123,0,11,56.1,69,4.9,6,79.2,13,0,0,0,28,39,3.5,2.5,0.41
Daniel Montiel,47237,TE,MEMPHIS,10,9.1,0,61.5,,0,0,0,0,0,0,218,0,82.8,67.4,77.2,68.5,67.9,75.7,81,0,29,33.6,36,107,2,8,64.5,69,15.9,17,118.8,13,1,0.9,1,124,45,5.6,15.5,1.8
Justin Stockton,45705,HB,TEXAS TECH,12,-3.2,3,92.3,,0,0,0,7.7,1,0,315,1,66.4,60.5,62.7,26,53.7,0,0,0,17,17.5,11,63,1,12,79.4,50,1.6,1,116.7,13,1,1.6,1,76,113,9.4,6.3,1.52
Deantre Lewis,12911,HB,ARIZONA ST,12,-2.7,3,69.2,,0,0,0,18.2,2,0,110,0,47.1,81.3,65.2,56.7,60.4,0,0,0,36,23.8,35,147,0,9,70.7,104,4.1,6,94.4,13,0,0.7,1,108,128,14.2,12,1.04
Ronald Jones,19023,WR,PITTSBURGH,7,11.7,1,69.2,,0,0,0,10,1,0,268,0,61,68.5,60.3,,58.6,0,0,0,16,0,0,57,1,9,98.2,56,33.3,19,83.2,13,0,64.9,37,73,20,2.2,8.1,1.3
Eric Boyden,19798,TE,W MICHIGAN,13,4.1,2,76.9,,0,0,0,0,0,0,347,0,80.9,67.9,56.8,67.6,46.3,61.2,159,2,15,28.8,75,260,2,10,67.7,176,32.7,85,71.5,13,1,4.6,12,60,41,4.1,6,0.34
Ito Smith,45932,HB,SO MISS,11,0.1,3,61.5,,0,0,0,20,2,0,296,1,44.3,56.5,70,51.3,41.9,0,0,0,27,26.2,39,149,0,8,69.1,103,5.4,8,76.1,13,0,8.1,12,71,64,8,8.9,0.69
Marcus Outlow,28054,HB,BOSTON COL,11,3.9,0,84.6,,0,0,0,0,0,0,121,0,82.2,83.5,63.8,48.2,72.9,3.8,3,0,31,11.3,9,80,0,11,78.8,63,10,8,125.3,13,1,17.5,14,103,53,4.8,9.4,1.63
Kamal Abrams,17119,WR,UCONN,4,13.4,0,38.5,,0,0,0,50,5,0,146,0,8.1,65.7,49.5,,49.8,0,0,0,24,0,0,52,0,5,94.2,49,1.9,1,47.9,13,0,98.1,51,43,6,1.2,8.6,0.88
Tra Carson,11104,HB,TEXAS A&M,12,-2.4,2,69.2,,0,0,0,10,1,1,312,0,61,89.1,66.6,75.6,50.9,0,0,1,20,18.6,41,220,0,9,79.1,174,6.8,15,52.7,13,0,0,0,78,104,11.6,8.7,0.45
Brice Gunter,30155,WR,TEXAS ST,12,14.7,1,53.8,,0,0,1,22.2,2,0,314,0,27.8,67.1,52.4,67.7,51.8,0,0,0,33,0.7,1,151,3,7,94,142,5.3,8,111.1,13,1,94,142,120,35,5,17.1,0.85
John Johnson,48283,WR,TROY,12,5.5,4,91.7,,0,0,0,0,0,0,318,0,81.5,70.4,67.7,,64.3,0,0,0,49,0,0,73,0,11,97.3,71,94.5,69,101,12,0,4.1,3,99,48,4.4,9,1.39
Jamal Lyles,47285,TE,MICH STATE,13,12.6,0,41.7,,0,0,0,0,0,0,223,0,76.3,65.7,53.2,72.3,57.2,75.4,89,0,21,10.2,12,118,3,5,86.4,102,22.9,27,62.5,12,0,1.7,2,74,17,3.4,14.8,0.73
Lawrence White,15140,TE,TEXAS ST,7,9.6,0,66.7,,0,0,0,11.1,1,0,314,0,58.9,67.1,71,75.5,72.7,62,44,0,46,22.5,16,71,0,8,73.2,52,31,22,146.2,12,3,0,0,141,74,9.3,17.6,2.71
David Glasco II,13147,HB,UTSA,12,1.4,2,41.7,,0,0,0,16.7,1,0,331,0,58.9,90.2,64.1,52.4,46.7,0,0,1,7,21.3,47,221,0,5,72.9,161,4.5,10,14.6,12,0,4.5,10,18,14,2.8,3.6,0.11
Melvin Ray,17875,WR,AUBURN,13,13.8,1,66.7,,0,0,0,20,2,0,115,0,41.2,67.1,70.7,70.2,59.8,0,0,0,49,1.8,2,110,1,8,96.4,106,22.7,25,137.5,12,1,77.3,85,182,76,9.5,22.8,1.72
Jordan Pu`u-Robinson,14413,TE,HAWAII,10,6.3,2,58.3,,0,0,0,22.2,2,0,180,0,37.6,66.7,55.4,71.2,38.3,87.5,175,2,17,25,50,200,0,7,73,146,3,6,28.5,12,0,0,0,50,34,4.9,7.1,0.34
Cam Sims,47908,WR,ALABAMA,8,7.5,1,58.3,,0,0,0,30,3,0,103,0,25.3,66.7,61.7,,57.3,1.4,1,0,22,0,0,69,0,7,100,69,14.5,10,100,12,1,84.1,58,62,27,3.9,8.9,0.9
Brandon Radcliff,12129,HB,LOUISVILLE,11,3.3,4,50,,0,0,0,25,2,0,210,0,33.8,68.1,73.1,66.4,49.8,0.6,1,0,33,37.2,64,172,2,6,58.7,101,0,0,72.9,12,0,2.9,5,84,64,10.7,14,0.83
Jordon James,15280,HB,UCLA,12,-3.7,0,83.3,,0,0,0,0,0,0,324,0,81.5,63.6,63.9,54.5,62.4,0,0,0,31,26.3,30,114,0,10,70.2,80,7,8,96.5,12,0,1.8,2,86,124,12.4,8.6,1.08
Ryheem Malone,30024,WR,SMU,5,7.3,0,41.7,,0,0,0,37.5,3,0,287,0,20,65.7,45.2,,44.1,0,0,0,8,0,0,51,0,5,98,50,94.1,48,49.7,12,0,5.9,3,37,18,3.6,7.4,0.74
Thomas Rawls,9993,HB,C MICHIGAN,8,-1.2,5,83.3,,0,0,0,0,0,0,134,0,80.9,77.2,80.6,80.4,62.8,0,0,0,40,26.4,43,163,0,10,69.9,114,0.6,1,99,12,0,0,0,93,106,10.6,9.3,0.82
Charles Standberry Jr.,47318,TE,LOUISVILLE,11,9.2,2,58.3,,0,0,0,0,0,0,210,0,78.5,66.7,80.4,69.9,87.1,77.4,24,0,17,6.5,2,31,0,7,87.1,27,9.7,3,110.1,12,2,0,0,57,33,4.7,8.1,2.11
Jefferson Court,15440,TE,UTAH ST,13,2.3,1,50,,0,0,1,0,0,0,329,0,79.2,66.2,62.7,73.1,55.3,75.1,127,0,10,28.4,48,169,2,6,66.9,113,11.8,20,95.8,12,3,2.4,4,26,20,3.3,4.3,0.23
Devin Pike,47315,TE,WAKE,11,8.5,0,58.3,,0,0,0,0,0,1,339,0,79.3,67.1,48.5,43.3,51.5,70.7,58,2,11,12.2,10,82,0,7,85.4,70,26.8,22,23.6,12,0,0,0,34,19,2.7,4.9,0.49
Blake Mack,47171,WR,ARK STATE,9,16.3,0,58.3,,0,0,0,12.5,1,0,113,0,56.8,67.8,60.2,,62.7,0,0,1,47,0,0,90,2,7,97.8,88,7.8,7,95.5,12,1,92.2,83,149,21,3,21.3,1.69
Spencer McInnis,20451,HB,MIAMI OH,10,1.1,2,66.7,,0,0,0,0,0,0,221,0,79.3,64.7,67.4,69.6,77.3,0,0,0,23,61.5,75,122,0,8,36.9,45,17.2,21,92,12,0,0,0,99,82,10.3,12.4,2.2
Wyatt Demps,48193,WR,NEVADA,7,15.4,0,33.3,,0,0,0,0,0,0,239,1,74.9,12,53.8,,53.7,0,0,0,22,0,0,69,0,4,98.6,68,8.7,6,49.7,12,0,91.3,63,57,8,2,14.3,0.84
Khalfani Muhammad,11996,HB,CAL,11,6.3,0,58.3,,0,0,0,12.5,1,0,130,0,59.3,81.7,69,57.8,62.9,0,0,1,41,12.9,12,93,0,7,81.7,76,9.7,9,37.8,12,0,2.2,2,63,70,10,9,0.83
Todd Gurley II,9443,HB,GEORGIA,6,-2.7,3,100,,0,0,0,0,0,0,173,0,83.2,89,84.1,40.9,70.1,0,0,0,15,16.1,15,93,1,12,79.6,74,1.1,1,86.8,12,0,2.2,2,58,90,7.5,4.8,0.78
Jordan Pratt,38437,WR,STANFORD,13,6.1,1,58.3,,0,0,0,12.5,1,0,300,0,59.3,67.1,64.5,,62.9,0,0,0,37,0,0,90,0,7,93.3,84,20,18,107.3,12,1,80,72,83,37,5.3,11.9,0.99
Isaiah McKenzie,11927,WR,GEORGIA,9,8.1,2,50,,0,0,0,40,4,0,173,0,15.8,24.1,50.2,,50.8,0,0,0,36,0,0,37,0,6,97.3,36,78.4,29,67,12,0,16.2,6,67,50,8.3,11.2,1.86
Kelvin White,20028,TE,ARMY,11,14,0,50,,0,0,0,14.3,1,0,114,0,57.5,67.1,67.2,83.1,64.7,44.6,29,0,43,24.6,16,65,2,6,67.7,44,1.5,1,68.8,12,0,30.8,20,72,27,4.5,12,1.64
Raymond Maples,15626,HB,ARMY,11,9.3,1,66.7,,0,0,0,0,0,0,114,0,79.3,81.7,77.7,77,74.1,28.6,22,0,39,9.1,7,77,2,8,87,67,19.5,15,98.6,12,0,2.6,2,118,83,10.4,14.8,1.76
Keith Kirkwood,48017,WR,TEMPLE,8,15.7,0,33.3,,0,0,0,42.9,3,0,306,0,16.7,65,51.6,,50.6,0,0,0,39,0,0,76,0,4,96.1,73,3.9,3,81.6,12,1,96.1,73,69,5,1.3,17.3,0.95
Kareem Hunt,11841,HB,TOLEDO,10,-2.1,0,75,,0,0,0,0,0,0,316,0,80.1,91.1,90,80.5,55,0,0,0,10,16.2,28,173,2,9,82.1,142,3.5,6,77.1,12,0,10.4,18,34,62,6.9,3.8,0.24
Tommylee Lewis,11231,WR,N ILLINOIS,2,5.9,2,41.7,,0,0,0,44.4,4,0,254,0,16.2,70.8,51.3,,46.5,0,0,0,11,0,0,52,0,5,98.1,51,82.7,43,49.3,12,0,15.4,8,30,28,5.6,6,0.59
Brodrick Yancy,44977,WR,TEMPLE,10,4.8,0,50,,0,0,0,0,0,0,306,0,77.5,66.2,54.5,,53.3,0,0,0,8,0,0,69,0,6,98.6,68,98.6,68,56.3,12,0,1.4,1,35,34,5.7,5.8,0.51
Tevin Westbrook,10171,TE,FLORIDA,12,4.7,0,66.7,,0,0,0,11.1,1,0,163,0,49.4,67.1,59.5,74.3,53.9,62.6,72,2,19,32.2,37,115,1,8,65.2,75,31.3,36,85.8,12,2,4.3,5,81,52,6.5,10.1,1.08
Tyler Purvis,14843,FB,NC STATE,12,4.8,0,83.3,,0,0,0,0,0,0,248,0,80.9,67.9,71.4,33.7,78.7,59.3,35,0,21,11.9,7,59,1,10,79.7,47,13.6,8,132.3,12,2,1.7,1,75,43,4.3,7.5,1.6
Jeremiah Bryson,18616,HB,MIDDLE TN,11,-0.8,1,91.7,,0,0,0,0,0,0,224,0,81.5,58.5,69.3,76.4,74,4.6,3,0,18,7.7,5,65,0,11,89.2,58,12.3,8,88.9,12,0,3.1,2,64,75,6.8,5.8,1.1
Jeremy Tabuyo,48320,WR,TEXAS A&M,13,7.9,7,58.3,,0,0,1,0,0,0,312,0,78.5,66.7,60.3,,58.3,0,0,1,50,0,0,89,1,7,97.8,87,24.7,22,91,12,2,74.2,66,102,92,13.1,14.6,1.17
Sean Avant,48287,WR,SYRACUSE,7,10.5,1,25,,0,0,0,25,1,0,304,0,39.5,64.1,51.7,,49.5,0,0,3,8,0,0,76,0,3,97.4,74,96.1,73,0,12,0,3.9,3,21,23,7.7,7,0.28
Clinton Taylor,18018,WR,FIU,8,6.9,0,75,,0,0,0,0,0,0,166,0,80.1,70,66.8,,68.7,0,0,1,15,0,0,61,0,9,100,61,88.5,54,87.5,12,1,8.2,5,86,39,4.3,9.6,1.41
Joey Iosefa,9664,HB,HAWAII,6,-2.3,2,91.7,,0,0,0,0,0,0,180,0,81.5,70.6,65.3,82.7,70,0,0,0,26,63.9,133,208,1,11,32.7,68,1,2,92,12,0,0.5,1,73,98,8.9,6.6,1.07
Greg Taboada,47086,TE,STANFORD,13,11.2,0,66.7,,0,0,0,0,0,0,300,1,79.3,18,56.5,71.6,54.5,24.5,25,0,32,1,1,102,0,8,98,100,63.7,65,143.8,12,2,9.8,10,134,41,5.1,16.8,1.34
Micheal Summers,38058,WR,GA TECH,13,7.8,3,58.3,,0,0,0,12.5,1,0,176,0,56.4,66.7,60.8,74,53.3,0,0,1,13,6.4,7,110,2,7,90.9,100,0.9,1,31.6,12,0,92.7,102,45,35,5,6.4,0.45
Conner Smith,47504,WR,LA TECH,11,8.9,0,58.3,,0,0,0,0,0,0,208,0,78.5,66.7,59.8,,52.6,0,0,0,11,0,0,121,0,7,98.3,119,88.4,107,68.8,12,0,11.6,14,52,16,2.3,7.4,0.44
Jeff Trojan,13626,WR,STANFORD,12,4.6,1,100,,0,0,0,0,0,0,300,0,82.2,68.5,73.3,,72.8,0,0,0,13,0,0,65,0,12,95.4,62,73.8,48,93.4,12,0,26.2,17,77,22,1.8,6.4,1.24
Jay Rome,10894,TE,GEORGIA,12,6,0,83.3,,0,0,0,0,0,0,173,0,80.9,67.9,63.4,61.4,57.3,66.9,93,0,18,18.7,26,139,0,10,79.1,110,29.5,41,114.9,12,1,1.4,2,59,14,1.4,5.9,0.54
Curtis Samuel,11795,HB,OHIO STATE,13,-0.6,5,91.7,,0,0,0,0,0,0,260,0,81.5,63.9,82.2,61,72.2,1.3,1,0,30,22.7,17,75,0,11,76,57,9.3,7,99.7,12,0,17.3,13,95,122,11.1,8.6,1.67
Desmon Peoples,16906,HB,RUTGERS,9,-1.8,1,66.7,,0,0,0,0,0,0,278,0,79.3,75.7,66.4,11.6,74,0,0,1,33,16.9,15,89,0,8,80.9,72,0,0,68.8,12,0,1.1,1,132,153,19.1,16.5,1.83
Marquis Bundy,11429,WR,NEW MEXICO,11,11.5,0,41.7,,0,0,0,0,0,0,241,0,76.3,65.7,61.3,,54.5,0,0,0,8,0,0,59,0,5,94.9,56,1.7,1,49.3,12,0,98.3,58,24,6,1.2,4.8,0.43
Luke Eakes,12570,TE,N ILLINOIS,14,4.5,1,83.3,,0,0,0,0,0,0,254,1,80.9,19.7,77.5,64.6,46.3,79.8,178,0,17,42.2,94,223,2,10,55.2,123,15.2,34,125,12,1,0.9,2,88,42,4.2,8.8,0.72
Matt Breida,12271,HB,GA SOUTHRN,12,6.1,6,72.7,,0,0,0,0,0,0,174,0,80.1,72.2,64.8,56.5,88.2,0,0,1,28,41.3,33,80,0,8,57.5,46,0,0,91.9,11,1,1.3,1,97,93,11.6,12.1,2.11
Corey Grant,9827,HB,AUBURN,12,-2.4,3,90.9,,0,0,0,0,0,1,115,0,80.9,83.7,71.9,81.5,68.3,0,0,0,28,18.9,14,74,0,10,75.7,56,20.3,15,131.8,11,1,5.4,4,92,120,12,9.2,1.64
Jonathon Rumph,10183,WR,GEORGIA,4,9.5,1,100,,0,0,0,0,0,0,173,0,81.5,68.2,91.7,,91.6,0,0,0,47,0,0,23,0,11,91.3,21,13,3,149.1,11,1,82.6,19,176,79,7.2,16,8.38
Brandon Williams,10726,HB,TEXAS A&M,13,-3.5,3,81.8,,0,0,0,0,0,0,312,0,80.1,70.8,54.7,62.9,66.4,0,0,0,14,27.1,39,144,1,9,70.1,101,10.4,15,91.3,11,0,0,0,65,95,10.6,7.2,0.64
Jordan Howard,10784,HB,UAB,12,-0.3,2,81.8,,0,0,0,10,1,0,321,0,61,84.9,82.2,86.5,53.7,0,0,1,22,50.2,120,239,0,9,46.9,112,0.8,2,86.4,11,1,1.7,4,72,78,8.7,8,0.64
Jhurell Pressley,10982,HB,NEW MEXICO,11,-1.3,4,63.6,,0,0,0,12.5,1,0,241,1,56.4,88.4,87.7,76.1,60.9,0,0,0,32,7.4,5,68,0,7,82.4,56,0,0,79.4,11,0,0,0,64,84,12,9.1,1.14
Daje Johnson,11043,WR,TEXAS,6,14.5,1,45.5,,0,0,0,0,0,0,311,1,76.3,23.4,56.1,32.9,47.1,0,0,0,11,2.9,1,34,0,5,91.2,31,14.7,5,52.5,11,0,82.4,28,-7,-7,-1.4,-1.4,-0.23
Adoree' Jackson,11773,CB,USC,8,9.6,1,81.8,,0,0,0,10,1,0,326,0,64.9,69,78.5,,82.4,0,0,0,71,0,0,29,2,9,89.7,26,55.2,16,153.2,11,3,17.2,5,124,95,10.6,13.8,4.77
Blake Jarwin,12320,TE,OKLA STATE,11,14.2,0,45.5,,0,0,0,28.6,2,0,262,0,49.8,65.7,68,55.4,67,50.5,49,0,47,26.8,26,97,0,5,72.2,70,44.3,43,110.8,11,1,3.1,3,107,38,7.6,21.4,1.53
Kinderick Dent,13528,WR,TROY,11,11.1,0,63.6,,0,0,0,22.2,2,0,318,1,37.6,16.5,52,,55.3,0,0,0,19,0,0,43,1,7,95.3,41,0,0,90,11,0,100,43,92,30,4.3,13.1,2.24
DeMarcus Robinson,14500,HB,KANSAS ST,13,1.5,2,81.8,,0,0,1,10,1,0,199,0,62.4,88.3,65.1,86.5,55,0.4,1,0,16,46,108,235,1,9,50.6,119,4.7,11,125.8,11,1,0.9,2,76,63,7,8.4,0.64
Chris Perkins,14596,WR,MIDDLE TN,11,11.5,0,63.6,,0,0,0,22.2,2,0,224,0,41.2,67.1,51.9,,53.3,0,0,0,65,0,0,113,3,7,94.7,107,1.8,2,125.6,11,1,98.2,111,106,49,7,15.1,0.99
Joe Hill,15441,HB,UTAH ST,13,-0.5,1,63.6,,0,0,0,0,0,0,329,0,78.5,76.6,79.7,55.5,64.1,0,0,0,69,32.7,48,147,0,7,63.9,94,3.4,5,137.5,11,1,5.4,8,148,161,23,21.1,1.57
