player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Ronald Jones,34001,HB,USC,13,2.3,0,68.8,,0,0,0,8.3,1,5,326,0,64.6,83.1,75.8,71.8,52.5,0,0,0,16,20.1,45,224,0,11,76.8,172,4.5,10,100,16,1,0.4,1,76,89,8.1,6.9,0.44
Evan Baylis,23652,TE,OREGON,10,8.6,1,56.3,,0,0,0,10,1,5,264,0,61.4,68.1,57.8,30.1,52.4,48.5,79,0,30,9.2,15,163,2,9,85.3,139,42.3,69,87.5,16,1,5.5,9,68,40,4.4,7.6,0.49
Noah Fant,42388,TE,IOWA,11,8.4,0,56.3,,0,0,0,18.2,2,5,192,0,29.8,67.5,53.5,35.9,56.9,46.2,42,0,14,6.6,6,91,1,9,92.3,84,49.5,45,88,16,1,3.3,3,70,31,3.4,7.8,0.83
Christian Poe,40473,WR,ARMY,8,16.6,0,62.5,,0,0,0,0,0,6,114,0,80.9,67.9,70.1,60.9,71.3,0,0,2,32,1.6,1,64,1,10,96.9,62,0,0,49.2,16,0,100,64,133,25,2.5,13.3,2.15
Jaylan Barbour,47507,WR,APP STATE,12,9.6,1,37.5,,0,0,0,25,2,5,108,0,33.8,69,53.1,,52.2,0,0,2,27,0,0,76,0,6,93.4,71,88.2,67,27.1,16,1,11.8,9,45,27,4.5,7.5,0.63
Quinton White Jr.,25349,HB,TEXAS TECH,11,0.5,4,86.7,,0,0,0,13.3,2,8,315,0,53.9,35.1,61.5,60,69.8,15.3,23,0,25,27.3,41,150,0,13,66.7,100,10,15,99.2,15,0,0.7,1,117,108,8.3,9,1.17
Robert Washington,45718,HB,CHARLOTTE,12,-2.9,6,86.7,,0,0,0,7.1,1,3,136,0,67.5,73.3,63.3,59.6,58.1,0,0,0,10,24.7,38,154,0,13,69.5,107,2.6,4,79.2,15,0,0,0,28,66,5.1,2.2,0.26
Shawn Poindexter,25513,WR,ARIZONA,10,17.2,0,40,,0,0,0,14.3,1,5,109,0,53.4,66.2,60.1,,57.6,0,0,1,25,0,0,104,0,6,91.3,95,0,0,30.4,15,0,100,104,82,14,2.3,13.7,0.86
Miles Boykin,48209,WR,NOTRE DAME,12,13.9,1,40,,0,0,0,33.3,3,4,258,0,22.9,66.2,54.9,63.5,53.7,1.5,1,0,25,1.5,1,66,0,6,95.5,63,15.2,10,80.1,15,1,83.3,55,81,21,3.5,13.5,1.29
Davon Jones,40603,HB,BOSTON COL,12,1.3,1,66.7,,0,0,0,16.7,2,3,121,1,47.4,71.7,58.7,71.9,43.5,1.7,1,0,38,23.7,14,59,0,10,72.9,43,0,0,85.1,15,0,0,0,99,92,9.2,9.9,2.3
Ben Luckett,45897,HB,LA MONROE,11,1,0,66.7,,0,0,0,16.7,2,4,209,0,47.4,76,62.3,76.3,54.4,0,0,0,11,32.1,52,162,0,10,66,107,0,0,74.9,15,0,0,0,62,79,7.9,6.2,0.58
Kendrick Dorn,25284,HB,GA STATE,8,-0.1,2,73.3,,0,0,0,8.3,1,2,175,0,64.9,81.6,56.3,86.2,57.2,0,0,1,17,29.8,25,84,1,11,69,58,7.1,6,53.8,15,0,9.5,8,66,74,6.7,6,1.14
Zy Letman,47400,WR,APP STATE,12,11.9,2,66.7,,0,0,0,9.1,1,7,108,0,62.9,67.9,64.4,,63.6,0,0,1,37,0,0,107,0,10,94.4,101,13.1,14,97.9,15,1,86.9,93,165,48,4.8,16.5,1.63
Quest Truxton,42197,WR,S DIEGO ST,13,13.1,0,73.3,,0,0,0,8.3,1,10,284,0,64.6,66,64.5,,62.3,0,0,0,27,0,0,157,1,11,95.5,150,33.8,53,146.1,15,3,66.2,104,156,20,1.8,14.2,1.04
Trevion Thompson,47596,WR,CLEMSON,13,9.5,0,73.3,,0,0,0,15.4,2,8,140,0,52,68.5,54.7,,53.9,0,0,0,25,0,0,177,1,11,91.5,162,88.1,156,115.4,15,1,11.9,21,108,32,2.9,9.8,0.67
Keigan Williams,47584,WR,GA SOUTHRN,11,16.4,0,33.3,,0,0,0,16.7,1,4,174,0,49.8,65.7,55.5,,53.5,0,0,1,25,0,0,146,1,5,96.6,141,89,130,23.7,15,0,11,16,78,2,0.4,15.6,0.55
Jordan Huff,45911,HB,N ILLINOIS,11,2.5,2,66.7,,0,0,0,16.7,2,3,254,0,47.7,89.4,70,39.5,54.5,0,0,1,30,39.7,56,141,0,10,57.4,81,2.8,4,49.3,15,0,0.7,1,70,56,5.6,7,0.86
Patrick Taylor,40448,HB,MEMPHIS,12,-2.5,1,73.3,,0,0,0,8.3,1,3,218,0,65.5,72.7,69.1,68.6,61.1,0,0,1,17,35.2,45,128,0,11,63.3,81,0,0,47.9,15,0,0,0,37,61,5.5,3.4,0.46
Gary Haynes,33107,WR,LA LAFAYET,7,5.5,1,73.3,,0,0,0,0,0,1,207,0,82.2,79.3,65.6,,63.9,0,0,0,8,0,0,53,0,11,92.5,49,96.2,51,78.2,15,0,3.8,2,54,66,6,4.9,1.1
Calvin Cass Jr.,45641,FB,NAVY,12,17.3,0,66.7,,0,0,0,0,0,7,237,0,80.9,82.8,74.8,77.2,77.9,47.3,43,2,45,15.4,14,91,0,10,83.5,76,26.4,24,70.1,15,0,7.7,7,197,54,5.4,19.7,2.59
Sam Brunner,47231,TE,BALL ST,12,7.1,1,53.3,,0,0,0,11.1,1,3,117,0,58.9,67.1,52.7,74.2,38.3,69.4,229,1,26,18.8,62,330,1,8,76.7,253,23,76,63.2,15,1,1.5,5,80,58,7.3,10,0.32
Jeremiah Gaines,47070,TE,SMU,11,9.5,2,66.7,,0,0,0,0,0,4,287,0,80.9,67.9,59.8,58,52.4,42.4,101,1,31,26.9,64,238,0,10,68.9,164,25.6,61,101.9,15,3,12.2,29,117,66,6.6,11.7,0.71
Boston Scott,39462,HB,LA TECH,14,0.1,5,73.3,,0,0,1,15.4,2,6,208,0,49.8,70.4,73.5,50.1,64.2,0,0,0,22,36.4,43,118,1,11,62.7,74,27.1,32,97.9,15,0,0.8,1,125,132,12,11.4,1.69
Dami Ayoola,25379,HB,S ALABAMA,13,-4.7,2,66.7,,0,0,0,23.1,3,3,288,0,33.2,78.9,65.3,89.9,44,0,0,0,9,62.1,110,177,0,10,36.7,65,0,0,70.1,15,0,1.7,3,32,76,7.6,3.2,0.49
Chris Johnson,75929,,TULANE,8,26.9,0,6.7,,0,0,0,50,1,1,319,0,24.5,61,51.3,,48.9,0,0,2,18,0,0,98,0,1,94.9,93,17.3,17,0,15,0,82.7,81,18,3,3,18,0.19
Carl Tucker,47165,TE,N CAROLINA,13,8,0,60,,0,0,0,18.2,2,7,245,0,44.3,67.5,62.7,66.9,50,28.2,69,0,54,22,54,245,2,9,73.9,181,44.9,110,110.4,15,1,1.2,3,130,71,7.9,14.4,0.72
A.J. Branisel,47156,TE,FIU,12,11.3,1,80,,0,0,0,7.7,1,10,166,0,66.4,68.9,70,66.9,77.4,83.3,120,1,29,23.6,34,144,2,12,75,108,16.7,24,123.8,15,4,0,0,163,42,3.5,13.6,1.51
Brian Lankford-Johnson,45873,HB,PURDUE,11,-1.1,2,73.3,,0,0,0,8.3,1,4,273,0,67,67.2,68.5,69.9,70,2,2,1,26,14.3,14,98,0,11,84.7,83,1,1,60.1,15,0,0,0,89,117,10.6,8.1,1.07
Reggie Corbin,26692,HB,ILLINOIS,12,1.2,3,66.7,,0,0,0,23.1,3,3,187,0,33.2,71.7,71.2,83.3,55,0,0,0,30,44.4,63,142,0,10,52.8,75,1.4,2,88.8,15,0,4.2,6,112,113,11.3,11.2,1.49
Devon Breaux,48020,WR,TULANE,8,21.2,1,20,,0,0,0,40,2,2,319,0,26.2,68.2,52.3,,51.7,0,0,0,17,0,0,91,2,3,91.2,83,15.4,14,39.6,15,0,84.6,77,38,0,0,12.7,0.46
Darryl Bonner,45643,FB,NAVY,12,19.3,3,66.7,,0,0,0,0,0,10,237,0,80.9,27.5,78.3,46.6,92.4,60.9,42,0,64,4.3,3,69,0,10,89.9,62,18.8,13,149.3,15,3,13,9,278,93,9.3,27.8,4.48
Duke Carter IV,39865,HB,LA MONROE,10,6.8,1,60,,0,0,0,10,1,2,209,0,61,55.7,48.4,30.8,59.3,0,0,0,35,31.2,44,141,0,9,68.1,96,0,0,76.8,15,0,0,0,89,77,8.6,9.9,0.93
Terry Googer,34699,WR,S CAROLINA,9,11.4,1,46.7,,0,0,0,12.5,1,3,289,0,56.8,66.7,57.3,,56.6,0,0,0,13,0,0,105,0,7,99,104,8.6,9,59.3,15,0,91.4,96,66,21,3,9.4,0.63
Josh Aganon,47682,WR,NEW MEX ST,10,7.8,0,53.3,,0,0,0,27.3,3,4,242,0,27.8,67.1,54.3,,52.7,0,0,1,20,0,0,63,1,8,95.2,60,100,63,38.5,15,0,0,0,71,34,4.3,8.9,1.18
Sean Riley,47728,WR,SYRACUSE,11,6.7,5,73.3,,0,0,0,8.3,1,5,304,0,64.9,80.2,64.9,,64,0,0,1,27,0,0,62,0,11,98.4,61,95.2,59,65.7,15,0,3.2,2,109,46,4.2,9.9,1.79
Wesley Fields,34554,HB,GA SOUTHRN,10,4.4,2,73.3,,0,0,0,0,0,7,174,0,81.5,72.8,70.1,60.7,83.7,2,2,1,44,20,20,100,0,11,79,79,4,4,124.2,15,3,4,4,177,142,12.9,16.1,2.24
Kyle Riddering,47289,TE,FRESNO ST,12,8.3,0,46.7,,0,0,1,22.2,2,2,169,0,38,66.7,44,72.7,39.3,72.9,159,1,12,29.8,65,218,4,7,65.1,142,16.1,35,25.7,15,0,4.6,10,33,16,2.3,4.7,0.23
Jaren Colston-Green,47853,WR,UTAH ST,11,23.5,1,40,,0,0,0,14.3,1,5,329,0,53.4,66.2,64.7,,64,0,0,0,49,0,0,93,1,6,96.8,90,7.5,7,106.8,15,1,92.5,86,177,28,4.7,29.5,1.97
Rushel Shell,12053,HB,W VIRGINIA,9,-2.9,4,80,,0,0,0,20,3,5,343,0,38.6,76.1,66.5,89,46.2,0,0,0,28,24.8,40,161,1,12,71.4,115,9.9,16,94.4,15,0,2.5,4,100,130,10.8,8.3,0.87
Sam Browning,47189,TE,E MICHIGAN,9,9.1,0,80,,0,0,0,0,0,5,160,1,66.1,21.4,54.1,77.5,52,40.5,60,1,24,14.2,21,148,0,12,79.7,118,48,71,73.1,15,0,0,0,123,34,2.8,10.3,1.04
Cornell Powell,40689,WR,CLEMSON,8,2.5,1,80,,0,0,0,0,0,6,140,0,66.1,70.7,63.9,,64.3,0,0,0,18,0,0,75,1,12,89.3,67,22.7,17,90.3,15,0,77.3,58,85,77,6.4,7.1,1.27
Vanel Dossous,25697,WR,BOWL GREEN,10,8.6,0,60,,0,0,0,10,1,4,122,0,62.9,68.4,51.4,,50.7,0,0,1,20,0,0,163,0,9,94.5,154,76.1,124,46.2,15,0,23.3,38,79,41,4.6,8.8,0.51
Jordan McCray,47802,WR,S ALABAMA,12,17.9,0,46.7,,0,0,0,30,3,7,288,0,25.5,66.7,57.2,,56.1,0,0,1,37,0,0,86,0,7,96.5,83,0,0,42.9,15,0,100,86,107,12,1.7,15.3,1.29
DeJuawn Oliver,47406,WR,LA TECH,9,8.6,1,73.3,,0,0,0,8.3,1,8,208,0,64.6,68.2,72.4,,72.5,1.4,1,0,89,0,0,69,0,11,100,69,82.6,57,154.9,15,2,15.9,11,225,150,13.6,20.5,3.26
Austin Hays,47659,WR,OKLA STATE,13,11.1,0,66.7,,0,0,1,9.1,1,8,262,0,62.9,67.9,72.7,,70.3,0,0,0,34,0,0,92,2,10,93.5,86,71.7,66,116.2,15,1,27.2,25,131,24,2.4,13.1,1.52
Charles Jones,45700,HB,KANSAS ST,13,0.7,3,86.7,,0,0,0,0,0,6,199,0,82.7,76.3,69.5,80.2,73,1,2,0,24,53.8,107,199,0,13,44.2,88,1,2,102.8,15,0,1.5,3,130,130,10,10,1.48
Jamal Couch,48299,WR,MISS STATE,10,17.9,1,53.3,,0,0,0,0,0,6,227,0,79.3,67.1,69.8,,68.2,0,0,0,26,0,0,59,0,8,96.6,57,22,13,77.9,15,0,78,46,113,19,2.4,14.1,1.98
Tyre'oune Holmes,47638,WR,SO MISS,9,11.1,2,53.3,,0,0,0,11.1,1,4,296,0,58.9,71.5,56,,55.2,0,0,1,24,0,0,119,0,8,97.5,116,98.3,117,47.1,15,0,1.7,2,102,47,5.9,12.8,0.88
Doroland Dorceus,45790,HB,MEMPHIS,13,-1.9,3,66.7,,0,0,0,16.7,2,4,218,0,47.4,67.5,72.3,85.2,53.3,0,0,1,18,33.5,66,197,0,10,64.5,127,2.5,5,73.5,15,1,1,2,77,104,10.4,7.7,0.61
Kabion Ento,26015,WR,COLORADO,10,8.9,4,53.3,,0,0,0,20,2,7,143,0,41.2,67.8,61.7,61.9,59.3,0,0,0,69,0.8,1,133,0,8,95.5,127,2.3,3,134.4,15,2,97.7,130,174,100,12.5,21.8,1.37
Jalen Greene,47819,WR,USC,13,13.3,3,57.1,,0,0,0,11.1,1,5,326,0,58.9,70.5,68.3,,64.7,0,0,0,28,0,0,72,0,8,93.1,67,62.5,45,84.2,14,0,34.7,25,116,54,6.8,14.5,1.73
Ahki Muhammad,44791,WR,NEVADA,10,18.6,0,42.9,,0,0,0,14.3,1,3,239,0,53.4,72.7,62.8,,55.9,0,0,0,57,0,0,65,1,6,95.4,62,86.2,56,90.8,14,1,9.2,6,98,69,11.5,16.3,1.58
Jake Roh,26561,TE,BOISE ST,11,6.6,0,71.4,,0,0,1,9.1,1,6,120,0,62.9,67.9,61.9,61.8,63.4,52,64,1,36,21.1,26,123,2,10,78,96,33.3,41,65.5,14,0,10.6,13,113,52,5.2,11.3,1.18
Darrion Pollard,47566,WR,RICE,4,5.9,1,50,,0,0,0,12.5,1,1,275,2,56.4,8,50.3,,45.3,0,0,0,19,0,0,53,0,7,96.2,51,94.3,50,56.3,14,0,5.7,3,35,31,4.4,5,0.69
Aaron Young,26090,WR,DUKE,10,9.5,0,78.6,,0,0,0,0,0,6,154,0,82.2,68.5,60,,60,0,0,0,30,0,0,134,1,11,94,126,5.2,7,142.9,14,2,94.8,127,123,39,3.5,11.2,0.98
Marcus Simms,42011,WR,W VIRGINIA,9,24.5,1,42.9,,0,0,0,0,0,4,343,0,77.5,66.2,60.4,,59.3,0,0,0,48,0,0,77,0,6,94.8,73,5.2,4,89.9,14,1,94.8,73,95,14,2.3,15.8,1.3
Anthony Jones,45670,HB,FIU,12,-1.6,1,92.9,,0,0,0,7.1,1,2,166,0,68.7,89.2,71.2,79.1,61.6,0,0,0,16,51.8,73,141,0,13,46.1,65,2.1,3,93.2,14,0,0.7,1,89,115,8.8,6.8,1.37
Markis McCray,27009,WR,LA MONROE,10,5.6,0,57.1,,0,0,0,20,2,3,209,0,41.6,74.5,55.2,,57,0,0,2,20,0,0,61,0,8,96.7,59,83.6,51,25.9,14,0,16.4,10,53,70,8.8,6.6,0.9
Thomas Geddis,48306,WR,CINCINNATI,10,20.7,0,50,,0,0,0,22.2,2,5,138,0,37.6,66.7,60.8,,61.6,0,0,1,48,0,0,63,0,7,98.4,62,14.3,9,79.2,14,1,85.7,54,139,8,1.1,19.9,2.24
Tyler Siudzinski,25275,HB,TEXAS ST,8,-0.7,2,78.6,,0,0,0,8.3,1,3,314,0,64.6,83.1,55.5,76.9,57.2,0,0,1,15,21.9,21,96,0,11,76,73,16.7,16,59.8,14,0,0,0,77,94,8.5,7,1.05
O'Keeron Rutherford,45114,WR,N TEXAS,11,14.3,0,50,,0,0,0,12.5,1,2,251,0,56.4,68.4,48.8,,47.9,0,0,1,32,0,0,124,1,7,92.7,115,1.6,2,35.1,14,0,97.6,121,71,33,4.7,10.1,0.62
Dalton Fackrell,45213,TE,COLO STATE,12,9.7,0,50,,0,0,0,0,0,5,144,0,80,66.6,65.6,74.8,61.1,50.9,54,1,17,19.8,21,106,2,7,80.2,85,44.3,47,33.6,14,0,4.7,5,66,20,2.9,9.4,0.78
Brandon Bishop,47889,WR,E CAROLINA,11,9.8,2,71.4,,0,0,0,0,0,2,156,0,80.9,67.9,53.7,,53.4,0,0,0,18,0,0,146,1,10,97.3,142,41.8,61,89,14,0,58.2,85,92,35,3.5,9.2,0.65
DJ Dowdy,47102,TE,CINCINNATI,12,9.4,0,28.6,,0,0,0,20,1,2,138,0,50.3,65.7,52.7,70.4,43.3,52.5,146,0,20,30.9,86,278,1,4,66.2,184,39.6,110,79.8,14,2,2.2,6,44,2,0.5,11,0.24
Dimitri Flowers,47265,TE,OKLAHOMA,13,16.4,0,78.6,,0,0,0,0,0,11,261,0,82.7,77.4,86.3,73.4,79.9,61.8,115,0,67,35.5,66,186,0,11,60.2,112,6.5,12,158.3,14,4,2.2,4,200,52,4.7,18.2,1.79
Thaddeus Moss,47191,TE,NC STATE,12,7.5,0,42.9,,0,0,0,14.3,1,4,248,0,53.4,66.2,62.9,61.3,64.1,59,59,0,17,29,29,100,4,6,68,68,24,24,76.2,14,1,3,3,49,32,5.3,8.2,0.72
Chris Finke,33014,WR,NOTRE DAME,6,8.7,2,71.4,,0,0,0,0,0,7,258,0,80.9,82.8,67.8,,69,0,0,0,31,0,0,76,0,10,96.1,73,86.8,66,137.5,14,2,11.8,9,122,58,5.8,12.2,1.67
Hakeem Butler,47928,WR,IOWA STATE,11,11.8,2,64.3,,0,0,0,0,0,6,193,0,80.1,67.5,69.4,,65.8,0,0,0,39,0,0,106,1,9,98.1,104,7.5,8,135.1,14,2,92.5,98,134,43,4.8,14.9,1.29
Ron Johnson,45795,HB,UCONN,12,1.3,1,57.1,,0,0,0,20,2,2,146,1,41.2,49.9,52.4,44.1,41.1,0,0,0,8,44.4,96,216,0,8,53.2,115,1.4,3,63.7,14,0,0.9,2,47,47,5.9,5.9,0.41
Mitchell Kaufman,47176,TE,SMU,12,3.6,2,50,,0,0,1,12.5,1,3,287,0,58.9,67.1,56.9,62.7,49.9,35.5,83,2,16,29.9,70,234,2,7,65.4,153,26.1,61,20.2,14,0,11.5,27,54,29,4.1,7.7,0.35
Maurice Thomas,14213,HB,MIAMI OH,10,3.3,6,78.6,,0,0,0,8.3,1,4,221,1,64.6,62.6,70.7,77.8,59.2,0,0,0,19,13.3,6,45,0,11,84.4,38,53.3,24,97.9,14,0,8.9,4,105,100,9.1,9.5,2.76
Xavier Hall,38027,HB,NEW MEX ST,12,2.9,3,78.6,,0,0,0,0,0,5,242,0,81.5,70.2,71.7,73.2,67.6,0,0,0,39,43.3,94,217,1,11,55.8,121,9.2,20,107.1,14,0,1.4,3,136,104,9.5,12.4,1.12
LeShun Daniels,26758,HB,IOWA,13,-1.6,2,57.1,,0,0,0,11.1,1,2,192,0,58.9,77.7,69.2,69.1,54.8,0,0,1,24,33.3,51,153,0,8,65.4,100,0.7,1,39.9,14,0,2,3,67,99,12.4,8.4,0.67
Chavis Dawkins,40977,WR,S CAROLINA,9,11,0,57.1,,0,0,0,20,2,3,289,0,41.2,67.1,56.5,,55.9,0,0,0,34,0,0,70,0,8,94.3,66,8.6,6,70.2,14,0,91.4,64,69,5,0.6,8.6,1.05
Maurice Trowell,48083,WR,NC STATE,11,9.6,1,64.3,,0,0,0,18.2,2,6,248,0,44.3,68.5,61.7,,60.6,0,0,0,70,0,0,93,0,9,93.5,87,50.5,47,123.8,14,1,47.3,44,149,107,11.9,16.6,1.71
Mavin Saunders,47366,TE,FLORIDA ST,12,13.4,0,71.4,,0,0,0,9.1,1,9,167,0,64.9,68.2,81.2,75.5,90.5,91.4,64,0,33,12.9,9,70,1,10,81.4,57,5.7,4,113.7,14,0,2.9,2,182,64,6.4,18.2,3.19
Cade Carney,45124,HB,WAKE,10,-1.1,2,85.7,,0,0,0,14.3,2,1,339,0,51.7,81.1,60.7,77.3,53.8,0.6,1,0,15,59.8,98,164,1,12,39.6,65,0.6,1,88.7,14,0,3,5,74,85,7.1,6.2,1.14
Jaquan White,47843,WR,UTEP,6,15.4,1,38.5,,0,0,0,28.6,2,3,330,0,29.3,72.5,54.4,,56.2,0,0,0,21,0,0,50,2,5,94,47,56,28,53,13,0,44,22,59,10,2,11.8,1.26
Kyle Fulks,47609,WR,UTAH,10,6.3,0,46.2,,0,0,0,33.3,3,3,328,0,22.7,26.1,51,,50,0,0,0,36,0,0,72,0,6,95.8,69,91.7,66,58.8,13,0,8.3,6,57,31,5.2,9.5,0.83
Ahmad Fulwood,12220,WR,FLORIDA,13,17.1,2,53.8,,0,0,0,0,0,6,163,0,78.5,66.7,70.7,63.8,66.2,2.4,2,2,30,0,0,84,0,7,97.6,82,31,26,68.9,13,1,66.7,56,112,29,4.1,16,1.37
Matt Breida,12271,HB,GA SOUTHRN,12,-0.1,1,84.6,,0,0,1,8.3,1,3,174,0,65.9,82.1,56.9,34.4,58.4,0,0,0,14,39.7,52,131,1,11,56.5,74,0.8,1,123.2,13,2,1.5,2,53,55,5,4.8,0.72
DeSean Smith,12314,TE,LSU,12,11.9,1,76.9,,0,0,0,0,0,9,211,0,80.9,67.9,70.3,47,75.4,56.2,68,0,46,15.7,19,121,1,10,81,98,37.2,45,143.9,13,1,5.8,7,184,77,7.7,18.4,1.88
Joe Bacci,12352,FB,C MICHIGAN,13,3.3,1,69.2,,0,0,0,0,0,3,134,2,80.1,7.2,59.4,76.2,33.4,30.9,55,0,24,30.3,54,178,1,9,66.9,119,1.1,2,86.7,13,0,0,0,84,55,6.1,9.3,0.71
Buddy Howell,12888,HB,FAU,12,1.3,1,38.5,,0,0,1,37.5,3,2,165,0,19.8,62,53.9,77,36.4,0,0,0,16,39.6,95,240,1,5,59.2,142,4.2,10,47.6,13,0,0.8,2,42,32,6.4,8.4,0.3
Penny Hart,13534,WR,GA STATE,2,2.1,3,61.5,,0,0,0,20,2,4,175,0,41.2,75.6,57.2,,56.9,0,0,1,24,0,0,48,1,8,97.9,47,97.9,47,66.5,13,1,0,0,61,77,9.6,7.6,1.3
Sam Craft,23125,HB,MEMPHIS,4,3.5,1,76.9,,0,0,0,9.1,1,5,218,0,62.9,76,63.7,49.6,66,0,0,0,43,18.8,9,48,1,10,75,36,41.7,20,132.2,13,1,2.1,1,126,106,10.6,12.6,3.5
Tyler Mabry,25705,TE,BUFFALO,12,6.5,1,69.2,,0,0,0,10,1,4,126,0,61.4,74,59.7,74.7,60.5,44.6,37,0,25,15.7,13,83,3,9,78.3,65,41,34,90.2,13,0,8.4,7,95,43,4.8,10.6,1.46
Freddie Swain,26448,WR,FLORIDA,13,14.8,1,61.5,,0,0,0,0,0,7,163,0,80.1,69.4,63.5,,63.6,0,0,1,26,0,0,102,1,8,95.1,97,96.1,98,98.7,13,2,2.9,3,118,54,6.8,14.8,1.22
Christian Payne,27678,FB,GEORGIA,13,4.2,0,61.5,,0,0,0,20,2,6,173,0,41.2,68.2,74,80.7,59.7,3.8,2,0,19,22.6,12,53,1,8,75.5,40,5.7,3,98.9,13,1,0,0,62,50,6.3,7.8,1.55
Joe Williams,11876,HB,UTAH,9,-2.7,4,69.2,,0,0,0,25,3,4,328,0,29.8,52.3,65.6,72.3,46.5,0,0,0,56,39.9,97,243,1,9,55.6,135,4.1,10,94.1,13,0,0,0,107,132,14.7,11.9,0.79
Zamore Zigler,33012,HB,S JOSE ST,8,0.1,0,76.9,,0,0,0,0,0,4,285,0,80.9,85.4,65.4,38.8,64.8,0,0,0,46,26.5,26,98,0,10,71.4,70,8.2,8,117.1,13,1,0,0,79,96,9.6,7.9,1.13
Brayden Beard,33748,WR,CINCINNATI,11,5.3,0,38.5,,0,0,0,28.6,2,4,138,0,29.1,52.1,52.1,,50.3,0,0,1,13,0,0,70,0,5,97.1,68,90,63,14.6,13,0,8.6,6,34,23,4.6,6.8,0.5
Breck Turner,34682,HB,E MICHIGAN,10,3.5,1,61.5,,0,0,0,11.1,1,2,160,0,61.4,53.6,62.9,27.2,56.2,0,0,1,18,26.8,37,138,0,8,70.3,97,4.3,6,42.8,13,0,2.9,4,67,64,8,8.4,0.69
De'Quan Hampton,48114,WR,USC,12,11.8,0,53.8,,0,0,0,12.5,1,4,326,0,56.8,66.7,61.4,,61.3,0,0,1,31,0,0,88,0,7,96.6,85,10.2,9,77.9,13,2,88.6,78,73,8,1.1,10.4,0.86
Joey Magnifico,36183,TE,MEMPHIS,13,7.3,0,69.2,,0,0,0,10,1,8,218,0,61,69.1,65.5,75.8,59.3,63.6,56,0,15,23.9,21,88,1,9,75,66,21.6,19,126.6,13,2,3.4,3,85,48,5.3,9.4,1.29
Dishan Romine,38115,FB,NAVY,14,15.9,0,61.5,,0,0,0,11.1,1,6,237,0,58.9,83.1,79.2,77.6,65,41.2,35,1,42,14.1,12,85,1,8,84.7,72,32.9,28,73.4,13,0,9.4,8,166,52,6.5,20.8,2.31
Barry Sanders,38317,HB,OKLA STATE,8,1.6,2,69.2,,0,0,0,0,0,2,262,0,80.1,83.6,61.2,49.4,67.4,1.1,1,0,18,35.2,32,91,0,9,63.7,58,3.3,3,74.2,13,0,0,0,45,45,5,5,0.78
Preston Williams,38855,WR,TENNESSEE,6,8.6,0,69.2,,0,0,0,10,1,5,307,1,61,18.7,59.3,,57.7,0,0,1,19,0,0,80,0,9,95,76,2.5,2,56.3,13,0,97.5,78,89,23,2.6,9.9,1.17
Steven Claude,39250,WR,WAKE,10,17.9,0,15.4,,0,0,0,0,0,3,339,0,70.7,11.7,52.1,,51.6,0,0,3,14,0,0,101,2,2,96,97,10.9,11,0,13,0,89.1,90,27,7,3.5,13.5,0.28
Jacob Martinez,39421,WR,BUFFALO,7,14.9,0,53.8,,0,0,0,22.2,2,6,126,0,37.6,66.7,66.3,,66,0,0,0,31,0,0,64,0,7,100,64,6.3,4,111.7,13,1,93.8,60,122,30,4.3,17.4,1.91
Isaiah Wright,40113,WR,TEMPLE,10,3.2,5,69.2,,0,0,1,0,0,3,306,0,80.1,61.9,66.1,70,57.4,0,0,1,30,1.3,1,76,1,9,94.7,72,86.8,66,53.7,13,0,5.3,4,81,85,9.4,9,1.13
Derrius Guice,45664,HB,LSU,12,2.3,4,69.2,,0,0,0,18.2,2,6,211,0,44.3,75,87.4,51.2,59.3,0,0,0,29,46.2,67,145,1,9,51.7,75,2.8,4,119.4,13,1,0.7,1,106,114,12.7,11.8,1.41
Travon McMillian,45711,HB,VA TECH,13,2.7,0,84.6,,0,0,0,8.3,1,8,337,0,64.9,69.1,61.5,65,51.1,0.7,2,1,31,38.5,104,270,0,11,59.3,160,16.3,44,112.7,13,3,0,0,120,110,10,10.9,0.75
Tyler Rouse,45827,HB,BOSTON COL,13,-1.2,2,69.2,,0,0,0,0,0,3,121,0,80.1,64.5,58.9,66.3,55.1,0,0,0,39,29.3,51,174,0,9,67.8,118,3.4,6,113,13,1,12.1,21,86,109,12.1,9.6,0.73
Kendrick Foster,45868,HB,ILLINOIS,12,3,2,69.2,,0,0,2,0,0,3,187,0,80.1,89.8,76,60.7,64.1,0,0,1,15,46.2,85,184,3,9,51.1,94,0,0,84.6,13,2,3.8,7,54,52,5.8,6,0.57
Elroy Masters Jr.,47844,WR,COLO STATE,9,18,0,53.8,,0,0,0,12.5,1,6,144,0,56.4,66.7,65.7,,66.5,0,0,0,45,0,0,54,0,7,98.1,53,13,7,107.2,13,1,87,47,108,11,1.6,15.4,2.04
