player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Blake Mack,47171,WR,ARK STATE,7,12.6,1,44.4,,0,0,0,11.1,1,4,113,0,61,68.5,63.1,,58.8,0,0,1,36,0,0,112,0,8,98.2,110,4.5,5,37.7,18,0,95.5,107,94,35,4.4,11.8,0.85
Emanuel Hall,39533,WR,MISSOURI,11,11.4,2,44.4,,0,0,0,11.1,1,3,229,0,41.2,67.1,55.7,,55.9,0,0,0,14,0,0,94,0,8,94.7,89,11.7,11,53.9,18,0,88.3,83,64,43,5.4,8,0.72
Mike Boone,31615,HB,CINCINNATI,11,-0.1,6,83.3,,0,0,0,6.3,1,6,138,0,70.9,75,83.2,37.4,70.8,0,0,1,24,28.6,42,147,0,15,68,100,0.7,1,68.5,18,0,2.7,4,108,121,8.1,7.2,1.08
Charlie Hopkins,13633,TE,VIRGINIA,12,6.2,0,61.1,,0,0,0,21.4,3,7,335,0,35.9,68.2,58.8,73.6,49.7,60.3,175,1,21,26.9,78,290,4,11,69.7,202,33.1,96,88,18,2,4.8,14,91,54,4.9,8.3,0.45
Daniel Hamm,45875,HB,VIRGINIA,10,-1.4,1,77.8,,0,0,0,0,0,9,335,0,83.3,83.2,72,75.3,80.6,0,0,0,48,4,2,50,0,14,94,47,14,7,106.9,18,0,20,10,174,200,14.3,12.4,3.7
Jon'Vea Johnson,48082,WR,TOLEDO,10,8.6,0,44.4,,0,0,0,11.1,1,6,316,0,61,68.5,58.8,,57.7,0,0,0,18,0,0,108,0,8,92.6,100,51.9,56,62.5,18,0,48.1,52,101,79,9.9,12.6,1.01
Jared Baker,10946,HB,ARIZONA,12,1.3,0,61.1,,0,0,0,8.3,1,5,109,0,64.6,89.6,67.8,46.8,50.2,0,0,0,25,36.8,102,277,1,11,60.6,168,9,25,95.1,18,1,6.5,18,102,90,8.2,9.3,0.61
Ben Johnson,47039,TE,KANSAS,12,6.1,0,72.2,,0,0,1,7.1,1,4,198,0,69.5,68.9,67.8,69.6,59.8,44.9,88,0,30,34.2,67,196,5,13,65.3,128,30.1,59,88,18,0,1.5,3,111,51,3.9,8.5,0.87
Zach Reuter,47455,WR,KANSAS ST,11,13.6,1,35.3,,0,0,1,0,0,2,199,1,77.5,15.5,52.3,,50.6,0,0,2,12,0,0,114,2,6,93,106,53.5,61,4.4,17,0,46.5,53,47,17,2.8,7.8,0.44
Charles Chandler,22891,WR,KENT STATE,12,8.1,4,47.1,,0,0,0,38.5,5,3,201,0,20.7,67.1,54.2,,49.5,0,0,0,19,0,0,186,0,8,95.2,177,14,26,74.6,17,1,86,160,56,34,4.3,7,0.32
Anthony Mahoungou,48334,WR,PURDUE,12,15.1,1,47.1,,0,0,0,11.1,1,5,273,0,61,67.5,67.2,,65.7,0,0,1,24,0,0,94,0,8,95.7,90,9.6,9,39.6,17,0,90.4,85,93,3,0.4,11.6,1.03
Jerminic Smith,48016,WR,IOWA,12,18.1,0,35.3,,0,0,0,33.3,3,4,192,0,22.9,66.2,67.1,,65,0,0,0,49,0,0,81,0,6,93.8,76,6.2,5,66.1,17,0,93.8,76,141,25,4.2,23.5,1.86
Brandon Smiley,39426,WR,BUFFALO,10,11.2,0,35.3,,0,0,0,25,2,1,126,0,33.4,66.2,50,,45.7,2,2,3,14,0,0,102,0,6,96.1,98,7.8,8,4.4,17,0,90.2,92,42,27,4.5,7,0.43
Devine Redding,45841,HB,INDIANA,13,-2.3,2,70.6,,0,0,0,7.7,1,4,190,0,66.1,91.5,69,66.2,54.5,0,0,0,21,35.7,89,249,0,12,63.1,157,1.2,3,81.3,17,0,0.8,2,83,109,9.1,6.9,0.53
Devon Spalding,45840,HB,C MICHIGAN,4,1.1,3,76.5,,0,0,0,0,0,3,134,0,84.2,82.6,68,65,76.2,0,0,0,48,31.4,37,118,0,13,64.4,76,0.8,1,95,17,0,4.2,5,119,128,9.8,9.2,1.57
Kano Dillon,84034,TE,USF,11,18.7,2,52.9,,0,0,0,10,1,7,327,0,61,67.5,72.7,34.8,72.6,42.5,37,1,62,8,7,87,4,9,87.4,76,47.1,41,111.9,17,2,5.7,5,208,89,9.9,23.1,2.74
Algernon Brown,12260,HB,BYU,11,0.2,0,76.5,,0,0,0,18.8,3,2,128,1,41.7,54.6,70.2,75.7,36.7,0.6,2,0,22,54.1,171,316,0,13,42.1,133,2.2,7,124.4,17,2,0,0,79,90,6.9,6.1,0.59
Ish Witter,45834,HB,MISSOURI,12,0.6,1,88.2,,0,0,0,0,0,4,229,0,83.8,66.2,56.8,55.6,68.3,0,0,0,49,19.4,33,170,0,15,77.1,131,0,0,100,17,0,0,0,136,125,8.3,9.1,1.04
DJ Dowdy,47102,TE,CINCINNATI,13,2.3,3,70.6,,0,0,0,7.7,1,5,138,0,66.4,68.5,67.6,73.7,54.3,77.2,149,0,29,34.2,66,193,3,12,63.2,122,6.7,13,126,17,3,2.1,4,104,82,6.8,8.7,0.85
Robbie Walker,39105,WR,OHIO,12,9.5,2,52.9,,0,0,0,10,1,5,259,0,63.3,67.9,53.9,,53.5,0,0,2,24,0,0,113,0,9,92,104,95.6,108,24.8,17,0,4.4,5,74,41,4.6,8.2,0.71
Kip Patton,38300,TE,TEMPLE,12,5.6,7,76.5,,0,0,0,7.1,1,6,306,0,67.5,71.3,69.9,72.7,71.8,74.3,75,0,43,9.9,10,101,1,13,82.2,83,20.8,21,107,17,0,2,2,168,117,9,12.9,2.02
Quay Johnson,47528,WR,E CAROLINA,12,1.6,4,88.2,,0,0,0,0,0,7,156,1,83.8,25.6,66.9,,62.9,0,0,0,30,0,0,86,0,15,98.8,85,97.7,84,119.1,17,1,0,0,134,129,8.6,8.9,1.58
Travon McMillian,45711,HB,VA TECH,13,-0.6,1,70.6,,0,0,0,20,3,4,337,0,41.6,85.1,71.6,78.3,55.7,0,0,0,19,32.6,47,144,0,12,64.6,93,11.1,16,96.2,17,1,10.4,15,64,71,5.9,5.3,0.69
Jordan Parker,18614,HB,MIDDLE TN,11,-2.9,4,88.2,,0,0,0,0,0,3,224,1,85.1,62.1,62.4,60.3,54.4,0,0,0,20,17.3,31,179,0,15,79.9,143,5,9,83.3,17,0,9.5,17,68,111,7.4,4.5,0.48
Kyler Neal,45694,HB,GA STATE,10,0,1,64.7,,0,0,0,15.4,2,4,175,1,52,55.7,63.5,80.2,49.5,0.6,1,1,14,29.7,52,175,0,11,66.9,117,1.1,2,48.7,17,0,4.6,8,70,80,7.3,6.4,0.6
Ismail Saleem,48248,WR,TROY,11,8.4,1,41.2,,0,0,0,12.5,1,2,318,0,56.4,66.7,55.3,,54,0,0,2,15,0,0,81,0,7,97.5,79,7.4,6,12.3,17,0,92.6,75,63,45,6.4,9,0.8
Jake Phillips,11468,TE,UNLV,12,6.8,1,47.1,,0,0,0,20,2,5,325,0,41.2,67.1,61.8,67.5,49.8,65.8,123,2,23,38.5,72,187,1,8,58.8,110,19.3,36,44.4,17,1,1.6,3,94,61,7.6,11.8,0.85
Preston Williams,38855,WR,TENNESSEE,8,19.7,1,41.2,,0,0,0,30,3,6,307,1,25.5,16.5,60.3,,58.6,0,0,0,49,0,0,79,0,7,98.7,78,13.9,11,113.4,17,2,86.1,68,154,43,6.1,22,1.97
Dylan Curry,17811,TE,BALL ST,12,4.7,0,52.9,,0,0,0,18.2,2,3,117,1,50.1,21.2,50.4,75,36.1,42.1,104,0,10,35.2,87,247,2,9,62.3,154,21.5,53,78.3,17,1,0,0,51,34,3.8,5.7,0.33
Cedrick Lang,11244,TE,UTEP,12,6.3,0,64.7,,0,0,0,21.4,3,4,330,0,36.5,68.2,57.8,79,55.4,33.7,30,0,10,23.6,21,89,1,11,74.2,66,34.8,31,93.3,17,1,7.9,7,72,25,2.3,6.5,1.09
Korey Robertson,47774,WR,SO MISS,10,12.1,5,82.4,,0,0,0,12.5,2,10,296,0,55.7,69,72.5,,74.7,0,0,0,44,0,0,74,1,14,93.2,69,21.6,16,155.3,17,3,78.4,58,200,75,5.4,14.3,2.9
Kesean Strong,47413,HB,DOMINION,10,4.3,1,35.3,,0,0,0,25,2,2,263,0,33.4,24.7,46.5,71,48.8,0,0,1,20,2.1,2,97,1,6,93.8,91,67,65,19.5,17,0,10.3,10,46,35,5.8,7.7,0.51
Zach Challingsworth,39702,WR,PITTSBURGH,10,12.7,0,70.6,,0,0,0,7.7,1,9,268,0,66.1,68.5,65.1,,63.9,0,0,0,33,0,0,142,0,12,95.8,136,14.1,20,122.4,17,1,85.9,122,171,41,3.4,14.3,1.26
Jordan Mitchell,34997,WR,SO MISS,9,15.8,3,43.8,,0,0,0,22.2,2,5,296,0,56.4,66.7,66.4,,66,0,0,0,30,0,0,57,0,7,96.5,55,12.3,7,86.7,16,1,87.7,50,105,38,5.4,15,1.91
Keith Towbridge,12154,TE,LOUISVILLE,12,9.1,0,62.5,,0,0,0,16.7,2,6,210,0,47.1,67.9,66.6,55,52.3,94.6,192,0,32,21.7,44,203,4,10,75.4,153,4.9,10,133.9,16,3,0.5,1,154,80,8,15.4,1.01
Joel Bouagnon,12167,HB,N ILLINOIS,14,-0.8,2,81.3,,0,0,0,0,0,5,254,0,82.7,92.2,73,82.1,60.3,0,0,0,37,44.9,169,376,0,13,53.2,200,0.5,2,100.8,16,0,1.6,6,131,145,11.2,10.1,0.66
Storm Woods,18975,HB,OREGON ST,11,3.9,4,75,,0,0,0,0,0,9,265,0,82.2,73.9,72.6,90.3,72,0,0,1,36,39.9,83,208,1,12,57.7,120,1,2,80.7,16,0,2.9,6,162,150,12.5,13.5,1.35
Shane Mikesky,19019,WR,PURDUE,9,10.7,0,62.5,,0,0,0,0,0,5,273,0,80.9,67.9,67.5,,67,4.9,3,0,40,0,0,61,0,10,96.7,59,93.4,57,106,16,1,1.6,1,119,34,3.4,11.9,2.02
Tion Green,12185,HB,CINCINNATI,13,0.7,5,81.3,,0,0,1,7.1,1,4,138,0,67.5,70.1,80,66,62.5,0,0,1,28,36.8,85,231,1,13,59.3,137,2.2,5,66.9,16,0,0,0,101,90,6.9,7.8,0.74
Ermon Lane,48053,WR,FLORIDA ST,12,12.9,0,37.5,,0,0,0,33.3,3,4,167,0,23.1,66.2,48.3,,47.6,0,0,0,12,0,0,182,0,6,96.7,176,13.2,24,46.4,16,0,86.8,158,50,14,2.3,8.3,0.28
Jalen Greene,47819,WR,USC,11,6.4,1,62.5,,0,0,0,0,0,6,326,0,80.9,69.5,70,,66,1,1,0,16,0,0,105,1,10,95.2,100,17.1,18,80.7,16,0,76.2,80,102,70,7,10.2,1.02
Trevion Thompson,47596,WR,CLEMSON,14,9.8,0,62.5,,0,0,0,9.1,1,4,140,0,62.9,67.9,54.9,,51.2,0,0,1,33,0,0,148,0,10,93.2,138,44.6,66,58.1,16,0,55.4,82,115,40,4,11.5,0.83
Ja'Juan Story,19341,WR,TCU,7,11.4,0,56.3,,0,0,0,18.2,2,6,305,0,44.7,67.5,60.5,,58.4,0,0,0,13,0,0,122,1,9,93.4,114,0,0,91.7,16,1,99.2,121,84,20,2.2,9.3,0.74
Darian Green,23851,HB,BALL ST,12,-5.5,3,87.5,,0,0,0,0,0,3,117,0,83.3,90.1,68.7,76.7,65,0,0,0,35,35.8,91,254,0,14,61.4,156,3.1,8,110.4,16,1,0.4,1,88,166,11.9,6.3,0.56
Nacarius Fant,48276,WR,W KENTUCKY,14,5.9,0,81.3,,0,0,0,13.3,2,7,346,0,55.5,70.4,73.7,63.6,73.2,0,0,0,30,1.1,1,87,1,13,88.5,77,27.6,24,108.1,16,0,71.3,62,159,93,7.2,12.2,2.06
David Williams,45732,HB,S CAROLINA,12,-1.3,1,68.8,,0,0,0,21.4,3,3,289,0,35.9,55.8,52.9,37.3,47.1,2.1,3,0,21,32.2,47,146,0,11,66.4,97,0,0,83.3,16,0,4.8,7,92,98,8.9,8.4,0.95
Jeremy Tabuyo,48320,WR,TEXAS A&M,11,15,0,56.3,,0,0,1,0,0,6,312,0,80.1,67.5,63.8,,64.8,0,0,0,26,0,0,92,2,9,96.7,89,8.7,8,115.1,16,3,91.3,84,102,7,0.8,11.3,1.15
Taylor Marini,32418,TE,SO MISS,13,10.4,0,37.5,,0,0,0,14.3,1,4,296,0,53.4,66.2,46.2,51.4,43.2,26.2,82,0,15,11.8,37,313,2,6,83.4,261,62,194,71.1,16,1,11.2,35,65,6,1,10.8,0.25
Micheal Summers,38058,WR,GA TECH,7,14.8,1,75,,0,0,0,0,0,9,176,0,82.2,68.5,77.8,81.9,78.5,0,0,0,34,9.3,8,86,1,12,83.7,72,5.8,5,150.5,16,2,84.9,73,178,20,1.7,14.8,2.47
Brice Fackler,47159,TE,KENT STATE,12,5.3,1,62.5,,0,0,0,0,0,2,201,0,80.9,67.9,47.6,42.7,43.3,42.9,139,1,18,16.4,53,324,3,10,80.6,261,45.7,148,67.7,16,1,8.6,28,72,42,4.2,7.2,0.28
Derek Watt,10832,FB,WISCONSIN,13,3.4,2,93.8,,0,0,0,0,0,7,349,0,83.8,73.7,88.7,74,69.5,39.3,70,0,27,25.8,46,178,0,15,71.9,128,0.6,1,102.9,16,0,14.6,26,139,91,6.1,9.3,1.09
Jacob Sannon,47558,WR,IDAHO,2,7.6,2,68.8,,0,0,0,8.3,1,4,185,0,64.6,68.2,64.4,,64.4,0,0,1,19,0,0,51,0,11,100,51,72.5,37,55.7,16,0,27.5,14,86,26,2.4,7.8,1.69
Chase Price,11479,HB,S DIEGO ST,14,2.4,1,81.3,,0,0,0,0,0,6,284,0,82.7,75.2,71.1,37.1,74.2,0,0,1,17,25.5,26,102,2,13,72.5,74,17.6,18,92.2,16,1,0,0,118,91,7,9.1,1.59
Xavier Brown,48031,WR,LA MONROE,10,10.1,0,50,,0,0,0,0,0,5,209,0,79.3,67.1,49.9,,48.8,0,0,2,25,0,0,253,1,8,96.8,245,23.7,60,43,16,1,76.3,193,69,11,1.4,8.6,0.28
Andrew Beck,47121,TE,TEXAS,12,12.1,1,50,,0,0,0,20,2,5,311,0,41.2,67.1,61.2,74.1,51.7,22.4,35,0,22,17.3,27,156,2,8,80.8,126,59.6,93,63.8,16,0,0.6,1,77,15,1.9,9.6,0.61
Sherman Alston Jr.,28132,WR,BOSTON COL,10,9.5,0,43.8,,0,0,0,41.7,5,4,121,0,12.8,75,55.1,,50.8,0,0,1,30,0,0,60,0,7,95,57,50,30,31.3,16,0,46.7,28,72,35,5,10.3,1.26
Marquis Bundy,11429,WR,NEW MEXICO,13,18.1,0,43.8,,0,0,0,22.2,2,4,241,0,37.6,66.7,59.8,,53.3,0,0,1,46,0,0,123,3,7,95.9,118,0.8,1,39.6,16,0,99.2,122,104,15,2.1,14.9,0.88
Marvin Hall,11440,WR,WASHINGTON,13,19.4,3,56.3,,0,0,0,18.2,2,6,340,1,44.7,69.3,61.7,,61.7,0,0,1,78,0,0,105,1,9,97.1,102,16.2,17,95.8,16,1,82.9,87,206,98,10.9,22.9,2.02
Chris Lewis,20337,WR,S ALABAMA,10,9.1,1,50,,0,0,0,27.3,3,3,288,0,27.6,67.1,59.3,,57.6,0,0,0,47,0,0,57,0,8,94.7,54,98.2,56,67.7,16,0,1.8,1,92,54,6.8,11.5,1.7
D'Angelo Brewer,45951,HB,TULSA,11,0.8,5,87.5,,0,0,0,6.7,1,3,320,0,69.9,81.8,69.3,83,64.8,0,0,0,27,45.7,121,265,0,14,50.6,134,0.8,2,115.1,16,1,3.8,10,106,121,8.6,7.6,0.79
D'Marius Gillespie,47547,WR,LA MONROE,10,9.3,0,37.5,,0,0,0,14.3,1,2,209,0,53.4,66.2,50.9,,48.7,0,0,1,12,0,0,148,0,6,95.9,142,41.9,62,40.6,16,1,58.1,86,39,16,2.7,6.5,0.27
Standish Dobard,47056,TE,MIAMI FL,12,8.1,0,50,,0,0,0,11.1,1,5,220,0,58.9,67.1,49.9,70.4,51.6,53,80,1,23,22.5,34,151,4,8,72.8,110,45,68,62,16,1,2,3,90,29,3.6,11.3,0.82
Doroland Dorceus,45790,HB,MEMPHIS,13,0.7,10,68.8,,0,0,0,21.4,3,9,218,0,36.2,80.6,70.4,73.7,55.9,1.3,3,0,61,26.4,62,235,0,11,71.5,168,12.3,29,151,16,3,0,0,217,214,19.5,19.7,1.29
Bryce Love,38396,HB,STANFORD,13,-3,8,93.8,,0,0,0,6.3,1,9,300,0,69.9,52.5,80.6,,87.4,2.3,1,0,93,0,0,43,1,15,100,43,34.9,15,139.6,16,1,27.9,12,246,292,19.5,16.4,5.72
Paul Harris,45792,HB,HAWAII,12,-1.5,6,87.5,,0,0,0,0,0,6,180,0,83.3,76.3,69.3,45.7,64.3,0,0,0,51,38,97,255,0,14,60.4,154,4.3,11,106,16,0,2,5,151,169,12.1,10.8,0.98
Shamier Jeffery,16657,WR,S CAROLINA,10,11.3,2,43.8,,0,0,0,12.5,1,3,289,0,56.4,66.7,54.2,,54.6,0,0,0,22,0,0,122,1,7,97.5,119,9.8,12,57,16,0,90.2,110,71,17,2.4,10.1,0.6
Aron Taylor,27098,WR,UTSA,9,12.8,3,68.8,,0,0,1,8.3,1,7,331,0,64.9,68.2,69.8,,69.7,0,0,1,32,0,0,61,1,11,90.2,55,11.5,7,92.4,16,1,88.5,54,147,61,5.5,13.4,2.67
Isaiah Renfro,34912,WR,WASHINGTON,13,9.1,3,81.3,,0,0,0,0,0,7,340,1,83.3,22.8,62.7,,60.2,0,0,0,43,0,0,138,1,13,95.7,132,5.8,8,113,16,0,94.2,130,178,52,4,13.7,1.35
Isaiah McKenzie,11927,WR,GEORGIA,10,8.6,3,62.5,,0,0,0,9.1,1,6,173,1,62.9,29.1,65.4,,61.9,0,0,1,30,0,0,90,2,10,97.8,88,57.8,52,60.9,16,0,41.1,37,126,77,7.7,12.6,1.43
Malcolm Robinson,24243,WR,BUFFALO,9,13.9,0,37.5,,0,0,0,25,2,2,126,0,38,69.6,52.2,,51.5,0,0,1,43,0,0,73,1,6,91.8,67,13.7,10,25.3,16,0,86.3,63,69,17,2.8,11.5,1.03
Nate Iese,47210,TE,UCLA,13,6.1,4,73.3,,0,0,0,8.3,1,3,324,0,64.6,69,70.2,68,66,86,111,1,37,34.1,44,129,0,11,62.8,81,1.6,2,62.1,15,0,0.8,1,96,74,6.7,8.7,1.19
Paul Lang,11442,TE,MICH STATE,14,9.2,2,73.3,,0,0,0,0,0,8,223,0,82.7,68.1,77,80.3,77.3,78.6,114,0,21,35.9,52,145,0,11,61.4,89,2.8,4,99,15,0,4.8,7,129,49,4.5,11.7,1.45
Austin Stone,47423,WR,E MICHIGAN,11,12.1,0,53.3,,0,0,0,0,0,7,160,2,80.1,7.2,49.6,,47.9,0,0,0,61,0,0,118,1,8,96.6,114,13.6,16,104.3,15,1,86.4,102,128,88,11,16,1.12
Taylor Oldham,47569,WR,UCF,7,7.1,0,46.7,,0,0,0,22.2,2,3,323,0,37.6,66.7,52.8,,51,0,0,2,13,0,0,90,0,7,95.6,86,95.6,86,13.9,15,0,4.4,4,42,27,3.9,6,0.49
Albert Reid,18202,HB,VIRGINIA,12,-2.8,3,80,,0,0,0,7.7,1,2,335,0,67.5,84.1,66.2,65.4,59.3,0,0,0,12,42.4,64,151,0,12,53.6,81,2,3,79.7,15,0,3.3,5,47,88,7.3,3.9,0.58
Josh Rounds,16675,HB,TULANE,11,1,1,53.3,,0,0,0,20,2,5,319,0,44.3,28.7,62.8,77.8,58.8,0,0,2,16,13.1,8,61,0,8,83.6,51,18,11,23.9,15,0,1.6,1,61,67,8.4,7.6,1.2
Andre Booker,18306,WR,INDIANA,9,16.1,2,60,,0,0,0,0,0,5,190,0,80.9,67.9,80.5,,79,0,0,1,72,0,0,43,1,9,93,40,16.3,7,116,15,3,83.7,36,198,68,7.6,22,4.95
Keyon Dilosa,48288,WR,MISSOURI,11,9.3,1,73.3,,0,0,0,0,0,4,229,0,82.2,68.5,57.7,,57.1,0,0,0,21,0,0,97,0,11,92.8,90,11.3,11,87.1,15,0,88.7,86,86,41,3.7,7.8,0.96
Matt Flanagan,47298,TE,RUTGERS,12,8.3,0,73.3,,0,0,0,8.3,1,8,278,1,49.5,20.5,62.7,51.2,52.1,87.9,167,0,17,33.7,64,190,3,11,65.3,124,8.9,17,134.2,15,2,3.2,6,113,33,3,10.3,0.91
A.J. Williams,18581,TE,MICHIGAN,13,7.3,0,80,,0,0,0,0,0,9,222,0,82.2,68.5,81.3,69.8,81.7,86.3,126,1,21,46.6,68,146,2,12,50,73,10.3,15,74.4,15,0,0.7,1,128,75,6.3,10.7,1.75
Darrin Laufasa,47296,FB,UTEP,12,0.5,4,66.7,,0,0,0,9.1,1,4,330,0,63.3,51.9,66,55.9,69.5,15.1,19,0,20,34.1,43,126,1,10,64.3,81,1.6,2,82.9,15,0,0,0,91,104,10.4,9.1,1.12
Darius Joseph,19166,WR,SMU,12,16.9,0,53.3,,0,0,0,0,0,6,287,0,79.3,67.1,57.5,,53.7,0,0,2,38,0,0,232,0,8,92.7,215,88.4,205,65.8,15,1,11.6,27,132,28,3.5,16.5,0.61
Andrew Buie,20009,HB,CHARLOTTE,12,0,0,33.3,,0,0,0,28.6,2,3,136,0,29.1,79.6,58.4,50.9,44.7,0,0,1,14,35.6,67,188,0,5,63.3,119,5.3,10,15.1,15,0,1.6,3,47,49,9.8,9.4,0.39
Alvin Cornelius,17036,WR,SYRACUSE,12,18.7,0,40,,0,0,0,33.3,3,3,304,0,22.7,67.4,48.7,,47.9,0,0,1,14,0,0,156,0,6,91.7,143,5.8,9,23.2,15,0,93.6,146,56,6,1,9.3,0.39
Kennedy Williams,47851,HB,UTAH ST,13,5.1,0,40,,0,0,0,33.3,3,4,329,0,27.6,69.8,50.5,,51,0,0,1,20,0,0,116,2,6,95.7,111,88.8,103,24.9,15,0,8.6,10,62,49,8.2,10.3,0.56
Chris Murray,47874,WR,ARK STATE,9,14.6,4,73.3,,0,0,0,8.3,1,7,113,0,64.6,68.2,73.4,,73.2,0,0,0,53,0,0,67,0,11,95.5,64,9,6,154.9,15,3,89.6,60,189,64,5.8,17.2,2.95
A.J. Ouellette,45974,HB,OHIO,13,-1.5,0,80,,0,0,0,7.7,1,4,259,0,67.5,90.2,60.4,85.2,49.3,0,0,0,22,21.3,46,216,0,12,74.5,161,20.4,44,86.9,15,0,0.9,2,73,88,7.3,6.1,0.45
Javonte Bagley,47888,WR,LOUISVILLE,12,10.5,0,46.7,,0,0,0,12.5,1,4,210,0,56.4,66.7,54.1,,53.4,0,0,1,39,0,0,111,0,7,97.3,108,19.8,22,37.6,15,0,79.3,88,88,52,7.4,12.6,0.81
Terry Swanson,45948,HB,TOLEDO,11,-2.9,0,86.7,,0,0,0,13.3,2,4,316,0,53.7,90,71.2,77.1,51.2,0,0,0,14,12.2,18,148,0,13,82.4,122,4.1,6,86.4,15,0,8.8,13,71,110,8.5,5.5,0.58
Ja'Deion High,47486,WR,TEXAS TECH,8,10.5,1,53.3,,0,0,0,0,0,5,315,0,79.3,67.1,58.9,,57.3,0,0,1,31,0,0,148,0,8,96.6,143,2,3,49.6,15,0,98,145,111,31,3.9,13.9,0.78
Darrius Sims,25021,WR,VANDERBILT,11,1.2,1,66.7,,0,0,0,28.6,4,5,333,0,24.6,58.5,64.2,21.2,53.4,0,0,0,24,1.6,1,62,0,10,93.5,58,45.2,28,88.2,15,0,40.3,25,110,101,10.1,11,1.9
Cole Hunt,25172,TE,RICE,12,8.8,0,60,,0,0,0,10,1,5,275,0,61,67.5,71.5,59.1,55.3,51.9,67,1,25,16.3,21,129,1,9,78.3,101,45.7,59,66.8,15,1,2.3,3,73,27,3,8.1,0.72
Myles Campbell,47693,WR,GA SOUTHRN,13,14.1,1,53.3,,0,0,0,11.1,1,6,174,0,58.9,68.2,69.3,,66.5,0,0,1,27,0,0,96,0,8,92.7,89,85.4,82,54.9,15,0,12.5,12,130,30,3.8,16.3,1.46
Dakota Gordon,17297,FB,S DIEGO ST,14,1.4,7,80,,0,0,0,7.7,1,8,284,0,67.3,80.3,92.8,80,89.4,3.7,8,0,35,64.2,140,218,3,12,34.9,76,0.5,1,135.3,15,1,0,0,167,157,13.1,13.9,2.2
Alonzo Smith,45702,HB,MIAMI OH,12,0.6,2,66.7,,0,0,0,16.7,2,3,221,0,47.1,77.3,61.2,71,57.3,0,0,1,19,59.7,89,149,1,10,36.9,55,10.7,16,52.4,15,0,0,0,81,93,9.3,8.1,1.47
Carson Epps,47910,WR,IOWA STATE,11,5.5,0,53.3,,0,0,0,11.1,1,3,193,0,59.3,67.1,50.6,,48.4,0,0,1,10,0,0,167,0,8,98.2,164,98.2,164,31.3,15,0,1.8,3,42,26,3.3,5.3,0.26
Ike Lewis,28068,WR,APP STATE,12,11.1,4,66.7,,0,0,0,0,0,6,108,1,80.9,70.2,65.2,,61.4,0,0,0,37,0,0,100,0,10,98,98,95,95,121,15,1,5,5,148,95,9.5,14.8,1.51
Gump Hayes,12013,HB,ARIZONA ST,6,-0.5,1,80,,0,0,0,14.3,2,0,110,0,51.7,75.9,57.1,74.4,54,0,0,0,9,20.3,14,69,1,12,76.8,53,47.8,33,81.1,15,0,4.3,3,52,73,6.1,4.3,0.98
DeBrandon Sanders,39644,TE,NAVY,12,17.9,0,60,,0,0,0,0,0,9,237,0,80.1,81.3,86.4,68.8,90,70.3,64,0,75,2.2,2,91,0,9,94.5,86,16.5,15,126.4,15,1,3.3,3,250,119,13.2,27.8,2.91
Marquez North,11194,WR,TENNESSEE,7,7.3,1,40,,0,0,0,0,0,4,307,0,77.5,66.2,56,,56.9,0,0,1,16,0,0,92,0,6,97.8,90,7.6,7,23.8,15,0,92.4,85,58,47,7.8,9.7,0.64
Brad Stewart,48348,WR,GA TECH,12,17.8,1,46.7,,0,0,0,0,0,4,176,0,78.5,67.9,59.4,77.8,57,0,0,0,36,5.3,7,132,1,7,93.9,124,5.3,7,66.8,15,0,89.4,118,93,21,3,13.3,0.75
Joe Williams,11876,HB,UTAH,8,-3.5,3,73.3,,0,0,0,15.4,2,3,328,0,49.5,61.2,70.2,72.5,59.3,0,0,0,16,30,33,110,0,11,66.4,73,3.6,4,86.5,15,0,0.9,1,84,120,10.9,7.6,1.15
Peyton Barber,10927,HB,AUBURN,13,2.5,6,73.3,,0,0,1,15.4,2,5,115,0,50.1,91.6,78.9,50,56.5,0,0,1,28,30,63,210,1,11,67.1,141,1.9,4,66.5,15,0,0.5,1,112,105,9.5,10.2,0.79
Kareem Hunt,11841,HB,TOLEDO,9,-0.3,5,73.3,,0,0,0,15.4,2,1,316,1,42.1,90.7,78.7,83.7,47.3,0,0,1,9,14.2,23,162,0,11,83.3,135,5.6,9,47.9,15,0,7.4,12,45,58,5.3,4.1,0.33
Alex Ellis,11326,TE,TENNESSEE,13,8.7,1,53.3,,0,0,0,11.1,1,4,307,0,58.9,67.1,64.6,73,52.4,66.9,95,0,42,22.5,32,142,0,8,74.6,106,25.4,36,79.9,15,0,4.9,7,120,63,7.9,15,1.13
Carrington Thompson,48032,WR,W MICHIGAN,13,11.5,0,53.3,,0,0,0,20,2,6,347,1,41.2,18,51.3,,50.1,0,0,0,28,0,0,159,1,8,96.2,153,13.2,21,111.7,15,2,86.8,138,92,39,4.9,11.5,0.6
