player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Brevyn Spann-Ford,84006,TE,MINNESOTA,12,6.3,3,54.3,28.6,2,7,0,26.5,9,8,225,0,21.8,71.1,52.5,54.8,45.9,59.8,207,3,31,27.5,95,346,4,25,69.7,241,24.9,86,56.3,46,2,15.3,53,239,131,5.2,9.6,0.99
Jaylin Lucas,156396,HB,INDIANA,12,1.1,6,73.9,0,0,1,0,15,6,13,190,0,47.7,75.8,61.2,10.4,64.6,0,0,1,44,8.9,16,179,0,34,86.6,155,41.3,74,91.5,46,2,6.1,11,247,235,6.9,7.3,1.59
Khafre Brown,97398,WR,USF,11,18,4,58.7,12.5,1,8,0,6.9,2,12,327,1,70.7,29.7,63,65.5,66.3,1.2,3,0,84,0.4,1,249,1,27,93.2,232,8,20,126.4,46,5,90.8,226,433,123,4.6,16,1.87
LeQuint Allen,158290,HB,SYRACUSE,13,0.2,7,87,50,1,2,2,4.8,2,8,304,0,77.6,82.1,76.8,44.8,63,0.3,1,0,26,19.6,65,331,2,40,75.5,250,7.3,24,93.4,46,1,7.3,24,215,258,6.5,5.4,0.86
Eric Rivers,144279,WR,FIU,11,10.2,3,68.9,40,2,5,0,6.1,2,14,166,0,73.5,72.4,62.5,,63.7,0,0,1,48,0,0,265,2,31,97.7,259,21.9,58,96.8,45,2,77.7,206,343,138,4.5,11.1,1.32
Carl Chester,162627,WR,TULSA,12,15.5,2,51.1,50,9,18,0,4.2,1,20,320,0,76.5,70.7,70.5,63,71.8,0,0,3,57,0.5,1,192,1,23,93.2,179,5.2,10,61.9,45,1,94.8,182,406,121,5.3,17.7,2.27
NyNy Davis,146223,WR,LA MONROE,12,8.1,1,62.2,71.4,5,7,0,17.6,6,11,209,0,48.4,71.8,58.3,,58.2,1.3,3,2,51,0,0,233,1,28,94,219,95.7,223,70.8,45,2,2.6,6,222,78,2.8,7.9,1.01
Je'Quan Burton,87729,WR,FAU,10,14.1,7,51.1,9.1,1,11,0,8,2,16,165,0,67.6,73.7,58.7,61.9,57.8,0,0,2,39,0.4,1,245,2,23,96.3,236,14.7,36,66.5,45,2,85.3,209,276,108,4.7,12,1.17
Mookie Cooper,129742,WR,MISSOURI,13,11,9,80,0,0,2,0,5.3,2,26,229,0,68.6,72.8,59.4,,60.8,1,4,0,41,0,0,392,1,36,95.9,376,28.1,110,108.1,45,0,70.9,278,447,160,4.4,12.4,1.19
Roman Hemby,144891,HB,MARYLAND,13,-1,12,84.4,,0,0,0,5,2,12,215,0,76.7,80.2,73.8,29.2,67.8,0,0,2,61,20.3,62,306,1,38,76.8,235,3.3,10,102.7,45,3,11.4,35,349,427,11.2,9.2,1.49
Jay Fair,127145,WR,AUBURN,13,8.4,3,68.9,50,5,10,0,3.1,1,13,115,0,81.5,72.6,68.3,,68.2,0,0,2,36,0,0,221,0,31,93.7,207,91.4,202,85.8,45,2,8.6,19,324,165,5.3,10.5,1.57
Theo Johnson,129787,TE,PENN STATE,13,7.2,2,75.6,75,3,4,0,5.6,2,19,266,0,75.6,72.4,62.5,55.7,67.2,48.1,153,0,34,11.6,37,318,5,34,84.9,270,38.1,121,136.2,45,7,9.7,31,341,170,5,10,1.26
Marcus Rosemy-Jacksaint,124037,WR,GEORGIA,13,11.7,1,75.6,63.6,7,11,0,0,0,25,173,0,90.3,72.3,75,,74.6,0,0,2,50,0,0,231,4,34,93.9,217,18.6,43,125.7,45,4,81.4,188,535,164,4.8,15.7,2.47
Mikey Matthews,174168,WR,UTAH,12,5.5,2,64.4,60,3,5,0,3.3,1,12,328,0,80.5,85.1,65.4,,65.9,0.5,1,3,40,0,0,185,1,29,95.7,177,81.6,151,52.2,45,0,15.1,28,261,166,5.7,9,1.47
Tyson Davis,145702,WR,C MICHIGAN,10,13.2,4,66.7,33.3,2,6,0,9.1,3,19,134,0,53,71.7,68.7,,68.6,0,0,1,67,0,0,221,0,30,92.8,205,95,210,120,45,4,5,11,453,188,6.3,15.1,2.21
DJ England-Chisolm,97068,WR,MIDDLE TN,12,12.8,6,59.1,0,0,5,0,16.1,5,13,224,0,45.8,75.1,55,,54.9,0,0,2,72,0,0,323,0,26,94.7,306,20.1,65,87.5,44,3,79.9,258,342,194,7.5,13.2,1.12
Charles Ross,97855,WR,S JOSE ST,12,13.5,2,59.1,45.5,5,11,0,7.1,2,18,285,0,70,71.3,61.6,,61.5,0,0,1,35,0,0,288,0,26,94.1,271,77.1,222,82.3,44,1,22.9,66,347,81,3.1,13.3,1.28
Neal Johnson,98298,TE,LA LAFAYET,13,7.3,5,68.2,25,1,4,0,11.8,4,17,207,0,56.4,72.8,61.7,60.4,61.3,74.6,252,1,40,12.4,42,338,2,30,83.4,282,20.7,70,123.6,44,5,4.1,14,383,202,6.7,12.8,1.36
Abdul-Fatai Ibrahim,120862,WR,BOWL GREEN,13,12.4,2,45.5,12.5,1,8,0,9.1,2,12,122,0,66.8,72.1,55.4,64.4,54.7,0.3,1,5,33,0.3,1,378,3,20,95.8,362,32.5,123,36.4,44,2,67.2,254,220,57,2.9,11,0.61
Germie Bernard,158374,WR,WASHINGTON,14,7.8,8,79.5,50,2,4,0,2.8,1,21,340,0,83.1,60.2,71,,73.5,0.4,1,0,36,0,0,241,1,35,93.8,226,77.2,186,122.5,44,2,18.3,44,430,249,7.1,12.3,1.9
Cade McDonald,101725,WR,MIAMI OH,12,11.1,5,63.6,30,3,10,0,15.2,5,14,221,0,46.8,69.7,63,,62.3,0,0,0,42,0,0,200,0,28,93,186,88,176,110.9,44,3,12,24,349,171,6.1,12.5,1.88
Kyren Lacy,122646,WR,LSU,13,12,11,68.2,37.5,3,8,0,9.1,3,25,211,1,64.3,31.2,64.7,61,64.9,0,0,0,57,0.3,1,348,2,30,94.8,330,52.9,184,150.6,44,7,47.1,164,557,213,7.1,18.6,1.69
Zachariah Branch,174142,WR,USC,11,6.3,5,72.7,33.3,1,3,0,8.6,3,16,326,1,66.6,66.6,69.9,,68.5,7.2,13,0,36,0,0,181,1,32,93.4,169,74,134,108.1,44,2,12.7,23,320,251,7.8,10,1.89
Makai Jackson,159480,WR,APP STATE,14,15.8,5,61.4,46.7,7,15,0,6.9,2,17,108,0,70.7,71.7,72.1,,72.6,0,0,1,67,0,0,198,0,27,96.5,191,15.2,30,98.5,44,2,84.8,168,418,125,4.6,15.5,2.19
Addison Ostrenga,156430,TE,IOWA,12,3.9,1,72.1,61.5,8,13,0,3.1,1,12,192,0,81.4,72,63.2,74.8,65,46.1,118,0,19,3.5,9,256,2,31,91.8,235,44.9,115,96.3,43,2,3.9,10,192,128,4.1,6.2,0.82
Harvey Broussard III,176337,WR,LA LAFAYET,13,11.4,2,55.8,25,2,8,0,11.1,3,14,207,0,58.4,70.9,65.1,,63.4,0.5,1,2,51,0,0,207,0,24,95.2,197,10.6,22,75.4,43,2,88.9,184,317,78,3.3,13.2,1.61
Trell Harris,163133,WR,KENT STATE,10,16.6,4,60.5,45.5,5,11,0,10.3,3,17,201,1,60.5,29.5,67.3,,66.9,0,0,0,43,0,0,236,1,26,93.6,221,6.4,15,98.8,43,1,93.6,221,398,96,3.7,15.3,1.8
Jack Hestera,154600,WR,CHARLOTTE,9,12.4,3,65.1,33.3,1,3,0,3.4,1,18,136,0,80,71.6,66.2,,67.5,0.4,1,0,37,0,0,234,1,28,93.6,219,31.6,74,113.4,43,3,67.9,159,349,131,4.7,12.5,1.59
Stefan Cobbs,84143,WR,BOISE ST,9,9.2,6,53.5,20,2,10,0,11.5,3,14,120,0,58.6,78.9,61.6,,62.7,0.4,1,2,40,0,0,228,0,23,95.2,217,80.7,184,58.3,43,1,18.9,43,240,108,4.7,10.4,1.11
Sam Roush,157270,TE,STANFORD,12,7.2,5,65.1,36.4,4,11,0,9.7,3,13,300,0,63.3,72,57.8,68.6,63.5,64,284,1,31,38.7,172,444,3,28,56.8,252,32.7,145,74.7,43,0,2.3,10,289,132,4.7,10.3,1.15
Ahmad Edwards,109734,WR,BALL ST,12,9.4,3,72.1,60,3,5,0,0,0,16,117,0,89.5,73,61,,60.1,0,0,1,57,0,0,322,1,31,96.9,312,18,58,94.5,43,1,82,264,354,178,5.7,11.4,1.13
Javon Ivory,101116,WR,S ALABAMA,13,15.4,3,46.5,28.6,2,7,0,9.1,2,12,288,0,65.7,70.6,55.3,,53.8,0,0,3,39,0,0,345,1,20,92.5,319,18.8,65,42.2,43,1,81.2,280,234,86,4.3,11.7,0.73
Garrett Miller,101692,TE,PURDUE,11,7,3,69.8,33.3,1,3,0,14.3,5,12,273,0,42.2,71.7,48.1,74.5,52.9,45.9,118,0,28,7.4,19,257,4,30,88.3,227,52.1,134,99.3,43,2,1.9,5,243,92,3.1,8.1,1.07
Tre Mosley,101722,WR,MICH STATE,8,7.7,0,65.1,0,0,1,0,15.2,5,14,223,1,48.1,30.1,63.7,62.1,63,0,0,5,30,0.5,1,184,0,28,91.8,169,90.8,167,60.2,43,2,9.2,17,288,138,4.9,10.3,1.7
Dalton Stroman,147022,WR,APP STATE,14,18.3,5,46.5,31.6,6,19,0,9.1,2,17,108,0,64.7,70.9,68,67.7,66.9,0,0,0,77,0.5,1,217,1,20,94.5,205,2.8,6,101.9,43,3,96.8,210,390,101,5.1,19.5,1.9
Austin Hence,145922,TE,W MICHIGAN,11,8,2,55.8,0,0,7,0,11.1,3,13,347,0,59.7,71.1,54,63,58.1,20.3,52,1,32,3.5,9,256,0,24,90.6,232,70.3,180,87.3,43,3,9,23,259,161,6.7,10.8,1.12
Jayce Brown,173093,WR,KANSAS ST,9,13.1,3,62.8,80,4,5,0,10,3,21,199,0,61.5,73,73.9,,76,0,0,0,46,0,0,191,1,27,96.3,184,26.2,50,120,43,3,73.8,141,437,116,4.3,16.2,2.38
Chris Bell,156321,WR,LOUISVILLE,14,11.9,2,67.4,62.5,10,16,1,12.1,4,16,210,0,55.6,71.6,62.5,61.9,63.8,0,0,0,48,0.4,1,252,5,29,95.2,240,2,5,113.2,43,2,98,247,407,142,4.9,14,1.7
Justin Robinson,124036,WR,MISS STATE,10,15.1,0,48.8,50,4,8,0,8.7,2,14,227,1,65.7,27.3,58.4,,59.6,0,0,2,30,0,0,251,3,21,96.4,242,4.8,12,48.1,43,0,95.2,239,255,45,2.1,12.1,1.05
Chris Parker,145725,WR,C MICHIGAN,12,14.4,2,51.2,28.6,2,7,0,15.4,4,15,134,0,40.2,70.7,58.5,66.7,58.5,0.3,1,3,62,0.3,1,316,2,22,93,294,12.7,40,77.7,43,3,86.7,274,400,106,4.8,18.2,1.36
Jha'Quan Jackson,101135,WR,TULANE,10,11.7,8,60.5,37.5,3,8,0,10.3,3,16,319,0,60.5,82.9,74.1,,72.9,0,0,1,48,0,0,199,0,26,96,191,82.4,164,116.3,43,4,17.6,35,439,164,6.3,16.9,2.3
Duane Thomas Jr.,175797,WR,CHARLOTTE,12,8.3,3,55.8,33.3,2,6,0,11.1,3,11,136,0,58.6,74.5,54.9,,54.9,0,0,3,51,0,0,233,2,24,94.4,220,79.4,185,43.2,43,0,20.6,48,244,110,4.6,10.2,1.11
Moochie Dixon,123112,WR,SMU,14,19.6,4,59.5,35.7,5,14,0,7.4,2,19,287,0,70.7,73.5,71.2,,71.5,0,0,1,52,0,0,212,0,25,94.8,201,15.6,33,117.6,42,4,84.4,179,444,108,4.3,17.8,2.21
Oscar Cardenas,98291,TE,UTSA,13,5.4,3,76.2,50,1,2,1,8.6,3,15,331,1,65.8,36.5,51.5,37.7,56.6,53.1,191,3,28,17.2,62,360,1,32,79.4,286,42.2,152,79.5,42,2,2.8,10,280,148,4.6,8.8,0.98
Dino Tomlin,97422,WR,BOSTON COL,13,9.6,5,57.1,20,1,5,0,11.1,3,11,121,0,58.6,72.2,57.8,63.9,58,0.4,1,3,52,0.4,1,236,0,24,93.6,221,71.2,168,50.9,42,0,28,66,312,222,9.3,13,1.41
Alex Perry,158184,WR,HAWAII,13,12.9,3,59.5,44.4,4,9,0,7.4,2,17,180,0,68.6,71.1,61.3,,62.6,0,0,2,38,0,0,281,3,25,95,267,2.1,6,83.8,42,3,97.9,275,284,61,2.4,11.4,1.06
Jairus Mack,145562,WR,CHARLOTTE,11,15.4,7,59.5,22.2,2,9,0,0,0,18,136,0,88,77.7,68.7,,70.5,0,0,2,51,0,0,245,3,25,93.9,230,5.3,13,92.7,42,2,94.7,232,453,187,7.5,18.1,1.97
Jaden Alexis,144719,WR,USF,13,13.9,7,57.1,50,2,4,0,7.7,2,13,327,1,67.6,35.8,58.3,,57.3,1.2,3,2,60,0,0,260,1,24,93.1,242,21.2,55,74.7,42,2,77.7,202,292,160,6.7,12.2,1.21
Geordon Porter,84112,WR,UCONN,12,13.2,1,52.4,50,1,2,0,4.3,1,12,146,1,75.9,29.5,55.4,,54.2,0,0,0,28,0,0,291,2,22,96.2,280,16.5,48,75.2,42,1,82.5,240,217,79,3.6,9.9,0.78
Kordell David,156921,WR,NEW MEX ST,15,11.7,0,45.2,16.7,2,12,0,17.4,4,9,242,0,42.4,70.1,50.1,,48.5,0,0,2,19,0,0,349,0,19,95.7,334,10.3,36,45.6,42,1,89.7,313,179,68,3.6,9.4,0.54
Sean Brown,99181,TE,JVILLE ST,13,9.5,4,48.8,40,2,5,0,4.8,1,13,196,2,75.2,16.5,60.5,72,60.8,50.2,129,2,58,14.8,38,257,3,20,82.1,211,43.6,112,92.6,41,5,4.3,11,301,158,7.9,15.1,1.43
Wesley Grimes,157534,WR,WAKE,12,16.3,1,48.8,30.8,4,13,0,4.8,1,13,339,1,75.9,28.4,65.8,,66.5,0.4,1,2,49,0,0,255,1,20,94.1,240,16.1,41,88.8,41,4,83.5,213,333,111,5.6,16.7,1.39
Troy Omeire,123124,WR,ARIZONA ST,8,15.5,0,48.8,40,4,10,0,16.7,4,11,110,1,47.3,17,58.6,71.8,57.8,0,0,0,31,0.9,2,229,2,20,94.3,216,16.6,38,89.8,41,3,82.5,189,223,58,2.9,11.2,1.03
Mekhi Shaw,128315,WR,S DIEGO ST,9,10.4,3,68.3,50,3,6,0,9.7,3,14,284,0,70.9,81.7,61.3,,62.2,0,0,1,69,0,0,243,1,28,95.5,232,31.7,77,103.2,41,2,68.3,166,375,137,4.9,13.4,1.62
Ayir Asante,102592,WR,WYOMING,13,16,6,53.7,33.3,3,9,0,15.4,4,18,351,0,47.3,74.6,68.3,,65.7,0.5,1,2,66,0,0,220,0,22,96.4,212,52.7,116,104.7,41,6,46.8,103,380,204,9.3,17.3,1.79
Key'Shawn Smith,143950,WR,SMU,14,18,7,61,30,3,10,0,3.8,1,15,287,0,78.4,72.8,67.9,,67.9,0,0,0,44,0,0,271,1,25,93.7,254,6.6,18,117.2,41,3,93,252,393,116,4.6,15.7,1.55
Darrell Harding Jr.,98211,WR,BUFFALO,12,13.5,6,61,58.3,7,12,0,10.7,3,22,126,0,59.7,71.3,73.9,,75,0,0,1,52,0,0,226,2,25,95.1,215,34.1,77,116.6,41,3,65.5,148,487,187,7.5,19.5,2.27
Montrell Johnson Jr.,147141,HB,FLORIDA,12,-0.3,9,73.2,0,0,1,0,11.8,4,10,163,0,57.4,90.2,76.3,31.1,61.7,0,0,1,19,15.8,42,266,0,30,80.1,213,6,16,85,41,1,5.6,15,236,285,9.5,7.9,1.11
Malikhi Miller,101353,WR,S JOSE ST,13,12,2,58.5,41.2,7,17,0,0,0,18,285,0,87.4,70.9,61.5,,60.7,0,0,0,25,0,0,316,0,24,94,297,10.8,34,88.5,41,1,89.2,282,290,54,2.3,12.1,0.98
Kody Epps,122057,WR,BYU,8,8.9,3,51.2,42.9,3,7,0,12.5,3,12,128,0,54.9,71.9,61.8,,61.6,0,0,2,30,0,0,178,1,21,96.6,172,72.5,129,50.8,41,0,27.5,49,259,142,6.8,12.3,1.51
Dante Cephas,97665,WR,PENN STATE,12,11,1,53.7,33.3,3,9,0,12,3,14,266,0,56.5,70.6,62.2,,62.4,0,0,1,26,0,0,197,0,22,95.4,188,18.3,36,77.9,41,2,81.7,161,246,82,3.7,11.2,1.31
Michael Harrison,131682,TE,COLORADO,12,6.4,2,75.6,33.3,1,3,0,6.1,2,17,143,0,73.4,72,57.1,23.1,63.2,36,120,0,25,7.2,24,333,3,31,86.8,289,54.4,181,133.5,41,5,3.9,13,284,138,4.5,9.2,0.98
Thomas Fidone II,144997,TE,NEBRASKA,12,9.5,1,61,57.1,4,7,0,10.7,3,11,238,0,68.4,71.1,58.1,76.2,59.1,40.2,106,5,29,15.2,40,264,3,25,81.8,216,55.3,146,72.3,41,4,4.5,12,260,79,3.2,10.4,1.2
Dillon Bell,163734,WR,GEORGIA,14,7.5,6,73.2,50,5,10,0,6.3,2,18,173,0,73.4,58,74,75.4,69.2,0.4,1,2,35,1.2,3,244,0,30,95.1,232,10.2,25,95,41,2,78.7,192,354,190,6.3,11.8,1.53
Julian Fleming,129745,WR,OHIO STATE,12,11.5,1,63.4,50,5,10,0,7.1,2,16,260,1,70.9,29.7,61.2,67.4,58.9,1.3,4,0,37,0.9,3,320,0,26,95,304,10.9,35,82.4,41,0,87.8,281,270,52,2,10.4,0.89
Blair Conwright,99538,WR,N TEXAS,12,12.7,7,60,40,2,5,0,7.7,2,16,251,0,67.6,71.2,69.1,,68.5,0,0,2,43,0,0,217,0,24,94,204,91.7,199,88,40,2,7.8,17,385,149,6.2,16,1.89
Ahmarean Brown,97164,WR,S CAROLINA,9,5,13,65,14.3,1,7,0,10.3,3,12,289,0,60.5,75,61.5,,60.3,0,0,0,44,0,0,221,0,26,95.9,212,67.9,150,92.6,40,1,32.1,71,269,261,10,10.3,1.27
Preston Fox,123418,WR,W VIRGINIA,12,14.3,0,65,42.9,3,7,0,10.3,3,16,343,2,52.4,68.1,61.7,,63.9,0,0,0,34,0,0,209,0,26,90,188,44,92,111,40,2,56,117,366,80,3.1,14.1,1.95
Xavier Guillory,141590,WR,ARIZONA ST,8,13.4,3,52.5,12.5,1,8,0,8.7,2,8,110,0,65.7,71.1,50.7,,52,0,0,1,47,0,0,283,3,21,94.7,268,26.5,75,67.3,40,1,73.5,208,226,80,3.8,10.8,0.84
Montana Lemonious-Craig,131686,WR,ARIZONA,13,9.4,4,70,16.7,1,6,1,0,0,16,109,0,89.2,71.7,57.6,74.3,57,0,0,1,39,0.5,2,398,2,28,95.5,380,24.9,99,105.8,40,3,75.1,299,296,185,6.6,10.6,0.78
Mitchell Evans,147486,TE,NOTRE DAME,8,10.2,10,72.5,55.6,5,9,0,6.5,2,24,258,0,72.1,72.1,79.3,67.8,83.7,45,103,2,36,11.4,26,229,3,29,84.7,194,48,110,94,40,1,6.6,15,422,170,5.9,14.6,2.18
Dylan Goffney,144361,WR,COLO STATE,11,9.4,8,55,62.5,5,8,0,21.4,6,14,144,0,30.4,74.5,53.1,,53.3,0,0,0,42,0,0,299,0,22,96.3,288,99,296,95.1,40,2,1,3,293,131,6,13.3,1.02
DJ Giddens,144595,HB,KANSAS ST,13,1.8,6,75,100,1,1,0,6.3,2,12,199,0,72.1,91.3,84.5,70.7,59.9,0,0,0,61,15.4,48,311,1,30,81,252,10.6,33,123.5,40,3,3.5,11,326,321,10.7,10.9,1.29
Dee Wiggins,78016,WR,CINCINNATI,12,12.5,1,52.5,60,6,10,0,4.5,1,13,138,0,75.2,70.4,56.5,,56.1,0.6,2,2,39,0,0,309,1,21,95.1,294,9.7,30,67.9,40,2,89.6,277,252,52,2.5,12,0.86
John Gentry,128379,HB,SM HOUSTON,10,-2.3,7,90,0,0,1,1,5.3,2,7,281,0,69.1,77.8,61.1,34.6,68.7,0,0,0,56,31.9,87,273,3,36,65.9,180,10.6,29,112,40,2,2.2,6,275,358,9.9,7.6,1.53
Caleb McMillan,100866,WR,MARSHALL,11,14.8,3,42.5,28.6,2,7,1,5.6,1,10,214,0,73.8,71.1,61.1,,61.4,0,0,4,75,0,0,234,5,17,93.2,218,13.7,32,43.3,40,2,86.3,202,276,126,7.4,16.2,1.27
Grayson Barnes,171301,TE,N ILLINOIS,13,13.9,2,60,40,4,10,0,7.7,2,20,254,0,68.6,71.3,67.7,69.6,70.6,35.5,87,1,58,1.6,4,245,0,24,94.7,232,52.7,129,125.6,40,5,11.8,29,426,204,8.5,17.8,1.84
Josh Cameron,144513,WR,BAYLOR,12,11.8,3,52.5,20,2,10,0,8.7,2,15,118,1,64.7,59.8,55.1,61.9,55.2,0,0,3,24,0.3,1,310,0,21,97.1,301,18.7,58,37.7,40,0,81.3,252,222,56,2.7,10.6,0.74
Ray Davis,101072,HB,KENTUCKY,13,0.4,7,82.1,33.3,1,3,0,5.9,2,14,202,0,74.1,85.4,87.5,32,69.3,0,0,0,58,21.2,72,340,2,32,74.4,253,3.2,11,140.9,39,7,3.5,12,324,347,10.8,10.1,1.28
Bhayshul Tuten,150568,HB,VA TECH,13,-0.6,6,64.1,0,0,2,0,16.7,5,10,337,1,44.5,49.6,72.7,10.1,51.9,0,0,0,30,15.3,43,281,1,25,80.4,226,8.5,24,96.8,39,2,6,17,227,283,11.3,9.1,1
Landon Sides,173213,WR,N TEXAS,11,7,5,76.9,25,1,4,0,9.1,3,16,251,0,65.7,42.5,72.6,,72,1.1,2,0,39,0,0,176,1,30,95.5,168,89.2,157,139.2,39,4,6.8,12,363,177,5.9,12.1,2.16
Mario Williams,144620,WR,USC,12,7.3,5,74.4,25,1,4,0,9.4,3,14,326,1,59.3,36.5,66.6,66.9,67.5,5.5,10,1,29,1.6,3,182,1,29,87.9,160,87.4,159,103,39,2,6,11,305,191,6.6,10.5,1.91
Darryle Simmons,78009,WR,MARSHALL,12,10.9,1,61.5,42.9,3,7,0,7.7,2,12,214,0,68.6,71.1,63.2,,61.7,0.4,1,3,31,0,0,227,0,24,95.2,216,11.5,26,47.9,39,0,88.1,200,249,82,3.4,10.4,1.15
Abdur-Rahmaan Yaseen,129838,WR,PURDUE,6,11.9,6,64.1,40,4,10,1,7.4,2,19,273,0,68.7,71.1,66.5,,65.7,0,0,0,30,0,0,230,1,25,95.7,220,2.2,5,90,39,0,97.8,225,323,63,2.5,12.9,1.47
Kyle Maxwell,98110,WR,LA TECH,9,15.9,6,51.3,50,8,16,0,4.8,1,14,208,0,74.4,70.3,62.8,,63.7,0,0,2,47,0,0,270,1,20,95.2,257,8.5,23,79.5,39,2,91.5,247,365,90,4.5,18.3,1.42
Kacper Rutkiewicz,102612,WR,N ILLINOIS,6,8.7,3,53.8,11.1,1,9,0,12.5,3,13,254,0,54.9,81.2,68.7,,68.3,0,0,3,64,0,0,155,0,21,94.8,147,83.9,130,66.1,39,2,16.1,25,319,146,7,15.2,2.17
E.J. Williams Jr.,122164,WR,INDIANA,8,11.5,4,59,37.5,3,8,0,4.2,1,15,190,0,77.2,70.9,68.5,,69.4,0,0,0,27,0,0,175,1,23,94.9,166,10.9,19,81.3,39,0,89.1,156,281,103,4.5,12.2,1.69
EJ Smith,131782,HB,STANFORD,12,2.8,6,84.6,60,3,5,0,0,0,9,300,0,90,83.3,66.5,46.7,71.7,3,8,1,53,29.7,79,266,2,33,66.9,178,17.3,46,81.8,39,0,18,48,242,205,6.2,7.3,1.36
Lorenzo Lingard,77779,HB,AKRON,12,-0.4,10,97.4,100,1,1,1,2.6,1,12,102,0,84.5,90.1,73.7,29.8,76.7,0,0,0,77,22.3,82,368,1,38,74.7,275,2.7,10,123.1,39,2,0.8,3,368,386,10.2,9.7,1.34
Gino Campiotti,78504,TE,UMASS,12,10.2,3,53.8,33.3,3,9,0,0,0,12,216,0,87,71.2,52.7,55.3,62.8,61.3,228,2,30,10.5,39,372,3,21,83.9,312,29.8,111,90.7,39,4,7.5,28,289,98,4.7,13.8,0.93
Landon Ransom-Goelz,126402,WR,RICE,13,11.1,4,66.7,20,1,5,0,0,0,19,275,0,88.3,71.3,67.6,,69.6,0,0,0,44,0,0,254,0,26,94.1,239,36.6,93,123.9,39,3,63.4,161,380,143,5.5,14.6,1.59
Treyton Welch,98097,TE,WYOMING,13,7.3,3,82.1,80,8,10,0,3,1,15,351,1,81.4,34.4,68.5,75.2,62.3,59.4,184,0,32,8.1,25,310,1,32,88.7,275,30.3,94,118.7,39,2,8.4,26,327,137,4.3,10.2,1.19
Roderick Daniels Jr.,144356,WR,SMU,14,11.5,12,63.2,100,4,4,0,14.3,4,13,287,0,52.5,86.5,63.5,70,68.1,1.6,3,1,91,0.5,1,190,3,24,94.7,180,78.4,149,119.1,38,4,11.6,22,367,216,9,15.3,2.04
Kahleil Jackson,124381,WR,FLORIDA,11,14,1,55.3,60,3,5,0,8.7,2,13,163,0,64.7,70.5,57,61.9,57.6,0,0,0,45,0.3,1,291,1,21,95.2,277,34.4,100,84.4,38,1,65.6,191,251,44,2.1,12,0.91
Will Shipley,144138,HB,CLEMSON,12,-0.5,8,81.6,66.7,2,3,1,8.8,3,14,140,0,65.8,64.5,72.9,25.2,73.7,0.3,1,1,36,17.1,50,293,2,31,79.9,234,15.7,46,98.6,38,2,3.8,11,231,264,8.5,7.5,0.99
John Michael Gyllenborg,150698,TE,WYOMING,13,11.9,2,60.5,50,5,10,0,8,2,16,351,0,68.6,71.1,71.6,46.7,76.6,58.5,110,1,89,4.3,8,188,0,23,92.6,174,25,47,107.3,38,3,14.4,27,360,150,6.5,15.7,2.07
Rasheen Ali,121717,HB,MARSHALL,12,1.7,5,71.1,100,1,1,0,10,3,5,214,1,61.5,69.8,75.2,51.3,51.5,0.9,3,0,65,22.5,76,338,1,27,74,250,6.8,23,92.8,38,1,9.5,32,207,232,8.6,7.7,0.83
Mason Fairchild,98376,TE,KANSAS,13,10.8,0,71.1,40,2,5,0,3.6,1,22,198,0,78.9,71.3,70.1,73,74.7,64.8,208,1,59,15.9,51,321,2,27,79.4,255,26.2,84,126.1,38,3,5.6,18,451,204,7.6,16.7,1.77
Jordan Brown,122548,WR,TEXAS TECH,10,12.7,2,59.5,33.3,2,6,0,4.3,1,9,315,0,76.5,71.3,63.5,,63.6,0,0,1,46,0,0,192,0,22,93.2,179,18.8,36,78.2,37,1,81.3,156,256,78,3.5,11.6,1.43
Chris Tyree,122913,WR,NOTRE DAME,12,11.4,3,70.3,57.1,4,7,0,10.3,3,16,258,0,60.5,83.1,74.4,,75.6,0,0,1,76,0,0,175,0,26,94.3,165,95.4,167,128.5,37,3,4.6,8,484,232,8.9,18.6,2.93
Cadarrius Thompson,98007,WR,GA STATE,13,9.9,1,67.6,69.2,9,13,0,10.7,3,12,175,0,51.2,71.1,58.7,,59.1,0,0,0,37,0,0,265,1,25,96.2,255,15.8,42,115.4,37,3,84.2,223,266,48,1.9,10.6,1.04
Zach Horton,148361,TE,JAMES MAD,13,4.4,8,73,33.3,1,3,0,3.6,1,11,197,0,78.9,71.3,60,69,54.6,60.9,257,0,66,11.6,49,422,1,27,85.5,361,28.2,119,133.4,37,6,8.1,34,275,176,6.5,10.2,0.76
Caden Prieskorn,121783,TE,OLE MISS,10,8.6,1,81.1,100,5,5,1,6.3,2,21,226,0,72.7,72.1,65.4,63.4,70.5,26,88,1,37,13.3,45,339,7,30,80.5,273,56.6,192,142,37,4,8.6,29,449,186,6.2,15,1.64
