player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Laviska Shenault Jr.,61220,WR,JAX,14,77,0,15,7.5,13,71.0,80.0,8,10,0.0,0,17,0,84.9,84.6,0,36,0.0,0,119,22,93.3,111,103.3,31,27.9,1,233,123,5.6,10.6,2.1,0,6.1,3,77.3,57.1,4,7,8.1,3,15,0,61.2,62.3,0,34,0.0,0,263,34,98.1,258,123.5,44,17.1,3,362,173,5.1,10.6,1.4
Josh Reynolds,11872,WR,LA,16,77,0,26,10.0,4,56.5,50.0,4,8,13.3,2,9,1,47.7,60.2,1,26,1.4,2,146,13,95.2,139,70.7,23,16.5,1,139,61,4.7,10.7,1.0,0,12.3,6,71.7,40.0,4,10,0.0,0,22,0,90.0,70.5,1,40,0.6,2,326,38,96.6,315,97.3,53,16.8,1,471,153,4.0,12.4,1.5
Will Fuller V,10655,WR,HST,11,76,0,13,15.5,1,67.9,33.3,2,6,5.0,1,16,0,71.3,89.9,0,77,0.0,0,144,19,91.7,132,150.3,28,21.2,5,439,155,8.2,23.1,3.33,0,12.1,3,72.7,57.1,4,7,3.0,1,20,0,78.9,76.0,2,53,0.0,0,238,32,97.1,231,99.1,44,19.0,2,425,127,4.0,13.3,1.84
Nyheim Hines,48103,HB,IND,16,75,0,14,2.2,3,79.2,50.0,1,2,5.0,1,9,0,69.6,92.9,0,29,7.5,8,107,19,88.8,95,133.7,24,25.3,3,158,125,6.6,8.3,1.66,0,0.3,4,89.1,0.0,0,1,2.4,1,13,0,83.5,83.3,0,19,3.1,5,159,41,92.5,147,93.0,46,31.3,0,291,305,7.4,7.1,1.98
Hunter Renfrow,47509,WR,LV,16,75,0,23,9.7,1,58.3,50.0,4,8,0.0,0,8,0,80.6,67.6,0,37,0.0,0,136,14,91.2,124,83.0,24,19.4,0,186,85,6.1,13.3,1.5,0,5.3,8,82.6,0.0,0,2,5.0,2,21,1,73.7,75.8,0,53,0.0,0,233,38,94.0,219,104.8,46,21.0,0,421,229,6.0,11.1,1.92
Rob Gronkowski,5567,TE,TB,16,75,0,30,12.3,1,76.0,100.0,11,11,5.0,1,15,1,70.5,92.2,1,44,18.8,26,138,19,74.6,103,135.0,25,24.3,4,280,87,4.6,14.7,2.72,0,12.3,1,58.5,33.3,2,6,0.0,0,12,0,85.7,66.6,0,48,14.7,46,313,24,80.8,253,93.3,41,16.2,1,338,158,6.6,14.1,1.34
Tim Patrick,12087,WR,DEN,15,74,0,10,15.1,2,59.5,63.6,7,11,0.0,0,15,0,84.9,78.1,2,61,0.0,0,166,22,93.4,155,103.0,37,23.9,4,336,104,4.7,15.3,2.17,0,11.9,1,75.8,75.0,3,4,0.0,0,17,0,85.7,72.8,1,41,0.4,1,253,25,96.4,244,110.8,33,13.5,1,381,127,5.1,15.2,1.56
Christian Kirk,47546,WR,ARZ,14,74,0,1,12.2,0,55.6,66.7,4,6,9.1,1,8,0,58.5,63.1,2,38,0.0,0,106,10,86.8,92,54.4,18,19.6,1,117,33,3.3,11.7,1.27,0,14.6,0,67.3,16.7,1,6,0.0,0,19,0,89.0,61.7,1,80,0.0,0,392,33,97.4,382,103.5,49,12.8,2,473,125,3.8,14.3,1.24
Anthony Miller,48160,WR,CHI,16,73,0,6,13.8,1,58.1,60.0,3,5,10.0,2,12,0,55.6,70.2,1,34,0.0,0,156,18,96.2,150,92.5,31,20.7,2,253,51,2.8,14.1,1.69,0,6.6,4,78.9,25.0,1,4,3.2,1,10,2,77.3,51.3,2,21,0.0,0,261,30,98.1,256,68.2,38,14.8,0,214,91,3.0,7.1,0.84
Damiere Byrd,9964,WR,NE,16,73,0,19,13.1,1,55.6,14.3,1,7,21.1,4,7,0,29.5,55.5,0,42,1.0,2,198,15,93.4,185,87.7,27,14.6,1,175,36,2.4,11.7,0.95,0,11.3,4,69.6,20.0,1,5,3.0,1,22,1,78.4,69.7,3,30,0.0,0,277,32,95.7,265,71.7,46,17.4,0,429,132,4.1,13.4,1.62
Jimmy Graham,5619,TE,CHI,16,72,0,6,5.7,1,66.7,33.3,2,6,0.0,0,8,0,80.0,60.5,0,24,8.2,12,146,12,88.4,129,121.3,18,14.0,3,104,48,4.0,8.7,0.81,0,8.5,3,67.4,66.7,4,6,3.1,1,20,1,77.8,63.0,3,30,9.7,25,257,31,88.7,228,67.2,46,20.2,1,319,145,4.7,10.3,1.4
Kendrick Bourne,12270,WR,SF,15,72,0,28,7.9,3,66.7,33.3,2,6,5.3,1,12,0,69.6,67.7,0,27,0.6,1,160,18,90.0,144,104.4,27,18.8,1,223,107,5.9,12.4,1.55,0,10.6,4,67.4,57.1,4,7,9.4,3,22,0,57.8,72.5,2,25,0.3,1,291,29,96.6,281,77.0,43,15.3,0,393,111,3.8,13.6,1.4
Zach Pascal,12303,WR,IND,16,71,0,14,11.8,2,58.1,50.0,4,8,5.3,1,15,0,69.6,71.7,0,36,0.0,0,179,18,92.2,165,127.2,31,18.8,4,276,94,5.2,15.3,1.67,0,11.8,3,64.9,42.9,3,7,11.1,3,14,0,52.9,58.7,2,42,0.3,1,293,24,94.2,276,80.9,37,13.4,1,340,126,5.3,14.2,1.23
Larry Fitzgerald,1724,WR,ARZ,13,71,0,1,6.8,0,76.9,33.3,1,3,0.0,0,7,0,78.0,58.9,0,15,0.9,1,112,10,84.8,95,88.6,13,13.7,0,70,15,1.5,7.0,0.74,0,5.6,0,81.1,33.3,2,6,0.0,0,18,0,90.2,63.1,2,18,0.9,3,327,43,96.0,314,82.9,53,16.9,1,326,162,3.8,7.6,1.04
Zach Ertz,7816,TE,PHI,11,68,0,24,7.0,0,44.4,33.3,2,6,7.7,1,7,0,63.2,58.9,2,11,12.8,21,164,12,80.5,132,22.0,27,20.5,0,89,17,1.4,7.4,0.67,0,8.5,1,56.4,33.3,1,3,12.0,3,8,0,49.3,56.7,1,42,9.6,24,251,22,88.0,221,64.2,39,17.6,0,241,82,3.7,11.0,1.09
Ezekiel Elliott,10638,HB,DAL,15,68,0,9,-0.6,2,100.0,,0,0,0.0,0,4,1,77.3,47.2,0,14,31.3,42,134,8,67.9,91,97.4,8,8.8,0,59,64,8.0,7.4,0.65,0,-0.2,8,73.2,0.0,0,2,16.3,8,15,0,30.0,49.9,2,19,16.7,55,329,41,80.5,265,73.7,56,21.1,1,262,287,7.0,6.4,0.99
Danny Amendola,4717,WR,DET,14,68,0,11,8.7,2,73.7,0.0,0,2,0.0,0,10,0,80.6,75.9,0,50,0.0,0,93,14,91.4,85,111.3,19,22.4,0,218,117,8.4,15.6,2.56,0,8.4,2,67.4,57.1,4,7,6.1,2,19,0,68.1,74.3,2,32,0.9,2,225,31,94.7,213,73.6,46,21.6,0,370,167,5.4,11.9,1.74
Mike Davis,9559,HB,CAR,15,67,0,5,-1.5,6,90.9,,0,0,0.0,0,4,0,78.0,62.6,0,23,21.3,23,108,10,74.1,80,93.6,11,13.8,0,71,93,9.3,7.1,0.89,0,-0.9,16,92.2,75.0,3,4,4.1,2,12,0,77.3,78.6,0,22,12.9,32,248,47,83.9,208,97.5,51,24.5,1,297,338,7.2,6.3,1.43
Austin Hooper,10715,TE,CLV,13,65,0,8,6.0,0,75.0,75.0,3,4,7.7,1,6,0,61.8,62.9,0,11,19.6,20,102,12,74.5,76,90.6,16,21.1,0,100,40,3.3,8.3,1.32,0,7.2,1,71.4,62.5,5,8,11.8,4,17,0,48.9,68.5,0,36,12.6,30,238,30,84.5,201,93.5,42,20.9,0,321,129,4.3,10.7,1.6
Julio Jones,6158,WR,ATL,9,65,0,2,11.5,0,68.4,60.0,3,5,13.3,2,8,0,48.0,65.4,0,22,0.0,0,101,13,85.1,86,88.7,19,22.1,0,135,28,2.2,10.4,1.57,0,12.3,8,86.4,60.0,3,5,2.6,1,28,0,81.5,90.9,0,44,0.0,0,186,38,98.4,183,141.5,44,24.0,3,636,201,5.3,16.7,3.48
Chase Edmonds,45851,HB,ARZ,16,65,0,1,-0.4,0,77.8,0.0,0,1,0.0,0,4,1,76.5,57.9,0,15,21.8,19,87,7,66.7,58,116.2,9,15.5,1,24,28,4.0,3.4,0.41,0,1.7,8,79.6,50.0,1,2,2.5,1,13,0,82.2,76.0,0,30,10.2,26,254,39,85.8,218,94.9,49,22.5,0,332,282,7.2,8.5,1.52
Dallas Goedert,47272,TE,PHI,11,64,0,24,10.9,4,61.1,60.0,3,5,0.0,0,8,0,78.7,68.6,1,34,11.5,15,131,11,84.7,111,83.1,18,16.2,1,150,49,4.5,13.6,1.35,0,8.6,6,74.4,28.6,2,7,5.9,2,18,0,69.0,75.7,0,41,16.3,41,252,32,81.0,204,99.4,43,21.1,0,364,145,4.5,11.4,1.78
Travis Fulgham,48023,WR,PHI,13,64,0,24,12.6,0,59.1,40.0,4,10,7.1,1,10,0,80.0,71.9,0,31,0.7,1,137,13,88.3,121,113.1,22,18.2,2,166,17,1.3,12.8,1.37,0,14.2,4,61.5,28.6,2,7,11.1,3,15,0,52.0,67.8,1,42,0.0,0,238,24,96.6,230,90.1,39,17.0,1,364,91,3.8,15.2,1.58
George Kittle,11901,TE,SF,8,63,0,28,10.4,1,82.4,80.0,4,5,6.7,1,12,0,49.6,91.2,1,44,16.5,15,91,14,76.9,70,133.5,17,24.3,2,247,104,7.4,17.6,3.53,0,6.6,1,76.7,57.1,4,7,15.4,6,20,0,36.3,77.6,1,41,10.8,18,167,33,87.4,146,93.7,43,29.5,0,385,195,5.9,11.7,2.64
David Montgomery,45719,HB,CHI,15,63,0,6,4.1,1,63.6,0.0,0,1,0.0,0,4,0,75.6,58.4,0,28,21.9,33,151,7,74.2,112,119.3,11,9.8,2,65,56,8.0,9.3,0.58,0,0.2,16,91.7,66.7,2,3,4.3,2,21,1,76.3,70.8,0,24,12.1,35,289,44,86.2,249,97.7,48,19.3,0,357,345,7.8,8.1,1.43
Jonnu Smith,11855,TE,TEN,15,63,0,31,7.3,1,47.8,40.0,4,10,8.3,1,9,0,60.2,63.4,1,63,11.0,17,155,11,83.2,129,88.8,23,17.8,4,140,67,6.1,12.7,1.09,0,5.6,2,76.5,42.9,3,7,3.7,1,12,0,75.5,83.6,1,30,18.6,35,188,26,79.8,150,99.4,34,22.7,1,294,159,6.1,11.3,1.96
Chris Conley,9509,WR,JAX,15,63,0,15,9.4,1,50.0,0.0,0,5,21.1,4,11,0,29.8,68.3,1,33,0.0,0,104,15,97.1,101,65.6,30,29.7,1,177,108,7.2,11.8,1.75,0,11.8,2,77.4,83.3,5,6,4.0,1,12,1,73.5,65.3,0,51,0.0,0,197,24,98.0,193,102.4,31,16.1,0,266,78,3.3,11.1,1.38
Mecole Hardman Jr.,42683,WR,KC,16,62,0,16,12.3,1,57.1,0.0,0,2,14.3,2,6,1,46.0,64.1,0,26,0.0,0,101,12,93.1,94,92.2,21,22.3,1,134,81,6.8,11.2,1.43,0,10.8,1,69.2,33.3,1,3,15.6,5,16,0,37.2,70.0,0,49,0.0,0,239,27,94.6,226,121.7,39,17.3,2,420,198,7.3,15.6,1.86
Antonio Brown,5718,WR,TB,8,62,0,30,7.2,4,70.0,75.0,3,4,0.0,0,9,0,80.6,82.1,0,30,0.0,0,91,14,90.1,82,131.5,20,24.4,2,181,102,7.3,12.9,2.21,0,10.3,3,73.2,60.0,3,5,0.0,0,17,0,87.6,84.3,1,46,0.0,0,137,30,94.2,129,99.0,41,31.8,2,294,149,5.0,9.8,2.28
Gabe Davis,55410,WR,BUF,16,61,0,4,18.6,1,51.7,27.3,3,11,16.7,3,13,0,38.1,63.5,0,56,2.3,5,213,15,88.3,188,120.5,29,15.4,3,284,69,4.6,18.9,1.51,0,15.6,1,63.3,25.0,1,4,5.0,1,13,1,72.3,66.7,3,44,1.5,4,261,19,93.9,245,91.5,30,12.2,3,309,60,3.2,16.3,1.26
Aaron Jones,11937,HB,GB,14,61,0,12,4.2,3,68.4,66.7,2,3,7.1,1,5,0,63.2,71.2,0,30,22.0,22,100,13,74.0,74,79.3,19,25.7,0,92,70,5.4,7.1,1.24,0,-0.5,11,82.1,0.0,0,1,5.9,2,8,1,69.0,72.6,0,23,13.1,25,191,32,84.8,162,93.4,39,24.1,0,250,289,9.0,7.8,1.54
Marquez Valdes-Scantling,47809,WR,GB,16,60,0,12,15.2,0,33.3,0.0,0,4,25.0,2,6,0,29.7,51.1,1,41,0.0,0,169,6,92.3,156,36.1,18,11.5,0,127,50,8.3,21.2,0.81,0,20.4,2,64.1,62.5,5,8,16.7,5,19,1,33.2,63.5,1,78,0.0,0,299,25,93.6,280,136.5,39,13.9,5,554,192,7.7,22.2,1.98
Austin Ekeler,12164,HB,LAC,10,60,0,27,-0.5,3,84.6,,0,0,0.0,0,6,0,60.2,77.9,0,16,20.0,18,90,11,74.4,67,132.9,13,19.4,2,83,94,8.5,7.5,1.24,0,-1.7,11,92.9,,0,0,0.0,0,13,0,90.0,81.4,0,28,8.3,14,169,39,89.9,152,96.5,42,27.6,0,301,377,9.7,7.7,1.98
Tyler Higbee,10744,TE,LA,15,59,0,26,10.2,0,63.2,50.0,1,2,7.7,1,10,0,61.8,73.4,1,28,24.1,26,108,12,72.2,78,95.6,19,24.4,3,106,40,3.3,8.8,1.36,0,7.8,6,78.9,33.3,1,3,3.2,1,15,0,67.5,65.9,0,44,21.0,61,291,30,77.7,226,111.4,38,16.8,0,408,203,6.8,13.6,1.81
Jared Cook,5012,TE,NO,15,59,0,20,12.9,0,62.5,80.0,4,5,9.1,1,8,0,58.5,76.2,1,41,2.3,2,86,10,90.7,78,103.1,16,20.5,3,136,26,2.6,13.6,1.74,0,12.4,5,63.4,50.0,5,10,3.7,1,18,1,75.5,70.4,0,46,0.5,1,220,26,96.4,212,124.2,41,19.3,4,362,87,3.3,13.9,1.71
Gerald Everett,11799,TE,LA,16,59,0,26,9.4,1,44.4,0.0,0,4,11.1,1,7,0,54.5,61.3,1,16,17.1,19,111,8,78.4,87,30.3,18,20.7,0,62,30,3.8,7.8,0.71,0,4.8,5,83.3,80.0,4,5,9.1,3,15,1,58.7,65.6,0,40,18.4,39,212,30,79.7,169,103.8,36,21.3,0,321,190,6.3,10.7,1.9
Demarcus Robinson,10760,WR,KC,16,59,0,16,12.3,2,81.3,50.0,1,2,7.1,1,10,0,64.4,64.8,0,26,0.6,1,163,13,91.4,149,146.4,16,10.7,3,154,52,4.0,11.8,1.03,0,8.3,4,73.7,25.0,1,4,3.4,1,14,0,76.7,60.5,1,22,1.3,4,314,28,94.3,296,79.9,38,12.8,0,250,107,3.8,8.9,0.84
Robert Tonyan,12193,TE,GB,16,58,0,12,10.7,0,76.2,0.0,0,2,0.0,0,14,0,81.7,70.4,0,25,8.2,13,158,16,83.5,132,140.7,21,15.9,7,179,59,3.7,11.2,1.36,0,7.1,0,100.0,100.0,1,1,0.0,0,16,0,88.7,68.1,0,45,6.5,16,245,33,88.6,217,135.9,33,15.2,2,388,154,4.7,11.8,1.79
Giovani Bernard,7818,HB,CIN,16,58,0,7,1.7,0,72.7,0.0,0,1,11.1,1,4,0,54.5,52.2,0,17,25.0,29,116,8,70.7,82,112.3,11,13.4,1,51,56,7.0,6.4,0.62,0,0.7,8,82.2,,0,0,7.5,3,10,0,63.4,60.1,1,28,17.0,38,223,37,79.8,178,88.5,45,25.3,1,256,262,7.1,6.9,1.44
Michael Pittman Jr.,29049,WR,IND,13,57,0,14,4.9,2,83.3,50.0,1,2,4.8,1,10,0,70.5,67.5,0,40,0.0,0,129,20,94.6,122,105.2,24,19.7,0,222,128,6.4,11.1,1.82,0,11.5,2,60.6,0.0,0,3,9.1,2,12,0,58.6,60.4,1,45,0.0,0,232,20,96.6,224,85.5,33,14.7,1,281,151,7.6,14.1,1.25
James White,8765,HB,NE,14,57,0,19,-0.6,2,94.4,,0,0,0.0,0,6,0,82.2,81.0,1,22,29.7,30,101,17,65.3,66,72.5,18,27.3,0,125,129,7.6,7.4,1.89,0,-0.5,3,80.0,100.0,1,1,6.7,2,12,0,66.6,77.1,0,34,13.4,17,127,28,83.5,106,93.7,35,33.0,0,227,252,9.0,8.1,2.14
Breshad Perriman,9459,WR,NYJ,12,56,0,22,16.0,1,53.1,16.7,1,6,10.5,2,15,0,55.9,72.3,2,50,0.0,0,147,17,91.2,134,81.4,32,23.9,2,309,103,6.1,18.2,2.31,0,15.4,1,56.5,25.0,1,4,7.1,1,5,0,63.2,57.0,2,53,0.0,0,221,13,97.3,215,63.0,23,10.7,1,196,59,4.5,15.1,0.91
James Robinson,22425,HB,JAX,14,56,0,15,-1.3,3,100.0,100.0,1,1,0.0,0,4,2,78.0,54.2,0,17,31.4,38,121,10,62.8,76,140.0,10,13.2,2,81,94,9.4,8.1,1.07,0,-0.8,13,84.1,100.0,1,1,7.5,3,10,0,64.5,66.9,0,28,16.3,39,239,37,81.6,195,90.2,44,22.6,0,248,278,7.5,6.7,1.27
D'Andre Swift,57212,HB,DET,13,56,0,11,1.5,6,84.6,100.0,2,2,0.0,0,6,0,78.7,81.6,0,26,7.6,5,66,11,84.8,56,143.4,13,23.2,2,116,120,10.9,10.5,2.07,0,0.6,5,84.2,100.0,1,1,8.6,3,9,0,60.4,65.9,0,19,11.0,20,181,32,82.9,150,92.2,38,25.3,0,233,227,7.1,7.3,1.55
N'Keal Harry,48297,WR,NE,14,55,0,19,9.8,2,42.3,42.9,3,7,15.4,2,7,1,46.3,53.1,2,27,2.1,3,146,11,93.8,137,35.7,26,19.0,1,110,46,4.2,10.0,0.8,0,7.3,2,73.1,66.7,2,3,0.0,0,6,0,83.2,65.0,0,30,0.0,0,174,19,96.6,168,91.8,26,15.5,0,180,51,2.7,9.5,1.07
Tyler Eifert,7802,TE,JAX,15,54,0,15,9.0,0,52.9,22.2,2,9,0.0,0,8,0,77.3,63.0,2,19,6.0,9,150,9,88.0,132,66.7,17,12.9,2,85,24,2.7,9.4,0.64,0,9.9,1,76.5,42.9,3,7,0.0,0,13,0,86.1,61.8,2,28,7.1,18,254,26,90.6,230,73.0,34,14.8,0,259,79,3.0,10.0,1.13
James Washington,47792,WR,PIT,16,54,0,25,13.8,3,47.8,16.7,1,6,8.3,1,8,0,60.6,58.9,1,50,0.0,0,126,11,91.3,115,81.8,23,20.0,2,160,86,7.8,14.5,1.39,0,13.3,1,64.3,33.3,2,6,14.3,3,10,0,43.3,61.0,1,30,0.0,0,183,18,95.6,175,97.2,28,16.0,2,219,40,2.2,12.2,1.25
KJ Hamler,61590,WR,DEN,13,54,0,10,10.3,4,54.5,60.0,3,5,20.0,3,8,1,31.3,57.6,2,27,0.0,0,104,12,89.4,93,33.1,22,23.7,0,124,50,4.2,10.3,1.33,0,11.8,1,57.1,0.0,0,6,20.0,4,8,0,29.8,55.1,0,49,0.0,0,224,16,94.2,211,108.5,28,13.3,2,235,60,3.8,14.7,1.11
Michael Thomas,10681,WR,NO,7,54,0,20,10.5,0,59.1,70.0,7,10,7.1,1,7,0,63.2,72.4,0,18,0.0,0,62,13,91.9,57,75.0,22,38.6,0,125,9,0.7,9.6,2.19,0,8.8,2,83.3,66.7,2,3,0.0,0,16,0,85.7,83.9,1,24,0.0,0,138,25,96.4,133,91.1,30,22.6,0,276,74,3.0,11.0,2.08
Braxton Berrios,47961,WR,NYJ,15,53,0,22,7.6,0,66.7,0.0,0,1,0.0,0,5,0,76.5,61.8,0,28,0.0,0,67,8,88.1,59,82.6,12,20.3,0,72,43,5.4,9.0,1.22,0,7.9,4,69.2,0.0,0,4,12.9,4,14,0,45.4,75.5,1,43,0.0,0,125,27,93.6,117,108.3,39,33.3,3,314,179,6.6,11.6,2.68
Jalen Reagor,61697,WR,PHI,11,53,0,24,16.1,1,43.8,25.0,2,8,0.0,0,5,0,75.6,57.7,0,34,0.0,0,113,7,94.7,107,81.3,16,15.0,1,84,21,3.0,12.0,0.79,0,13.3,4,65.7,50.0,2,4,4.2,1,13,0,72.8,68.1,3,55,0.0,0,200,23,95.0,190,56.5,35,18.4,0,297,143,6.2,12.9,1.56
Drew Sample,47259,TE,CIN,16,52,0,7,4.5,0,90.9,66.7,2,3,0.0,0,4,1,78.0,48.5,0,18,20.4,37,181,10,75.1,136,127.3,11,8.1,1,80,49,4.9,8.0,0.59,0,3.7,6,78.4,20.0,1,5,9.4,3,11,0,58.1,59.5,0,23,16.7,53,318,29,80.2,255,95.2,37,14.5,0,253,152,5.2,8.7,0.99
Jakeem Grant Sr.,10820,WR,MIA,14,52,0,17,12.5,5,63.6,33.3,1,3,17.6,3,10,0,36.0,66.5,1,22,0.0,0,95,14,93.7,89,65.5,22,24.7,0,155,83,5.9,11.1,1.74,0,8.9,7,72.4,80.0,4,5,4.5,1,11,0,71.3,71.2,0,30,0.0,0,143,21,96.5,138,93.3,29,21.0,0,215,99,4.7,10.2,1.56
Scott Miller,47481,WR,TB,16,52,0,30,18.3,0,58.3,0.0,0,2,0.0,0,4,0,75.6,62.6,1,37,0.0,0,95,7,89.5,85,56.6,12,14.1,0,117,29,4.1,16.7,1.38,0,15.9,3,65.0,42.9,3,7,7.1,2,16,0,59.1,68.7,1,48,0.0,0,219,26,93.2,204,110.8,40,19.6,3,384,79,3.0,14.8,1.88
Jalen Guyton,34164,WR,LAC,16,52,0,27,14.1,1,54.2,20.0,1,5,18.8,3,7,0,33.5,56.7,0,72,0.0,0,212,13,92.9,197,115.1,24,12.2,2,231,115,8.8,17.8,1.17,0,18.5,0,53.8,33.3,1,3,17.6,3,10,0,35.8,50.2,2,53,0.3,1,365,14,97.0,354,67.9,26,7.3,1,251,59,4.2,17.9,0.71
Sammy Watkins,8639,WR,KC,10,51,0,16,7.7,0,65.2,50.0,1,2,11.8,2,13,0,51.5,67.1,0,20,1.5,2,131,15,93.1,122,101.4,23,18.9,1,168,55,3.7,11.2,1.38,0,8.3,2,75.0,0.0,0,2,5.3,1,11,1,68.7,55.9,0,37,0.0,0,202,18,94.6,191,101.2,24,12.6,0,211,96,5.3,11.7,1.1
Golden Tate,5585,WR,NYG,12,51,0,21,12.5,1,60.0,45.5,5,11,0.0,0,7,0,79.4,72.0,0,39,0.0,0,96,12,92.7,89,109.4,20,22.5,1,195,44,3.7,16.3,2.19,0,7.3,0,75.9,57.1,4,7,8.3,2,11,0,60.5,63.3,1,20,0.0,0,202,22,96.5,195,88.4,29,14.9,1,181,34,1.5,8.2,0.93
Dalvin Cook,11796,HB,MIN,14,51,0,18,-1.3,1,85.7,0.0,0,1,0.0,0,4,0,74.6,64.0,0,29,19.1,17,89,6,70.8,63,111.3,7,11.1,0,75,79,13.2,12.5,1.19,0,-2.1,9,86.0,,0,0,7.5,3,13,1,64.1,62.3,1,50,12.7,28,221,37,84.2,186,92.2,43,23.1,1,283,359,9.7,7.6,1.52
Kareem Hunt,11841,HB,CLV,16,50,0,8,4.2,3,76.9,100.0,2,2,9.1,1,7,0,58.5,73.8,0,26,24.8,27,109,10,67.0,73,129.5,13,17.8,2,74,46,4.6,7.4,1.01,0,0.1,14,75.8,0.0,0,2,10.7,3,10,0,53.8,65.0,0,24,15.6,30,192,25,81.3,156,102.0,33,21.2,1,211,234,9.4,8.4,1.35
Anthony Firkser,51837,TE,TEN,16,50,0,31,6.5,1,81.3,66.7,4,6,0.0,0,9,0,80.0,67.8,0,20,1.9,2,103,13,87.4,90,93.0,16,17.8,0,101,30,2.3,7.8,1.12,0,7.7,5,74.2,50.0,4,8,0.0,0,16,0,84.9,80.0,0,45,0.8,1,127,23,96.9,123,100.2,31,25.2,0,270,106,4.6,11.7,2.2
Clyde Edwards-Helaire,57279,HB,KC,13,50,0,16,2.8,1,55.6,0.0,0,1,16.7,1,3,0,49.2,53.8,0,24,10.1,10,99,5,85.9,85,78.5,9,10.6,0,65,56,11.2,13.0,0.76,0,0.7,11,75.0,66.7,2,3,3.6,1,7,0,76.1,77.5,1,26,7.7,16,209,27,85.6,179,77.3,36,20.1,0,210,225,8.3,7.8,1.17
Miles Sanders,40555,HB,PHI,12,50,0,24,3.4,2,55.6,50.0,1,2,23.1,3,4,0,29.5,43.1,0,28,20.3,29,143,10,75.5,108,68.3,18,16.7,0,86,110,11.0,8.6,0.8,0,0.8,3,56.3,,0,0,21.7,5,4,0,29.2,36.7,2,22,19.1,44,230,18,78.3,180,37.4,32,17.8,0,111,109,6.1,6.2,0.62
Rashard Higgins,10806,WR,CLV,12,49,0,8,14.6,0,70.6,50.0,2,4,0.0,0,8,1,80.0,70.7,0,42,0.0,0,104,12,92.3,96,128.3,17,17.7,1,195,34,2.8,16.3,2.03,0,15.5,0,82.1,75.0,3,4,4.2,1,16,1,73.0,75.9,2,43,0.6,1,181,23,97.8,177,112.8,28,15.8,2,384,44,1.9,16.7,2.17
Jordan Akins,47050,TE,HST,13,49,0,13,11.7,3,61.1,66.7,4,6,0.0,0,9,0,78.7,81.1,0,26,3.6,4,111,11,92.8,103,92.8,18,17.5,0,172,66,6.0,15.6,1.67,0,5.7,1,88.9,66.7,2,3,0.0,0,11,0,85.3,70.7,0,20,4.8,9,189,24,92.6,175,113.3,27,15.4,1,222,96,4.0,9.3,1.27
John Brown,8726,WR,BUF,9,49,0,4,13.2,2,69.2,66.7,2,3,0.0,0,13,0,82.7,76.2,0,46,0.0,0,130,18,92.3,120,145.8,26,21.7,3,297,133,7.4,16.5,2.48,0,14.9,0,68.4,50.0,2,4,7.1,1,9,0,51.5,65.9,0,27,0.0,0,159,13,95.0,151,93.8,19,12.6,0,158,34,2.6,12.2,1.05
Tre'Quan Smith,48228,WR,NO,14,48,0,20,8.4,5,62.5,25.0,1,4,9.1,1,9,0,58.5,67.8,0,29,0.0,0,103,10,93.2,96,113.3,16,16.7,1,147,46,4.6,14.7,1.53,0,10.8,3,72.4,,0,0,12.5,3,12,1,47.8,56.1,0,31,2.4,7,290,21,94.1,273,126.9,29,10.6,2,289,82,3.9,13.8,1.06
Devin Singletary,40485,HB,BUF,16,47,0,4,0.1,2,83.3,0.0,0,1,0.0,0,3,0,78.0,60.7,0,34,28.8,47,163,10,65.6,107,95.8,12,11.2,0,84,102,10.2,8.4,0.79,0,0.3,8,79.4,0.0,0,1,15.6,5,5,0,37.4,54.3,0,22,11.8,27,229,27,83.8,192,88.6,34,17.7,0,179,171,6.3,6.6,0.93
Randall Cobb,6216,WR,HST,10,47,0,13,6.7,0,82.4,75.0,3,4,6.7,1,9,0,64.4,75.8,0,28,0.0,0,93,14,95.7,89,142.0,17,19.1,3,146,57,4.1,10.4,1.64,0,7.2,1,88.9,33.3,1,3,0.0,0,11,0,85.3,70.0,0,34,0.0,0,162,24,97.5,158,112.2,27,17.1,0,295,112,4.7,12.3,1.87
