player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Christian Kirk,47546,WR,JAX,12,80,0,15,13.6,1,54.5,33.3,1,3,14.3,2,10,0,45.7,79.6,0,57,0.0,0,85,12,87.1,74,93.4,22,29.7,0,242,76,6.3,20.2,3.27,0,9.9,5,79.6,0.0,0,2,2.5,1,22,1,81.8,73.6,2,45,0.0,0,257,39,95.7,246,113.4,49,19.9,3,509,167,4.3,13.1,2.07
Christian McCaffrey,11763,HB,SF,16,79,0,28,1.5,4,82.6,,0,0,0.0,0,12,0,83.2,85.3,0,35,11.8,14,119,19,77.3,92,139.4,23,25.0,4,183,174,9.2,9.6,1.99,0,2.0,1,90.7,100.0,2,2,0.0,0,14,1,90.0,81.7,2,41,7.8,23,296,39,88.9,263,83.9,43,16.3,1,298,220,5.6,7.6,1.13
Jahan Dotson,84375,WR,WAS,17,79,0,32,10.0,1,62.5,20.0,1,5,6.3,1,9,0,65.6,60.1,0,33,0.4,1,227,15,93.0,211,114.4,24,11.4,2,187,53,3.5,12.5,0.89,0,10.1,0,64.4,33.3,2,6,6.5,2,15,0,67.3,59.9,6,24,0.0,0,357,29,94.4,337,50.9,45,13.4,1,295,64,2.2,10.2,0.88
Gabe Davis,55410,WR,BUF,17,78,0,4,16.2,0,44.8,40.0,2,5,7.1,1,10,0,64.4,61.7,2,40,2.0,4,196,13,91.8,180,50.4,29,16.1,1,196,39,3.0,15.1,1.09,0,15.0,6,59.5,42.9,3,7,10.7,3,17,1,54.9,66.5,4,36,1.0,3,310,25,93.9,291,73.8,42,14.4,3,382,89,3.6,15.3,1.31
Logan Thomas,8755,TE,WAS,16,76,0,32,7.2,0,50.0,36.4,4,11,8.3,1,6,0,63.2,58.4,2,27,6.3,12,192,11,89.1,171,68.2,22,12.9,3,120,45,4.1,10.9,0.7,0,5.6,2,80.5,20.0,1,5,5.7,2,10,2,70.8,55.3,0,29,5.2,15,291,33,90.4,263,94.2,41,15.6,0,271,150,4.5,8.2,1.03
Demario Douglas,104155,WR,NE,14,76,0,19,7.8,1,55.2,50.0,2,4,5.9,1,9,1,67.7,72.7,1,21,0.0,0,108,16,98.1,106,56.4,29,27.4,0,158,116,7.3,9.9,1.49,0,8.5,10,73.0,40.0,2,5,3.6,1,15,0,76.3,76.2,1,42,0.0,0,181,27,98.3,178,91.2,37,20.8,0,351,164,6.1,13.0,1.97
Wan'Dale Robinson,101735,WR,NYG,15,76,0,21,6.3,1,68.4,100.0,1,1,0.0,0,7,0,80.0,64.5,0,32,0.0,0,112,13,92.9,104,86.1,19,18.3,0,123,71,5.5,9.5,1.18,0,5.5,10,80.9,100.0,2,2,7.3,3,18,0,64.1,66.5,0,33,0.0,0,254,38,96.9,246,98.5,47,19.1,0,359,201,5.3,9.4,1.46
Darius Slayton,25578,WR,NYG,17,76,0,21,15.6,1,57.7,0.0,0,5,0.0,0,9,0,81.1,75.4,0,80,0.0,0,147,15,93.9,138,124.5,26,18.8,2,304,103,6.9,20.3,2.2,0,9.3,8,73.9,40.0,2,5,8.1,3,19,0,61.2,65.6,2,69,0.3,1,361,34,96.7,349,100.4,46,13.2,2,445,186,5.5,13.1,1.28
Tank Dell,78874,WR,HST,11,74,0,13,12.6,0,55.6,,0,0,0.0,0,5,0,73.4,65.0,2,68,0.0,0,54,5,92.6,50,97.9,9,18.0,2,107,54,10.8,21.4,2.14,0,14.6,3,66.1,55.6,5,9,9.3,4,26,0,58.6,89.3,0,46,0.0,0,223,39,94.2,210,120.3,59,28.1,4,574,89,2.3,14.7,2.73
Tee Higgins,61211,WR,CIN,12,74,0,7,12.0,1,47.6,27.3,3,11,0.0,0,10,0,78.0,71.8,0,18,0.0,0,91,10,93.4,85,94.9,21,24.7,2,108,38,3.8,10.8,1.27,0,13.6,0,55.8,41.7,5,12,17.2,5,17,0,33.2,64.3,1,33,0.4,1,257,24,94.6,243,85.7,43,17.7,2,323,84,3.5,13.5,1.33
Chigoziem Okonkwo,84000,TE,TEN,17,74,0,31,8.6,2,85.7,100.0,1,1,0.0,0,4,0,74.6,58.1,0,20,4.1,4,97,6,83.5,81,143.8,7,8.6,1,63,34,5.7,10.5,0.78,0,7.2,3,67.4,28.6,2,7,13.9,5,14,0,32.4,60.5,1,39,12.4,35,283,31,83.0,235,77.1,46,19.6,0,308,170,5.5,9.9,1.31
K.J. Osborn,23503,WR,MIN,16,73,0,18,10.3,0,61.9,0.0,0,3,7.1,1,8,0,63.5,62.4,0,36,1.6,2,129,13,92.2,119,102.9,21,17.6,1,168,69,5.3,12.9,1.41,0,7.9,1,65.9,28.6,2,7,15.6,5,13,0,29.7,51.0,3,27,0.0,0,355,27,94.6,336,59.9,41,12.2,1,249,80,3.0,9.2,0.74
Jaylen Warren,98692,HB,PIT,17,72,0,25,-0.6,1,75.0,,0,0,14.3,1,3,0,52.1,59.0,0,30,33.3,29,87,6,58.6,51,92.7,8,15.7,0,54,67,11.2,9.0,1.06,0,-2.3,17,86.5,0.0,0,2,8.2,4,13,0,62.5,72.2,0,16,14.1,28,199,45,82.4,164,87.5,52,31.7,0,260,358,8.0,5.8,1.59
Darren Waller,9637,TE,NYG,12,72,0,21,8.0,0,47.6,25.0,1,4,9.1,1,7,0,58.5,64.8,1,22,5.7,5,88,10,87.5,77,39.4,21,27.3,0,88,37,3.7,8.8,1.14,0,8.2,3,80.0,44.4,4,9,0.0,0,15,0,88.3,74.2,1,29,6.4,15,235,32,89.8,211,102.8,40,19.0,1,367,136,4.3,11.5,1.74
Rashid Shaheed,63707,WR,NO,15,71,0,20,16.3,0,60.0,50.0,1,2,7.7,1,8,0,61.8,69.0,1,51,0.0,0,101,12,93.1,94,105.2,20,21.3,2,195,28,2.3,16.3,2.07,0,13.3,2,62.5,50.0,3,6,3.8,1,10,0,74.4,62.4,2,45,0.0,0,269,25,97.8,263,73.9,40,15.2,1,309,70,2.8,12.4,1.17
Robert Woods,7822,WR,HST,14,71,0,13,10.2,0,53.8,25.0,1,4,0.0,0,5,0,75.6,56.3,0,19,1.0,1,104,7,92.3,96,71.6,13,13.5,0,77,7,1.0,11.0,0.8,0,10.3,1,58.3,46.2,6,13,9.7,3,17,0,57.0,66.3,1,26,0.4,1,262,28,93.9,246,67.9,48,19.5,0,298,109,3.9,10.6,1.21
Gerald Everett,11799,TE,LAC,15,70,0,27,6.9,2,58.3,0.0,0,2,0.0,0,7,1,75.6,55.2,0,26,6.9,7,102,7,84.3,86,114.2,12,14.0,2,69,38,5.4,9.9,0.8,0,3.8,11,77.3,50.0,3,6,2.9,1,13,2,80.5,70.6,1,31,8.8,19,215,34,86.5,186,83.0,44,23.7,0,275,186,5.5,8.1,1.48
Rachaad White,131633,HB,TB,17,70,0,30,2.0,0,100.0,,0,0,0.0,0,1,0,68.3,49.8,0,4,21.3,19,89,1,71.9,64,83.3,1,1.6,0,4,2,2.0,4.0,0.06,0,-0.4,18,91.7,33.3,1,3,2.2,1,19,0,83.9,77.0,0,43,13.2,45,340,44,83.2,283,117.1,48,17.0,2,421,465,10.6,9.6,1.49
Jahmyr Gibbs,122474,HB,DET,15,69,0,11,-2.8,2,66.7,,0,0,25.0,2,3,0,31.8,48.2,0,21,12.0,10,83,6,81.9,68,76.2,9,13.2,0,40,53,8.8,6.7,0.59,0,-0.2,8,71.8,0.0,0,2,6.7,2,11,0,65.8,65.6,1,24,12.5,28,224,28,84.4,189,68.5,39,20.6,0,162,181,6.5,5.8,0.86
Austin Ekeler,12164,HB,LAC,14,69,0,27,0.5,1,83.3,0.0,0,2,0.0,0,5,0,78.0,66.5,0,18,25.9,29,112,10,71.4,80,93.4,12,15.0,0,77,68,6.8,7.7,0.96,0,-1.8,8,69.6,0.0,0,1,11.1,4,13,2,51.6,49.1,1,39,9.3,22,237,32,87.3,207,85.9,46,22.2,1,305,399,12.5,9.5,1.47
Jonnu Smith,11855,TE,ATL,17,69,0,2,5.0,0,50.0,50.0,1,2,33.3,3,3,0,27.9,52.5,0,60,4.7,4,86,6,84.9,73,111.5,12,16.4,3,81,71,11.8,13.5,1.11,0,5.9,13,79.6,42.9,3,7,4.9,2,20,1,73.2,65.3,2,33,11.7,35,300,39,86.3,259,84.6,49,18.9,0,411,235,6.0,10.5,1.59
Tyjae Spears,97195,HB,TEN,17,67,0,31,0.8,4,69.2,0.0,0,1,18.2,2,4,0,58.9,58.2,0,14,28.9,22,76,9,61.8,47,72.3,13,27.7,0,25,55,6.1,2.8,0.53,0,-0.5,22,77.5,33.3,2,6,0.0,0,9,1,88.0,72.8,1,48,21.2,51,241,31,73.9,178,92.9,40,22.5,1,272,317,10.2,8.8,1.53
Travis Etienne Jr.,57185,HB,JAX,17,67,0,15,-2.3,0,75.0,,0,0,0.0,0,3,0,70.5,62.2,0,19,34.2,41,120,3,57.5,69,91.7,4,5.8,0,26,31,10.3,8.7,0.38,0,-1.5,24,88.5,0.0,0,1,6.1,3,16,0,70.5,71.7,0,22,19.6,68,347,46,77.2,268,93.8,52,19.4,0,338,425,9.2,7.3,1.26
Cade Otton,61071,TE,TB,17,67,0,30,10.5,0,25.0,0.0,0,1,50.0,1,1,0,28.8,41.6,0,6,6.5,7,107,1,83.2,89,39.6,4,4.5,0,6,2,2.0,6.0,0.07,0,6.5,5,75.0,28.6,2,7,2.9,1,13,0,79.4,56.1,0,27,9.8,40,410,33,85.6,351,103.2,44,12.5,1,328,167,5.1,9.9,0.93
Tutu Atwell,77965,WR,LA,16,66,0,26,12.4,1,50.0,40.0,2,5,0.0,0,9,0,79.4,70.6,0,44,0.0,0,123,10,88.6,109,73.1,20,18.3,0,141,26,2.6,14.1,1.29,0,10.3,0,68.4,66.7,2,3,10.3,3,14,0,53.8,61.5,2,42,0.0,0,261,26,94.6,247,77.6,38,15.4,1,289,82,3.2,11.1,1.17
Tony Pollard,27126,HB,DAL,17,66,0,9,1.3,1,63.6,100.0,1,1,22.2,2,3,1,32.2,35.3,0,19,24.4,39,160,7,69.4,111,72.2,11,9.9,0,45,37,5.3,6.4,0.41,0,-0.3,3,87.0,25.0,1,4,2.4,1,8,1,82.6,61.0,0,60,17.1,50,293,40,77.8,228,87.7,46,20.2,0,232,249,6.2,5.8,1.02
Trey Palmer,99248,WR,TB,17,66,0,30,17.0,0,53.8,25.0,1,4,0.0,0,5,1,75.6,59.2,1,21,0.0,0,87,7,86.2,75,60.7,13,17.3,1,63,7,1.0,9.0,0.84,0,10.5,1,58.7,38.5,5,13,10.0,3,10,1,55.9,56.1,0,54,0.0,0,285,27,95.8,273,84.4,46,16.8,1,289,88,3.3,10.7,1.06
Tyler Higbee,10744,TE,LA,15,66,0,26,7.4,0,75.0,100.0,2,2,14.3,2,9,0,46.0,59.4,0,20,6.0,9,150,12,86.7,130,119.3,16,12.3,1,130,54,4.5,10.8,1.0,0,5.8,2,69.0,33.3,2,6,3.3,1,14,0,76.7,63.9,0,33,10.9,33,304,29,85.2,259,91.0,42,16.2,0,316,166,5.7,10.9,1.22
Quentin Johnston,123085,WR,LAC,17,65,0,27,9.1,0,62.5,28.6,2,7,9.1,1,5,0,41.4,53.8,0,20,0.0,0,145,10,95.2,138,75.0,16,11.6,0,80,23,2.3,8.0,0.58,0,14.7,4,52.9,18.2,2,11,0.0,0,9,0,82.7,56.4,1,27,0.0,0,300,18,94.7,284,58.8,34,12.0,0,203,79,4.4,11.3,0.71
Michael Thomas,10681,WR,NO,10,63,0,20,11.5,0,52.4,37.5,3,8,0.0,0,7,0,78.7,75.1,1,17,0.0,0,69,11,97.1,67,63.4,21,31.3,1,109,19,1.7,9.9,1.63,0,10.4,4,75.0,42.9,3,7,0.0,0,12,0,85.3,66.2,0,31,0.0,0,211,24,97.2,205,105.2,32,15.6,0,312,81,3.4,13.0,1.52
Alec Pierce,78038,WR,IND,17,63,0,14,17.3,0,46.2,55.6,5,9,14.3,2,10,0,45.7,63.9,0,58,0.0,0,196,12,92.9,182,91.2,26,14.3,1,236,46,3.8,19.7,1.3,0,13.9,1,54.5,27.3,3,11,0.0,0,12,0,83.2,53.2,1,36,0.3,1,390,18,93.1,363,71.1,33,9.1,1,207,35,1.9,11.5,0.57
Joe Mixon,11803,HB,CIN,17,62,0,7,-2.0,1,87.5,,0,0,12.5,1,4,0,52.5,62.4,0,11,21.5,23,107,7,72.9,78,130.7,8,10.3,3,47,58,8.3,6.7,0.6,0,-1.7,14,82.9,0.0,0,1,5.6,2,9,0,72.0,70.0,1,45,15.2,41,269,34,81.0,218,86.5,41,18.8,0,295,359,10.6,8.7,1.35
DJ Chark Jr.,47702,WR,CAR,15,62,0,5,16.1,0,59.1,77.8,7,9,7.1,1,10,1,63.2,66.7,0,30,0.0,0,155,13,89.7,139,125.0,22,15.8,3,180,23,1.8,13.8,1.29,0,15.4,1,54.3,28.6,2,7,17.4,4,10,1,33.5,55.2,0,47,0.0,0,300,19,95.7,287,94.2,35,12.2,1,314,67,3.5,16.5,1.09
Zay Jones,11792,WR,JAX,9,62,0,15,13.1,0,52.9,16.7,1,6,0.0,0,4,0,77.3,59.0,0,15,0.0,0,73,9,89.0,65,63.8,17,26.2,0,72,17,1.9,8.0,1.11,0,14.8,0,54.5,40.0,2,5,5.3,1,7,0,68.7,59.0,2,24,0.5,1,198,18,97.0,192,54.0,33,17.2,1,171,35,1.9,9.5,0.89
Odell Beckham Jr.,8647,WR,BLT,14,62,0,3,16.7,0,42.9,60.0,3,5,0.0,0,7,1,77.3,78.9,1,51,0.0,0,91,9,86.8,79,74.1,21,26.6,1,203,60,6.7,22.6,2.57,0,13.1,4,67.6,33.3,1,3,4.2,1,17,0,72.8,72.7,0,46,0.0,0,184,23,93.5,172,108.3,34,19.8,1,327,96,4.2,14.2,1.9
Hunter Henry,10669,TE,NE,14,62,0,19,10.4,0,77.8,83.3,5,6,0.0,0,12,0,81.1,74.6,0,21,7.2,10,139,14,89.2,124,139.1,18,14.5,3,142,28,2.0,10.1,1.15,0,8.9,1,62.5,50.0,5,10,4.8,1,12,1,70.5,66.8,2,24,8.0,16,201,20,88.1,177,75.5,32,18.1,2,204,36,1.8,10.2,1.15
Rondale Moore,62890,WR,ARZ,17,61,0,1,9.1,1,50.0,25.0,1,4,0.0,0,4,0,77.3,56.7,0,19,0.0,0,122,6,84.4,103,63.2,12,11.7,0,56,13,2.2,9.3,0.54,0,4.4,5,72.5,50.0,1,2,12.1,4,10,1,47.8,51.2,0,48,0.0,0,323,29,95.0,307,94.4,40,13.0,1,226,160,5.5,7.8,0.74
Ezekiel Elliott,10638,HB,NE,17,61,0,19,-0.3,0,69.2,,0,0,18.2,2,0,0,38.7,41.1,0,6,27.4,29,106,9,69.8,74,72.3,13,17.6,0,21,50,5.6,2.3,0.28,0,-0.9,9,86.5,100.0,1,1,3.0,1,8,1,78.9,68.7,0,23,20.6,36,175,32,77.1,135,99.4,37,27.4,1,211,246,7.7,6.6,1.56
Josh Reynolds,11872,WR,DET,17,61,0,11,11.2,1,70.6,100.0,3,3,7.7,1,10,0,61.8,71.6,0,33,0.0,0,123,12,93.5,115,126.3,17,14.8,1,187,64,5.3,15.6,1.63,0,11.3,8,67.6,42.9,3,7,4.2,1,17,1,72.8,66.7,1,27,0.4,1,281,23,96.1,270,116.4,34,12.6,3,333,106,4.6,14.5,1.23
Mark Andrews,47436,TE,BLT,10,60,0,3,6.8,1,76.5,0.0,0,1,7.1,1,8,0,63.2,69.2,0,36,2.8,3,106,13,91.5,97,137.6,17,17.5,2,133,43,3.3,10.2,1.37,0,8.5,5,76.3,40.0,2,5,6.5,2,17,0,66.8,81.1,0,38,2.3,4,177,29,92.7,164,124.9,38,23.2,2,380,161,5.6,13.1,2.32
Joshua Palmer,62979,WR,LAC,10,60,0,27,10.7,0,73.9,71.4,5,7,0.0,0,10,1,82.7,68.8,1,51,0.0,0,121,17,90.1,109,88.0,23,21.1,0,234,64,3.8,13.8,2.15,0,13.0,2,63.0,40.0,2,5,10.5,2,10,0,56.9,65.7,0,79,0.0,0,198,17,92.9,184,120.9,27,14.7,2,270,93,5.5,15.9,1.47
Jerome Ford,83601,HB,CLV,17,60,0,8,1.5,3,100.0,100.0,1,1,0.0,0,2,0,74.6,79.9,0,50,19.2,14,73,6,71.2,52,156.9,6,11.5,1,73,64,10.7,12.2,1.4,0,1.6,8,67.5,50.0,1,2,18.2,6,11,0,29.8,50.1,0,24,15.6,40,256,27,79.7,204,105.0,40,19.6,3,208,176,6.5,7.7,1.02
Michael Wilson,84423,WR,ARZ,13,59,0,1,14.1,0,35.7,20.0,1,5,0.0,0,3,0,73.4,51.9,1,19,0.0,0,99,5,86.9,86,40.8,14,16.3,1,50,17,3.4,10.0,0.58,0,13.2,5,73.5,66.7,6,9,3.8,1,21,0,74.4,71.9,1,69,0.4,1,284,25,95.4,271,113.0,34,12.5,1,426,104,4.2,17.0,1.57
Saquon Barkley,45791,HB,NYG,14,58,0,21,5.0,0,75.0,,0,0,10.0,1,5,0,56.7,67.9,0,46,27.8,32,115,9,68.7,79,135.1,12,15.2,2,89,36,4.0,9.9,1.13,0,0.8,6,73.8,50.0,1,2,11.4,4,10,0,50.6,57.9,2,32,21.7,56,258,31,75.6,195,69.7,42,21.5,1,182,206,6.6,5.9,0.93
Juwan Johnson,28305,TE,NO,13,58,0,20,7.9,0,64.7,57.1,4,7,0.0,0,9,0,78.7,71.3,0,15,4.3,4,92,11,90.2,83,116.8,17,20.5,2,88,23,2.1,8.0,1.06,0,8.3,5,65.7,60.0,3,5,11.5,3,11,0,50.4,60.7,4,32,10.1,21,208,23,87.5,182,55.8,35,19.2,1,244,105,4.6,10.6,1.34
Dontayvion Wicks,99711,WR,GB,15,57,0,12,12.3,2,46.7,50.0,2,4,22.2,2,7,0,31.8,66.2,1,32,0.0,0,61,7,93.4,57,77.5,15,26.3,3,89,28,4.0,12.7,1.56,0,10.4,6,74.4,50.0,1,2,0.0,0,21,2,87.3,82.1,0,35,0.0,0,203,29,95.6,194,122.1,39,20.1,1,463,173,6.0,16.0,2.39
Antonio Gibson,78050,HB,WAS,16,57,0,32,1.5,4,66.7,50.0,1,2,11.1,1,5,0,54.5,58.1,0,36,26.3,40,152,8,69.1,105,128.8,12,11.4,2,91,73,9.1,11.4,0.87,0,-1.2,7,89.5,100.0,1,1,5.6,2,12,2,70.1,66.3,1,41,11.3,23,204,34,85.3,174,82.2,38,21.8,0,242,279,8.2,7.1,1.39
Michael Gallup,26075,WR,DAL,17,56,0,9,9.9,0,68.8,50.0,2,4,8.3,1,7,0,60.2,61.6,1,39,0.0,0,142,11,91.5,130,91.7,16,12.3,1,144,46,4.2,13.1,1.11,0,12.4,3,58.1,35.7,5,14,10.0,2,9,0,55.6,61.7,1,41,0.0,0,227,18,93.4,212,77.4,31,14.6,1,220,56,3.1,12.2,1.04
Kendrick Bourne,12270,WR,NE,8,55,0,19,14.0,2,46.7,0.0,0,3,0.0,0,5,0,76.5,69.3,1,24,0.0,0,73,7,93.2,68,76.1,15,22.1,3,84,41,5.9,12.0,1.24,0,9.0,5,74.3,0.0,0,1,0.0,0,9,1,86.1,71.6,3,36,0.0,0,126,26,96.8,122,72.2,35,28.7,1,289,138,5.3,11.1,2.37
Darnell Mooney,48236,WR,CHI,15,55,0,6,9.4,0,47.1,25.0,1,4,0.0,0,5,0,76.5,59.9,0,38,1.6,2,122,8,92.6,113,64.1,17,15.0,0,93,65,8.1,11.6,0.82,0,10.3,4,66.7,0.0,0,5,13.0,3,12,0,46.4,60.3,2,39,0.3,1,295,20,96.3,284,75.7,30,10.6,1,250,105,5.3,12.5,0.88
Rashod Bateman,84296,WR,BLT,16,55,0,3,13.1,1,60.0,25.0,1,4,0.0,0,5,0,77.3,61.0,2,20,0.0,0,110,9,91.8,101,42.5,15,14.9,0,108,26,2.9,12.0,1.07,0,14.9,1,63.6,42.9,3,7,12.5,3,14,0,49.1,62.5,1,29,0.0,0,201,21,97.0,195,72.8,33,16.9,0,240,32,1.5,11.4,1.23
DeVante Parker,9447,WR,NE,13,55,0,19,9.1,0,60.0,83.3,5,6,14.3,2,6,0,46.0,60.1,0,30,0.0,0,123,12,95.1,117,82.9,20,17.1,0,148,42,3.5,12.3,1.26,0,11.3,2,65.5,40.0,4,10,5.0,1,11,0,69.6,66.9,2,27,0.0,0,178,19,97.8,174,61.7,29,16.7,0,235,88,4.6,12.4,1.35
Javonte Williams,77803,HB,DEN,16,55,0,10,-5.0,0,100.0,,0,0,0.0,0,2,1,74.6,41.6,0,4,26.1,12,46,5,67.4,31,118.8,5,16.1,2,3,28,5.6,0.6,0.1,0,-1.1,3,86.5,,0,0,5.9,2,5,0,68.8,67.8,0,18,18.4,25,136,32,76.5,104,84.6,37,35.6,0,159,193,6.0,5.0,1.53
Noah Brown,11993,WR,HST,10,54,0,13,11.1,0,43.8,0.0,0,5,22.2,2,6,0,38.4,68.2,0,34,0.0,0,92,7,87.0,80,81.0,16,20.0,0,163,69,9.9,23.3,2.04,0,14.4,2,69.6,100.0,1,1,5.9,1,12,0,67.7,73.0,0,75,0.0,0,174,16,91.4,159,126.6,23,14.5,1,298,108,6.8,18.6,1.87
Samaje Perine,11869,HB,DEN,17,53,0,10,-2.8,2,100.0,,0,0,0.0,0,4,0,73.4,62.7,0,25,27.5,22,80,5,63.8,51,115.8,5,9.8,0,59,73,14.6,11.8,1.16,0,0.2,14,94.3,100.0,1,1,2.9,1,15,1,79.4,77.7,0,29,16.4,26,159,33,78.6,125,102.6,35,28.0,0,302,293,8.9,9.2,2.42
James Cook,83666,HB,BUF,17,53,0,4,5.6,6,71.4,0.0,0,2,21.1,4,9,0,29.5,64.0,0,48,15.6,19,122,15,81.1,99,142.8,21,21.2,2,249,185,12.3,16.6,2.52,0,0.2,3,91.3,,0,0,4.5,1,6,1,72.3,49.4,0,25,8.4,16,190,21,85.8,163,111.1,23,14.1,1,165,170,8.1,7.9,1.01
Christian Watson,66581,WR,GB,9,53,0,12,13.8,0,63.2,100.0,3,3,0.0,0,10,0,79.4,83.6,0,23,0.0,0,71,12,93.0,66,121.9,19,28.8,3,126,23,1.9,10.5,1.91,0,19.7,1,48.0,25.0,3,12,7.7,1,7,0,61.8,63.5,4,77,0.6,1,170,12,95.9,163,46.7,25,15.3,0,265,81,6.8,22.1,1.63
Josh Jacobs,45953,HB,LV,13,52,0,23,0.6,0,40.0,100.0,1,1,0.0,0,1,0,70.5,58.7,0,6,36.4,32,88,2,60.2,53,47.9,5,9.4,0,9,10,5.0,4.5,0.17,0,0.3,9,80.5,0.0,0,1,10.8,4,13,1,51.6,52.3,3,21,21.5,40,186,33,76.9,143,63.6,41,28.7,0,270,275,8.3,8.2,1.89
Justin Watson,66915,WR,KC,16,52,0,16,20.9,0,66.7,83.3,5,6,14.3,2,10,0,45.7,78.6,0,41,0.0,0,104,12,91.3,95,128.2,18,18.9,1,257,26,2.2,21.4,2.71,0,18.1,0,48.0,25.0,1,4,7.7,1,8,1,61.8,56.9,3,27,0.4,1,223,12,96.0,214,56.2,25,11.7,2,162,24,2.0,13.5,0.76
Isiah Pacheco,83747,HB,KC,14,50,0,16,-1.3,0,83.3,,0,0,0.0,0,4,0,74.6,69.1,0,33,17.4,12,69,5,72.5,50,158.3,6,12.0,1,80,86,17.2,16.0,1.6,0,-2.5,8,93.5,,0,0,0.0,0,6,0,87.3,69.9,0,14,17.6,39,222,29,79.7,177,84.4,31,17.5,0,132,208,7.2,4.6,0.75
Tanner Hudson,66924,TE,CIN,12,49,0,7,7.4,0,20.0,0.0,0,1,50.0,1,0,0,28.8,35.1,0,1,2.2,1,45,1,88.9,40,39.6,5,12.5,0,1,0,0.0,1.0,0.03,0,4.9,3,85.3,60.0,3,5,0.0,0,14,0,87.3,76.6,1,21,0.7,1,149,29,94.6,141,83.5,34,24.1,0,237,97,3.3,8.2,1.68
Allen Lazard,48135,WR,NYJ,14,48,0,22,12.6,0,56.3,20.0,1,5,10.0,1,5,0,58.5,55.4,0,29,0.7,1,135,9,90.4,122,73.7,16,13.1,0,95,11,1.2,10.6,0.78,0,13.6,0,50.0,28.6,2,7,15.4,2,9,0,43.8,55.0,1,39,0.4,1,254,11,96.1,244,57.0,22,9.0,0,170,23,2.1,15.5,0.7
Rhamondre Stevenson,98689,HB,NE,12,48,0,19,1.0,1,72.7,,0,0,11.1,1,1,0,54.5,48.7,0,13,18.4,18,98,8,79.6,78,75.2,11,14.1,0,32,39,4.9,4.0,0.41,0,-0.3,6,82.1,100.0,1,1,8.0,2,7,0,61.3,61.6,0,34,15.8,24,152,23,82.2,125,94.8,28,22.4,0,189,205,8.9,8.2,1.51
Kylen Granson,40630,TE,IND,15,47,0,14,9.4,0,50.0,33.3,1,3,0.0,0,5,0,49.7,58.4,0,25,4.5,4,88,6,88.6,78,94.8,12,15.4,1,67,19,3.2,11.2,0.86,0,8.4,0,67.7,50.0,1,2,12.5,3,13,0,47.8,60.2,0,46,4.9,10,204,21,90.2,184,96.6,31,16.8,0,283,109,5.2,13.5,1.54
Allen Robinson II,8696,WR,PIT,17,47,0,25,10.9,0,44.4,0.0,0,2,0.0,0,1,0,72.1,47.0,0,11,2.2,2,92,4,89.1,82,55.3,9,11.0,0,35,3,0.8,8.8,0.43,0,7.2,1,83.3,66.7,2,3,0.0,0,6,0,84.1,56.6,1,31,1.6,4,245,20,93.1,228,80.6,24,10.5,0,180,53,2.7,9.0,0.79
D'Andre Swift,57212,HB,PHI,16,47,0,24,13.2,0,40.0,,0,0,33.3,1,1,0,29.9,43.5,0,11,12.6,11,87,2,77.0,67,47.9,5,7.5,0,13,7,3.5,6.5,0.19,0,-1.9,5,87.1,0.0,0,2,0.0,0,5,1,86.5,54.8,1,20,14.4,29,202,27,84.2,170,72.2,31,18.2,0,141,214,7.9,5.2,0.83
Kyren Williams,97118,HB,LA,12,47,0,26,1.4,0,28.6,,0,0,50.0,2,0,0,27.3,31.4,0,-6,32.1,43,134,2,63.4,85,39.6,7,8.2,0,-14,0,0.0,-7.0,-0.16,0,0.6,3,71.4,100.0,1,1,13.0,3,6,1,46.6,40.7,1,24,17.7,41,232,20,79.7,185,84.5,28,15.1,1,174,206,10.3,8.7,0.94
JuJu Smith-Schuster,11817,WR,NE,11,46,0,19,7.3,0,66.7,85.7,6,7,11.1,2,7,0,52.8,65.9,3,37,0.0,0,89,16,97.8,87,56.1,24,27.6,1,139,56,3.5,8.7,1.6,0,8.8,0,53.3,25.0,1,4,11.1,1,3,0,54.9,52.3,1,28,0.0,0,122,8,95.1,116,45.4,15,12.9,0,96,33,4.1,12.0,0.83
