,Player,Tm,Season,Age,PosRank,PPR/G_prev,avg_depth_of_target,caught_percent,grades_offense,grades_pass_route,route_rate,slot_rate,wide_rate,inline_rate,yprr,man_grades_pass_route,zone_grades_pass_route,grades_pass,pbe,PPR/G,Pass Plays/G,Receptions/G,Routes/G,Targets/G,TD/G,YDS/G,YAC/G,RZ Targets/G,P_Att/G,P_Cmp/G,P_TD/G,P_Yds/G
726,Donte Moncrief,JAX,2018-19,25,56,6.425,14.6,63.4,61.1,61.6,95.3,16.4,83.4,0.2,1.02,61.1,63.0,68.0,86.1,8.175,33.583333333333336,2.1666666666666665,32.0,3.4166666666666665,0.16666666666666666,32.583333333333336,6.583333333333333,0.5833333333333334,32.9375,19.75,1.3125,224.5625
727,Marvin Jones Jr.,DET,2018-19,28,57,14.06875,16.1,58.1,76.3,75.8,92.9,11.3,88.4,0.3,1.76,64.8,76.9,76.4,82.5,12.866666666666667,42.125,3.8125,39.125,6.5625,0.5625,68.8125,12.25,0.875,35.625,23.375,1.8125,261.4375
729,Michael Crabtree,BAL,2018-19,31,61,12.271428571428572,11.0,58.6,72.0,71.7,92.3,20.8,78.7,0.0,1.62,66.4,69.0,68.6,87.0,8.29375,29.5,4.142857142857143,27.214285714285715,7.071428571428571,0.5714285714285714,44.142857142857146,14.0,1.0,35.4375,22.6875,1.25,189.375
730,Devin Funchess,CAR,2018-19,24,60,12.1875,13.6,57.8,71.7,71.8,94.3,21.8,77.8,0.4,1.63,67.9,71.4,65.2,84.2,8.778571428571428,34.125,3.9375,32.1875,6.8125,0.5,52.5,17.625,0.9375,31.3125,18.3125,1.375,192.3125
731,Rashard Higgins,CLE,2018-19,24,59,4.573333333333333,10.2,58.7,50.4,48.7,93.5,93.8,6.2,0.0,0.66,46.9,52.7,76.4,84.0,9.092307692307692,33.6,1.8,31.4,3.066666666666667,0.13333333333333333,20.8,10.0,0.2,35.875,19.5,0.9375,201.75
733,Cordarrelle Patterson,NE,2018-19,27,63,5.375,5.6,75.6,65.5,65.4,93.5,31.8,66.8,0.0,1.13,66.5,66.0,92.1,83.5,6.433333333333334,18.25,1.9375,17.0625,2.5625,0.0,19.3125,13.375,0.25,36.6875,24.3125,2.0,276.125
735,Sammy Watkins,KC,2018-19,25,64,9.753333333333334,15.2,59.1,71.5,69.1,95.2,30.8,69.2,0.0,1.3,70.5,66.9,76.3,86.3,11.51,31.866666666666667,2.6,30.333333333333332,4.4,0.5333333333333333,39.53333333333333,12.533333333333333,0.6666666666666666,33.9375,22.6875,1.625,256.5
736,Will Fuller V,HOU,2018-19,24,66,11.32,16.5,59.6,67.2,68.6,93.2,25.5,73.9,0.6,1.41,59.7,73.9,64.1,76.1,15.185714285714285,32.2,2.8,30.0,4.7,0.7,42.3,11.1,0.4,32.8125,18.6875,1.75,204.875
737,Kendrick Bourne,SF,2018-19,23,68,3.790909090909091,13.2,51.6,62.6,63.8,95.3,22.6,76.9,0.5,1.27,67.2,62.8,86.8,84.9,7.16875,19.272727272727273,1.4545454545454546,18.363636363636363,2.8181818181818183,0.0,23.363636363636363,10.181818181818182,0.6363636363636364,37.9375,22.625,0.9375,245.3125
741,Willie Snead IV,BAL,2018-19,26,70,1.3818181818181818,7.4,61.5,59.2,56.8,97.0,58.5,38.5,1.5,0.7,48.1,60.8,68.6,87.0,8.4,12.272727272727273,0.7272727272727273,11.909090909090908,1.1818181818181819,0.0,8.363636363636363,2.8181818181818183,0.2727272727272727,35.4375,22.6875,1.25,189.375
742,Chris Hogan,NE,2018-19,31,72,12.177777777777777,13.6,58.6,61.0,61.2,92.1,46.2,53.3,0.3,1.21,53.0,65.3,92.1,83.5,6.6375,43.77777777777778,3.7777777777777777,40.333333333333336,6.444444444444445,0.5555555555555556,48.77777777777778,18.555555555555557,1.3333333333333333,36.6875,24.3125,2.0,276.125
743,Josh Reynolds,LAR,2018-19,23,73,1.7125,8.6,47.8,58.5,56.8,92.2,34.3,62.0,1.2,0.68,55.3,51.1,73.2,84.6,6.25,11.066666666666666,0.7333333333333333,10.2,1.5333333333333334,0.06666666666666667,6.933333333333334,2.2666666666666666,0.5333333333333333,32.375,20.0,1.75,239.4375
746,Josh Doctson,WAS,2018-19,26,76,7.4875,15.1,48.6,62.5,62.5,97.0,20.0,79.6,0.4,1.1,57.8,65.9,78.4,83.0,7.28,29.375,2.1875,28.5,4.5,0.375,31.375,8.1875,0.9375,33.75,21.6875,1.6875,234.4375
748,Marquise Goodwin,SF,2018-19,28,78,10.5375,16.0,56.6,77.1,76.5,97.2,25.2,74.4,0.0,1.95,67.6,81.1,86.8,84.9,7.945454545454546,31.75,3.5,30.875,6.1875,0.125,60.125,12.0625,0.9375,37.9375,22.625,0.9375,245.3125
751,Seth Roberts,LV,2018-19,27,81,6.033333333333333,10.0,66.2,54.0,54.6,93.0,82.3,16.9,0.8,0.95,46.6,65.9,69.9,87.1,7.126666666666667,34.266666666666666,2.8666666666666667,31.866666666666667,4.333333333333333,0.06666666666666667,30.333333333333332,7.2,0.26666666666666666,34.875,21.6875,1.4375,226.9375
753,Jarius Wright,CAR,2018-19,29,83,3.1125,7.2,78.3,71.2,71.8,93.1,79.3,19.5,1.1,1.22,69.1,68.3,65.2,84.2,6.1,10.875,1.125,10.125,1.4375,0.125,12.375,5.5,0.125,31.3125,18.3125,1.375,192.3125
754,Jamison Crowder,WAS,2018-19,25,84,10.686666666666667,7.6,68.8,72.7,72.5,96.8,74.4,24.1,1.1,1.74,79.6,67.9,78.4,83.0,9.2,31.2,4.4,30.2,6.4,0.2,52.6,24.2,0.8666666666666667,33.75,21.6875,1.6875,234.4375
755,Aldrick Robinson,MIN,2018-19,30,85,3.5625,12.7,43.2,55.9,56.2,95.3,31.7,67.3,1.1,0.98,53.6,60.5,68.7,85.6,5.007142857142857,17.375,1.1875,16.5625,2.75,0.125,16.25,2.5,0.25,32.9375,22.3125,1.5625,234.5625
756,Demarcus Robinson,KC,2018-19,24,86,2.6375,10.8,56.8,52.0,50.8,95.5,20.0,79.7,0.3,0.58,54.5,51.8,76.3,86.3,4.675,23.75,1.3125,22.6875,2.3125,0.0,13.25,3.0,0.4375,33.9375,22.6875,1.625,256.5
757,Keelan Cole Sr.,JAX,2018-19,25,88,8.3,13.5,57.5,72.4,70.3,93.9,34.7,65.3,0.0,1.61,70.5,67.3,68.0,86.1,5.56875,30.9375,2.625,29.0625,4.5625,0.1875,46.75,17.9375,0.3125,32.9375,19.75,1.3125,224.5625
759,Taywan Taylor,TEN,2018-19,23,89,3.0875,13.7,61.5,58.3,58.7,96.2,60.7,38.3,0.0,1.31,54.6,62.0,72.8,87.3,6.738461538461538,11.4375,1.0,11.0,1.625,0.0625,14.4375,3.5625,0.0625,31.0,19.125,0.875,199.4375
760,Phillip Dorsett,NE,2018-19,25,90,2.14,17.3,70.6,56.3,55.5,93.6,36.5,62.1,0.0,0.95,52.9,60.3,92.1,83.5,5.11875,14.6,0.8,13.666666666666666,1.1333333333333333,0.0,12.933333333333334,4.6,0.06666666666666667,36.6875,24.3125,2.0,276.125
762,Randall Cobb,GB,2018-19,28,93,10.626666666666667,6.1,77.6,64.4,64.8,91.9,77.7,15.5,1.0,1.36,67.6,61.7,74.9,84.3,9.588888888888889,34.733333333333334,4.4,31.933333333333334,5.666666666666667,0.26666666666666666,43.53333333333333,28.066666666666666,0.4,35.125,22.0,1.5625,197.9375
764,Jaron Brown,SEA,2018-19,28,94,6.41875,16.2,48.4,59.4,57.9,92.8,26.2,72.8,0.5,0.9,54.2,60.9,75.3,82.5,3.7875,35.5625,1.9375,33.0,4.0,0.25,29.8125,6.0,0.6875,34.6875,21.25,2.125,228.5625
766,Breshad Perriman,CLE,2018-19,25,96,1.6090909090909091,14.8,32.3,45.1,43.4,95.6,11.1,88.4,0.0,0.36,47.3,45.7,76.4,84.0,6.220000000000001,20.454545454545453,0.9090909090909091,19.545454545454547,2.8181818181818183,0.0,7.0,0.7272727272727273,0.2727272727272727,35.875,19.5,0.9375,201.75
770,Geronimo Allison,GB,2018-19,24,100,3.0866666666666664,7.9,60.5,50.9,52.3,92.9,39.9,59.8,0.4,0.97,47.8,57.9,74.9,84.3,12.459999999999999,18.733333333333334,1.5333333333333334,17.4,2.533333333333333,0.0,16.866666666666667,8.133333333333333,0.3333333333333333,35.125,22.0,1.5625,197.9375
771,Allen Hurns,DAL,2018-19,27,102,9.940000000000001,10.5,72.2,73.8,72.6,94.5,73.4,26.3,0.3,1.57,64.8,74.7,67.8,84.5,3.84375,32.7,3.9,30.9,5.4,0.2,48.4,17.0,0.7,30.8125,19.3125,1.375,196.3125
772,Jordan Matthews,PHI,2018-19,26,101,5.720000000000001,7.0,73.5,52.7,52.0,94.5,73.1,26.6,0.3,0.91,49.9,56.9,84.7,86.1,4.428571428571429,32.7,2.5,30.9,3.4,0.1,28.2,13.2,0.4,35.25,21.3125,2.375,233.5625
775,Paul Richardson Jr.,WAS,2018-19,26,105,9.39375,15.4,55.0,66.9,66.1,91.4,16.8,83.0,0.2,1.29,59.4,69.4,78.4,83.0,8.442857142857143,37.1875,2.75,34.0,5.0,0.375,43.9375,7.875,0.5625,33.75,21.6875,1.6875,234.4375
780,Laquon Treadwell,MIN,2018-19,23,109,2.5,12.5,60.6,53.9,54.5,92.6,8.0,92.0,0.0,0.67,68.0,48.7,68.7,85.6,4.746666666666667,20.1875,1.25,18.6875,2.0625,0.0,12.5,3.6875,0.0625,32.9375,22.3125,1.5625,234.5625
782,Pierre Garcon,SF,2018-19,32,112,11.25,10.1,61.5,77.5,76.3,95.2,23.9,75.8,0.0,1.79,76.2,73.8,86.8,84.9,7.325,36.625,5.0,34.875,8.125,0.0,62.5,22.125,0.625,37.9375,22.625,0.9375,245.3125
785,Torrey Smith,CAR,2018-19,29,116,5.66875,13.6,57.1,52.0,52.2,94.1,16.6,83.4,0.0,0.97,52.4,55.1,65.2,84.2,4.545454545454546,29.4375,2.25,27.6875,3.9375,0.125,26.875,7.625,0.3125,31.3125,18.3125,1.375,192.3125
787,Ryan Switzer,PIT,2018-19,24,114,0.9125,4.1,85.7,61.4,64.7,89.1,87.3,7.3,1.8,0.84,69.2,58.1,85.9,86.7,4.3375,4.230769230769231,0.46153846153846156,3.769230769230769,0.5384615384615384,0.0,3.1538461538461537,1.6153846153846154,0.07692307692307693,36.875,24.0,1.8125,273.75
788,Tavon Austin,DAL,2018-19,28,118,2.66875,2.9,61.9,63.1,55.4,95.1,54.3,33.3,0.0,0.61,71.1,53.1,67.8,84.5,5.642857142857143,5.0625,0.8125,4.8125,1.3125,0.0,2.9375,5.0625,0.1875,30.8125,19.3125,1.375,196.3125
790,T.J. Jones,DET,2018-19,26,120,5.564285714285715,11.8,66.7,74.4,73.2,94.1,32.4,67.6,0.0,1.48,69.1,73.7,76.4,82.5,3.3333333333333335,20.5,2.142857142857143,19.285714285714285,3.2142857142857144,0.07142857142857142,28.5,5.214285714285714,0.42857142857142855,35.625,23.375,1.8125,261.4375
791,Russell Shepard,NYG,2018-19,28,121,3.006666666666667,7.9,58.6,47.2,46.3,93.3,79.0,20.3,0.7,0.72,44.9,52.5,67.8,84.1,3.4,21.428571428571427,1.2142857142857142,20.0,2.0714285714285716,0.07142857142857142,14.428571428571429,7.785714285714286,0.2857142857142857,38.0,23.3125,1.25,217.4375
792,Trent Taylor,SF,2018-19,24,122,6.4,6.9,72.9,68.4,66.6,94.3,76.6,22.1,0.0,1.19,64.9,65.7,86.8,84.9,3.9642857142857144,25.6,2.8666666666666667,24.133333333333333,3.933333333333333,0.13333333333333333,28.666666666666668,12.666666666666666,0.4666666666666667,37.9375,22.625,0.9375,245.3125
793,Travis Benjamin,LAC,2018-19,29,123,8.14375,16.3,54.0,66.8,66.5,94.5,36.4,63.3,0.0,1.5,62.8,69.7,79.9,83.6,3.391666666666667,25.0625,2.125,23.6875,3.9375,0.25,35.4375,13.4375,0.125,36.4375,22.875,1.75,276.9375
796,Martavis Bryant,LV,2018-19,27,128,8.833333333333334,15.2,61.7,68.0,68.5,92.7,11.0,88.6,0.2,1.35,76.8,62.9,69.9,87.1,5.7375,32.06666666666667,3.3333333333333335,29.733333333333334,5.4,0.2,40.2,11.933333333333334,0.5333333333333333,34.875,21.6875,1.4375,226.9375
797,Chris Moore,BAL,2018-19,25,126,5.06923076923077,14.1,52.9,59.0,59.2,97.6,24.6,74.6,0.0,1.02,50.5,59.6,68.6,87.0,2.89375,20.666666666666668,1.5,20.166666666666668,2.8333333333333335,0.25,20.666666666666668,3.1666666666666665,0.5,35.4375,22.6875,1.25,189.375
799,Bennie Fowler,NYG,2018-19,27,129,5.125,10.7,53.7,56.0,56.8,94.5,69.9,30.1,0.0,0.98,54.5,57.0,67.8,84.1,4.1899999999999995,23.6875,1.8125,22.375,3.375,0.1875,21.875,6.25,0.5,38.0,23.3125,1.25,217.4375
800,Brandon LaFell,LV,2018-19,32,131,7.8,8.7,60.5,57.8,57.7,95.3,35.6,62.3,2.0,1.04,60.1,56.5,69.9,87.1,6.25,34.625,3.25,33.0,5.375,0.1875,34.25,15.3125,0.625,34.875,21.6875,1.4375,226.9375
802,Justin Hardy,ATL,2018-19,27,132,3.75625,8.8,69.0,61.8,61.3,94.8,38.7,58.5,2.8,1.1,71.7,52.7,87.9,85.4,2.45625,13.25,1.25,12.5625,1.8125,0.1875,13.8125,4.8125,0.4375,33.125,21.4375,1.3125,249.375
803,Cody Latimer,NYG,2018-19,26,133,5.609090909090909,12.3,70.4,70.0,68.1,93.9,55.7,43.9,0.4,1.24,81.1,57.9,67.8,84.1,6.0,22.363636363636363,1.7272727272727273,21.0,2.4545454545454546,0.18181818181818182,26.09090909090909,5.363636363636363,0.09090909090909091,38.0,23.3125,1.25,217.4375
810,Marvin Hall,ATL,2018-19,25,140,1.75,18.3,25.0,61.3,60.5,85.3,32.4,67.6,0.0,2.07,44.1,72.7,87.9,85.4,1.93125,4.25,0.25,3.625,1.0,0.125,7.5,0.0,0.25,33.125,21.4375,1.3125,249.375
811,Josh Bellamy,CHI,2018-19,29,142,4.546666666666667,14.0,54.5,63.8,61.3,95.8,20.5,77.7,1.4,1.39,68.5,58.4,71.2,84.3,2.10625,21.76923076923077,1.8461538461538463,20.846153846153847,3.3846153846153846,0.07692307692307693,28.923076923076923,8.846153846153847,0.23076923076923078,29.5625,18.1875,0.8125,175.6875
813,Brandon Marshall,SEA,2018-19,34,143,6.68,10.6,56.3,62.2,60.5,92.9,3.8,96.2,0.0,0.91,65.4,58.7,75.3,82.5,4.371428571428572,36.6,3.6,34.0,6.4,0.0,30.8,9.0,0.4,34.6875,21.25,2.125,228.5625
832,Tommylee Lewis,NO,2018-19,26,162,1.8,10.3,66.7,68.4,65.7,97.1,35.7,64.3,0.0,1.71,67.7,63.4,85.0,88.8,2.0,5.384615384615385,0.7692307692307693,5.230769230769231,1.1538461538461537,0.07692307692307693,8.923076923076923,4.3076923076923075,0.15384615384615385,33.5,24.125,1.4375,261.8125
834,Eli Rogers,PIT,2018-19,26,164,2.6357142857142857,8.1,50.0,52.3,51.3,93.8,93.4,6.3,0.0,0.55,56.5,51.7,85.9,86.7,7.166666666666667,20.571428571428573,1.2857142857142858,19.285714285714285,2.5714285714285716,0.07142857142857142,10.642857142857142,5.642857142857143,0.5714285714285714,36.875,24.0,1.8125,273.75
837,Corey Coleman,NYG,2018-19,24,167,7.277777777777778,14.5,46.0,60.4,61.9,93.6,7.4,92.3,0.0,1.04,56.5,61.5,67.8,84.1,1.575,34.666666666666664,2.5555555555555554,32.44444444444444,5.555555555555555,0.2222222222222222,33.888888888888886,3.0,0.5555555555555556,38.0,23.3125,1.25,217.4375
839,J.J. Nelson,ARI,2018-19,26,168,5.84375,19.2,49.2,59.0,58.2,94.3,26.4,73.6,0.0,1.4,51.9,62.1,65.9,81.3,0.9571428571428572,24.125,1.8125,22.75,3.6875,0.125,31.75,3.75,0.1875,37.375,21.1875,1.3125,227.5
841,Kamar Aiken,PHI,2018-19,29,172,1.8866666666666667,10.3,39.5,47.0,44.8,94.9,53.1,45.6,1.1,0.38,45.9,49.0,84.7,86.1,2.2600000000000002,24.866666666666667,1.0,23.6,2.533333333333333,0.0,8.866666666666667,3.066666666666667,0.26666666666666666,35.25,21.3125,2.375,233.5625
842,Noah Brown,DAL,2018-19,22,171,0.5615384615384615,6.8,44.4,70.0,58.7,91.5,17.0,72.3,10.6,0.77,74.4,45.3,67.8,84.5,1.3,3.9166666666666665,0.3333333333333333,3.5833333333333335,0.75,0.0,2.75,1.8333333333333333,0.08333333333333333,30.8125,19.3125,1.375,196.3125
845,Bobo Wilson,TB,2018-19,23,173,3.1999999999999997,20.0,100.0,63.9,69.4,100.0,50.0,50.0,0.0,3.0,59.0,71.5,74.4,85.7,1.8399999999999999,2.0,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,6.0,0.0,0.3333333333333333,37.8125,23.625,1.625,272.875
856,Justin Hunter,PIT,2018-19,27,187,1.7571428571428573,12.4,44.4,56.1,56.2,96.1,17.6,82.4,0.0,0.47,70.8,49.9,85.9,86.7,1.02,7.285714285714286,0.5714285714285714,7.0,1.2857142857142858,0.14285714285714285,3.2857142857142856,1.8571428571428572,0.2857142857142857,36.875,24.0,1.8125,273.75
859,Brian Quick,WAS,2018-19,29,190,1.2363636363636363,7.0,75.0,76.5,75.7,100.0,24.1,72.2,3.7,1.41,76.3,72.7,78.4,83.0,0.7999999999999999,7.714285714285714,0.8571428571428571,7.714285714285714,1.1428571428571428,0.0,10.857142857142858,3.857142857142857,0.14285714285714285,33.75,21.6875,1.6875,234.4375
862,Terrance Williams,DAL,2018-19,29,191,6.95625,9.3,70.7,65.3,63.3,90.9,8.5,88.9,2.6,1.36,66.3,62.7,67.8,84.5,1.2666666666666666,28.8125,3.3125,26.1875,4.6875,0.0,35.5,14.8125,0.3125,30.8125,19.3125,1.375,196.3125
865,Damiere Byrd,CAR,2018-19,25,200,4.9625,8.8,62.5,59.8,58.8,94.3,18.1,81.0,1.0,1.06,72.1,52.9,65.2,84.2,0.225,13.125,1.25,12.375,2.0,0.25,13.125,7.875,0.375,31.3125,18.3125,1.375,192.3125
870,Jeremy Kerley,BUF,2018-19,30,205,5.7125,8.2,88.0,66.4,65.7,97.4,77.0,22.5,0.0,1.17,68.9,64.9,38.0,87.7,2.7,23.875,2.75,23.25,3.125,0.125,27.125,7.75,0.125,29.75,18.0625,1.0,176.5625
873,Josh Malone,CIN,2018-19,22,196,1.6818181818181819,18.6,37.5,50.8,53.0,93.8,6.2,93.8,0.0,0.42,55.1,54.4,72.3,83.9,0.24444444444444446,14.636363636363637,0.5454545454545454,13.727272727272727,1.4545454545454546,0.09090909090909091,5.7272727272727275,1.1818181818181819,0.09090909090909091,31.875,19.0,1.5625,195.125
893,Darrius Heyward-Bey,PIT,2018-19,31,209,0.99375,19.0,66.7,67.5,59.9,97.1,22.9,68.6,0.0,1.38,53.8,52.3,85.9,86.7,0.08571428571428572,2.9166666666666665,0.16666666666666666,2.8333333333333335,0.25,0.0,3.9166666666666665,1.8333333333333333,0.08333333333333333,36.875,24.0,1.8125,273.75
917,Michael Thomas,NO,2019-20,26,1,19.71875,7.9,85.6,91.3,91.6,94.0,31.1,68.7,0.2,2.66,91.3,90.0,94.0,87.4,23.4125,35.125,7.8125,33.0,9.125,0.5625,87.8125,31.4375,1.625,32.4375,23.8125,2.0625,252.625
918,Chris Godwin,TB,2019-20,23,2,11.575,12.8,65.6,80.4,79.6,93.4,27.5,72.0,0.4,1.87,70.1,79.7,68.3,84.3,19.72142857142857,30.1875,3.6875,28.1875,5.625,0.4375,52.625,15.4375,1.0,39.0625,25.5,2.25,320.3125
919,Kenny Golladay,DET,2019-20,26,3,13.806666666666667,12.5,60.9,81.0,81.3,93.1,29.8,68.7,1.3,1.87,83.9,75.3,76.6,85.2,15.5,40.666666666666664,4.666666666666667,37.86666666666667,7.666666666666667,0.3333333333333333,70.86666666666666,23.333333333333332,1.0,35.875,23.4375,1.375,223.5
920,Cooper Kupp,LAR,2019-20,26,4,16.8875,8.8,81.6,77.3,79.1,92.3,70.1,29.5,0.4,2.26,83.7,75.5,84.3,86.5,16.90625,33.875,5.0,31.25,6.125,0.75,70.75,38.0,1.25,35.5,23.0,2.0,281.6875
921,Julio Jones,ATL,2019-20,30,5,20.36875,14.3,68.1,90.9,90.7,94.5,20.8,79.2,0.0,2.93,79.6,91.3,80.6,88.1,18.273333333333333,37.8125,7.0625,35.75,10.375,0.5,104.8125,28.25,1.0625,38.5625,26.75,2.25,290.8125
922,DeVante Parker,MIA,2019-20,26,6,5.536363636363636,13.5,55.8,69.2,68.2,92.2,20.0,80.0,0.0,1.37,67.5,66.4,82.4,81.1,15.3875,22.272727272727273,2.1818181818181817,20.545454545454547,3.909090909090909,0.09090909090909091,28.09090909090909,8.818181818181818,0.45454545454545453,28.4375,18.25,1.625,181.25
923,Amari Cooper,DAL,2019-20,25,7,14.366666666666667,10.3,73.5,77.9,76.5,93.3,22.3,77.7,0.0,1.85,79.1,71.0,73.4,84.1,15.40625,38.86666666666667,5.0,36.266666666666666,6.8,0.4666666666666667,67.0,27.666666666666668,0.7333333333333333,32.9375,22.25,1.375,221.125
924,Mike Evans,TB,2019-20,26,8,18.15,16.5,63.7,84.3,84.2,93.7,17.6,82.1,0.1,2.39,71.8,87.1,68.3,84.3,17.9,42.5,5.375,39.8125,8.4375,0.5,95.25,18.375,0.75,39.0625,25.5,2.25,320.3125
926,DeAndre Hopkins,HOU,2019-20,27,10,20.84375,12.2,72.3,92.4,92.5,93.2,20.1,79.9,0.0,2.51,91.5,91.2,81.1,80.3,17.9,42.0625,7.1875,39.1875,9.9375,0.6875,98.25,24.1875,1.5,31.625,21.5625,1.625,236.3125
927,Keenan Allen,LAC,2019-20,27,11,16.25625,9.4,77.6,90.3,90.5,93.7,54.3,45.1,0.4,2.5,81.3,88.8,90.3,80.9,16.34375,31.875,6.0625,29.875,7.8125,0.375,74.75,25.125,0.875,32.0,21.75,2.0,255.5625
928,Allen Robinson II,CHI,2019-20,26,12,11.792307692307693,12.5,58.5,74.7,75.7,93.1,39.8,59.4,0.8,1.69,67.9,79.7,56.5,89.1,15.93125,36.92307692307692,4.230769230769231,34.38461538461539,7.230769230769231,0.3076923076923077,58.0,16.923076923076923,0.8461538461538461,32.0,21.5,1.75,222.75
929,Julian Edelman,NE,2019-20,33,13,17.283333333333335,8.0,70.5,75.2,74.1,94.6,65.7,33.4,0.0,1.95,68.8,76.2,88.6,87.8,16.01875,38.416666666666664,6.166666666666667,36.333333333333336,8.75,0.5,70.83333333333333,29.083333333333332,1.6666666666666667,35.875,23.625,1.8125,266.125
930,Jarvis Landry,CLE,2019-20,27,14,13.56875,11.3,59.1,74.7,70.8,92.1,70.5,28.7,0.2,1.64,62.3,71.7,79.9,88.5,14.8375,40.4375,5.0625,37.25,8.5625,0.25,61.0,17.6875,1.125,35.875,22.0625,1.8125,250.4375
931,Tyler Lockett,SEA,2019-20,27,15,13.9,14.5,87.7,80.3,82.5,92.9,50.2,48.8,1.0,2.1,79.7,78.2,84.2,84.2,14.7,30.875,3.5625,28.6875,4.0625,0.625,60.3125,13.75,0.375,26.6875,17.5,2.1875,193.3125
932,DJ Chark Jr.,JAX,2019-20,23,16,2.6727272727272724,10.8,45.2,52.4,51.6,97.0,13.6,85.9,0.0,0.9,64.9,48.0,71.1,81.0,15.053333333333335,18.09090909090909,1.2727272727272727,17.545454545454547,2.8181818181818183,0.0,15.818181818181818,3.4545454545454546,0.2727272727272727,33.5,20.5625,0.9375,194.3125
933,Courtland Sutton,DEN,2019-20,24,17,8.51875,15.6,53.2,64.0,62.6,92.7,16.2,83.8,0.0,1.32,64.3,61.8,70.6,85.0,13.9,35.875,2.625,33.25,4.9375,0.25,44.0,10.4375,0.5,36.75,22.9375,1.1875,230.9375
934,Stefon Diggs,MIN,2019-20,26,18,17.753333333333334,9.8,72.3,81.1,81.0,94.9,22.3,76.7,0.5,1.72,74.5,79.4,79.2,80.9,14.139999999999999,41.8,6.8,39.666666666666664,9.4,0.6,68.06666666666666,29.2,1.1333333333333333,37.875,26.5625,1.875,252.25
935,John Brown,BUF,2019-20,29,19,8.99375,17.0,46.2,65.9,66.5,93.2,23.7,75.9,0.4,1.49,57.6,71.7,58.0,85.8,14.653333333333334,32.125,2.625,29.9375,5.6875,0.3125,44.6875,10.5625,0.8125,31.1875,16.9375,0.8125,174.625
936,Michael Gallup,DAL,2019-20,23,20,6.10625,14.4,50.0,60.3,60.0,92.1,11.8,88.2,0.0,1.18,55.4,63.9,73.4,84.1,15.192857142857141,29.25,2.0625,26.9375,4.125,0.125,31.6875,10.5,0.5,32.9375,22.25,1.375,221.125
937,DJ Moore,CAR,2019-20,22,21,9.8125,9.6,71.1,71.8,73.7,93.7,33.0,64.6,0.2,1.81,65.9,77.0,70.0,84.7,15.366666666666667,28.8125,3.375,27.0,4.75,0.125,48.8125,26.6875,0.4375,35.1875,23.625,1.75,239.75
938,Robert Woods,LAR,2019-20,27,22,16.6,11.8,67.7,87.9,87.9,92.4,54.7,43.7,1.6,2.05,84.5,85.6,84.3,86.5,15.526666666666667,40.3125,5.375,37.25,7.9375,0.375,76.1875,26.75,0.75,35.5,23.0,2.0,281.6875
939,Calvin Ridley,ATL,2019-20,25,23,12.925,10.4,70.3,68.8,70.5,94.5,24.0,75.4,0.2,1.77,69.2,66.8,80.6,88.1,15.153846153846153,30.75,4.0,29.0625,5.6875,0.625,51.3125,22.9375,0.5,38.5625,26.75,2.25,290.8125
941,Tyler Boyd,CIN,2019-20,25,25,15.792857142857143,9.6,73.8,84.5,85.7,92.9,73.2,24.5,1.5,2.06,90.4,72.8,79.3,83.2,13.93125,38.42857142857143,5.428571428571429,35.714285714285715,7.357142857142857,0.5,73.42857142857143,30.142857142857142,0.5714285714285714,33.875,20.6875,1.6875,205.625
942,Marvin Jones Jr.,DET,2019-20,29,27,12.866666666666667,15.8,59.3,71.9,71.5,94.2,16.2,83.8,0.0,1.48,61.9,73.5,76.6,85.2,14.915384615384616,40.55555555555556,3.888888888888889,38.22222222222222,6.555555555555555,0.5555555555555556,56.44444444444444,11.444444444444445,1.1111111111111112,35.875,23.4375,1.375,223.5
944,Tyreek Hill,KC,2019-20,25,28,20.875,15.5,67.4,89.6,90.3,93.3,43.4,51.0,2.1,2.54,92.2,82.7,92.7,88.0,15.691666666666668,39.0625,5.4375,36.4375,8.0625,0.75,92.4375,32.75,0.875,36.4375,24.0625,3.125,309.6875
945,Davante Adams,GB,2019-20,27,29,21.973333333333336,11.7,68.5,87.8,87.5,94.0,20.7,79.1,0.0,2.12,90.9,76.1,86.3,85.7,17.724999999999998,46.333333333333336,7.4,43.53333333333333,10.8,0.8666666666666667,92.4,31.8,1.5333333333333334,40.0,24.5,1.5625,264.875
947,Odell Beckham Jr.,CLE,2019-20,27,31,19.191666666666666,12.5,64.7,90.0,89.9,95.1,29.4,70.1,0.2,2.26,84.6,87.7,79.9,88.5,12.58125,40.75,6.416666666666667,38.75,9.916666666666666,0.5,87.66666666666667,26.5,1.5,35.875,22.0625,1.8125,250.4375
950,Jamison Crowder,NYJ,2019-20,26,34,9.2,9.9,65.9,60.9,61.4,91.7,76.6,22.8,0.3,1.46,71.2,56.9,62.9,85.5,12.35625,32.22222222222222,3.2222222222222223,29.555555555555557,4.888888888888889,0.2222222222222222,43.111111111111114,23.555555555555557,0.4444444444444444,32.75,18.6875,1.125,197.8125
951,Cole Beasley,BUF,2019-20,30,35,9.3875,7.5,76.5,74.8,74.1,93.2,88.1,11.5,0.0,1.41,78.3,66.9,58.0,85.8,12.32,32.0,4.0625,29.8125,5.3125,0.1875,42.0,13.5,0.625,31.1875,16.9375,0.8125,174.625
