player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Charles Clay,6326,TE,BUF,13,75,0,4,8.3,1,46.2,,0,0,14.3,1,5,0,52.1,56.5,0,14,17.1,22,129,6,73.6,95,55.3,13,13.7,0,46,18,3.0,7.7,0.48,0,6.8,15,72.4,,0,0,8.7,4,19,1,61.2,74.1,2,27,9.8,28,287,42,85.7,246,84.6,58,23.6,1,429,203,4.8,10.2,1.74
Antonio Gates,1609,TE,SD,11,75,0,27,8.8,1,69.0,,0,0,9.1,2,14,0,59.2,71.1,1,30,2.3,4,171,20,86.5,148,116.5,29,19.6,3,256,77,3.9,12.8,1.73,0,8.6,4,79.5,,0,0,2.8,1,19,0,81.0,77.6,0,40,2.0,4,202,35,92.6,187,116.4,44,23.5,2,365,150,4.3,10.4,1.95
Julius Thomas,6281,TE,JAX,12,75,0,15,7.4,0,61.9,,0,0,0.0,0,8,0,63.5,63.5,0,15,4.1,5,121,13,90.1,109,101.9,21,19.3,2,83,16,1.2,6.4,0.76,0,9.2,4,60.8,,0,0,16.2,6,15,0,36.4,62.3,3,34,4.2,11,260,31,93.1,242,68.7,51,21.1,2,335,118,3.8,10.8,1.38
Jamison Crowder,9538,WR,WAS,16,74,0,32,8.3,0,66.7,,0,0,8.3,2,14,1,62.7,68.0,1,31,0.0,0,204,22,94.6,193,84.9,33,17.1,1,236,124,5.6,10.7,1.22,0,4.5,3,92.1,,0,0,2.8,1,19,0,80.4,72.2,0,44,0.0,0,255,35,93.7,239,106.4,38,15.9,0,362,214,6.1,10.3,1.51
Shane Vereen,6208,HB,NYG,16,74,0,21,2.6,2,81.0,,0,0,0.0,0,12,0,82.7,89.3,0,24,12.6,17,135,17,82.2,111,131.0,21,18.9,2,164,129,7.6,9.6,1.48,0,1.2,7,84.4,,0,0,7.3,3,8,0,65.7,62.4,1,37,10.4,20,193,38,82.9,160,84.5,45,28.1,0,293,266,7.0,7.7,1.83
Brian Hartline,5031,WR,CLV,12,73,0,8,7.4,0,57.1,,0,0,14.3,2,9,0,48.0,66.9,1,17,0.0,0,116,12,91.4,106,80.9,21,19.8,2,97,27,2.3,8.1,0.92,0,10.8,1,65.3,,0,0,13.5,5,20,1,42.5,66.0,2,41,0.0,0,247,32,93.5,231,74.8,49,21.2,0,415,135,4.2,13.0,1.8
Owen Daniels,3043,TE,DEN,16,73,0,10,8.8,2,52.4,,0,0,8.3,1,6,0,60.2,62.2,1,37,9.6,16,166,11,85.5,142,72.1,21,14.8,1,153,68,6.2,13.9,1.08,0,6.8,2,67.4,,0,0,8.8,3,19,0,68.8,70.1,2,32,12.5,39,312,31,83.0,259,72.7,46,17.8,0,360,194,6.3,11.6,1.39
Darren Sproles,2347,HB,PHI,16,73,0,24,2.9,0,58.8,,0,0,16.7,2,5,0,43.5,48.7,0,35,16.0,17,106,10,77.4,82,88.6,17,20.7,1,73,66,6.6,7.3,0.89,0,0.4,5,80.0,,0,0,2.4,1,13,0,83.2,79.2,1,24,2.4,4,167,40,93.4,156,81.9,50,32.1,0,283,278,7.0,7.1,1.81
Cole Beasley,7330,WR,DAL,16,71,0,9,5.5,4,71.4,,0,0,3.2,1,20,0,77.8,75.4,1,30,0.0,0,185,30,90.8,168,93.5,42,25.0,1,341,171,5.7,11.4,2.03,0,3.9,3,75.0,,0,0,14.3,3,8,1,44.9,51.5,0,17,0.0,0,226,18,94.2,213,109.4,24,11.3,1,178,140,7.8,9.9,0.84
Duke Johnson Jr.,9510,HB,CLV,16,70,0,8,2.4,10,86.4,,0,0,9.5,2,9,0,56.9,91.5,0,52,25.3,38,150,19,69.3,104,133.9,22,21.2,1,276,231,12.2,14.5,2.65,0,0.3,16,88.9,,0,0,2.4,1,13,0,83.2,73.6,0,20,14.2,38,268,40,81.3,218,95.7,45,20.6,1,234,247,6.2,5.9,1.07
Steve Smith,837,WR,BLT,7,70,0,3,7.9,5,60.0,,0,0,0.0,0,9,1,68.0,76.6,1,23,0.0,0,77,15,88.3,68,75.9,25,36.8,1,163,58,3.9,10.9,2.4,0,11.6,6,72.5,,0,0,9.4,3,18,0,68.4,90.1,1,50,0.0,0,163,29,93.9,153,118.5,40,26.1,2,478,186,6.4,16.5,3.12
Harry Douglas,4398,WR,TEN,14,70,0,31,11.9,0,53.8,,0,0,6.7,1,10,0,65.9,63.3,0,30,0.6,1,156,14,89.1,139,98.1,26,18.7,2,159,35,2.5,11.4,1.14,0,12.4,0,51.2,,0,0,4.3,1,12,0,73.0,59.1,1,51,0.7,2,284,22,94.4,268,59.4,43,16.0,0,252,103,4.7,11.5,0.94
Kenny Britt,4953,WR,SL,16,70,0,26,13.6,3,44.4,,0,0,14.3,2,10,0,45.7,71.5,1,60,0.0,0,131,12,94.7,124,72.0,27,21.8,1,233,55,4.6,19.4,1.88,0,18.6,4,57.1,,0,0,11.1,3,19,0,53.1,72.5,3,55,0.0,0,242,24,94.6,229,80.3,42,18.3,2,448,61,2.5,18.7,1.96
Jared Cook,5012,TE,SL,16,69,0,26,9.0,0,44.4,,0,0,29.4,5,7,1,28.7,51.1,0,25,5.9,9,153,12,89.5,137,60.4,27,19.7,0,138,48,4.0,11.5,1.01,0,9.6,2,63.4,0.0,0,1,13.3,4,11,1,45.6,59.6,2,49,8.7,22,252,26,85.3,215,68.0,41,19.1,0,329,138,5.3,12.7,1.53
Brandon LaFell,5602,WR,NE,11,69,0,19,8.1,0,48.0,,0,0,29.4,5,7,0,27.9,54.1,0,31,0.0,0,153,12,94.1,144,71.7,25,17.4,0,178,120,10.0,14.8,1.24,0,18.2,3,58.5,,0,0,17.2,5,14,0,31.7,59.7,1,54,0.0,0,242,24,94.6,229,73.7,41,17.9,0,325,112,4.7,13.5,1.42
Malcom Floyd,2044,WR,SD,15,68,0,27,18.8,0,34.5,,0,0,9.1,1,8,1,58.5,55.4,0,41,0.0,0,228,10,92.5,211,68.9,29,13.7,1,185,33,3.3,18.5,0.88,0,20.8,0,52.6,,0,0,9.1,2,12,0,52.2,62.9,4,70,0.0,0,319,20,95.3,304,65.1,38,12.5,2,376,60,3.0,18.8,1.24
Dez Bryant,5549,WR,DAL,9,68,0,9,12.8,3,48.3,,0,0,22.2,4,8,0,36.0,70.0,2,51,0.0,0,101,14,93.1,94,64.7,29,30.9,2,196,80,5.7,14.0,2.09,0,15.6,1,47.2,,0,0,15.0,3,10,0,41.6,64.8,3,42,0.0,0,197,17,94.9,187,39.7,36,19.3,1,205,56,3.3,12.1,1.1
Mike Wallace,5007,WR,MIN,16,68,0,18,11.6,1,50.0,,0,0,0.0,0,9,0,79.4,64.9,1,23,0.0,0,159,12,91.2,145,67.0,24,16.6,1,154,78,6.5,12.8,1.06,0,11.7,2,63.4,0.0,0,1,13.3,4,17,0,44.0,59.2,1,34,0.0,0,308,26,96.4,297,76.8,41,13.8,0,315,97,3.7,12.1,1.06
Jimmy Graham,5619,TE,SEA,11,68,0,29,9.7,0,76.5,,0,0,0.0,0,9,0,80.0,86.3,0,45,4.8,4,83,13,94.0,78,123.2,17,21.8,1,154,46,3.5,11.8,1.97,0,9.0,3,71.7,,0,0,5.7,2,19,0,70.1,79.4,1,36,7.3,19,262,33,91.2,239,98.8,46,19.2,1,428,162,4.9,13.0,1.79
Cecil Shorts,6266,WR,HST,11,67,0,13,12.6,0,43.8,,0,0,22.2,2,6,0,35.3,60.7,0,42,0.0,0,101,7,92.1,93,68.5,16,17.2,0,115,20,2.9,16.4,1.24,0,6.4,7,66.7,,0,0,8.6,3,18,1,59.7,63.3,1,35,0.0,0,258,32,95.3,246,84.7,48,19.5,1,332,188,5.9,10.4,1.35
Roddy White,2244,WR,ATL,16,67,0,2,10.6,0,66.7,0.0,0,1,0.0,0,11,0,82.2,63.7,1,23,0.0,0,194,16,93.3,181,74.7,24,13.3,0,198,44,2.8,12.4,1.09,0,10.6,1,63.2,,0,0,7.7,2,15,0,64.3,59.1,2,25,0.3,1,386,24,93.5,361,65.0,38,10.5,0,294,73,3.0,12.3,0.81
Tyler Lockett,9502,WR,SEA,16,67,0,29,14.0,2,66.7,,0,0,11.1,2,11,0,52.8,75.9,0,36,0.0,0,113,16,95.6,108,122.0,24,22.2,2,211,74,4.6,13.2,1.95,0,12.1,6,84.6,,0,0,2.9,1,18,0,78.9,73.1,1,49,0.0,0,295,33,96.6,285,127.9,39,13.7,3,433,176,5.3,13.1,1.52
Jermaine Kearse,7428,WR,SEA,16,66,0,29,8.9,2,81.3,,0,0,0.0,0,9,0,80.0,68.0,0,50,0.0,0,130,13,96.2,125,118.0,16,12.8,0,197,100,7.7,15.2,1.58,0,12.8,4,71.1,,0,0,8.6,3,19,1,60.5,64.6,1,30,0.0,0,341,32,97.1,331,116.9,45,13.6,4,380,85,2.7,11.9,1.15
Tyler Eifert,7802,TE,CIN,13,66,0,7,10.7,0,70.0,,0,0,22.2,2,5,0,35.7,65.0,0,25,17.3,19,110,7,73.6,81,130.0,10,12.3,1,87,12,1.7,12.4,1.07,0,8.3,6,80.0,,0,0,11.1,5,28,0,58.4,90.1,0,31,15.2,50,329,40,80.5,265,148.0,50,18.9,7,501,234,5.9,12.5,1.89
Charles Sims,8704,HB,TB,16,65,0,30,7.4,2,50.0,,0,0,12.5,1,4,0,54.5,68.9,2,56,30.6,26,85,7,58.8,50,30.7,14,28.0,0,89,101,14.4,12.7,1.78,0,1.0,11,88.1,,0,0,0.0,0,17,0,90.0,91.5,0,50,15.0,32,214,37,78.5,168,129.3,42,25.0,3,391,363,9.8,10.6,2.33
Marques Colston,3197,WR,NO,13,65,0,20,9.6,3,65.4,,0,0,15.0,3,11,0,43.5,68.1,3,21,0.7,1,139,17,94.2,131,60.1,26,19.8,1,189,58,3.4,11.1,1.44,0,8.1,1,69.4,,0,0,7.4,2,12,0,53.8,55.5,0,28,0.0,0,254,25,92.1,234,90.5,36,15.4,0,264,94,3.8,10.6,1.13
Eric Ebron,8645,TE,DET,14,65,0,11,8.4,1,50.0,,0,0,33.3,4,6,0,27.8,45.6,1,19,8.0,13,163,8,88.3,144,55.7,16,11.1,1,66,24,3.0,8.3,0.46,0,5.2,3,79.5,,0,0,5.4,2,17,0,70.8,74.7,0,55,6.8,17,249,35,90.4,225,126.6,44,19.6,3,393,221,6.3,11.2,1.75
Giovani Bernard,7818,HB,CIN,16,65,0,7,-0.6,3,69.2,,0,0,10.0,1,4,0,56.7,70.6,0,41,36.7,36,98,9,60.2,59,101.4,13,22.0,0,130,144,16.0,14.4,2.2,0,0.3,12,76.9,,0,0,9.1,4,14,1,58.2,57.1,1,45,23.2,63,272,40,72.4,197,85.6,52,26.4,0,342,340,8.5,8.6,1.74
Jordan Cameron,6254,TE,MIA,16,64,0,17,10.5,2,50.0,,0,0,14.3,3,10,1,43.8,55.1,2,29,15.3,31,203,18,80.8,164,60.1,36,22.0,2,181,37,2.1,10.1,1.1,0,12.1,0,60.0,,0,0,0.0,0,9,0,82.2,62.8,2,27,14.1,36,255,15,81.2,207,49.6,25,12.1,0,185,46,3.1,12.3,0.89
Kyle Rudolph,6195,TE,MIN,16,64,0,18,8.0,2,83.3,,0,0,9.1,1,7,0,58.5,66.4,0,47,8.2,13,159,10,84.9,135,146.5,12,8.9,1,152,95,9.5,15.2,1.13,0,8.7,3,78.3,,0,0,0.0,0,15,0,90.0,68.7,2,33,12.3,35,285,36,85.6,244,86.0,46,18.9,1,333,115,3.2,9.3,1.36
Dorial Green-Beckham,9473,WR,TEN,16,63,0,31,13.4,0,47.4,,0,0,0.0,0,9,0,77.3,74.3,0,30,0.8,1,119,9,90.8,108,80.2,19,17.6,0,176,54,6.0,19.6,1.63,0,14.8,4,52.5,,0,0,12.5,3,19,0,50.4,66.5,3,47,0.0,0,277,21,96.0,266,69.3,40,15.0,2,365,93,4.4,17.4,1.37
Steve Johnson,4538,WR,SD,10,61,0,27,7.2,1,66.7,,0,0,16.7,4,13,0,35.7,65.5,1,23,0.0,0,168,20,91.7,154,93.8,30,19.5,2,200,97,4.9,10.0,1.3,0,5.3,4,79.3,,0,0,4.2,1,14,1,73.0,61.2,1,34,0.4,1,225,23,93.3,210,92.1,29,13.8,0,277,171,7.4,12.0,1.32
Devin Funchess,9474,WR,CAR,16,61,0,5,13.4,1,36.0,,0,0,25.0,3,8,0,29.2,61.7,1,18,0.0,0,104,9,90.4,94,60.1,25,26.6,2,108,43,4.8,12.0,1.15,0,15.4,1,59.4,,0,0,20.8,5,14,1,29.2,77.4,1,52,0.0,0,122,19,97.5,119,103.1,32,26.9,2,336,54,2.8,17.7,2.82
Bilal Powell,6278,HB,NYJ,11,60,0,22,2.2,1,68.8,,0,0,0.0,0,6,0,78.7,66.5,0,20,15.4,14,91,11,80.2,73,83.1,16,21.9,0,91,121,11.0,8.3,1.25,0,-0.3,12,86.1,,0,0,6.1,2,12,0,68.2,64.9,0,25,6.4,10,157,31,90.4,142,94.3,36,25.4,0,239,257,8.3,7.7,1.68
Dontrelle Inman,6597,WR,SD,14,60,0,27,9.5,1,56.3,,0,0,5.3,1,13,1,55.6,64.8,0,68,0.0,0,211,18,90.0,190,109.1,32,16.8,2,302,156,8.7,16.8,1.59,0,15.8,0,57.7,,0,0,16.7,3,8,1,29.5,49.8,1,20,0.0,0,249,15,94.0,234,62.0,26,11.1,0,174,25,1.7,11.6,0.74
Kendall Wright,7026,WR,TEN,10,59,0,31,14.6,1,43.8,,0,0,12.5,1,4,0,54.5,59.1,1,17,0.0,0,96,7,87.5,84,30.2,16,19.0,0,68,22,3.1,9.7,0.81,0,11.4,4,69.2,,0,0,6.9,2,16,0,65.0,73.4,4,52,0.0,0,178,27,94.4,168,72.3,39,23.2,2,328,127,4.7,12.1,1.95
Kenny Stills,7926,WR,MIA,16,59,0,17,17.9,0,55.6,,0,0,16.7,3,11,0,38.4,67.4,1,47,0.0,0,170,15,95.3,162,104.9,27,16.7,2,306,75,5.0,20.4,1.89,0,15.9,0,36.7,,0,0,8.3,1,6,0,60.6,52.6,1,46,0.0,0,230,11,96.1,221,36.0,30,13.6,0,124,32,2.9,11.3,0.56
Rishard Matthews,7211,WR,MIA,11,59,0,17,12.4,2,59.3,,0,0,20.0,4,12,0,29.9,67.0,1,53,0.0,0,152,16,95.4,145,105.5,27,18.6,2,290,124,7.8,18.1,2.0,0,10.2,1,83.3,,0,0,7.4,2,17,0,63.2,74.0,0,48,0.0,0,167,25,93.4,156,127.8,30,19.2,1,360,119,4.8,14.4,2.31
Chris Hogan,6468,WR,BUF,15,58,0,4,15.3,1,47.4,,0,0,18.2,2,5,0,38.4,55.8,0,46,0.0,0,122,9,91.8,112,71.8,19,17.0,0,138,39,4.3,15.3,1.23,0,13.9,3,69.4,,0,0,10.7,3,11,0,53.1,59.9,2,38,0.0,0,252,25,95.2,240,80.7,36,15.0,1,299,57,2.3,12.0,1.25
Vincent Jackson,2278,WR,TB,10,57,0,30,12.6,0,52.9,,0,0,0.0,0,7,0,78.0,74.2,0,22,0.0,0,89,9,88.8,79,80.3,17,21.5,0,139,27,3.0,15.4,1.76,0,14.4,3,61.8,,0,0,4.5,1,18,0,72.1,77.8,2,36,0.0,0,193,21,92.7,179,92.6,34,19.0,2,359,82,3.9,17.1,2.01
Will Tye,10070,TE,NYG,13,57,0,21,4.0,1,58.8,,0,0,23.1,3,5,0,29.5,50.3,0,25,9.4,12,128,10,85.2,109,75.6,17,15.6,0,100,46,4.6,10.0,0.92,0,6.6,8,82.4,,0,0,6.7,2,15,0,66.8,76.7,0,45,7.7,15,196,28,86.7,170,116.8,34,20.0,1,329,156,5.6,11.8,1.94
Mark Ingram II,6180,HB,NO,12,57,0,20,-1.3,2,83.3,,0,0,0.0,0,8,0,78.7,74.5,0,59,21.0,21,100,10,76.0,76,115.3,12,15.8,0,140,166,16.6,14.0,1.84,0,0.2,14,88.1,,0,0,2.6,1,12,1,82.6,64.8,1,17,12.1,27,224,37,80.8,181,79.5,42,23.2,0,229,259,7.0,6.2,1.27
Torrey Smith,6210,WR,SF,16,56,0,28,10.9,0,70.0,,0,0,6.7,1,10,0,51.5,68.2,0,31,0.0,0,160,14,93.8,150,116.5,20,13.3,1,189,51,3.6,13.5,1.26,0,17.1,1,61.3,,0,0,13.6,3,13,0,48.0,61.5,1,76,0.0,0,346,19,96.8,335,124.1,31,9.3,3,474,175,9.2,24.9,1.41
Matt Forte,4358,HB,CHI,13,56,0,6,2.3,1,71.4,,0,0,11.8,2,8,0,53.1,70.4,0,23,14.6,19,130,15,78.5,102,126.2,21,20.6,3,126,123,8.2,8.4,1.24,0,1.3,4,84.8,0.0,0,1,3.4,1,9,1,77.3,64.9,1,38,10.2,20,197,28,87.3,172,86.7,33,19.2,0,259,246,8.8,9.3,1.51
Ladarius Green,7110,TE,SD,13,56,0,27,11.3,0,54.2,,0,0,13.3,2,10,0,51.5,62.8,0,22,5.5,10,183,13,87.4,160,101.4,24,15.0,2,152,72,5.5,11.7,0.95,0,6.5,5,77.4,,0,0,4.0,1,14,0,75.1,65.8,0,31,4.8,12,251,24,91.2,229,125.3,31,13.5,2,277,149,6.2,11.5,1.21
Albert Wilson,8943,WR,KC,14,55,0,16,10.9,3,73.9,,0,0,0.0,0,10,0,82.2,68.8,0,44,0.0,0,156,17,94.2,147,134.0,23,15.6,2,228,118,6.9,13.4,1.55,0,10.1,6,56.3,,0,0,10.0,2,9,0,55.6,59.7,3,40,0.0,0,243,18,93.4,227,38.9,32,14.1,0,223,103,5.7,12.4,0.98
Javorius Allen,9558,HB,BLT,15,55,0,3,1.9,3,77.8,,0,0,12.5,1,5,0,52.5,64.1,0,41,25.7,18,70,7,72.9,51,148.6,9,17.6,1,97,91,13.0,13.9,1.9,0,1.0,10,85.7,,0,0,2.7,1,9,0,80.5,83.1,3,17,12.5,20,160,36,85.0,136,66.6,42,30.9,1,219,207,5.8,6.1,1.61
Lamar Miller,7097,HB,MIA,16,54,0,17,-0.2,1,76.2,,0,0,5.9,1,7,0,68.0,69.4,0,35,26.9,45,167,16,69.5,116,98.9,21,18.1,0,168,172,10.8,10.5,1.45,0,-1.0,1,93.5,,0,0,3.3,1,7,1,67.7,54.8,0,54,9.1,18,197,29,87.3,172,117.2,31,18.0,2,216,251,8.7,7.4,1.26
Vernon Davis,2951,TE,DEN,15,54,0,10,12.0,1,37.5,,0,0,0.0,0,3,0,70.5,51.4,1,11,5.2,5,96,3,87.5,84,7.8,8,9.5,0,27,18,6.0,9.0,0.32,0,10.0,5,74.4,,0,0,8.6,3,18,0,55.1,65.4,3,43,5.4,14,258,32,92.2,238,70.3,43,18.1,0,364,134,4.2,11.4,1.53
DeMarco Murray,6223,HB,PHI,15,53,0,24,0.8,3,84.2,,0,0,5.9,1,5,0,66.7,67.0,0,44,11.3,13,115,16,85.2,98,93.0,19,19.4,0,120,125,7.8,7.5,1.22,0,-2.4,14,82.4,,0,0,15.2,5,7,0,40.8,58.6,0,22,5.4,8,148,28,90.5,134,101.2,34,25.4,1,202,265,9.5,7.2,1.51
Quinton Patton,7910,WR,SF,16,53,0,28,9.4,3,47.1,,0,0,27.3,3,7,0,29.1,64.7,1,41,0.0,0,93,8,94.6,88,70.7,17,19.3,1,140,91,11.4,17.5,1.59,0,7.7,4,61.1,,0,0,8.3,2,8,0,61.5,67.4,0,40,0.0,0,212,22,98.1,208,82.4,36,17.3,0,254,123,5.6,11.5,1.22
Jerricho Cotchery,1829,WR,CAR,14,53,0,5,9.6,2,65.0,,0,0,7.1,1,8,0,64.4,68.8,0,31,0.0,0,113,13,94.7,107,121.7,20,18.7,2,154,43,3.3,11.8,1.44,0,8.5,3,79.3,,0,0,0.0,0,15,0,84.9,79.1,1,59,0.8,1,131,23,96.2,126,106.3,29,23.0,1,296,139,6.0,12.9,2.35
Dwayne Harris,6328,WR,NYG,15,53,0,21,10.7,0,63.6,,0,0,17.6,3,7,0,35.8,56.4,0,30,0.0,0,172,14,91.9,158,114.4,22,13.9,2,153,34,2.4,10.9,0.97,0,6.9,2,67.9,,0,0,9.5,2,10,0,59.2,61.3,2,38,0.0,0,239,19,92.5,221,72.2,28,12.7,1,211,97,5.1,11.1,0.95
David Johnson,9519,HB,ARZ,16,52,0,1,5.2,3,57.9,,0,0,21.4,3,9,0,29.9,57.2,0,55,22.4,19,85,11,74.1,63,126.6,19,30.2,2,188,145,13.2,17.1,2.98,0,4.0,14,80.0,,0,0,0.0,0,11,1,73.5,75.0,1,44,12.7,20,158,24,82.9,131,99.9,30,22.9,1,259,208,8.7,10.8,1.98
Frank Gore,2282,HB,IND,16,52,0,14,-1.4,3,61.5,,0,0,20.0,2,5,0,38.7,51.2,0,19,33.6,51,152,8,61.8,94,81.3,13,13.8,0,87,102,12.8,10.9,0.93,0,-0.4,12,67.6,,0,0,10.7,3,4,0,53.1,55.0,0,34,16.8,39,232,25,78.0,181,77.6,37,20.4,0,171,187,7.5,6.8,0.94
Seth Roberts,9079,WR,OAK,16,52,0,23,8.5,1,64.7,,0,0,8.3,1,8,0,47.7,57.7,1,33,0.0,0,182,11,91.8,167,110.5,17,10.2,3,161,46,4.2,14.6,0.96,0,10.0,1,62.5,,0,0,16.7,4,13,0,35.5,61.0,2,43,0.0,0,238,20,97.1,231,89.8,32,13.9,2,314,108,5.4,15.7,1.36
Chris Givens,7096,WR,BLT,15,51,0,3,16.5,0,45.0,,0,0,10.0,1,8,0,57.0,75.9,2,39,0.0,0,92,9,96.7,89,55.8,20,22.5,1,188,28,3.1,20.9,2.11,0,14.4,0,35.5,,0,0,21.4,3,5,0,31.3,52.8,1,48,0.0,0,213,11,96.7,206,40.4,31,15.0,0,165,27,2.5,15.0,0.8
James Starks,5716,HB,GB,16,50,0,12,-1.6,4,68.4,,0,0,23.5,4,7,1,29.0,34.3,0,30,34.4,55,160,13,57.5,92,131.5,19,20.7,2,170,208,16.0,13.1,1.85,0,-1.4,3,96.4,,0,0,0.0,0,7,0,86.9,73.0,0,30,13.8,26,189,27,81.0,153,96.7,28,18.3,0,202,261,9.7,7.5,1.32
Darren McFadden,4318,HB,DAL,16,50,0,9,-0.2,0,40.0,,0,0,0.0,0,1,0,68.3,50.1,0,21,39.1,45,115,2,58.3,67,52.1,5,7.5,0,20,23,11.5,10.0,0.3,0,0.4,6,88.4,,0,0,5.0,2,11,0,73.7,69.0,1,19,13.6,30,220,38,82.7,182,86.8,43,23.6,0,308,295,7.8,8.1,1.69
Kyle Juszczyk,7912,FB,BLT,16,50,0,3,0.1,2,90.9,,0,0,0.0,0,6,0,78.0,75.1,0,34,28.8,21,73,10,69.9,51,137.9,11,21.6,1,108,111,11.1,10.8,2.12,0,2.0,6,82.4,,0,0,6.7,2,8,0,66.8,67.4,1,39,14.5,25,172,28,82.6,142,80.0,34,23.9,0,209,156,5.6,7.5,1.47
Clive Walford,9501,TE,OAK,16,49,0,23,11.2,1,42.1,,0,0,20.0,2,6,0,36.0,61.6,0,23,7.1,7,99,8,87.9,87,76.4,19,21.8,1,99,39,4.9,12.4,1.14,0,8.5,4,66.7,,0,0,5.3,1,12,0,69.0,72.7,2,33,6.3,9,143,18,90.9,130,71.5,27,20.8,1,210,95,5.3,11.7,1.62
Eddie Royal,4356,WR,CHI,9,49,0,6,4.9,3,66.7,,0,0,0.0,0,5,0,79.4,60.4,0,15,0.0,0,96,12,92.7,89,92.1,18,20.2,1,69,31,2.6,5.8,0.78,0,2.1,4,82.8,,0,0,7.7,2,4,0,62.3,57.9,0,30,0.0,0,174,24,97.1,169,89.7,29,17.2,0,160,148,6.2,6.7,0.95
Latavius Murray,7962,HB,OAK,16,49,0,23,-1.5,3,73.3,,0,0,8.3,1,4,0,60.2,57.4,0,23,31.3,52,166,11,65.7,109,82.9,15,13.8,0,71,84,7.6,6.5,0.65,0,0.3,10,87.9,,0,0,6.5,2,5,1,66.6,53.5,1,14,21.9,44,201,29,73.6,148,73.5,33,22.3,0,154,153,5.3,5.3,1.04
Mohamed Sanu,7084,WR,CIN,16,48,0,7,9.5,1,73.3,,0,0,0.0,0,6,1,78.7,53.8,0,24,0.9,1,115,11,87.8,101,94.6,15,14.9,0,113,37,3.4,10.3,1.12,0,6.9,3,69.0,,0,0,4.8,1,11,0,72.1,58.1,2,52,0.3,1,305,20,93.8,286,70.0,29,10.1,0,273,166,8.3,13.7,0.95
Taylor Gabriel,9002,WR,CLV,13,48,0,8,5.3,3,47.4,,0,0,10.0,1,3,0,60.2,57.1,1,14,0.0,0,97,9,90.7,88,32.1,19,21.6,0,50,52,5.8,5.6,0.57,0,9.0,0,64.3,,0,0,18.2,4,7,1,33.8,52.9,1,56,0.0,0,185,18,94.1,174,68.3,28,16.1,0,185,73,4.1,10.3,1.06
Brandon Coleman,9086,WR,NO,16,48,0,20,15.1,0,75.0,,0,0,14.3,1,4,0,49.2,59.2,0,30,0.0,0,92,6,91.3,84,109.4,8,9.5,0,86,20,3.3,14.3,1.02,0,13.4,3,66.7,,0,0,14.3,4,18,0,53.1,73.8,0,31,0.0,0,203,24,93.1,189,118.8,36,19.0,2,368,97,4.0,15.3,1.95
James White,8765,HB,NE,11,47,0,19,2.3,4,72.2,,0,0,18.8,3,7,0,36.3,72.4,0,68,24.4,21,86,13,70.9,61,97.9,18,29.5,0,154,136,10.5,11.8,2.52,0,1.2,6,95.2,,0,0,0.0,0,7,0,84.1,79.5,0,30,4.7,6,127,20,87.4,111,118.5,21,18.9,1,181,162,8.1,9.1,1.63
DeAngelo Williams,2972,HB,PIT,15,47,0,25,0.7,2,71.4,,0,0,9.1,1,5,0,60.2,54.4,1,22,20.3,35,172,10,75.0,129,64.0,14,10.9,0,108,109,10.9,10.8,0.84,0,-0.2,6,93.3,,0,0,3.4,1,9,0,77.3,65.7,0,34,11.8,31,262,28,81.7,214,97.2,30,14.0,0,220,228,8.1,7.9,1.03
Corey Brown,8986,WR,CAR,14,47,0,5,15.3,2,55.6,,0,0,23.1,3,8,0,29.9,57.1,0,23,0.0,0,194,10,95.4,185,95.6,18,9.7,1,124,47,4.7,12.4,0.67,0,16.3,0,76.0,,0,0,0.0,0,16,0,83.2,73.6,0,39,0.0,0,244,19,95.5,233,157.1,25,10.7,3,314,37,1.9,16.5,1.35
Marquess Wilson,8019,WR,CHI,11,47,0,6,17.1,0,57.1,,0,0,0.0,0,5,0,76.5,60.6,0,46,0.0,0,158,8,91.8,145,114.0,14,9.7,1,136,33,4.1,17.0,0.94,0,12.5,3,62.5,,0,0,13.0,3,15,0,46.6,66.1,2,50,0.0,0,216,20,97.2,210,70.8,32,15.2,0,328,158,7.9,16.4,1.56
