player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
C.J. Fiedorowicz,8700,TE,HST,15,82,0,13,7.7,3,72.7,100.0,1,1,7.7,2,15,0,63.4,89.4,0,26,12.3,17,138,24,81.9,113,116.7,33,29.2,2,268,95,4.0,11.2,2.37,0,7.3,3,59.5,,0,0,13.8,4,12,1,52.9,63.9,2,20,15.1,28,186,25,82.3,153,57.4,42,27.5,0,258,95,3.8,10.3,1.69
Tyreek Hill,10799,WR,KC,16,81,0,16,9.0,7,62.5,50.0,1,2,6.3,1,8,0,67.0,73.8,1,38,0.0,0,92,15,93.5,86,101.0,24,27.9,3,142,69,4.6,9.5,1.65,0,7.6,4,79.6,,0,0,6.5,3,21,1,67.6,79.5,1,49,0.0,0,160,43,98.1,157,104.8,54,34.4,2,434,199,4.6,10.1,2.76
Charles Clay,6326,TE,BUF,15,81,0,4,11.1,0,47.4,100.0,1,1,25.0,3,5,0,27.8,43.3,0,29,13.0,21,162,9,79.6,129,65.7,19,14.7,0,110,31,3.4,12.2,0.85,0,8.0,5,78.3,66.7,2,3,7.8,4,16,0,65.2,73.3,0,40,12.2,39,320,47,83.8,268,119.2,60,22.4,4,437,159,3.4,9.3,1.63
Coby Fleener,7038,TE,NO,16,80,0,20,10.0,0,65.2,0.0,0,1,6.3,1,10,1,38.1,62.1,0,31,1.4,2,140,15,90.0,126,93.6,23,18.3,0,205,66,4.4,13.7,1.63,0,10.3,1,63.8,50.0,2,4,6.3,2,15,0,67.3,59.2,2,50,3.1,10,318,30,92.8,295,80.0,47,15.9,1,399,122,4.1,13.3,1.35
Randall Cobb,6216,WR,GB,13,80,0,12,8.7,3,61.3,50.0,1,2,0.0,0,13,0,83.6,62.7,1,47,0.5,1,211,19,92.9,196,86.6,31,15.8,2,189,113,5.9,9.9,0.96,0,6.4,8,82.2,,0,0,0.0,0,20,0,90.0,76.1,0,33,0.8,2,243,37,93.0,226,103.5,45,19.9,0,398,235,6.4,10.8,1.76
Cameron Brate,9207,TE,TB,15,78,0,30,10.9,1,66.7,66.7,2,3,5.9,1,16,0,67.7,78.5,0,22,8.2,14,170,16,80.6,137,121.2,24,17.5,2,206,39,2.4,12.9,1.5,0,9.9,2,75.0,100.0,1,1,2.7,1,20,1,81.0,75.1,0,38,4.8,13,271,36,90.0,244,116.1,48,19.7,2,433,108,3.0,12.0,1.77
Mohamed Sanu,7084,WR,ATL,15,78,0,2,8.3,2,66.7,50.0,1,2,0.0,0,13,0,84.1,71.9,0,28,1.8,3,171,20,90.1,154,98.3,30,19.5,1,213,86,4.3,10.7,1.38,0,8.5,3,79.1,100.0,1,1,5.6,2,17,1,70.9,68.7,0,59,0.4,1,271,34,95.9,260,106.2,43,16.5,0,408,198,5.8,12.0,1.57
Gary Barnidge,4455,TE,CLV,16,77,0,8,7.0,0,61.9,0.0,0,1,13.3,2,7,0,50.4,59.1,0,14,22.1,46,208,13,71.6,149,88.6,21,14.1,1,96,24,1.8,7.4,0.64,0,8.1,1,75.9,100.0,1,1,4.7,2,27,0,75.3,72.9,0,43,17.9,75,418,41,79.4,332,110.5,54,16.3,1,505,180,4.4,12.3,1.52
Tajae Sharpe,10774,WR,TEN,16,77,0,31,10.3,0,61.9,100.0,2,2,7.1,1,8,0,63.2,57.5,1,24,0.0,0,170,13,92.4,157,61.6,21,13.4,0,140,26,2.0,10.8,0.89,0,14.3,2,48.1,55.6,5,9,3.7,1,18,0,75.5,62.4,0,33,0.0,0,319,26,93.4,298,75.0,54,18.1,1,345,61,2.3,13.3,1.16
Adam Humphries,10075,WR,TB,15,77,0,30,5.8,1,54.8,75.0,3,4,5.6,1,9,0,69.6,57.2,2,29,1.1,2,187,17,89.8,168,44.8,31,18.5,0,178,122,7.2,10.5,1.06,0,5.9,5,81.8,75.0,3,4,5.3,2,16,0,73.3,68.6,1,42,0.0,0,268,36,94.0,252,103.2,44,17.5,1,406,241,6.7,11.3,1.61
Tyler Boyd,10689,WR,CIN,16,76,0,7,10.9,0,57.7,0.0,0,1,6.3,1,10,0,67.0,63.0,0,30,0.0,0,191,15,92.1,176,82.5,26,14.8,0,202,63,4.2,13.5,1.15,0,8.0,2,79.1,,0,0,5.6,2,21,1,70.1,65.6,3,29,0.3,1,286,34,95.1,272,73.4,43,15.8,0,369,135,4.0,10.9,1.36
Jermaine Kearse,7428,WR,SEA,16,76,0,29,12.8,3,42.3,,0,0,21.4,3,8,0,36.3,48.2,1,31,0.5,1,192,11,91.1,175,57.1,26,14.9,1,143,52,4.7,13.0,0.82,0,13.5,2,65.9,50.0,1,2,0.0,0,16,0,87.3,63.5,3,36,1.1,4,356,29,95.2,339,62.8,44,13.0,0,361,86,3.0,12.4,1.06
James White,8765,HB,NE,16,76,0,19,1.4,4,73.3,100.0,1,1,12.0,3,12,0,51.8,78.9,0,19,23.0,29,126,22,64.3,81,107.6,30,37.0,2,160,175,8.0,7.3,1.98,0,1.4,7,85.0,100.0,1,1,2.9,1,12,0,72.2,77.1,0,61,10.2,22,215,34,84.7,182,120.0,40,22.0,2,352,300,8.8,10.4,1.93
Seth Roberts,9079,WR,OAK,16,75,0,23,9.1,4,41.9,0.0,0,2,23.5,4,8,0,29.2,53.5,0,22,1.1,2,189,13,87.8,166,75.3,31,18.7,2,125,81,6.2,9.6,0.75,0,9.4,6,58.5,,0,0,17.2,5,13,0,42.7,56.9,1,41,0.3,1,305,24,95.4,291,84.4,41,14.1,2,270,125,5.2,11.3,0.93
Robbie Chosen,11254,WR,NYJ,16,75,0,22,17.4,0,52.9,50.0,2,4,10.0,2,10,1,56.9,62.3,3,52,0.0,0,157,18,94.9,149,40.8,34,22.8,0,256,48,2.7,14.2,1.72,0,17.0,4,57.5,,0,0,14.8,4,8,0,32.3,54.2,2,40,0.0,0,300,23,95.7,287,79.4,40,13.9,2,322,63,2.7,14.0,1.12
Kenny Stills,7926,WR,MIA,16,75,0,17,13.4,2,60.0,,0,0,7.7,1,10,0,61.8,63.8,1,66,0.0,0,175,12,97.7,171,119.6,20,11.7,3,234,88,7.3,19.5,1.37,0,16.0,3,53.8,0.0,0,3,6.7,2,20,0,67.3,72.4,4,74,0.0,0,292,28,95.9,280,90.1,52,18.6,6,459,82,2.9,16.4,1.64
Brian Quick,7037,WR,LA,16,75,0,26,14.1,1,50.0,66.7,2,3,0.0,0,8,0,79.4,62.1,1,65,0.0,0,168,12,91.7,154,90.1,24,15.6,2,207,73,6.1,17.3,1.34,0,11.7,3,59.6,33.3,1,3,15.2,5,13,0,40.2,61.7,2,44,0.4,1,282,28,95.0,268,72.7,47,17.5,1,356,99,3.5,12.7,1.33
Lance Kendricks,6199,TE,LA,16,74,0,26,3.6,0,76.0,,0,0,9.5,2,10,0,60.5,66.0,1,25,22.4,43,192,19,69.3,133,91.6,25,18.8,1,177,117,6.2,9.3,1.33,0,6.3,5,66.0,33.3,1,3,11.4,4,12,1,50.8,64.0,3,44,26.7,79,296,31,70.6,209,66.1,47,22.5,1,322,156,5.0,10.4,1.54
Jack Doyle,8520,TE,IND,16,72,0,14,6.6,1,61.9,,0,0,7.1,1,10,0,63.2,64.2,2,22,16.4,26,159,13,76.1,121,42.7,21,17.4,0,144,83,6.4,11.1,1.19,0,6.3,3,91.1,100.0,1,1,2.4,1,18,1,83.5,74.7,0,24,15.2,42,277,41,82.3,228,119.4,45,19.7,2,410,150,3.7,10.0,1.8
Michael Floyd,7019,WR,NE,15,72,0,19,13.0,0,59.3,0.0,0,1,11.1,2,11,0,54.5,66.4,0,39,1.8,3,171,16,88.9,152,107.5,27,17.8,2,203,32,2.0,12.7,1.34,0,18.2,0,44.4,33.3,2,6,15.8,3,15,0,41.6,58.8,3,35,0.0,0,296,16,93.6,277,33.0,36,13.0,0,247,32,2.0,15.4,0.89
Jeremy Maclin,4942,WR,KC,12,72,0,16,11.2,2,61.5,75.0,3,4,4.0,1,16,0,73.7,72.1,2,44,0.0,0,164,24,96.3,158,64.9,39,24.7,0,308,95,4.0,12.8,1.95,0,12.6,1,60.6,33.3,1,3,20.0,5,13,0,29.4,60.3,1,22,0.5,1,222,20,96.4,214,89.0,33,15.4,2,228,39,2.0,11.4,1.07
Ryan Griffin,7982,TE,HST,16,72,0,13,8.2,0,58.3,75.0,3,4,12.5,2,6,0,51.5,53.5,0,23,5.4,7,129,14,87.6,113,69.4,24,21.2,0,108,17,1.2,7.7,0.96,0,6.2,4,77.3,,0,0,8.1,3,11,1,62.9,57.6,1,45,2.5,4,158,34,93.0,147,88.0,44,29.9,0,327,142,4.2,9.6,2.22
Robert Woods,7822,WR,BUF,13,71,0,4,10.9,2,62.9,100.0,1,1,8.3,2,16,0,61.3,77.8,0,25,0.0,0,139,22,89.2,124,98.6,35,28.2,1,291,73,3.3,13.2,2.35,0,11.3,1,84.8,100.0,3,3,3.4,1,15,0,57.0,65.7,1,34,0.0,0,225,28,94.7,213,93.4,33,15.5,0,312,58,2.1,11.1,1.46
Travis Benjamin,7100,WR,SD,14,71,0,27,11.4,4,67.9,66.7,2,3,13.6,3,14,1,44.9,68.9,0,54,0.0,0,138,19,95.7,132,106.7,28,21.2,0,323,150,7.9,17.0,2.45,0,13.9,2,62.9,50.0,1,2,8.3,2,8,0,60.5,58.5,1,50,0.0,0,246,22,96.3,237,82.4,35,14.8,1,255,89,4.0,11.6,1.08
Bilal Powell,6278,HB,NYJ,16,69,0,22,0.7,0,100.0,,0,0,0.0,0,3,1,75.6,48.3,0,9,18.9,23,122,7,77.9,95,120.5,7,7.4,1,24,19,2.7,3.4,0.25,0,-0.9,13,82.1,50.0,1,2,6.1,3,17,0,70.5,72.2,0,22,12.8,31,243,46,83.1,202,91.7,56,27.7,0,337,377,8.2,7.3,1.67
Will Tye,10070,TE,NYG,16,68,0,21,5.1,2,68.2,50.0,1,2,6.3,1,7,0,65.9,61.2,2,24,4.2,5,119,15,92.4,110,55.5,22,20.0,1,102,59,3.9,6.8,0.93,0,7.2,7,74.4,0.0,0,1,5.9,2,9,0,69.6,57.8,2,27,6.6,18,271,32,88.6,240,72.7,43,17.9,0,289,135,4.2,9.0,1.2
Duke Johnson Jr.,9510,HB,CLV,16,68,0,8,3.1,6,70.6,0.0,0,1,0.0,0,8,0,80.0,87.2,1,32,24.6,31,126,12,69.0,87,78.1,17,19.5,0,170,148,12.3,14.2,1.95,0,1.1,14,79.6,,0,0,7.1,3,14,0,65.7,62.5,1,28,19.0,43,226,39,76.5,173,84.5,49,28.3,0,310,267,6.8,7.9,1.79
Victor Cruz,5827,WR,NYG,15,68,0,21,12.7,4,60.0,100.0,1,1,7.7,1,8,1,61.8,62.9,0,40,0.0,0,175,12,95.4,167,101.9,20,12.0,0,239,110,9.2,19.9,1.43,0,12.0,1,54.3,60.0,3,5,13.8,4,16,0,42.9,58.5,1,48,0.0,0,296,25,94.9,281,69.2,46,16.4,0,341,86,3.4,13.6,1.21
Dorial Green-Beckham,9473,WR,PHI,15,67,0,24,8.5,2,53.6,,0,0,16.7,3,12,0,41.6,62.2,1,14,0.0,0,161,15,93.2,150,51.6,28,18.7,0,133,43,2.9,8.9,0.89,0,11.7,3,54.3,100.0,1,1,13.6,3,12,0,45.1,58.6,1,26,0.0,0,260,19,95.8,249,74.3,35,14.1,1,247,103,5.4,13.0,0.99
J.J. Nelson,9592,WR,ARZ,15,67,0,1,20.3,2,40.0,100.0,1,1,29.4,5,10,1,27.8,64.3,1,80,0.0,0,132,12,90.9,120,81.3,30,25.0,2,270,88,7.3,22.5,2.25,0,16.0,2,55.9,,0,0,5.0,1,14,0,69.6,66.1,1,42,0.0,0,218,19,92.7,202,90.6,34,16.8,2,282,84,4.4,14.8,1.4
Allen Hurns,8931,WR,JAX,11,67,0,15,8.9,0,48.0,,0,0,25.0,4,6,0,28.6,51.4,1,38,0.0,0,179,12,92.2,165,50.7,25,15.2,0,152,89,7.4,12.7,0.92,0,13.0,1,52.6,0.0,0,4,13.0,3,14,1,46.6,61.9,1,42,0.8,2,245,20,93.1,228,77.0,38,16.7,1,303,101,5.1,15.2,1.33
Martellus Bennett,4375,TE,NE,16,67,0,19,9.1,3,82.6,100.0,2,2,0.0,0,13,0,71.4,86.9,0,58,20.8,36,173,19,74.6,129,147.7,23,17.8,2,321,157,8.3,16.9,2.49,0,3.7,6,81.6,0.0,0,1,6.1,2,14,0,68.1,70.5,0,37,23.2,63,271,31,73.1,198,114.5,38,19.2,1,356,245,7.9,11.5,1.8
John Brown,8726,WR,ARZ,15,66,0,1,13.5,1,60.7,50.0,2,4,5.6,1,13,0,82.2,74.5,1,30,0.0,0,149,17,92.6,138,84.1,28,20.3,1,231,54,3.2,13.6,1.67,0,15.9,0,60.0,40.0,2,5,0.0,0,15,0,84.9,66.3,3,20,0.0,0,248,21,92.7,230,59.0,35,15.2,1,278,56,2.7,13.2,1.21
Chris Conley,9509,WR,KC,16,65,0,16,12.5,0,50.0,66.7,2,3,21.4,3,8,1,29.8,49.1,0,33,0.0,0,211,11,94.3,199,68.4,22,11.1,0,130,38,3.5,11.8,0.65,0,8.8,1,81.6,100.0,3,3,0.0,0,20,0,88.0,68.5,0,39,0.0,0,304,31,96.4,293,108.1,38,13.0,0,378,120,3.9,12.2,1.29
Eli Rogers,9878,WR,PIT,13,65,0,25,9.7,2,78.3,,0,0,5.3,1,12,0,69.6,70.3,1,39,0.0,0,140,18,91.4,128,113.2,23,18.0,1,277,118,6.6,15.4,2.16,0,10.2,1,73.0,,0,0,3.6,1,9,0,75.7,62.8,2,30,0.0,0,233,27,96.6,225,74.5,37,16.4,0,303,90,3.3,11.2,1.35
Breshad Perriman,9459,WR,BLT,16,64,0,3,15.6,2,40.0,,0,0,0.0,0,5,0,49.2,65.6,1,53,0.0,0,83,6,89.2,74,73.8,15,20.3,1,158,116,19.3,26.3,2.14,0,13.8,0,54.2,50.0,2,4,16.1,5,13,0,36.0,60.7,3,47,0.0,0,253,26,94.9,240,56.5,48,20.0,1,327,58,2.2,12.6,1.36
DeMarco Murray,6223,HB,TEN,16,64,0,31,2.1,2,72.7,100.0,1,1,0.0,0,11,0,81.7,76.9,0,35,26.6,45,169,16,67.5,114,125.0,22,19.3,2,169,127,7.9,10.6,1.48,0,-0.7,2,87.2,100.0,1,1,2.9,1,7,0,79.9,62.3,0,19,20.6,63,306,34,71.9,220,87.1,39,17.7,0,191,227,6.7,5.6,0.87
Cordarrelle Patterson,7810,WR,MIN,16,64,0,18,7.4,1,71.4,,0,0,0.0,0,6,0,78.7,62.7,0,39,0.8,1,124,10,96.8,120,125.0,14,11.7,1,133,80,8.0,13.3,1.11,0,4.2,9,85.4,100.0,2,2,2.4,1,15,0,74.4,66.0,1,21,0.0,0,232,41,94.0,218,90.9,48,22.0,1,299,224,5.5,7.3,1.37
Darren Sproles,2347,HB,PHI,15,63,0,24,-0.8,2,75.0,,0,0,0.0,0,4,0,79.4,58.0,0,17,13.2,19,144,12,78.5,113,82.6,16,14.2,0,69,88,7.3,5.8,0.61,0,0.7,5,84.4,100.0,1,1,9.5,4,12,0,56.7,65.4,0,73,15.0,34,226,38,82.7,187,106.2,45,24.1,1,347,336,8.8,9.1,1.86
Marquise Goodwin,7859,WR,BUF,15,63,0,4,13.2,1,42.1,100.0,1,1,11.1,1,7,0,58.5,57.6,0,16,0.0,0,137,8,93.4,128,57.3,19,14.8,0,92,11,1.4,11.5,0.72,0,17.3,1,46.5,0.0,0,1,9.1,2,12,0,70.5,64.2,4,84,0.0,0,266,20,94.7,252,48.1,43,17.1,2,315,66,3.3,15.8,1.25
Nelson Agholor,9453,WR,PHI,15,62,0,24,9.5,2,50.0,,0,0,20.0,3,10,0,33.5,56.9,3,18,0.5,1,198,12,91.4,181,25.7,24,13.3,0,124,35,2.9,10.3,0.69,0,12.4,4,63.9,100.0,2,2,14.8,4,5,1,40.4,52.3,0,40,0.0,0,334,23,95.8,320,101.3,36,11.3,2,237,75,3.3,10.3,0.74
Tyler Lockett,9502,WR,SEA,15,62,0,29,11.3,1,40.0,0.0,0,1,27.3,3,6,0,29.9,58.6,0,40,0.0,0,137,8,90.5,124,70.8,20,16.1,0,170,73,9.1,21.3,1.37,0,10.8,0,79.5,,0,0,0.0,0,15,0,88.7,68.5,1,57,0.0,0,259,31,95.4,247,106.2,39,15.8,1,390,133,4.3,12.6,1.58
Theo Riddick,7980,HB,DET,10,62,0,11,1.5,4,76.9,50.0,1,2,9.1,2,9,0,59.5,70.3,0,23,18.2,24,132,20,75.0,99,123.4,26,26.3,3,117,115,5.8,5.9,1.18,0,0.1,10,91.2,,0,0,6.1,2,9,0,69.0,79.9,0,20,11.4,19,167,31,85.0,142,96.1,34,23.9,0,240,249,8.0,7.7,1.69
Zach Miller,5104,TE,CHI,10,62,0,6,6.9,0,52.9,100.0,1,1,0.0,0,5,0,77.3,56.6,0,13,3.5,4,114,9,90.4,103,63.4,17,16.5,0,70,42,4.7,7.8,0.68,0,7.4,6,84.2,100.0,3,3,3.0,1,18,0,79.5,75.9,1,34,8.1,16,198,32,88.9,176,105.7,38,21.6,1,376,160,5.0,11.8,2.14
Corey Coleman,10649,WR,CLV,10,62,0,8,15.5,6,45.0,,0,0,0.0,0,5,0,77.3,60.6,2,13,0.0,0,109,9,90.8,99,16.7,20,20.2,0,80,28,3.1,8.9,0.81,0,16.3,1,56.4,,0,0,12.0,3,11,0,49.5,63.4,1,58,0.0,0,249,22,97.2,242,89.4,39,16.1,2,317,61,2.8,14.4,1.31
Devonta Freeman,8738,HB,ATL,16,61,0,2,3.0,0,66.7,,0,0,25.0,2,4,0,31.8,45.3,0,13,21.5,26,121,6,75.2,91,122.9,9,9.9,1,61,44,7.3,10.2,0.67,0,0.9,10,93.3,100.0,1,1,2.3,1,15,0,83.6,80.8,1,35,10.1,21,207,42,87.4,181,90.9,45,24.9,0,362,343,8.2,8.6,2.0
Terrance Williams,7855,WR,DAL,16,61,0,9,12.2,3,76.2,,0,0,5.9,1,13,1,67.0,68.3,0,47,0.0,0,178,16,93.3,166,148.9,21,12.7,2,260,81,5.1,16.3,1.57,0,12.6,2,70.3,80.0,4,5,0.0,0,20,0,86.1,67.0,0,42,0.4,1,271,26,95.2,258,105.7,37,14.3,1,320,77,3.0,12.3,1.24
T.J. Yeldon,9469,HB,JAX,15,60,0,15,-2.7,3,78.6,,0,0,8.3,1,6,0,61.8,61.0,0,17,29.5,57,193,11,64.8,125,112.8,14,11.2,1,75,103,9.4,6.8,0.6,0,-0.5,10,82.5,100.0,1,1,2.9,1,10,0,79.4,72.3,1,16,19.0,42,221,33,76.5,169,77.9,40,23.7,0,208,239,7.2,6.3,1.23
Quinton Patton,7910,WR,SF,14,59,0,28,12.1,0,46.2,100.0,2,2,14.3,2,7,1,45.7,54.3,1,45,0.0,0,175,12,93.7,164,47.0,26,15.9,0,140,54,4.5,11.7,0.85,0,7.3,5,74.2,100.0,1,1,8.0,2,12,0,62.3,61.1,0,35,0.0,0,223,23,97.3,217,97.2,31,14.3,0,248,135,5.9,10.8,1.14
Vernon Davis,2951,TE,WAS,16,59,0,32,14.5,1,61.1,,0,0,0.0,0,7,0,78.7,83.0,1,44,16.4,18,110,11,76.4,84,73.8,18,21.4,0,190,58,5.3,17.3,2.26,0,7.6,12,83.8,,0,0,3.1,1,14,0,69.0,82.3,1,38,17.3,40,231,31,78.4,181,106.1,37,20.4,1,370,166,5.4,11.9,2.04
Chris Thompson,7936,HB,WAS,16,59,0,32,-1.6,0,90.0,100.0,1,1,0.0,0,4,0,77.3,63.2,0,17,37.3,44,118,9,59.3,70,122.1,10,14.3,1,53,63,7.0,5.9,0.76,0,2.5,9,80.0,0.0,0,2,7.7,3,13,1,62.7,57.0,0,38,15.5,39,251,36,80.9,203,92.9,45,22.2,0,283,186,5.2,7.9,1.39
Trey Burton,9185,TE,PHI,15,58,0,24,8.1,2,60.0,,0,0,14.3,2,9,0,47.7,66.3,1,16,1.2,1,82,12,92.7,76,69.6,20,26.3,1,104,46,3.8,8.7,1.37,0,7.8,1,66.7,,0,0,7.7,2,11,0,52.6,66.0,0,32,2.1,3,143,24,94.4,135,82.8,36,26.7,0,217,92,3.8,9.0,1.61
Jermaine Gresham,5546,TE,ARZ,16,58,0,1,8.9,2,60.0,,0,0,18.2,2,7,0,38.7,61.2,0,34,26.0,46,177,9,68.4,121,86.5,15,12.4,0,124,40,4.4,13.8,1.02,0,7.5,5,65.9,50.0,1,2,10.0,3,11,1,55.3,65.7,1,29,25.5,71,278,27,69.1,192,82.0,41,21.4,1,266,104,3.9,9.9,1.39
Jesse James,9593,TE,PIT,16,57,0,25,7.0,0,60.0,,0,0,0.0,0,1,0,70.5,40.4,0,6,17.6,28,159,3,76.1,121,64.6,5,4.1,0,15,4,1.3,5.0,0.12,0,6.7,2,72.1,50.0,1,2,11.4,4,15,0,51.7,60.8,2,24,16.4,45,275,31,80.7,222,71.1,43,19.4,0,292,116,3.7,9.4,1.32
Phillip Dorsett,9462,WR,IND,15,56,0,14,13.2,1,50.0,0.0,0,1,10.0,1,6,0,56.7,54.1,1,50,0.0,0,205,9,91.2,187,56.5,18,9.6,0,155,68,7.6,17.2,0.83,0,14.2,1,63.9,100.0,4,4,8.0,2,14,1,61.5,60.0,2,64,0.0,0,325,23,94.5,307,93.3,36,11.7,2,368,83,3.6,16.0,1.2
Todd Gurley II,9443,HB,LA,16,55,0,26,1.1,7,73.9,100.0,2,2,10.5,2,9,0,55.9,70.2,0,33,21.7,35,161,17,70.8,114,95.7,23,20.2,0,177,192,11.3,10.4,1.55,0,0.1,5,82.8,,0,0,4.0,1,6,0,73.7,57.1,1,19,12.4,31,249,24,82.7,206,72.3,29,14.1,0,139,154,6.4,5.8,0.67
Donte Moncrief,8725,WR,IND,9,54,0,14,10.2,1,47.4,100.0,2,2,0.0,0,5,0,77.3,61.4,0,17,0.0,0,113,9,95.6,108,74.9,19,17.6,1,72,16,1.8,8.0,0.67,0,12.1,2,53.3,0.0,0,1,11.1,2,12,0,54.5,69.9,2,39,0.0,0,181,16,95.0,172,59.6,30,17.4,1,214,59,3.7,13.4,1.24
LeSean McCoy,4976,HB,BUF,15,54,0,4,-1.3,1,100.0,,0,0,0.0,0,0,0,70.5,53.1,0,9,33.3,34,102,3,59.8,61,80.6,3,4.9,0,10,14,4.7,3.3,0.16,0,-0.6,15,91.5,100.0,2,2,2.3,1,16,0,84.7,89.9,0,41,22.5,54,240,43,73.8,177,95.4,47,26.6,0,324,365,8.5,7.5,1.83
Chris Hogan,6468,WR,NE,15,54,0,19,11.8,0,58.8,,0,0,0.0,0,7,0,78.7,59.2,0,43,0.0,0,179,10,88.8,159,90.1,17,10.7,0,159,51,5.1,15.9,1.0,0,16.6,3,75.0,0.0,0,2,4.0,1,14,1,73.7,61.8,0,79,0.0,0,283,24,95.8,271,147.9,32,11.8,3,492,171,7.1,20.5,1.82
Devin Funchess,9474,WR,CAR,15,54,0,5,12.5,0,40.7,0.0,0,1,21.4,3,10,0,29.9,69.2,1,28,0.0,0,123,11,88.6,109,79.4,27,24.8,3,141,41,3.7,12.8,1.29,0,16.0,3,50.0,50.0,1,2,14.3,2,10,0,45.7,62.6,0,48,0.6,1,156,12,96.2,150,97.6,24,16.0,1,230,67,5.6,19.2,1.53
Melvin Gordon III,9448,HB,SD,13,53,0,27,-2.4,2,77.8,,0,0,0.0,0,6,0,76.5,59.8,0,35,20.7,30,145,7,73.1,106,117.6,9,8.5,0,110,135,19.3,15.7,1.04,0,0.7,9,78.6,0.0,0,1,2.9,1,14,0,79.6,75.0,0,30,10.5,23,219,33,85.8,188,104.8,42,22.3,1,304,285,8.6,9.2,1.62
Mark Ingram II,6180,HB,NO,16,52,0,20,1.2,0,88.9,100.0,2,2,0.0,0,4,0,77.3,63.5,0,21,18.6,16,86,8,74.4,64,143.1,9,14.1,1,85,82,10.3,10.6,1.33,0,0.6,3,86.5,,0,0,3.0,1,9,0,78.4,71.5,0,22,14.0,25,179,32,83.8,150,89.4,37,24.7,0,202,217,6.8,6.3,1.35
Jerick McKinnon,8731,HB,MIN,15,51,0,18,1.0,0,75.0,,0,0,10.0,1,3,0,56.7,49.7,0,12,17.5,18,103,9,78.6,81,77.1,12,14.8,0,27,30,3.3,3.0,0.33,0,-0.6,11,88.6,100.0,1,1,3.1,1,10,0,78.9,71.3,0,41,13.3,26,196,31,82.7,162,101.7,35,21.6,1,214,236,7.6,6.9,1.32
Andrew Hawkins,6125,WR,CLV,16,50,0,8,11.6,1,47.4,100.0,1,1,10.0,1,5,0,57.0,52.8,0,33,0.6,1,173,9,90.2,156,83.2,19,12.2,1,110,33,3.7,12.2,0.71,0,5.3,5,76.9,100.0,1,1,4.8,1,13,0,70.7,59.5,0,24,0.0,0,278,20,96.4,268,100.0,26,9.7,0,211,111,5.6,10.6,0.79
Jared Cook,5012,TE,GB,10,50,0,12,13.5,0,61.1,0.0,0,1,8.3,1,11,0,60.2,83.5,0,47,7.7,6,78,11,85.9,67,116.9,18,26.9,1,196,79,7.2,17.8,2.93,0,8.6,2,58.1,,0,0,5.3,1,8,1,69.0,63.2,0,30,8.8,12,136,18,86.8,118,74.8,31,26.3,0,181,70,3.9,10.1,1.53
Albert Wilson,8943,WR,KC,16,50,0,16,7.6,1,43.8,,0,0,30.0,3,4,0,28.3,50.6,0,42,0.0,0,137,7,94.2,129,81.0,16,12.4,1,83,59,8.4,11.9,0.64,0,8.2,2,70.0,66.7,2,3,0.0,0,6,0,84.1,60.0,0,26,0.0,0,187,21,95.7,179,97.4,30,16.8,1,186,96,4.6,8.9,1.04
Sammy Watkins,8639,WR,BUF,8,50,0,4,12.6,1,42.1,,0,0,27.3,3,6,0,28.8,61.2,1,19,0.0,0,59,8,89.8,53,35.6,19,35.8,0,93,23,2.9,11.6,1.75,0,16.0,1,63.3,0.0,0,1,0.0,0,13,0,83.2,75.6,0,62,0.0,0,167,19,95.8,160,111.7,30,18.8,1,329,25,1.3,17.3,2.06
Travaris Cadet,7457,HB,NO,15,50,0,20,8.4,2,50.0,,0,0,28.6,2,3,0,29.8,51.4,1,17,8.2,5,61,5,83.6,51,22.5,10,19.6,0,44,31,6.2,8.8,0.86,0,1.6,5,93.8,100.0,2,2,3.2,1,13,0,78.4,75.7,0,25,6.0,9,150,30,90.7,136,114.8,32,23.5,2,210,167,5.6,7.0,1.54
Ty Montgomery,9527,HB,GB,14,49,0,12,-0.1,1,87.5,,0,0,6.7,1,7,0,65.9,67.3,1,13,14.9,18,121,14,79.3,96,64.6,16,16.7,0,92,96,6.9,6.6,0.96,0,0.8,5,93.1,,0,0,0.0,0,10,1,86.5,70.5,0,24,13.9,20,144,27,83.3,120,100.6,29,24.2,0,236,221,8.2,8.7,1.97
