player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Pat Freiermuth,84085,TE,PIT,16,77,0,25,4.7,1,88.2,100.0,2,2,0.0,0,10,0,81.1,69.5,0,14,8.2,10,122,15,86.1,105,113.0,17,16.2,1,109,50,3.3,7.3,1.04,0,5.5,9,78.9,50.0,2,4,9.1,3,11,1,58.8,64.3,0,24,7.6,17,224,30,87.9,197,102.7,38,19.3,1,249,131,4.4,8.3,1.26
D'Andre Swift,57212,HB,DET,13,76,0,11,-0.6,4,78.6,,0,0,8.3,1,6,0,60.2,68.5,0,63,16.0,12,75,11,77.3,58,148.2,14,24.1,2,141,160,14.5,12.8,2.43,0,0.1,11,77.8,0.0,0,2,10.3,4,8,1,53.6,53.4,2,21,11.4,27,236,35,82.2,194,66.7,45,23.2,0,200,230,6.6,5.7,1.03
Kenny Golladay,11851,WR,NYG,14,75,0,21,12.4,2,45.8,42.9,6,14,0.0,0,10,0,78.7,66.3,2,28,0.0,0,140,11,90.7,127,32.5,24,18.9,0,155,54,4.9,14.1,1.22,0,14.0,3,53.3,53.3,8,15,4.0,1,15,0,74.2,68.8,1,36,0.0,0,254,24,97.2,247,68.0,45,18.2,0,332,61,2.5,13.8,1.34
Hunter Henry,10669,TE,NE,16,74,0,19,11.5,0,53.3,66.7,4,6,0.0,0,14,0,82.7,71.9,1,25,10.3,20,194,16,84.0,163,88.6,30,18.4,3,163,26,1.6,10.2,1.0,0,10.5,0,76.5,33.3,2,6,0.0,0,13,0,86.1,68.5,1,35,13.0,30,231,26,84.4,195,126.8,34,17.4,3,358,104,4.0,13.8,1.84
K.J. Osborn,23503,WR,MIN,17,74,0,18,9.8,1,61.9,50.0,2,4,0.0,0,9,0,81.1,65.5,1,62,0.0,0,161,13,91.3,147,105.1,21,14.3,2,199,72,5.5,15.3,1.35,0,12.5,0,65.8,50.0,3,6,3.8,1,11,0,74.4,62.4,0,64,0.7,2,281,25,95.0,267,119.7,38,14.2,3,333,82,3.3,13.3,1.25
Elijah Moore,84302,WR,NYJ,11,74,0,22,12.2,4,43.3,20.0,1,5,0.0,0,7,0,80.6,72.7,2,62,0.9,1,111,13,89.2,99,58.1,30,30.3,2,183,82,6.3,14.1,1.85,0,14.5,1,61.1,60.0,3,5,8.3,2,14,0,61.5,71.3,2,29,0.0,0,172,22,96.5,166,82.9,36,21.7,2,298,85,3.9,13.5,1.8
DeVante Parker,9447,WR,MIA,10,73,0,17,11.2,0,47.1,42.1,8,19,11.1,2,13,0,53.1,69.6,0,30,0.0,0,131,16,94.7,124,64.2,34,27.4,0,187,43,2.7,11.7,1.51,0,13.6,2,67.6,60.0,6,10,8.0,2,15,0,62.3,75.5,1,42,0.0,0,197,23,93.9,185,95.8,34,18.4,1,325,65,2.8,14.1,1.76
Dallas Goedert,47272,TE,PHI,15,72,0,24,7.3,5,65.0,33.3,1,3,7.1,1,11,0,65.6,83.9,1,28,8.3,9,109,13,84.4,92,109.8,20,21.7,2,197,103,7.9,15.2,2.14,0,9.0,6,82.6,66.7,6,9,7.3,3,28,0,65.5,90.2,0,45,8.0,21,263,38,88.2,232,125.8,46,19.8,1,573,252,6.6,15.1,2.47
Jamison Crowder,9538,WR,NYJ,12,71,0,22,7.9,0,47.6,33.3,1,3,16.7,2,9,0,43.5,65.8,1,29,1.4,2,143,10,87.4,125,75.3,21,16.8,2,109,21,2.1,10.9,0.87,0,6.0,7,80.5,33.3,1,3,0.0,0,9,1,88.7,65.1,1,26,0.0,0,211,33,96.7,204,84.5,41,20.1,0,275,119,3.6,8.3,1.35
Dawson Knox,35883,TE,BUF,15,71,0,4,10.3,2,57.1,44.4,4,9,5.9,1,11,0,67.7,70.2,1,53,9.6,20,209,16,82.3,172,106.7,28,16.3,5,217,90,5.6,13.6,1.26,0,6.1,6,83.3,66.7,2,3,0.0,0,16,0,86.1,64.5,0,41,7.2,22,304,25,88.8,270,130.7,30,11.1,2,301,154,6.2,12.0,1.11
Kalif Raymond,11028,WR,DET,16,70,0,11,7.1,1,66.7,0.0,0,1,0.0,0,6,0,78.0,61.3,1,22,2.0,2,100,10,90.0,90,62.6,15,16.7,0,118,66,6.6,11.8,1.31,0,11.9,1,66.7,28.6,2,7,8.6,3,18,0,59.7,60.3,0,75,0.0,0,300,32,95.7,287,106.7,48,16.7,2,405,172,5.4,12.7,1.41
Zay Jones,11792,WR,LV,17,69,0,23,12.8,2,73.9,71.4,5,7,0.0,0,14,0,82.2,78.3,1,31,0.0,0,118,17,90.7,107,95.6,23,21.5,1,196,56,3.3,11.5,1.83,0,15.2,3,71.8,0.0,0,4,0.0,0,15,1,87.3,67.6,3,43,0.0,0,242,28,98.3,238,66.2,39,16.4,0,340,112,4.0,12.1,1.43
Emmanuel Sanders,5606,WR,BUF,14,68,0,4,15.5,0,53.3,50.0,1,2,11.1,1,7,0,58.5,62.7,0,41,0.0,0,174,8,92.0,160,91.8,15,9.4,0,163,15,1.9,20.4,1.02,0,15.8,0,65.1,40.0,2,5,0.0,0,19,0,87.3,68.4,1,31,0.0,0,306,28,94.8,290,92.1,43,14.8,1,389,75,2.7,13.9,1.34
Kendrick Bourne,12270,WR,NE,17,67,0,19,10.2,6,76.9,71.4,5,7,4.8,1,13,1,71.3,72.5,1,75,0.0,0,175,20,89.7,157,141.8,26,16.6,4,326,126,6.3,16.3,2.08,0,7.7,5,84.8,75.0,3,4,0.0,0,13,0,87.3,74.9,0,46,0.0,0,200,28,97.5,195,124.2,33,16.9,1,376,206,7.4,13.4,1.93
Zach Pascal,12303,WR,IND,16,67,0,14,10.4,0,55.0,33.3,1,3,15.4,2,7,0,43.8,60.3,0,41,0.0,0,150,11,89.3,134,97.7,20,14.9,1,159,59,5.4,14.5,1.19,0,8.4,0,60.0,16.7,1,6,0.0,0,3,1,82.7,48.3,1,27,0.0,0,287,18,94.4,271,58.6,30,11.1,0,147,52,2.9,8.2,0.54
Evan Engram,11778,TE,NYG,15,67,0,21,4.7,0,76.5,75.0,3,4,7.1,1,6,0,63.5,53.7,0,18,5.4,9,167,13,85.6,143,108.0,17,11.9,1,92,42,3.2,7.1,0.64,0,4.9,2,72.1,60.0,3,5,8.8,3,13,1,58.7,57.9,2,30,3.1,9,286,31,93.4,267,79.7,43,16.1,1,301,142,4.6,9.7,1.13
Robert Woods,7822,WR,LA,9,66,0,26,9.1,1,81.8,50.0,1,2,0.0,0,9,0,78.0,71.2,0,22,1.1,1,88,9,94.3,83,158.3,11,13.3,2,138,64,7.1,15.3,1.66,0,7.9,2,64.3,0.0,0,4,12.9,4,19,0,45.4,68.5,1,28,3.2,6,186,27,92.5,172,86.0,42,24.4,1,326,130,4.8,12.1,1.9
Allen Robinson II,8696,WR,CHI,12,66,0,6,16.9,2,64.3,0.0,0,2,0.0,0,7,0,78.7,75.4,1,39,0.0,0,79,9,88.6,70,61.0,14,20.0,0,118,43,4.8,13.1,1.69,0,10.7,1,53.3,35.7,5,14,7.7,2,13,0,62.3,61.5,3,27,0.4,1,246,24,96.7,238,47.2,45,18.9,1,227,39,1.6,9.5,0.95
Rashod Bateman,84296,WR,BLT,12,65,0,3,9.8,1,61.9,71.4,5,7,0.0,0,9,0,80.0,73.2,2,30,0.0,0,116,13,90.5,105,64.5,21,20.0,1,174,69,5.3,13.4,1.66,0,9.5,1,77.4,71.4,5,7,11.1,3,14,0,51.8,57.1,1,36,0.0,0,251,24,96.0,241,86.0,31,12.9,0,244,72,3.0,10.2,1.01
Alvin Kamara,11822,HB,NO,13,65,0,20,0.7,3,58.8,,0,0,23.1,3,8,0,29.5,48.5,0,29,12.9,15,116,10,81.9,95,117.8,17,17.9,2,112,137,13.7,11.2,1.18,0,1.2,4,75.6,33.3,1,3,11.4,4,10,0,51.9,71.3,0,23,8.7,15,172,31,88.4,152,108.2,41,27.0,2,264,242,7.8,8.5,1.74
Josh Jacobs,45953,HB,LV,15,64,0,23,1.4,0,60.0,,0,0,25.0,1,1,1,36.2,29.6,0,17,30.8,28,91,3,64.8,59,64.6,5,8.5,0,15,17,5.7,5.0,0.25,0,-0.7,9,87.8,100.0,1,1,8.5,4,12,0,60.5,70.2,1,29,10.8,23,213,43,87.8,187,82.2,49,26.2,0,283,333,7.7,6.6,1.51
Rondale Moore,62890,WR,ARZ,14,64,0,1,4.3,0,50.0,,0,0,25.0,1,2,0,36.2,55.4,1,10,0.0,0,36,3,94.4,34,16.7,6,17.6,0,18,26,8.7,6.0,0.53,0,0.9,10,87.8,33.3,1,3,0.0,0,13,0,90.2,73.3,1,77,0.0,0,188,43,96.3,181,93.3,49,27.1,1,333,349,8.1,7.7,1.84
Aaron Jones,11937,HB,GB,15,64,0,12,4.2,2,61.1,0.0,0,2,8.3,1,5,0,62.1,60.6,0,12,23.3,30,129,11,70.5,91,108.6,18,19.8,5,69,67,6.1,6.3,0.76,0,-0.9,7,90.9,0.0,0,1,6.3,2,12,0,67.3,74.1,0,24,10.8,19,176,30,86.9,153,94.2,33,21.6,0,218,254,8.5,7.3,1.42
Ray-Ray McCloud III,47895,WR,PIT,15,63,0,25,8.2,0,50.0,25.0,1,4,8.3,1,4,0,60.2,54.6,0,24,0.0,0,113,11,92.0,104,56.3,22,21.2,0,65,31,2.8,5.9,0.63,0,6.0,4,74.2,66.7,2,3,8.0,2,10,1,62.3,59.7,2,20,1.1,2,175,23,93.1,163,61.2,31,19.0,0,180,83,3.6,7.8,1.1
Ezekiel Elliott,10638,HB,DAL,17,63,0,9,0.8,0,76.9,33.3,1,3,0.0,0,4,0,78.0,58.9,0,19,20.9,31,148,10,72.3,107,90.9,13,12.1,0,77,73,7.3,7.7,0.72,0,0.4,6,74.4,66.7,2,3,6.5,2,6,0,70.8,54.5,1,15,11.2,34,303,29,82.5,250,67.9,39,15.6,0,136,154,5.3,4.7,0.54
Cordarrelle Patterson,7810,HB,ATL,16,63,0,2,6.9,4,62.5,25.0,1,4,0.0,0,8,0,78.0,79.6,0,34,14.5,11,76,10,78.9,60,113.3,16,26.7,1,147,100,10.0,14.7,2.45,0,3.9,8,89.7,60.0,3,5,0.0,0,16,0,89.7,90.7,0,64,12.6,23,183,35,85.2,156,130.2,39,25.0,3,355,230,6.6,10.1,2.28
Myles Gaskin,45914,HB,MIA,17,62,0,17,2.1,3,76.5,,0,0,0.0,0,6,0,80.0,75.6,0,22,20.2,26,129,13,73.6,95,102.3,17,17.9,1,69,74,5.7,5.3,0.73,0,-0.5,5,82.4,0.0,0,1,3.4,1,4,0,76.7,62.4,0,24,20.3,42,207,28,74.4,154,92.2,34,22.1,1,128,147,5.3,4.6,0.83
C.J. Uzomah,9590,TE,CIN,16,62,0,7,8.8,3,73.3,75.0,3,4,0.0,0,8,0,78.7,73.7,0,55,8.0,11,137,11,86.9,119,154.9,15,12.6,5,211,116,10.5,19.2,1.77,0,3.6,5,81.1,0.0,0,2,9.1,3,13,0,58.0,57.5,1,23,8.2,22,269,30,87.4,235,80.6,37,15.7,0,224,143,4.8,7.5,0.95
Quez Watkins,61664,WR,PHI,17,61,0,24,14.8,2,70.8,66.7,4,6,5.6,1,12,0,68.7,76.3,2,91,0.7,1,143,17,95.1,136,78.5,24,17.6,0,326,123,7.2,19.2,2.4,0,11.2,5,68.8,42.9,3,7,0.0,0,12,0,85.3,70.7,1,53,0.0,0,250,22,95.6,239,96.0,32,13.4,1,301,127,5.8,13.7,1.26
Adam Humphries,10075,WR,WAS,17,61,0,32,6.7,0,71.4,50.0,2,4,0.0,0,13,0,81.7,65.4,0,23,0.0,0,143,15,91.6,131,92.6,21,16.0,0,156,62,4.1,10.4,1.19,0,6.3,3,69.7,50.0,1,2,8.0,2,9,0,61.3,56.5,0,27,0.0,0,269,23,95.2,256,85.5,33,12.9,0,201,85,3.7,8.7,0.79
Cedrick Wilson Jr.,48170,WR,DAL,15,61,0,9,10.0,1,65.2,0.0,0,4,6.3,1,11,0,68.0,73.5,0,23,0.0,0,125,15,88.8,111,127.4,23,20.7,3,173,58,3.9,11.5,1.56,0,8.0,2,82.8,100.0,3,3,7.7,2,12,1,51.6,70.0,0,73,1.0,2,192,24,91.1,175,141.7,29,16.6,2,371,183,7.6,15.5,2.12
Gabe Davis,55410,WR,BUF,16,61,0,4,14.8,1,63.0,100.0,5,5,5.6,1,13,0,67.7,80.5,1,37,1.6,2,127,17,89.8,114,117.0,27,23.7,6,248,52,3.1,14.6,2.18,0,15.2,2,55.2,60.0,3,5,11.1,2,14,0,54.5,66.4,0,49,0.5,1,198,16,96.0,190,87.4,29,15.3,0,274,78,4.9,17.1,1.44
Antonio Brown,5718,WR,TB,7,61,0,30,14.7,0,55.6,100.0,2,2,11.8,2,11,0,53.1,84.4,0,62,0.0,0,87,15,94.3,82,115.7,27,32.9,2,276,99,6.6,18.4,3.37,0,9.6,5,77.8,33.3,1,3,0.0,0,12,0,84.1,77.2,1,28,0.0,0,88,21,98.9,87,80.1,27,31.0,0,187,67,3.2,8.9,2.15
Braxton Berrios,47961,WR,NYJ,16,60,0,22,6.5,1,72.7,80.0,4,5,0.0,0,7,0,81.7,72.4,0,46,0.0,0,90,16,90.0,81,105.7,22,27.2,1,147,78,4.9,9.2,1.81,0,4.0,1,80.6,100.0,1,1,0.0,0,15,0,86.1,78.2,0,27,0.0,0,149,25,96.0,143,111.7,31,21.7,1,255,146,5.8,10.2,1.78
DeAndre Hopkins,7808,WR,ARZ,10,59,0,1,11.9,0,53.8,50.0,3,6,22.2,2,5,0,35.3,72.7,0,23,0.0,0,59,7,93.2,55,95.0,13,23.6,1,70,8,1.1,10.0,1.27,0,12.5,3,84.4,66.7,2,3,0.0,0,19,0,86.9,75.7,0,38,0.0,0,214,27,94.9,203,144.4,32,15.8,3,357,106,3.9,13.2,1.76
Allen Lazard,48135,WR,GB,15,59,0,12,12.2,1,76.2,83.3,5,6,5.9,1,13,0,52.8,70.6,0,42,2.0,3,149,16,91.9,137,144.4,21,15.3,5,198,55,3.4,12.4,1.45,0,10.8,2,69.2,33.3,2,6,5.3,1,10,0,68.7,59.9,0,34,0.9,2,220,18,95.9,211,112.5,26,12.3,1,249,109,6.1,13.8,1.18
Corey Davis,11760,WR,NYJ,9,59,0,22,12.7,1,42.1,40.0,2,5,0.0,0,6,1,76.5,57.8,2,30,0.0,0,112,8,90.2,101,19.7,19,18.8,0,101,29,3.6,12.6,1.0,0,13.3,6,64.5,50.0,2,4,20.0,5,12,1,29.4,67.1,2,53,0.7,1,151,20,95.4,144,83.8,31,21.5,1,328,84,4.2,16.4,2.28
Gerald Everett,11799,TE,SEA,15,59,0,29,3.5,1,75.0,100.0,1,1,0.0,0,1,0,70.5,49.6,0,12,10.3,8,78,3,84.6,66,90.6,4,6.1,0,25,22,7.3,8.3,0.38,0,5.9,9,79.5,100.0,3,3,6.1,2,16,1,59.5,68.0,0,41,8.8,22,251,31,86.1,216,110.5,39,18.1,1,330,166,5.4,10.6,1.53
Nico Collins,61441,WR,HST,14,59,0,13,7.5,0,63.6,50.0,2,4,0.0,0,6,0,75.6,60.1,0,24,0.0,0,111,7,91.0,101,116.1,11,10.9,1,81,18,2.6,11.6,0.8,0,12.9,1,60.5,60.0,3,5,8.0,2,14,0,62.5,67.3,1,32,0.0,0,220,23,94.5,208,78.1,38,18.3,0,333,104,4.5,14.5,1.6
Nelson Agholor,9453,WR,NE,15,59,0,19,14.0,0,48.0,33.3,2,6,7.7,1,6,0,61.8,55.7,1,27,0.0,0,170,12,92.4,157,56.8,25,15.9,1,108,25,2.1,9.0,0.69,0,15.0,2,75.9,71.4,5,7,0.0,0,15,0,84.9,71.5,1,44,0.0,0,224,22,96.4,216,109.4,29,13.4,1,327,63,2.9,14.9,1.51
Michael Gallup,26075,WR,DAL,9,58,0,9,13.9,1,52.4,42.9,3,7,0.0,0,9,0,78.7,77.7,0,41,0.0,0,83,11,95.2,79,93.8,21,26.6,1,162,49,4.5,14.7,2.05,0,11.2,0,64.9,53.8,7,13,11.1,3,14,0,54.9,71.1,0,40,0.0,0,237,24,93.2,221,97.0,37,16.7,1,283,77,3.2,11.8,1.28
Donovan Peoples-Jones,61439,WR,CLV,14,58,0,8,14.1,0,62.5,81.8,9,11,6.3,1,14,0,65.6,75.2,2,39,0.0,0,148,15,94.6,140,73.8,24,17.1,1,233,73,4.9,15.5,1.66,0,15.9,2,56.0,50.0,5,10,12.5,2,8,1,49.6,58.4,1,60,1.4,3,212,14,95.3,202,84.1,25,12.4,1,232,40,2.9,16.6,1.15
Austin Hooper,10715,TE,CLV,16,58,0,8,2.8,3,63.6,33.3,1,3,0.0,0,6,0,75.6,63.2,1,34,15.1,18,119,7,79.8,95,56.2,11,11.6,0,103,97,13.9,14.7,1.08,0,6.2,0,60.0,50.0,3,6,22.2,6,7,0,28.8,50.6,0,20,18.5,36,195,21,77.9,152,71.0,35,23.0,0,159,60,2.9,7.6,1.05
Saquon Barkley,45791,HB,NYG,13,57,0,21,1.8,2,45.5,,0,0,28.6,2,3,0,29.3,42.7,0,18,16.0,16,100,5,72.0,72,52.5,11,15.3,0,31,48,9.6,6.2,0.43,0,0.0,5,83.3,0.0,0,2,7.9,3,10,1,62.7,60.3,0,54,11.6,22,189,35,84.7,160,105.5,42,26.3,2,231,245,7.0,6.6,1.44
Deonte Harty,91470,WR,NO,13,57,0,20,9.6,4,81.3,100.0,2,2,7.1,1,11,0,64.4,90.3,0,70,0.0,0,69,13,91.3,63,139.6,16,25.4,1,228,109,8.4,17.5,3.62,0,11.2,2,56.4,50.0,1,2,8.3,2,11,0,60.3,79.0,6,72,0.0,0,132,22,98.5,130,60.9,39,30.0,2,321,136,6.2,14.6,2.47
Byron Pringle,42345,WR,KC,17,57,0,16,15.0,3,50.0,66.7,2,3,14.3,1,6,0,49.2,60.5,0,25,0.0,0,112,6,92.0,103,108.0,12,11.7,1,105,26,4.3,17.5,1.02,0,10.7,3,84.8,66.7,2,3,3.4,1,20,0,76.3,70.1,0,37,0.4,1,223,28,91.9,205,130.2,33,16.1,2,343,108,3.9,12.3,1.67
Bryan Edwards,28486,WR,LV,16,56,0,23,15.1,2,56.7,66.7,8,12,0.0,0,16,0,82.2,82.5,0,51,0.0,0,158,17,91.8,145,118.1,30,20.7,2,335,112,6.6,19.7,2.31,0,13.7,4,78.9,0.0,0,2,0.0,0,8,1,81.7,53.3,0,37,0.3,1,298,15,96.6,288,129.4,19,6.6,1,206,64,4.3,13.7,0.72
Darrel Williams,13014,HB,KC,17,55,0,16,1.8,1,75.0,,0,0,0.0,0,4,0,75.6,63.2,0,23,8.2,8,98,6,85.7,84,137.5,8,9.5,1,64,71,11.8,10.7,0.76,0,1.4,7,83.8,50.0,1,2,3.1,1,13,0,77.8,66.6,0,38,6.3,14,222,31,86.9,193,111.1,37,19.2,1,315,303,9.8,10.2,1.63
Mike Davis,9559,HB,ATL,17,55,0,2,1.3,1,50.0,,0,0,33.3,1,1,0,29.9,42.7,0,20,37.2,35,94,2,57.4,54,65.6,4,7.4,0,21,24,12.0,10.5,0.39,0,-1.3,13,85.0,100.0,1,1,5.6,2,6,2,71.6,44.5,0,18,18.4,51,277,34,78.0,216,84.6,40,18.5,0,172,217,6.4,5.1,0.8
Jalen Reagor,61697,WR,PHI,17,55,0,24,13.0,3,45.0,0.0,0,5,10.0,1,3,0,56.7,51.8,1,24,0.0,0,151,9,93.4,141,31.3,20,14.2,0,56,22,2.4,6.2,0.4,0,8.4,2,70.0,40.0,2,5,8.7,2,9,0,60.3,60.4,1,34,0.0,0,276,21,95.7,264,99.9,30,11.4,2,224,120,5.7,10.7,0.85
Darius Slayton,25578,WR,NYG,13,55,0,21,15.8,0,41.2,,0,0,12.5,1,6,0,52.1,62.4,0,42,0.0,0,111,7,91.0,101,110.7,17,16.8,2,143,37,5.3,20.4,1.42,0,11.1,1,51.6,16.7,1,6,15.8,3,6,1,42.1,52.6,3,21,0.0,0,216,16,95.8,207,26.3,31,15.0,0,155,24,1.5,9.7,0.75
Jerry Jeudy,61103,WR,DEN,10,54,0,10,12.3,1,60.0,50.0,1,2,0.0,0,5,0,78.0,66.3,1,21,0.0,0,83,9,91.6,76,52.6,15,19.7,0,102,46,5.1,11.3,1.34,0,8.7,5,80.0,33.3,1,3,7.7,2,15,1,62.3,71.6,0,40,0.0,0,149,24,96.0,143,107.5,30,21.0,0,294,101,4.2,12.3,2.06
David Njoku,11784,TE,CLV,16,53,0,8,10.4,0,60.0,40.0,2,5,0.0,0,6,0,77.3,71.9,0,31,16.8,18,107,9,80.4,86,129.2,15,17.4,3,135,67,7.4,15.0,1.57,0,10.1,4,75.0,60.0,3,5,4.5,1,11,0,72.8,72.9,1,71,15.4,32,208,21,81.7,170,106.8,28,16.5,1,304,168,8.0,14.5,1.79
Ty Johnson,45769,HB,NYJ,15,53,0,22,5.1,2,57.1,0.0,0,1,27.3,3,8,0,35.7,60.4,0,22,23.9,27,113,8,69.9,79,108.9,14,17.7,1,119,101,12.6,14.9,1.51,0,1.4,5,71.9,,0,0,14.8,4,11,0,41.7,54.9,1,23,17.5,29,166,23,79.5,132,87.9,32,24.2,1,219,190,8.3,9.5,1.66
Nick Westbrook-Ikhine,47861,WR,TEN,16,53,0,31,10.6,1,55.6,66.7,4,6,0.0,0,5,0,78.0,61.0,0,24,0.0,0,116,10,94.0,109,105.3,18,16.5,2,86,18,1.8,8.6,0.79,0,10.6,2,80.0,50.0,3,6,4.8,1,14,1,70.7,66.7,0,36,0.5,1,196,20,94.4,185,127.8,25,13.5,1,287,85,4.3,14.4,1.55
Tyler Johnson,48054,WR,TB,17,53,0,30,7.3,1,66.7,100.0,2,2,0.0,0,5,0,76.5,55.6,0,31,0.0,0,138,8,93.5,129,86.5,12,9.3,0,83,31,3.9,10.4,0.64,0,8.4,1,70.4,33.3,1,3,9.5,2,5,0,56.9,56.5,0,27,0.0,0,191,19,96.9,185,88.5,27,14.6,0,180,66,3.5,9.5,0.97
Nyheim Hines,48103,HB,IND,17,53,0,14,9.9,0,44.4,0.0,0,1,20.0,1,1,1,28.7,37.6,0,9,17.2,10,58,4,67.2,39,51.6,9,23.1,0,20,15,3.8,5.0,0.51,0,0.8,8,78.8,50.0,1,2,3.7,1,11,0,75.5,83.8,0,36,9.9,14,141,26,81.6,115,93.8,33,28.7,0,215,200,7.7,8.3,1.87
Antonio Gibson,78050,HB,WAS,16,53,0,32,-3.2,0,88.9,100.0,1,1,0.0,0,0,0,77.3,55.1,0,6,12.9,11,85,8,76.5,65,79.2,9,13.8,0,14,40,5.0,1.8,0.22,0,0.4,8,70.6,33.3,1,3,14.3,4,9,1,42.9,54.4,0,73,14.0,26,186,24,81.7,152,99.6,34,22.4,1,236,255,10.6,9.8,1.55
Sterling Shepard,10674,WR,NYG,7,53,0,21,6.1,0,62.5,75.0,3,4,16.7,2,5,0,43.8,61.6,1,20,0.0,0,45,10,86.7,39,50.8,16,41.0,0,87,24,2.4,8.7,2.23,0,9.2,4,76.9,50.0,2,4,4.8,1,10,0,70.5,71.3,1,37,0.0,0,136,20,97.1,132,99.0,26,19.7,1,225,75,3.8,11.3,1.7
Kadarius Toney,61245,WR,NYG,10,53,0,21,8.6,4,82.4,75.0,3,4,6.7,1,9,0,64.7,79.4,0,38,0.0,0,78,14,84.6,66,112.0,17,25.8,0,185,89,6.4,13.2,2.8,0,6.0,7,68.8,50.0,2,4,8.3,2,12,0,49.1,70.1,1,35,0.0,0,127,22,93.7,119,74.9,32,26.9,0,219,132,6.0,10.0,1.84
Laquon Treadwell,10657,WR,JAX,12,51,0,15,16.4,0,55.0,50.0,4,8,0.0,0,9,0,79.4,70.1,0,40,2.1,2,96,11,86.5,83,90.6,20,24.1,1,125,20,1.8,11.4,1.51,0,9.9,2,69.2,50.0,2,4,5.3,1,10,0,68.7,65.3,1,41,2.2,4,184,18,94.6,174,83.8,26,14.9,0,250,78,4.3,13.9,1.44
Calvin Ridley,48262,WR,ATL,5,51,0,2,6.1,0,58.3,0.0,0,2,0.0,0,3,0,75.6,60.4,1,20,0.0,0,42,7,92.9,39,63.9,12,30.8,1,58,37,5.3,8.3,1.49,0,12.6,3,58.1,22.2,2,9,14.3,3,11,0,45.4,66.5,0,22,0.0,0,130,18,94.6,123,77.1,31,25.2,0,198,51,2.8,11.0,1.61
J.D. McKissic,11047,HB,WAS,11,51,0,32,1.8,3,73.3,33.3,1,3,8.3,1,8,0,60.6,73.9,0,56,12.8,11,86,11,81.4,70,137.5,15,21.4,1,189,177,16.1,17.2,2.7,0,-0.1,1,88.9,50.0,1,2,4.0,1,6,0,73.7,71.8,1,15,12.5,18,144,24,84.0,121,76.7,27,22.3,0,165,174,7.3,6.9,1.36
Chase Edmonds,45851,HB,ARZ,11,51,0,1,-0.2,1,88.9,100.0,1,1,0.0,0,2,0,76.5,55.5,0,22,24.6,17,69,8,69.6,48,84.7,9,18.8,0,39,44,5.5,4.9,0.81,0,0.2,6,86.7,0.0,0,1,0.0,0,7,1,86.1,66.0,0,17,14.9,29,195,26,82.6,161,92.1,30,18.6,0,183,206,7.9,7.0,1.14
Olamide Zaccheaus,44920,WR,ATL,17,51,0,2,15.1,0,44.4,16.7,1,6,0.0,0,4,0,72.1,58.8,0,30,0.0,0,102,4,89.2,91,111.8,9,9.9,1,77,7,1.8,19.3,0.85,0,9.3,0,62.9,54.5,6,11,12.0,3,14,0,49.1,62.4,2,49,1.7,4,242,22,94.2,228,66.0,35,15.4,0,297,77,3.5,13.5,1.3
Javonte Williams,77803,HB,DEN,17,51,0,10,1.8,1,77.8,,0,0,12.5,1,2,0,52.5,53.6,0,10,25.3,21,83,7,66.3,55,121.8,9,16.4,1,39,36,5.1,5.6,0.71,0,-0.9,6,82.9,100.0,1,1,9.4,3,6,0,58.0,66.0,0,17,11.1,21,189,29,85.2,161,97.9,35,21.7,1,182,218,7.5,6.3,1.13
Cameron Brate,9207,TE,TB,17,50,0,30,11.8,0,23.1,0.0,0,3,40.0,2,1,0,28.0,41.4,0,12,5.5,6,110,3,89.1,98,39.6,13,13.3,0,28,9,3.0,9.3,0.29,0,6.8,1,83.3,50.0,1,2,0.0,0,9,0,83.6,64.9,0,18,1.2,2,171,20,96.5,165,110.4,24,14.5,1,172,56,2.8,8.6,1.04
Michael Carter,57337,HB,NYJ,14,50,0,22,3.9,2,50.0,,0,0,0.0,0,2,0,73.4,53.6,0,17,32.9,28,85,4,62.4,53,62.0,8,15.1,0,35,30,7.5,8.8,0.66,0,-0.5,12,75.7,,0,0,12.5,4,12,1,47.5,64.0,1,23,10.5,16,153,28,88.2,135,80.5,37,27.4,0,236,263,9.4,8.4,1.75
