player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Andre Johnson,1319,WR,TEN,8,0,31,76.9,100,51,49.5,51,69.6,1,100,103,103,61.3,100,46,44.7,46
James Hurst,9001,T,BLT,10,0,3,48.1,100,21,20.6,21,52.9,1,100,102,102,53.9,100,66,64.7,66
Darren Waller,9637,TE,BLT,12,0,3,35.4,100,27,26.5,27,49.3,0,100,102,102,56,100,61,59.8,61
Lucky Whitehead,9853,WR,DAL,15,0,9,54,100,52,51,52,55.4,0,91.1,102,112,59.7,100,46,45.1,46
Jamize Olawale,7572,FB,OAK,16,0,23,63.3,87.8,43,42.6,49,57.4,0,85.6,101,118,53.8,76.9,30,29.7,39
Matthew Mulligan,4701,TE,DET,8,0,11,79,100,39,39,39,70.4,0,100,100,100,59.3,100,53,53,53
Jordan Taylor,9793,WR,DEN,16,0,10,58.9,100,18,18.2,18,54,0,100,99,99,63.2,100,69,69.7,69
Matt Moore,4018,QB,MIA,4,0,17,60,100,14,14.1,14,60,0,99,99,100,60,100,81,81.8,81
Justin Hunter,7815,WR,BUF,9,0,4,60.6,100,58,59.2,58,60.8,0,100,98,98,61.2,100,32,32.7,32
Keith Smith,9302,FB,DAL,15,0,9,83.6,100,15,15.3,15,71.2,0,98,98,100,62.2,100,62,63.3,62
Joe Looney,7117,C,DAL,12,0,9,73.4,100,49,50.5,49,67,0,100,97,97,55.8,100,39,40.2,39
Christopher Harper,9950,WR,SF,9,0,28,80.6,100,17,17.5,17,78,0,100,97,97,64.4,100,79,81.4,79
Jaelen Strong,9503,WR,HST,8,0,13,76.3,100,38,39.2,38,75.9,1,100,97,97,71.4,100,50,51.5,50
Michael Oher,4946,T,CAR,3,0,5,61.5,100,55,57.3,55,54.1,1,100,96,96,51.4,100,25,26,25
Breno Giacomini,4464,T,NYJ,5,0,22,51.7,100,28,29.2,28,44.9,1,100,96,96,48.8,100,49,51,49
Derek Watt,10832,FB,SD,15,0,27,60.7,100,35,36.8,35,52.9,1,97.9,95,97,47.5,100,51,53.7,51
Justin Hardy,9540,WR,ATL,16,0,2,89.8,100,26,27.4,26,84.5,0,100,95,95,70.8,100,63,66.3,63
Ricardo Louis,10748,WR,CLV,15,0,8,62.5,100,34,36.2,34,69.1,1,100,94,94,61.5,100,49,52.1,49
Taylor Gabriel,9002,WR,ATL,13,0,2,59.4,100,21,22.3,21,61,1,96.9,94,97,61.4,100,66,70.2,66
Kendall Lamm,10017,T,HST,15,0,13,65.6,100,39,41.9,39,61.8,0,100,93,93,58,100,41,44.1,41
Jason Spriggs,10682,T,GB,12,0,12,69.4,100,13,14,13,47.1,1,100,93,93,41.4,100,60,64.5,60
Brian Hoyer,5277,QB,CHI,6,0,6,60,95,19,20.4,20,60,0,93.9,93,99,60,100,70,75.3,70
Vincent Jackson,2278,WR,TB,5,0,30,88.3,100,50,54.3,50,88.6,0,100,92,92,61.3,100,30,32.6,30
Brandon Williams,7876,TE,SEA,15,0,29,59.6,100,13,14.1,13,66.3,1,100,92,92,68.7,100,54,58.7,54
Jared Cook,5012,TE,GB,10,0,12,60.9,100,20,21.7,20,60,0,100,92,92,55.5,100,56,60.9,56
Cory Harkey,7306,FB,LA,12,0,26,62.8,100,32,35.2,32,68,0,100,91,91,68.7,100,47,51.6,47
Robert Griffin III,7008,QB,CLV,5,0,8,60.3,87.2,34,37.4,39,60.3,0,84.3,91,108,60,83,39,42.9,47
Parker Ehinger,10739,G,KC,4,0,16,65.2,100,42,46.2,42,67.4,0,100,91,91,68.3,100,38,41.8,38
John Kuhn,2686,FB,NO,16,0,20,72,91.2,31,34.4,34,73.7,1,83.3,90,108,69.1,95,38,42.2,40
Brandon Shell,10792,T,NYJ,6,0,22,66.9,100,46,51.1,46,62.6,0,100,90,90,55.2,100,34,37.8,34
John Urschel,8810,G,BLT,7,0,3,65.3,100,27,30,27,58.1,0,100,90,90,58,100,54,60,54
Bryan Walters,6139,WR,JAX,7,0,15,58.5,100,13,14.6,13,57.4,0,100,89,89,57.6,100,76,85.4,76
J'Marcus Webb,5741,T,SEA,6,0,29,46.6,100,15,17,15,37.6,1,100,88,88,38.7,100,68,77.3,68
Trey Burton,9185,TE,PHI,15,0,24,61.5,100,33,37.5,33,64.1,0,100,88,88,65,100,41,46.6,41
Eric Tomlinson,9786,TE,NYJ,7,0,22,69.4,100,53,60.9,53,64.9,0,100,87,87,51.6,100,27,31,27
Sammie Coates,9520,WR,PIT,11,0,25,65.3,100,43,49.4,43,63.8,0,95.6,87,91,61.8,100,25,28.7,25
Cody Latimer,8691,WR,DEN,11,0,10,59.8,100,10,11.5,10,71.6,0,100,87,87,65.4,100,61,70.1,61
Dennis Kelly,7146,T,TEN,15,0,31,65.2,100,55,63.2,55,62.5,1,100,87,87,56.5,100,28,32.2,28
Roosevelt Nix,10269,FB,PIT,10,0,25,76.3,100,42,48.8,42,80.5,0,100,86,86,76.7,100,33,38.4,33
Rod Streater,7416,WR,SF,15,0,28,82.6,100,12,14.1,12,71.1,0,100,85,85,63.4,100,69,81.2,69
Ben Braunecker,11335,TE,CHI,13,0,6,64.2,100,22,25.9,22,59.9,0,100,85,85,53.9,100,51,60,51
Bryce Petty,9536,QB,NYJ,6,0,22,60,97,32,37.6,33,60,0,96.6,85,88,60,97.7,43,50.6,44
Charone Peake,10875,WR,NYJ,13,0,22,61,100,24,28.6,24,68.9,0,100,84,84,61.2,100,44,52.4,44
Le'Raven Clark,10716,T,IND,5,0,14,92.9,100,18,21.4,18,77,0,100,84,84,64.7,100,62,73.8,62
Bennie Fowler,8914,WR,DEN,13,0,10,64.5,100,11,13.4,11,59.6,0,100,82,82,57.2,100,53,64.6,53
Chaz Green,9524,T,DAL,4,1,9,53.2,100,25,30.9,25,58.2,2,100,81,81,62.2,100,47,58,47
La'el Collins,9719,G,DAL,3,0,9,57.3,100,32,39.5,32,51.7,1,100,81,81,50.3,100,45,55.6,45
A.J. Derby,9635,TE,DEN,10,0,10,72.1,100,22,27.2,22,67,0,100,81,81,62.5,100,50,61.7,50
Corey Robinson,9673,T,DET,11,0,11,68.2,100,37,46.3,37,55.9,0,100,80,80,47.7,100,36,45,36
Jerell Adams,10818,TE,NYG,13,0,21,54.8,100,37,46.3,37,54.6,0,100,80,80,52.3,100,27,33.8,27
Larry Donnell,7638,TE,NYG,7,0,21,53.1,100,43,54.4,43,47.5,1,100,79,79,43.6,100,24,30.4,24
Daniel Brown,10144,TE,CHI,6,0,6,55.8,100,30,38,30,61.3,0,100,79,79,70.7,100,40,50.6,40
Denver Kirkland,11370,G,OAK,6,0,23,68.5,100,48,60.8,48,65.9,0,100,79,79,59,100,29,36.7,29
Eric Decker,5611,WR,NYJ,3,0,22,57.6,100,18,22.8,18,78.5,0,100,79,79,61.5,100,56,70.9,56
Aaron Burbridge,10847,WR,SF,13,0,28,57.9,100,12,15.4,12,51.1,0,100,78,78,64.7,100,62,79.5,62
Darrius Heyward-Bey,4930,WR,PIT,9,0,25,57.4,100,42,53.8,42,57.6,0,98.7,78,79,59.9,100,22,28.2,22
Dakota Dozier,8772,G,NYJ,7,0,22,72.4,100,42,53.8,42,71.5,1,100,78,78,63.4,100,28,35.9,28
Andre Smith,4929,T,MIN,4,0,18,57.5,100,48,62.3,48,50.5,0,100,77,77,43.7,100,20,26,20
Andre Roberts,5612,WR,DET,14,0,11,50.6,100,29,38.2,29,36.1,0,100,76,76,61.9,100,36,47.4,36
Tanner McEvoy,11288,WR,SEA,13,0,29,52.4,100,12,15.8,12,69.8,0,100,76,76,78.3,100,50,65.8,50
Ryan Jensen,7985,G,BLT,5,0,3,59.7,100,17,22.7,17,62,0,100,75,75,55.8,100,52,69.3,52
Keith Mumphery,9608,,HST,9,0,13,73.9,100,17,22.7,17,79.3,1,100,75,75,61,100,39,52,39
Freddie Martino,9292,WR,TB,12,0,30,77.2,100,23,30.7,23,52.4,0,100,75,75,69.2,100,37,49.3,37
Michael Burton,9601,FB,DET,13,0,11,64.9,100,31,41.9,31,74.1,0,100,74,74,75.4,100,27,36.5,27
Josh Huff,8721,WR,TB,8,0,30,65.1,100,33,44.6,33,64.1,0,94.9,74,78,61,100,38,51.4,38
Evan Mathis,2296,G,ARZ,4,0,1,86.9,100,44,60.3,44,83.1,0,100,73,73,70.3,100,25,34.2,25
Eddie Royal,4356,WR,CHI,9,0,6,58.7,100,18,24.7,18,73.9,0,100,73,73,86.8,100,48,65.8,48
Spencer Pulley,10998,G,SD,10,0,27,72.5,100,30,41.1,30,63.7,0,100,73,73,49.7,100,29,39.7,29
Sam Young,5702,T,MIA,6,0,17,56.3,100,9,12.3,9,53.8,0,100,73,73,54.5,100,57,78.1,57
Dominique Jones,6988,TE,MIA,8,0,17,66.7,100,9,12.3,9,69.7,0,100,73,73,66,100,56,76.7,56
Cecil Shorts,6266,WR,TB,8,0,30,57.7,100,27,37.5,27,57.4,0,100,72,72,58.2,100,38,52.8,38
Jeff Janis,8870,WR,GB,12,0,12,60.5,100,4,5.6,4,60.6,0,97.3,72,74,73.1,100,42,58.3,42
Jaron Brown,8128,WR,ARZ,7,0,1,83.5,100,44,61.1,44,69.6,0,100,72,72,59.9,100,25,34.7,25
Jacoby Brissett,10725,QB,NE,3,0,19,60,97.2,35,48.6,36,60.5,0,88.9,72,81,60.8,96.8,30,41.7,31
Alex Ellis,11326,TE,JAX,6,0,15,86.3,100,8,11.3,8,63.6,2,100,71,71,59.3,100,58,81.7,58
Roger Lewis Jr.,11246,WR,NYG,11,0,21,59.1,100,43,60.6,43,60.8,0,100,71,71,62.6,100,25,35.2,25
Harry Douglas,4398,WR,TEN,11,0,31,52.7,100,27,39.1,27,60.1,0,100,69,69,67.4,100,36,52.2,36
Jake Long,4315,T,MIN,4,0,18,57.4,100,35,51.5,35,53.5,0,100,68,68,60.3,100,24,35.3,24
Rashard Higgins,10806,WR,CLV,15,0,8,76,100,25,36.8,25,79.2,0,100,68,68,76.1,100,38,55.9,38
Kendall Wright,7026,WR,TEN,11,0,31,54.5,100,27,40.3,27,57.8,0,100,67,67,62,100,34,50.7,34
Niles Paul,6307,TE,WAS,8,0,32,63.8,100,29,43.3,29,67.3,1,100,67,67,67.7,100,32,47.8,32
Alan Cross,10931,TE,TB,12,0,30,75.7,100,18,26.9,18,74.5,0,100,67,67,63.9,100,34,50.7,34
Paxton Lynch,10660,QB,DEN,3,0,10,60,100,14,21.2,14,60,0,94.3,66,70,60,100,47,71.2,47
Ulrick John,8866,T,ARZ,3,0,1,67.8,100,30,45.5,30,70.9,0,100,66,66,53,100,25,37.9,25
Matt Tobin,8211,T,PHI,10,1,24,72.1,100,24,36.9,24,66.6,1,100,65,65,55.1,100,34,52.3,34
Austin Seferian-Jenkins,8673,TE,NYJ,9,0,22,48.6,100,28,43.8,28,39.3,0,100,64,64,45.5,100,27,42.2,27
Jonathan Cooper,7788,G,CLV,3,0,8,42.8,100,25,39.1,25,59.6,1,100,64,64,65.1,100,30,46.9,30
James Wright,8873,WR,CIN,11,0,7,76.9,95.8,23,35.9,24,68,0,97,64,66,59.7,100,39,60.9,39
Luke Joeckel,7784,G,JAX,4,0,15,70.1,100,17,26.6,17,84.7,0,100,64,64,86.6,100,45,70.3,45
Nick Boyle,9604,TE,BLT,6,0,3,65.6,100,20,31.3,20,69,0,100,64,64,64.9,100,36,56.3,36
Pharoh Cooper,10751,WR,LA,10,0,26,68.1,100,19,29.7,19,61.9,0,100,64,64,60.2,100,42,65.6,42
Khari Lee,10018,TE,DET,6,0,11,81.4,100,34,54,34,73.2,0,100,63,63,57.1,100,21,33.3,21
Lee Smith,6311,TE,OAK,4,0,23,69.4,100,42,66.7,42,69.5,1,100,63,63,65.7,100,17,27,17
Zac Kerin,8960,G,MIN,8,0,18,62.4,100,34,54,34,70.1,0,100,63,63,72.8,100,17,27,17
James O'Shaughnessy,9606,TE,KC,12,0,16,62.3,100,25,40.3,25,63.2,0,100,62,62,62.7,100,31,50,31
Josh McCown,1085,QB,CLV,5,0,8,60,100,43,70.5,43,60,0,96.8,61,63,60,93.8,15,24.6,16
Jimmy Garoppolo,8697,QB,NE,6,0,19,60,100,33,55,33,60,0,88.2,60,68,60,95.5,21,35,22
Landry Jones,7897,QB,PIT,8,0,25,60.3,100,39,65,39,60.3,0,90.9,60,66,60,100,14,23.3,14
Arie Kouandjio,9545,G,WAS,4,1,32,53.5,100,28,47.5,28,42.3,1,100,59,59,38,100,27,45.8,27
Maurice Harris,11035,WR,WAS,10,0,32,90.3,100,30,50.8,30,87.7,0,100,59,59,61.1,100,20,33.9,20
Danny Amendola,4717,WR,NE,11,0,19,59,100,26,45.6,26,56.2,0,100,57,57,59.5,100,20,35.1,20
Jonathan Stewart,4327,HB,CAR,13,0,5,62.1,11.5,19,33.3,165,65,0,20.4,57,279,59.7,11,9,15.8,82
Chris Moore,10741,WR,BLT,12,0,3,58.8,100,11,19.3,11,47.7,0,95,57,60,59.2,100,40,70.2,40
Derek Carrier,7406,TE,WAS,8,0,32,63.3,100,27,49.1,27,64.7,0,100,55,55,63.9,100,18,32.7,18
Neal Sterling,9653,TE,JAX,6,0,15,50.6,100,14,25.5,14,51.7,1,100,55,55,56.7,100,38,69.1,38
Caleb Benenoch,10782,G,TB,2,0,30,43.2,100,29,52.7,29,49.5,0,100,55,55,49.2,100,20,36.4,20
Kenny Wiggins,6471,G,SD,10,0,27,77.7,100,26,48.1,26,68.6,0,100,54,54,54.1,100,19,35.2,19
Matt Lengel,9884,TE,NE,6,0,19,55.6,100,25,47.2,25,59.9,0,100,53,53,59.6,100,18,34,18
Kevin White,9440,WR,CHI,4,0,6,56,100,13,24.5,13,58.4,1,98.1,53,54,60.3,100,37,69.8,37
DeMarco Murray,6223,HB,TEN,16,0,31,67.3,8,14,26.4,175,85.6,1,15,53,354,68,11.9,18,34,151
Ted Karras,10855,G,NE,5,0,19,47,100,22,41.5,22,58.8,1,100,53,53,71.4,100,19,35.8,19
Leonte Carroo,10720,WR,MIA,9,1,17,60,100,7,13.5,7,58.4,1,100,52,52,58.5,100,44,84.6,44
Paul Lasike,9802,FB,CHI,10,0,6,77.1,100,12,23.5,12,63.7,0,94.4,51,54,55.4,100,38,74.5,38
Billy Turner,8702,G,DEN,6,0,10,52.7,100,11,21.6,11,39.1,0,100,51,51,50,100,35,68.6,35
Malcolm Johnson,9628,FB,CLV,7,0,8,56.7,100,25,49,25,50.2,0,98.1,51,52,55.2,95.7,22,43.1,23
David Morgan,10822,TE,MIN,7,0,18,58.3,100,27,52.9,27,61.2,0,100,51,51,59.8,100,12,23.5,12
Tom Savage,8770,QB,HST,3,0,13,60,100,11,22,11,60,0,92.6,50,54,60,100,29,58,29
Evan Boehm,10762,C,ARZ,4,0,1,52.6,100,31,62,31,56.6,0,100,50,50,63.9,100,16,32,16
Drew Stanton,3659,QB,ARZ,4,0,1,60,100,31,62,31,60,0,94.3,50,53,60,100,18,36,18
Matt Kalil,7010,T,MIN,2,0,18,55.1,100,31,62,31,60.7,0,100,50,50,72.1,100,13,26,13
Blake Bell,9550,TE,SF,11,0,28,48.7,100,13,26.5,13,50.5,0,100,49,49,54.7,100,34,69.4,34
Evan Smith,5390,C,TB,8,0,30,58,100,27,55.1,27,64.8,0,100,49,49,72,100,20,40.8,20
Clay Harbor,5648,TE,DET,9,0,11,67.1,100,29,59.2,29,66.2,0,100,49,49,56.2,100,13,26.5,13
Jah Reid,6237,T,KC,9,0,16,56.2,100,25,51,25,52.5,1,100,49,49,51.8,100,21,42.9,21
Marcus Martin,8705,C,SF,4,0,28,44.4,100,6,12.5,6,49.1,1,100,48,48,53.4,100,42,87.5,42
Xavier Grimble,9092,TE,PIT,9,0,25,61.9,100,24,50,24,65.8,0,100,48,48,55.3,100,16,33.3,16
Chance Warmack,7791,G,TEN,2,0,31,49.3,100,20,42.6,20,44.6,0,100,47,47,45.8,100,22,46.8,22
Matthew Slater,4467,WR,NE,11,0,19,49.2,100,16,34.8,16,53.9,0,97.9,46,47,60,100,19,41.3,19
T.J. Johnson,8034,C,CIN,6,0,7,46.3,100,17,37,17,56.4,0,100,46,46,58.7,100,23,50,23
Nick Vannett,10728,TE,SEA,8,0,29,57.1,100,12,26.1,12,63.9,0,100,46,46,68.2,100,28,60.9,28
Brittan Golden,7481,WR,ARZ,9,0,1,59.8,100,22,47.8,22,76.7,0,100,46,46,72.5,100,18,39.1,18
Arrelious Benn,5564,WR,JAX,12,0,15,60,100,5,11.4,5,71,0,100,44,44,64.8,100,33,75,33
Mike Thomas,10840,WR,LA,13,0,26,90.6,100,13,29.5,13,89.1,0,100,44,44,75.4,100,29,65.9,29
LeSean McCoy,4976,HB,BUF,15,0,4,46.9,4.7,8,18.6,171,52.6,0,15.2,43,283,59.5,24.2,22,51.2,91
Jarius Wright,7118,WR,MIN,6,0,18,59.9,100,17,39.5,17,58.6,0,100,43,43,58.9,100,23,53.5,23
Brandon Tate,5006,WR,BUF,12,0,4,56.4,94.7,18,42.9,19,56.1,0,93.3,42,45,57.3,100,21,50,21
Paul Turner,11082,WR,PHI,4,0,24,59.3,100,16,38.1,16,64.9,0,100,42,42,54.5,100,19,45.2,19
Dwayne Harris,6328,WR,NYG,13,0,21,70.9,100,23,54.8,23,69,0,100,42,42,61.1,100,10,23.8,10
Troy Niklas,8687,TE,ARZ,3,0,1,54.5,100,28,66.7,28,60.7,0,100,42,42,71,100,11,26.2,11
Geronimo Allison,11141,WR,GB,6,0,12,60.4,100,5,12.2,5,46.2,0,100,41,41,58.3,100,33,80.5,33
Nick Foles,7089,QB,KC,3,0,16,60,100,18,45,18,60,0,90.9,40,44,60,100,18,45,18
Ezekiel Elliott,10638,HB,DAL,15,0,9,60,0.7,1,2.6,139,61,1,10.4,39,375,60.9,4.5,9,23.1,199
Kory Lichtensteiger,4422,C,WAS,3,0,32,59,100,21,53.8,21,77.2,0,100,39,39,84.6,100,15,38.5,15
Bradley Marquez,9914,WR,LA,12,0,26,58.7,100,12,30.8,12,29.9,0,97.5,39,40,61.6,100,20,51.3,20
Darrion Weems,7691,G,DEN,5,0,10,63.4,100,5,12.8,5,55.4,0,100,39,39,54,100,33,84.6,33
Jim Dray,5756,TE,SF,6,0,28,62.7,100,17,43.6,17,65.4,0,100,39,39,59.5,100,20,51.3,20
Griff Whalen,7351,WR,NE,5,0,19,76.1,100,14,35.9,14,79.1,0,100,39,39,60.5,100,12,30.8,12
Brenton Bersin,7516,WR,CAR,9,0,5,90,100,20,52.6,20,86,0,100,38,38,61.4,100,10,26.3,10
Stephen Anderson,11160,TE,HST,12,0,13,69.9,100,11,28.9,11,74.7,0,100,38,38,68.4,100,18,47.4,18
E.J. Manuel,7797,QB,BUF,6,0,4,60,96.3,26,68.4,27,60.3,0,86.4,38,44,60,84.6,11,28.9,13
Tom Compton,7181,T,ATL,6,0,2,84.8,100,11,28.9,11,66.1,0,100,38,38,53.1,100,24,63.2,24
John Sullivan,4501,C,WAS,3,0,32,57,100,16,43.2,16,62.7,0,100,37,37,61.2,100,17,45.9,17
De'Anthony Thomas,8759,WR,KC,10,0,16,57.6,90.9,10,27,11,44,1,90.2,37,41,65,90,18,48.6,20
Chris Manhertz,10211,TE,CAR,5,0,5,52.2,100,19,51.4,19,57.8,0,100,37,37,58.6,100,9,24.3,9
Danny Vitale,10831,FB,CLV,9,0,8,61.6,100,16,44.4,16,69.9,0,100,36,36,72.9,100,18,50,18
Todd Gurley II,9443,HB,LA,16,0,26,,0,0,0,89,60.5,1,11.3,36,320,59.8,3.1,6,16.7,195
Justin Perillo,9248,TE,GB,7,0,12,53.1,100,7,19.4,7,56.8,0,100,36,36,58.6,100,21,58.3,21
Ben Gottschalk,8979,C,TB,2,0,30,46.3,100,20,55.6,20,61.8,0,100,36,36,65.8,100,12,33.3,12
Matt Cassel,2447,QB,TEN,4,0,31,60,100,19,54.3,19,60,0,94.6,35,37,60,100,15,42.9,15
Bryce Treggs,11278,WR,PHI,7,0,24,58.5,100,16,45.7,16,59.3,0,94.6,35,37,59.6,100,12,34.3,12
Will Tukuafu,7764,FB,SEA,7,0,29,62,100,7,20,7,56.8,0,94.6,35,37,54.9,100,22,62.9,22
Emmett Cleary,8090,T,DAL,3,0,9,55.7,100,14,40,14,57.8,0,100,35,35,60.4,100,17,48.6,17
Isaiah Crowell,9295,HB,CLV,16,0,8,56.8,8.1,10,28.6,123,57.6,0,14.6,35,240,60,14,13,37.1,93
Scott Tolzien,6749,QB,IND,3,0,14,60.3,100,15,42.9,15,60.5,0,89.7,35,39,60,100,20,57.1,20
Anthony Fabiano,11094,C,CLV,2,0,8,66.2,100,12,35.3,12,63.8,0,100,34,34,64.5,100,15,44.1,15
Carlos Hyde,8692,HB,SF,13,0,28,58.2,8.1,5,14.7,62,66.8,0,13.3,34,256,69.2,13.6,26,76.5,191
Adam Gettis,7138,G,NYG,3,0,21,55.2,100,19,55.9,19,63.5,0,100,34,34,64.4,100,10,29.4,10
Tavarres King,7943,WR,NYG,4,0,21,57,100,18,54.5,18,58.9,0,100,33,33,61.5,100,13,39.4,13
Mike Adams,7643,T,CHI,2,0,6,54,100,5,15.2,5,51.8,0,100,33,33,60.8,100,24,72.7,24
LeGarrette Blount,5863,HB,NE,16,0,19,,0,0,0,193,56.8,2,9.6,33,344,60,0.9,1,3,117
Don Barclay,7703,G,GB,8,0,12,55.1,100,5,15.2,5,52,1,100,33,33,65.9,100,18,54.5,18
Spencer Ware,7975,HB,KC,14,0,16,60,1.9,2,6.1,108,75.9,0,13,33,253,60,1.8,2,6.1,112
John Theus,10779,T,SF,2,0,28,55.7,100,4,12.5,4,35.4,1,100,32,32,35,100,26,81.3,26
Shaun Hill,1255,QB,MIN,2,0,18,60,100,20,62.5,20,60,0,88.9,32,36,60,100,9,28.1,9
Hakeem Valles,10960,TE,ARZ,7,0,1,66.4,100,19,59.4,19,64.5,0,100,32,32,59.2,100,11,34.4,11
Austin Blythe,10882,C,IND,3,0,14,60.7,100,9,28.1,9,36.8,0,100,32,32,34.6,100,18,56.3,18
Andrew Gardner,5105,G,SF,1,0,28,60,100,1,3.1,1,54,0,100,32,32,60.5,100,29,90.6,29
Jalin Marshall,11259,WR,NYJ,7,0,22,79.2,100,3,9.7,3,65.7,0,100,31,31,62.6,100,23,74.2,23
MyCole Pruitt,9576,TE,CHI,4,0,6,54.1,100,12,38.7,12,53,0,100,31,31,49.3,100,13,41.9,13
Jordan Cameron,6254,TE,MIA,3,0,17,58.4,100,4,13.3,4,56.3,0,100,30,30,56.9,100,24,80,24
Laquon Treadwell,10657,WR,MIN,7,0,18,81.2,100,16,53.3,16,87.4,0,100,30,30,79,100,13,43.3,13
Joshua Perkins,11051,TE,ATL,6,0,2,59.7,100,3,10.3,3,50.9,0,100,29,29,59.1,100,21,72.4,21
Vince Mayle,9556,WR,BLT,6,0,3,31.7,100,15,51.7,15,32,2,100,29,29,55.5,100,9,31,9
Reggie Bush,2947,HB,BUF,13,0,4,86,76.5,13,44.8,17,71.7,0,70.7,29,41,57.5,63.2,12,41.4,19
Brett Jones,10247,G,NYG,5,0,21,55.7,100,20,69,20,67.8,0,100,29,29,86.5,100,6,20.7,6
Seth DeValve,10772,TE,CLV,11,0,8,58,100,16,55.2,16,65.8,0,100,29,29,66.8,100,11,37.9,11
Trevor Davis,10797,WR,GB,6,0,12,,,0,0,0,58.9,0,100,28,28,59.2,100,23,82.1,23
Taylor Boggs,6727,G,ARZ,3,0,1,54.5,100,18,64.3,18,56.5,0,100,28,28,60.6,100,8,28.6,8
Cole Wick,11139,TE,DET,5,0,11,65.4,100,10,35.7,10,68.3,0,100,28,28,67.1,100,11,39.3,11
Percy Harvin,4945,WR,BUF,2,0,4,61.7,100,13,46.4,13,61,0,96.6,28,29,60.9,100,11,39.3,11
Jordan Devey,8268,G,KC,1,0,16,63.2,100,6,21.4,6,52,0,100,28,28,48,100,18,64.3,18
Luke Bowanko,8839,C,JAX,2,0,15,72.3,100,6,21.4,6,57.3,0,100,28,28,49.7,100,22,78.6,22
Derek Anderson,2430,QB,CAR,3,0,5,60,100,16,59.3,16,60,0,100,27,27,60,100,8,29.6,8
Maxx Williams,9488,TE,BLT,4,0,3,82.1,100,9,33.3,9,75.5,0,100,27,27,65.4,100,16,59.3,16
Shon Coleman,10710,T,CLV,6,0,8,85.3,100,13,48.1,13,82.4,0,100,27,27,58.9,100,11,40.7,11
De'Marcus Ayers,10863,WR,PIT,2,0,25,55.5,94.4,17,63,18,56.9,0,93.1,27,29,60.5,100,6,22.2,6
Mike Gillislee,7946,HB,BUF,13,0,4,59,8.5,5,18.5,59,58.3,0,20.6,27,131,59.1,20.4,11,40.7,54
Ben Garland,5839,DI,ATL,4,0,2,76.6,100,5,18.5,5,69,0,100,27,27,60.4,100,20,74.1,20
Derrick Henry,10679,HB,TEN,15,0,31,56.6,9.9,7,26.9,71,65.2,0,18.6,26,140,69.2,8,4,15.4,50
DeAndre Smelter,9565,WR,SF,2,0,28,60,100,3,11.5,3,63.5,0,100,26,26,63.3,100,22,84.6,22
Trevone Boykin,11279,QB,SEA,5,0,29,60,100,1,4,1,60.1,0,75.8,25,33,60.1,85.2,23,92,27
Jeremy Ross,6476,WR,ARZ,3,0,1,81.1,100,15,60,15,73.3,0,100,25,25,57.4,100,10,40,10
Ladarius Green,7110,TE,PIT,4,0,25,58.8,100,12,48,12,59.8,0,100,25,25,55.9,100,7,28,7
Austin Reiter,9655,C,CLV,1,0,8,79.3,100,20,80,20,69.3,0,100,25,25,50,100,4,16,4
Jay Ajayi,9582,HB,MIA,15,0,17,60,4.8,2,8,42,59.5,1,8.4,25,297,60.6,3.4,8,32,238
David Johnson,9519,HB,ARZ,16,0,1,59.2,2.1,4,16,190,72.2,0,7.7,25,326,60.1,4.8,5,20,104
Ryan Harris,3686,T,PIT,2,0,25,53.3,100,15,62.5,15,47.4,0,100,24,24,47,100,5,20.8,5
Landon Turner,11237,G,NO,5,0,20,74.7,100,14,58.3,14,75.6,0,100,24,24,60.2,100,6,25,6
Matt Asiata,6432,HB,MIN,15,0,18,68.4,2.2,2,8.3,90,65.2,0,16.4,24,146,60,6.5,2,8.3,31
Frank Gore,2282,HB,IND,16,0,14,,0,0,0,76,59.4,0,8.3,24,290,60,2.1,4,16.7,189
Ty Montgomery,9527,HB,GB,14,0,12,,0,0,0,13,57.9,0,22.8,23,101,56.8,9.2,6,26.1,65
Thomas Rawls,9993,HB,SEA,9,0,29,,0,0,0,31,60.7,0,16.5,22,133,60.7,10.5,9,40.9,86
Rashod Hill,11369,T,MIN,1,0,18,51.5,100,4,18.2,4,58.7,0,100,22,22,63.2,100,15,68.2,15
Latavius Murray,7962,HB,OAK,14,0,23,60,0.8,1,4.5,123,62.2,0,9.8,22,225,60,2.6,2,9.1,78
Mark Ingram II,6180,HB,NO,16,0,20,,0,0,0,110,60.4,1,8.9,21,237,60,2.2,2,9.5,92
Jerick McKinnon,8731,HB,MIN,15,0,18,60,2.1,2,9.5,94,60.6,0,11,21,191,60,6.9,5,23.8,72
Le'Veon Bell,7829,HB,PIT,12,0,25,60,1.8,3,15,170,59.4,1,6.8,20,293,59.9,5.8,5,25,86
Markus Wheaton,7860,WR,PIT,2,0,25,59.7,100,9,45,9,60,0,100,20,20,60.6,100,6,30,6
Jeremy Hill,8690,HB,CIN,15,0,7,,0,0,0,107,57.5,0,7.9,19,242,59.9,4.9,6,31.6,122
